Gene = Shfl
Position 4899: 0.3638568255047392
Position 4842: 0.33301579029525774
Position 4881: 0.061267787373374225
Position 152: 0.047590348944344184
Position 4937: 0.04318561678005521
Position 4441: 0.04105015261812218
Position 901: 0.03317221213243704
Position 4702: 0.032030363345465974
Position 4728: 0.03055778659173593
Position 664: 0.028987043603734983
Position 2767: 0.026763820964945305
Position 4480: 0.026574814071499708
Position 4857: 0.025898307904663815
Position 4996: 0.024546130646794638
Position 4993: 0.023980542052150274
Position 4451: 0.02158018416843623
Position 5604: 0.01856338589357971
Position 4575: 0.01365987506882514
Position 4664: 0.013304756475972613
Position 4965: 0.009937433179772887
Position 2444: 0.008976667799533548
Position 4705: 0.008905893944831966
Position 5190: 0.008885761839686175
Position 4248: 0.008878828603870778
Position 2789: 0.006817408798799078
Position 226: 0.0066722774623797065
Position 1097: 0.0066590814883121605
Position 2381: 0.006409382846809365
Position 1548: 0.005428964823489827
Position 4598: 0.004888579387418319
Position 936: 0.00476080354383301
Position 857: 0.004507052380508003
Position 5271: 0.004325271462285458
Position 1659: 0.003871657086595204
Position 4939: 0.0037254132141395506
Position 4901: 0.0037155575036252227
Position 2088: 0.0035544460643820905
Position 247: 0.0033830961727132017
Position 2691: 0.0032777168486760565
Position 3742: 0.003190533772977252
Position 207: 0.003120950528720699
Position 2280: 0.0028722048316410648
Position 4604: 0.0027832515944389755
Position 5281: 0.002712504063711517
Position 5087: 0.00261586803009453
Position 2503: 0.0025296928619807446
Position 4786: 0.002325447475001593
Position 2737: 0.0022565049007327804
Position 2826: 0.002202252192181694
Position 4770: 0.0021994332401551117
Position 1119: 0.0020379451822043026
Position 161: 0.0020045524140055522
Position 557: 0.001901486832966212
Position 4804: 0.0018808394580463624
Position 197: 0.0018501920237256404
Position 876: 0.0017733773187334943
Position 5640: 0.0017182610007781102
Position 4243: 0.0016069665478614854
Position 5090: 0.001518359143580422
Position 171: 0.0013684885017040509
Position 3995: 0.0013192135327414905
Position 4949: 0.0011951893713581419
Position 720: 0.0011763012376485838
Position 1948: 0.0010728538557705375
Position 2664: 0.001069765330627
Position 693: 0.0010683813862823704
Position 5562: 0.0009559765104708377
Position 4279: 0.0009310481910008517
Position 5607: 0.0008660238094068373
Position 629: 0.0008057641720860293
Position 1034: 0.0007151227181299817
Position 5285: 0.0006827277574745903
Position 2354: 0.0006579476607411417
Position 1116: 0.0006499900513848439
Position 2143: 0.0005895973467020855
Position 2927: 0.0005681923279869198
Position 5315: 0.0005212641308173751
Position 4295: 0.0004983647471537313
Position 747: 0.0004928380377235446
Position 666: 0.00049053985861416
Position 2797: 0.00046838751534553964
Position 5239: 0.00044516396136746696
Position 2946: 0.0004282479649076856
Position 201: 0.00041580567760159354
Position 4033: 0.0004124634152358475
Position 4312: 0.0004074985232654898
Position 3364: 0.00040474070051602437
Position 4071: 0.00040436971959466436
Position 4946: 0.00039298323720486845
Position 704: 0.000390278181689904
Position 4265: 0.00038875812072243206
Position 744: 0.00036402369440397323
Position 5093: 0.0003614027042020759
Position 474: 0.0003606439936514654
Position 1448: 0.00034145977726277054
Position 3830: 0.00031540892124585433
Position 868: 0.00026970744569170815
Position 5096: 0.00026490808303914176
Position 2697: 0.00026487367684345416
Position 5099: 0.0002562304524500422
Position 4978: 0.0002548900530457554
Position 1237: 0.0002493823258054406
Position 938: 0.000246950443559789
Position 2420: 0.00023293044432081368
Position 3877: 0.0002287212158036762
Position 3085: 0.0002267087976776319
Position 186: 0.00022394230579458183
Position 2564: 0.00022042825473394233
Position 5535: 0.00021427259249780613
Position 235: 0.0002112265705567769
Position 1234: 0.00021101299103360967
Position 4092: 0.00021063781554457673
Position 5197: 0.0001786868468497811
Position 3313: 0.00017759550298282768
Position 5139: 0.00016895092161129868
Position 4752: 0.0001594862645486202
Position 2874: 0.00015804929474130542
Position 571: 0.00015512863523937324
Position 513: 0.00015057002835445216
Position 4112: 0.00015037661553022764
Position 5084: 0.00014998027774966634
Position 764: 0.00014904975993174034
Position 751: 0.0001451509193470392
Position 972: 0.00014511960805424783
Position 3682: 0.00014292902590576812
Position 2118: 0.00014098585978393615
Position 282: 0.0001278998978163109
Position 1588: 0.0001243032215110876
Position 5371: 0.00012388920253807693
Position 539: 0.00011797911663432525
Position 5312: 0.00011636512182682307
Position 4397: 0.00011199881192988905
Position 3533: 0.00010601614577907362
Position 696: 0.00010537475775386516
Position 1667: 0.00010295202843754713
Position 5028: 9.835854889438247e-05
Position 614: 9.824600125179796e-05
Position 768: 9.792793934386289e-05
Position 2344: 9.458839200165031e-05
Position 2152: 8.856134735643141e-05
Position 1011: 8.627401898443709e-05
Position 698: 8.478508891122823e-05
Position 5066: 7.773252432216465e-05
Position 131: 7.258299654751537e-05
Position 2667: 7.217110791172427e-05
Position 2693: 7.156831981281075e-05
Position 5246: 7.128027200169158e-05
Position 1420: 7.001856766043068e-05
Position 3765: 6.835310977885987e-05
Position 4141: 6.80212170749454e-05
Position 1133: 6.62549691613183e-05
Position 4402: 6.592627381174317e-05
Position 717: 6.11334859097112e-05
Position 2791: 5.9535057739146104e-05
Position 496: 5.921231982117149e-05
Position 3639: 5.820233036260701e-05
Position 619: 5.5676008734896744e-05
Position 3587: 5.339892522508285e-05
Position 607: 5.033144574581389e-05
Position 3792: 4.874887504676696e-05
Position 4012: 4.844428600179527e-05
Position 969: 4.66188645604777e-05
Position 253: 4.412115523701968e-05
Position 5419: 4.2543981914741996e-05
Position 2387: 4.205517340977189e-05
Position 2740: 4.0134706582794274e-05
Position 1061: 3.9411127474342835e-05
Position 257: 3.610039506866164e-05
Position 2209: 3.4453133757457174e-05
Position 4386: 3.372793642685144e-05
Position 3489: 3.059234052019812e-05
Position 4359: 2.666483057233397e-05
Position 2930: 2.660828247535122e-05
Position 4037: 2.6453287663605077e-05
Position 776: 2.6434043476742766e-05
Position 600: 2.5937695151217435e-05
Position 2699: 2.560264190729949e-05
Position 2309: 2.509117489994785e-05
Position 2113: 2.3680343491952157e-05
Position 1585: 2.113727856767903e-05
Position 733: 1.784765619766693e-05
Position 3107: 1.6675487521016208e-05
Position 2332: 1.65943955450942e-05
Position 385: 1.6307888248301722e-05
Position 1822: 1.6248372263108022e-05
Position 2446: 1.5352538266325356e-05
Position 2312: 1.4378098944836835e-05
Position 603: 1.3002526339368345e-05
Position 1241: 1.1804030470653543e-05
Position 1167: 1.0960955020577336e-05
Position 1474: 1.0619517135095511e-05
Position 1687: 9.509070787626306e-06
Position 2566: 8.82982056559678e-06
Position 4375: 6.147791011511663e-06
Position 5023: 6.048755038314128e-06
Position 4370: 5.892706864667061e-06
Position 5031: 5.582286177269396e-06
Position 2393: 5.559960050786901e-06
Position 595: 4.855459071539171e-06
Position 188: 3.309659300959667e-06
Position 2575: 2.798967924121899e-06
Position 396: 1.3956784081972215e-06
Position 2193: 1.238507693650109e-06
Position 790: 9.57845442781342e-07
Position 5283: 6.754598634903557e-07
Position 5149: 6.508419839643839e-07
Position 327: 5.047598716842669e-07
Position 622: 4.2852236370551134e-07
Position 1214: 4.006785471856358e-07
Position 303: 3.347324686938328e-07
Position 1130: 2.610113932478405e-07
Position 298: 1.2431352582894404e-07
Position 1173: 1.1843008172546339e-07
Position 294: 9.155695476922517e-08
Position 1064: 8.883182391968595e-08
Position 417: 8.377331434323963e-08
Position 1376: 6.634290612246673e-08
Position 976: 6.102873351703028e-08
Position 103: 5.2859841900361285e-08
Position 402: 5.2415294842280825e-08
Position 820: 5.0410958588350025e-08
Position 984: 4.681197959651274e-08
Position 842: 4.519507214903318e-08
Position 409: 3.671810672271242e-08
Position 404: 3.2241830374306484e-08
Position 1204: 3.126203985657847e-08
Position 1038: 2.7044608264510875e-08
Position 2876: 2.164743645930207e-08
Position 1282: 1.4547893490798424e-08
Position 992: 7.115536642161744e-09
Position 987: 5.409158393237006e-09
Position 1344: 4.878292933099879e-09
Position 1255: 4.878244544732376e-09
Position 1270: 4.657506881166605e-09
Position 116: 3.298165700626986e-09
Position 82: 1.681268362574483e-10
Position 1169: 1.5471809950478074e-10
Position 95: 4.2139007825704706e-12
Position 412: 4.122676937060442e-12
Position 73: 2.390143452460135e-13
Position 113: 8.91500949849893e-14
