Gene = Sdhaf4
Position 2069: 3.473845417115182e-05
Position 3673: 3.411839824709874e-05
Position 217: 3.2953196329820946e-05
Position 2544: 3.071364743006399e-05
Position 2711: 2.979049633981528e-05
Position 854: 2.9493724915275672e-05
Position 4593: 2.8941057368330924e-05
Position 1844: 2.8000921836824797e-05
Position 1655: 2.4991904301282475e-05
Position 1659: 2.253988152658629e-05
Position 1011: 2.126339398680397e-05
Position 1753: 1.7801166783419792e-05
Position 2468: 1.7726945430194056e-05
Position 3278: 1.760667766451612e-05
Position 1531: 1.695426650051146e-05
Position 1195: 1.684767209020782e-05
Position 1568: 1.6512671569470197e-05
Position 3737: 1.5217009305503356e-05
Position 1870: 1.4027945864223328e-05
Position 881: 1.392191225525907e-05
Position 588: 1.3175452974650963e-05
Position 1649: 1.3166414693761866e-05
Position 3392: 1.2532940832681572e-05
Position 2242: 1.1635572402655891e-05
Position 2807: 1.1438173909786767e-05
Position 2421: 1.1355856516323767e-05
Position 1236: 1.106956819605366e-05
Position 2386: 1.0333489717602132e-05
Position 223: 9.10492170972773e-06
Position 251: 8.006269497895274e-06
Position 4290: 5.354253373275044e-06
Position 4665: 1.8497013069567065e-06
Position 2402: 1.780386482620756e-06
Position 746: 1.5027821361682538e-06
Position 2310: 1.4120692744345196e-06
Position 178: 1.0241863548719848e-06
Position 409: 9.366591403888715e-07
Position 384: 7.275466030854036e-07
Position 477: 7.031795496654615e-07
Position 1230: 6.057709203674738e-07
Position 275: 5.277921882247012e-07
Position 1486: 5.138696090380042e-07
Position 107: 4.792344211559647e-07
Position 376: 4.0204491502574144e-07
Position 370: 3.882401840141889e-07
Position 295: 3.3616633168054354e-07
Position 2946: 3.2699888457155245e-07
Position 2983: 3.2471496978885473e-07
Position 661: 2.758763539572238e-07
Position 3660: 2.6823741636136736e-07
Position 2270: 2.4321881786709013e-07
Position 290: 2.412895781547165e-07
Position 764: 2.2320750420940814e-07
Position 2481: 2.1068507278001867e-07
Position 525: 1.8704426904865637e-07
Position 2778: 1.6616539694580574e-07
Position 1504: 1.3799846426669722e-07
Position 436: 1.3470203172616118e-07
Position 447: 7.580461586393298e-08
Position 1957: 6.897392327611596e-08
Position 193: 6.171962807917499e-08
Position 640: 5.634345632055411e-08
Position 102: 3.993582573203816e-08
Position 532: 2.6166271824694003e-08
Position 414: 2.61547496902136e-08
Position 2842: 2.5230296774649214e-08
Position 581: 1.7015166552367004e-08
Position 393: 1.6368496679195497e-08
Position 621: 1.54590170841138e-08
Position 482: 1.357286217017359e-08
Position 1108: 1.0628830952014508e-08
Position 491: 9.81492303704133e-09
Position 137: 8.283151395138928e-09
Position 636: 6.426838549013526e-09
Position 403: 4.649276004823809e-09
Position 596: 4.366293103197823e-09
Position 3433: 4.3468222932773365e-09
Position 386: 2.5478336354086757e-09
Position 494: 2.4592439650431334e-09
Position 139: 1.8713233690313376e-09
Position 104: 1.8139109677041358e-09
Position 496: 1.801748464548664e-09
Position 2738: 1.6715949820631732e-09
Position 159: 1.265516224612173e-10
Position 1952: 9.717851414508129e-11
Position 454: 6.542002468557989e-11
Position 111: 3.29484566354163e-11
Position 164: 1.9391499732064435e-11
Position 115: 2.883830972829705e-12
