Gene = Lor
Position 2262: 0.0018716684381448155
Position 2586: 0.0018330253811212574
Position 943: 0.0017846628869092392
Position 2737: 0.0017196023748049377
Position 1879: 0.0017064770395019073
Position 2235: 0.0016586090874304775
Position 2752: 0.0015669257896837698
Position 1271: 0.0014854605917604925
Position 2755: 0.0012868320376448372
Position 472: 0.0011321910886998164
Position 2293: 0.0010850101626777519
Position 1176: 0.0010599162045245927
Position 2846: 0.0010436615875795432
Position 291: 0.0010394157876068108
Position 255: 0.0009972621946832238
Position 2018: 0.0009947152202819543
Position 2595: 0.0008592305136688501
Position 385: 0.000742971452922043
Position 714: 0.000696755709076445
Position 1234: 0.0006322683002430654
Position 302: 0.0006304594145975487
Position 579: 0.000606061795323881
Position 296: 0.0006005172197049768
Position 326: 0.0005990324507105365
Position 1646: 0.0005241159194722981
Position 2369: 0.0004684762176462146
Position 366: 0.00044233246151243507
Position 527: 0.0003962682304482946
Position 1218: 0.000393698815079988
Position 868: 0.00038192342119907323
Position 843: 0.0003744462786020463
Position 516: 0.00036805058864274964
Position 484: 0.0003455482981395832
Position 1934: 0.00033446571663490034
Position 1688: 0.0003221707625143763
Position 1748: 0.0003119026001616799
Position 2232: 0.00030454795150060374
Position 2300: 0.0002627417244404637
Position 557: 0.0002564305301482943
Position 1986: 0.0002564186129725565
Position 1705: 0.0002530991186107077
Position 165: 0.000247477419096427
Position 2183: 0.00022342074520008762
Position 2147: 0.00020929229979663712
Position 2366: 0.00018680667242795162
Position 1811: 0.0001729410234179517
Position 2758: 0.00017214305943039914
Position 2712: 0.00016937661884228221
Position 2059: 0.0001650935417372684
Position 533: 0.00015480056434568387
Position 618: 0.00015478313988382216
Position 1351: 0.00015055052913477874
Position 1043: 0.00015029149289757563
Position 2509: 0.0001402576347668747
Position 733: 0.00013716003117470487
Position 173: 0.00012861203633401575
Position 691: 0.00012853346439482122
Position 210: 0.00012821536458144407
Position 998: 0.00011971158788398006
Position 2095: 0.00011742412664409891
Position 1185: 0.00011542579612961876
Position 2592: 0.00011198714077241483
Position 892: 0.00010320389052193166
Position 1319: 8.251429481596215e-05
Position 2601: 8.032290002699856e-05
Position 1577: 7.530900607536522e-05
Position 2030: 7.385299385092522e-05
Position 1463: 6.886105974186085e-05
Position 467: 6.70097362925337e-05
Position 1895: 6.690564830234843e-05
Position 2290: 6.192654860233698e-05
Position 2386: 5.548284591134052e-05
Position 903: 5.414808241509224e-05
Position 2467: 5.346063931339411e-05
Position 946: 5.2422715432206066e-05
Position 1424: 4.848769105068712e-05
Position 500: 4.475354336581738e-05
Position 2102: 4.2557780102975747e-05
Position 1741: 4.222432273970439e-05
Position 2653: 4.0180886238041136e-05
Position 2452: 3.969091968219812e-05
Position 2491: 3.7710594255694786e-05
Position 1502: 3.742926073118534e-05
Position 2622: 3.6848768015203595e-05
Position 1541: 3.61273972638641e-05
Position 2212: 3.542267270119319e-05
Position 2522: 3.343448496841741e-05
Position 1333: 3.171962697973027e-05
Position 2066: 2.9053110072970125e-05
Position 1937: 2.898863623871e-05
Position 2626: 2.869603265635656e-05
Position 2398: 2.6788036523689802e-05
Position 1011: 2.586730337725591e-05
Position 1294: 2.5348355416481163e-05
Position 624: 2.5337867406655127e-05
Position 1556: 2.4940339218313725e-05
Position 2557: 2.416938818846477e-05
Position 1447: 2.384053124600849e-05
Position 1182: 2.3566625121737223e-05
Position 1231: 2.287634780207598e-05
Position 954: 2.089243305479917e-05
Position 162: 1.9781806674097108e-05
Position 1777: 1.9228692711110013e-05
Position 1375: 1.7346842611040803e-05
Position 1847: 1.692893843556202e-05
Position 2598: 1.659026478589424e-05
Position 1859: 1.5606376867890345e-05
Position 2775: 1.5243493293884317e-05
Position 2646: 1.4959801052039354e-05
Position 1006: 1.3670482957149829e-05
Position 116: 1.3538477906509517e-05
Position 389: 1.3245755925997651e-05
Position 1525: 1.2247675561658258e-05
Position 950: 1.1135283531053986e-05
Position 1032: 1.060992315440755e-05
Position 438: 1.0145795113911633e-05
Position 968: 9.855416349780224e-06
Position 1309: 9.072565451399722e-06
Position 657: 9.00143638281858e-06
Position 961: 8.005346936299426e-06
Position 178: 7.479020224183629e-06
Position 435: 7.331398059143381e-06
Position 859: 6.302457404938075e-06
Position 720: 6.179956432273239e-06
Position 196: 3.5064731181094992e-06
Position 122: 3.427121360404282e-06
Position 956: 2.7195056527381584e-06
Position 1024: 2.40191094275575e-06
Position 411: 1.400439569857621e-06
Position 395: 9.970769454346218e-07
Position 660: 9.540700370461505e-07
Position 453: 6.982812698980443e-07
Position 393: 1.4119475000041632e-07
Position 428: 1.2344221647118483e-07
Position 1047: 9.341367320533812e-08
Position 405: 5.11690479621366e-08
Position 106: 3.407798502649276e-08
Position 189: 1.386431838816498e-08
Position 124: 1.0088087503098225e-08
Position 876: 9.524873512298479e-09
Position 626: 4.040280915825213e-09
Position 187: 3.555279773827126e-10
Position 110: 5.1061463091448656e-11
Position 108: 1.3272152414923277e-11
