Gene = Tnfsf18
Position 912: 4.160208899822892e-06
Position 201: 4.058370265532631e-06
Position 209: 4.025718635577793e-06
Position 1905: 3.992996878938774e-06
Position 877: 3.217389720801488e-06
Position 1953: 3.1153632658513553e-06
Position 1991: 3.0503350913924454e-06
Position 1994: 2.6470539185688334e-06
Position 158: 2.608853275179994e-06
Position 586: 2.539691634984857e-06
Position 2067: 2.4364804684949092e-06
Position 1926: 1.940970681948993e-06
Position 367: 1.7826991962450125e-06
Position 47: 1.5764798494233055e-06
Position 2435: 1.4909790058501663e-06
Position 2514: 1.3492553084421663e-06
Position 2458: 1.3463052130341455e-06
Position 2495: 1.1572388494169686e-06
Position 386: 4.415553572671815e-07
Position 141: 3.657928919148314e-07
Position 325: 7.073750663964437e-08
Position 294: 4.4425816241732355e-08
Position 254: 3.539000900883058e-08
Position 369: 3.483847583572252e-08
Position 24: 2.4902328991957994e-08
Position 473: 1.5168768267131603e-08
Position 454: 4.747098178450399e-10
Position 663: 3.3315888373867583e-10
Position 693: 2.121585615673366e-10
Position 699: 1.1583775184131722e-10
Position 627: 5.896697498868865e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2328: 0.3186838571533219
Position 8796: 0.24925635745387184
Position 5891: 0.18040508212268946
Position 9024: 0.17104009986516527
Position 5310: 0.13871958989085081
Position 5815: 0.11357079219550856
Position 10213: 0.10912698932702711
Position 6616: 0.0879545941435497
Position 3459: 0.0872121702948736
Position 1728: 0.04852292493260691
Position 1700: 0.03072392202796735
Position 430: 0.030254635088435507
Position 7206: 0.02427125079542874
Position 9295: 0.022217368199295498
Position 7458: 0.018740063911343658
Position 4093: 0.015692180176562612
Position 3476: 0.015212315617348137
Position 5048: 0.013676547703013523
Position 4113: 0.013023704874652162
Position 2303: 0.011496640452037729
Position 7066: 0.011484578751112619
Position 472: 0.01123285789382234
Position 4876: 0.010844701998610195
Position 2862: 0.010172034567978591
Position 5512: 0.009694022762687358
Position 4472: 0.008959275704011189
Position 10601: 0.008883813951030533
Position 5795: 0.008496051154005084
Position 1977: 0.007002364402228997
Position 279: 0.006915164765664181
Position 1866: 0.006168584578249621
Position 514: 0.006052265573912996
Position 7747: 0.005743906741624682
Position 3228: 0.005655073316333078
Position 1302: 0.005194188007225009
Position 5146: 0.0050186978200168625
Position 2806: 0.004977405853755603
Position 8541: 0.003955422735647271
Position 1577: 0.003893858362314875
Position 3394: 0.003308737703008253
Position 6004: 0.002949619634097515
Position 9757: 0.0024895847507439527
Position 7377: 0.002357527213787801
Position 9649: 0.002260481144256895
Position 9149: 0.002197421400727997
Position 3421: 0.0021135002286758304
Position 5340: 0.002059269012374136
Position 1351: 0.0017669505336669203
Position 9787: 0.0017603040361526526
Position 2022: 0.0017234714009778881
Position 3594: 0.0016034756386393587
Position 6383: 0.0014852795107584567
Position 767: 0.0014144348330033694
Position 4330: 0.0011928837910206553
Position 1942: 0.0011475660881350752
Position 3207: 0.001145880049225607
Position 3494: 0.0011170230477129416
Position 8071: 0.001056055917039036
Position 8662: 0.0010376554778281555
Position 6205: 0.0009859163860399369
Position 6436: 0.0008987879913269101
Position 465: 0.0008858524232484264
Position 3056: 0.0008516049400177256
Position 4376: 0.0008256635649984945
Position 1081: 0.000802756460649299
Position 1392: 0.0007721729909162503
Position 575: 0.0007355903205560569
Position 7675: 0.0006686653673369094
Position 1367: 0.0006617417122541631
Position 1903: 0.0006455290964983972
Position 1319: 0.0005859712203619236
Position 7550: 0.0005725683760539433
Position 1778: 0.0005559053749016978
Position 534: 0.0005397598266370517
Position 3500: 0.0005012655634362846
Position 2988: 0.0004912278581538367
Position 7402: 0.0004743043997105911
Position 1754: 0.0004603646668699347
Position 4999: 0.00045221628324681177
Position 4853: 0.00044929086823671714
Position 1053: 0.00041000637856747384
Position 2331: 0.00040033179555400416
Position 2885: 0.000381723278576297
Position 2942: 0.0003598616317877283
Position 4994: 0.00035492578478567223
Position 5096: 0.0003350949967853773
Position 4678: 0.00031352626358455084
Position 4516: 0.00031090114572283526
Position 1715: 0.0002843760201504103
Position 4918: 0.00024666463823923
Position 3676: 0.00024244809104155245
Position 1002: 0.0002390486127175482
Position 4815: 0.00023450085904841154
Position 4220: 0.00023075682009252984
Position 288: 0.00023053920097167334
Position 1605: 0.00022006999519077634
Position 6306: 0.00021395467702373967
Position 485: 0.00021326420962584003
Position 1332: 0.0002026661770567919
Position 919: 0.0001861107110775553
Position 1745: 0.00018449900662487827
Position 1513: 0.00017647534713877887
Position 4753: 0.00017514998997000112
Position 3834: 0.0001523818856172718
Position 4561: 0.00015183019781051188
Position 627: 0.0001483712636331799
Position 2539: 0.00014020670984064875
Position 1561: 0.00012769926187498827
Position 1020: 0.00011692956824781861
Position 4706: 0.00011287262035894863
Position 586: 0.00011084357262902179
Position 4590: 0.00010408484606762964
Position 325: 9.67600013502276e-05
Position 393: 9.448222898942045e-05
Position 4038: 8.800724359951763e-05
Position 3159: 8.276683811820849e-05
Position 4698: 8.067511846923285e-05
Position 633: 7.858878495089305e-05
Position 4424: 7.806476812500336e-05
Position 2219: 6.529416447247484e-05
Position 1413: 6.182570914247438e-05
Position 2339: 6.151377705722199e-05
Position 1649: 5.94603436184075e-05
Position 441: 4.954472172528559e-05
Position 1063: 4.7489582193676175e-05
Position 2793: 4.6841195629296245e-05
Position 2733: 4.6832622756943075e-05
Position 3181: 4.396494347766741e-05
Position 539: 4.383583090482071e-05
Position 1369: 4.250306303739218e-05
Position 981: 4.0792657991833225e-05
Position 826: 4.0643126798710634e-05
Position 964: 4.040926120959359e-05
Position 1781: 3.884524067305938e-05
Position 2393: 3.673732904883588e-05
Position 1261: 3.276176641243886e-05
Position 1459: 3.098899215832286e-05
Position 838: 3.05072127882416e-05
Position 1378: 2.870179903881076e-05
Position 1640: 2.7041396174490495e-05
Position 2077: 2.605974302183859e-05
Position 1926: 2.219651166457867e-05
Position 725: 2.0490813981310413e-05
Position 1989: 2.0406045766112177e-05
Position 2609: 1.9316831772037357e-05
Position 699: 1.8863005566519717e-05
Position 674: 1.872750131368053e-05
Position 2508: 1.8469377708651694e-05
Position 1539: 1.8294432205320613e-05
Position 1686: 1.653107626744319e-05
Position 1656: 1.5615066023219287e-05
Position 580: 1.4822734695992456e-05
Position 2544: 1.3667380085426311e-05
Position 705: 1.2221218645082419e-05
Position 1086: 1.125236168460511e-05
Position 316: 1.1138414410321338e-05
Position 2711: 9.554023198222235e-06
Position 1346: 8.847392061097492e-06
Position 656: 8.161407651595184e-06
Position 603: 7.392214567308041e-06
Position 1148: 7.335613017032795e-06
Position 238: 6.56211827325837e-06
Position 437: 5.902029870264617e-06
Position 1630: 5.840429592647827e-06
Position 340: 5.345427851064014e-06
Position 192: 5.210656404697779e-06
Position 1066: 5.148984196139841e-06
Position 254: 4.988443135136558e-06
Position 601: 4.446532323470373e-06
Position 2448: 2.3002692639113962e-06
Position 400: 2.156229298901695e-06
Position 2577: 1.0400523611706374e-06
Position 2646: 9.225115046430338e-07
Position 1328: 5.887755061601449e-07
Position 1652: 4.920064894960127e-07
Position 2426: 4.43296652057652e-07
Position 1588: 3.2696450173964524e-07
Position 682: 2.55631090441373e-07
Position 1244: 2.043583655148251e-07
Position 1380: 1.9943372272049902e-07
Position 614: 1.973672842628732e-07
Position 652: 1.692357581848853e-07
Position 637: 1.2548309012546172e-07
Position 2415: 1.1512655552180265e-07
Position 1202: 1.1431564733466747e-07
Position 290: 1.0075826811442982e-07
Position 1098: 9.940676417870073e-08
Position 197: 8.615720742854993e-08
Position 294: 8.561477704781738e-08
Position 407: 2.963140387999421e-08
Position 133: 8.507802059338156e-09
Position 1432: 6.964669941573502e-09
Position 301: 6.866083635787426e-09
Position 305: 6.708936900056272e-09
Position 945: 4.168872864364024e-09
Position 331: 3.092222166520203e-09
Position 86: 1.6631220951829668e-09
Position 100: 1.5570271446878604e-09
Position 445: 1.2908665053096964e-09
Position 77: 1.188792482484145e-09
Position 710: 1.1702335307000423e-09
Position 216: 1.114586335393376e-09
Position 95: 1.1131926752894594e-09
Position 207: 9.66377630830453e-10
Position 102: 6.565896830635053e-10
Position 857: 4.4490480717743125e-10
Position 774: 2.184749304935808e-10
Position 942: 2.032539413443328e-10
Position 104: 4.6738080593753476e-11
Position 79: 3.315048159463375e-11
Position 209: 2.6124485504539988e-11
Position 111: 2.430505437588037e-11
Position 114: 3.335986566690103e-12
