Gene = Tsks
Position 2344: 0.0003547149279061973
Position 1830: 0.0003446653654682261
Position 361: 0.0002491473542984493
Position 211: 0.00023764681159399797
Position 9661: 0.00022218730997976852
Position 354: 0.00021615927380881032
Position 664: 0.00020705038076491758
Position 321: 0.00012613316611108163
Position 485: 0.00010254093578730481
Position 367: 8.954079483864999e-05
Position 2139: 8.27389650417981e-05
Position 309: 7.877997211899369e-05
Position 2848: 7.180204481248585e-05
Position 1945: 6.433948559509688e-05
Position 501: 5.936304994611303e-05
Position 458: 5.286607638497146e-05
Position 181: 4.894971928458094e-05
Position 2034: 4.684900778867601e-05
Position 11867: 4.6076428413332056e-05
Position 868: 3.975457293039754e-05
Position 557: 3.894245662847124e-05
Position 197: 3.6754430127774416e-05
Position 35: 2.909247499117354e-05
Position 575: 2.4246413581274653e-05
Position 32: 1.4972814711474794e-05
Position 8703: 1.18526583280387e-05
Position 2777: 1.1429060253668722e-05
Position 1458: 1.1076907272824831e-05
Position 661: 1.0126430574471632e-05
Position 895: 8.80280970039425e-06
Position 2299: 7.3652532828680234e-06
Position 884: 4.53289961355895e-06
Position 596: 3.8686026151268885e-06
Position 522: 3.6377539967641848e-06
Position 4489: 2.3515235721896357e-06
Position 2879: 1.834058823522451e-06
Position 1128: 1.4257535901628598e-06
Position 901: 1.4011294965303018e-06
Position 1471: 1.1741938135203542e-06
Position 456: 1.0165237040784763e-06
Position 510: 9.72906178381454e-07
Position 618: 8.753344074003416e-07
Position 772: 7.848308317458364e-07
Position 1207: 6.89060310644559e-07
Position 1427: 5.902060119482896e-07
Position 1263: 5.641452742392126e-07
Position 7851: 3.458881208033704e-07
Position 536: 2.097503835189438e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9410823910901793
Position 11052: 0.7917782796440792
Position 8601: 0.7815515402457996
Position 520: 0.6173129301940347
Position 14335: 0.5903979532136716
Position 14565: 0.33224935999945077
Position 13190: 0.328305541758757
Position 14594: 0.29184600300032065
Position 13194: 0.19159259605986576
Position 10485: 0.18410863291806823
Position 11321: 0.14719012425884462
Position 9284: 0.1399297605191792
Position 14292: 0.13643890241290194
Position 2685: 0.12430983671886071
Position 7777: 0.08762562996320841
Position 7706: 0.0752001980110699
Position 2681: 0.06619727809326595
Position 13377: 0.060346468254097445
Position 9138: 0.056812346744811
Position 642: 0.055879220417198026
Position 9419: 0.05583679755831523
Position 8544: 0.04945967919757445
Position 7731: 0.042839162582246
Position 9442: 0.04128065138829784
Position 572: 0.04040126730328722
Position 2910: 0.03957500476219072
Position 11256: 0.039002659034552606
Position 8604: 0.03821951154549153
Position 14274: 0.035349440698232405
Position 1331: 0.034035151717788474
Position 12221: 0.03162311967384635
Position 14578: 0.030502769645108962
Position 9481: 0.030413041020354296
Position 10018: 0.02617686797541508
Position 12856: 0.024434217510081596
Position 10928: 0.021882546264960143
Position 12593: 0.019544022227707063
Position 681: 0.019037847085442147
Position 3916: 0.018430860796521585
Position 13424: 0.018387883989379936
Position 7472: 0.01728223054507534
Position 13449: 0.0151302443292264
Position 4231: 0.01511709093470132
Position 7651: 0.01484017421007226
Position 13224: 0.014817945732350058
Position 3219: 0.014493278971407291
Position 11134: 0.014005044923510384
Position 4332: 0.012964085850962566
Position 11654: 0.010965812266949496
Position 4277: 0.010482662839254017
Position 4193: 0.010009448675344139
Position 7815: 0.00949202033546382
Position 12527: 0.009394210266715192
Position 9895: 0.0092558736680993
Position 2700: 0.009152247035302099
Position 4904: 0.009003288680640579
Position 5613: 0.00883518499717388
Position 14408: 0.008093162750839192
Position 8513: 0.007974503020380783
Position 11088: 0.007747234056969871
Position 7519: 0.007731970429852601
Position 8216: 0.007496597070113318
Position 7336: 0.006873485368517508
Position 10597: 0.0055821007847818745
Position 1619: 0.005443204851954604
Position 11610: 0.005256733535860802
Position 13967: 0.005221995090680786
Position 1287: 0.00519315385395498
Position 10113: 0.005181902693320514
Position 7783: 0.00508913781061472
Position 2303: 0.004774723126666866
Position 545: 0.004383243992275252
Position 7797: 0.004109132273766421
Position 7417: 0.004024074467253612
Position 12505: 0.003958871271803768
Position 7673: 0.0038405038122640216
Position 9464: 0.00363180899093855
Position 8308: 0.003319203405623017
Position 9290: 0.003128619561363626
Position 9449: 0.0030001706897237516
Position 4260: 0.0029971982783416366
Position 13580: 0.002975424871879517
Position 3096: 0.0029246794197142923
Position 1772: 0.0028251560136086907
Position 13055: 0.002714464012788739
Position 8518: 0.0025981633141480553
Position 7711: 0.002587510576846889
Position 9287: 0.002552529205323807
Position 654: 0.0025258015789368492
Position 13428: 0.002496710705752736
Position 13982: 0.0024927099366033245
Position 11226: 0.0024134087625633134
Position 2504: 0.0024133594526162317
Position 6383: 0.002360573020824583
Position 6430: 0.0022770316139566317
Position 10872: 0.0022258684803525028
Position 3818: 0.0022216863250949024
Position 2734: 0.002216985160945033
Position 4604: 0.0021442889194989148
Position 3185: 0.0020529749338626087
Position 3980: 0.0020375704894612305
Position 9143: 0.0020292721432882614
Position 14631: 0.0020017232091056845
Position 9317: 0.001970738679049143
Position 13850: 0.001954599401307151
Position 4786: 0.001840575754899886
Position 9533: 0.0017879629811522817
Position 6894: 0.0017685533247433706
Position 4212: 0.0017585247921759585
Position 9338: 0.0017258151392507092
Position 11091: 0.0017213882776064564
Position 9507: 0.0017168331835395933
Position 7822: 0.0016593276795226696
Position 8629: 0.001529383345368035
Position 7779: 0.0015205954755371646
Position 5569: 0.0014724079354152542
Position 10062: 0.0014082879038186502
Position 4196: 0.0014018869380942353
Position 1658: 0.001372903296239344
Position 623: 0.0013330286381107532
Position 3068: 0.0013262822940948774
Position 12900: 0.0013219089371694298
Position 717: 0.0012995901953879675
Position 2914: 0.0012935009690285585
Position 661: 0.0012413950925347426
Position 3227: 0.0011226475207620347
Position 2542: 0.0010879340829523705
Position 11300: 0.0010615910935852727
Position 8574: 0.0010391690107712185
Position 1163: 0.0009987507103775336
Position 11298: 0.000974319669832729
Position 10492: 0.0009034512511401246
Position 9542: 0.000865762516459218
Position 7801: 0.0008380537828165253
Position 9105: 0.0007815762076786557
Position 10522: 0.0007802144443719397
Position 9468: 0.000760877050734554
Position 11267: 0.000700434387750881
Position 12147: 0.0006703321659433843
Position 10087: 0.0006620840918064912
Position 4981: 0.0006542093965945869
Position 2283: 0.0006281812025616041
Position 1283: 0.0006246695325668564
Position 3243: 0.000598437411989498
Position 3051: 0.0005954337784610305
Position 2121: 0.0005514059738623244
Position 8616: 0.0005352472990206747
Position 8667: 0.0005276271845507532
Position 1336: 0.0005012855991994792
Position 10508: 0.000499947040599756
Position 3815: 0.00043920094797062387
Position 735: 0.0004235213407088248
Position 2522: 0.0004188967142634573
Position 14657: 0.00041650573402335865
Position 527: 0.00040392447983426553
Position 1066: 0.0003904106460699394
Position 4959: 0.00037013729736796596
Position 1302: 0.00036163938532246065
Position 2777: 0.00036059671004036394
Position 3200: 0.0003478393441495596
Position 1242: 0.0003462044500183436
Position 14601: 0.00033871523979482
Position 12053: 0.00030915086273692715
Position 403: 0.0002833636072927987
Position 11625: 0.00028017486100974837
Position 11659: 0.00027885322539324895
Position 2883: 0.0002744152901109263
Position 2592: 0.0002604551624903484
Position 12871: 0.00025880704748839733
Position 14147: 0.00025483236446978446
Position 7367: 0.0002442309713207554
Position 1105: 0.00024379916648012624
Position 10906: 0.00020595187730127845
Position 2956: 0.000185447155339358
Position 2018: 0.000174159434456391
Position 7851: 0.00017153041708526355
Position 1062: 0.00016809821384168748
Position 10014: 0.00016070936792133121
Position 233: 0.00014506935459018138
Position 1193: 0.0001359924824105139
Position 471: 0.00013103008920509218
Position 656: 0.0001295621710947092
Position 7300: 0.00012528009361679167
Position 13021: 0.00012331540786354983
Position 1081: 0.0001079943644504952
Position 12156: 6.84321615388301e-05
Position 2309: 6.01020367802652e-05
Position 1864: 5.800138184165264e-05
Position 2306: 5.4060908549407767e-05
Position 1971: 5.233671325859422e-05
Position 8664: 5.2047963265384014e-05
Position 2362: 4.5427099826954575e-05
Position 10033: 2.449715519928206e-05
Position 9498: 2.3341179360373862e-05
Position 392: 2.2543006002062824e-05
Position 10119: 2.221190904612281e-05
Position 9571: 1.9637187726156917e-05
Position 9308: 1.8308583269230977e-05
Position 175: 1.74594204719443e-05
Position 450: 1.713518252934236e-05
Position 9353: 1.556600115442675e-05
Position 13263: 1.4966193005410487e-05
Position 8018: 1.4611772247079922e-05
Position 9146: 1.4609071520928789e-05
Position 719: 1.4372480553634831e-05
Position 2232: 1.3395841688349965e-05
Position 2176: 1.162683003952598e-05
Position 1119: 1.1254895041681798e-05
Position 1903: 1.0907553975956561e-05
Position 12265: 1.0856500391661533e-05
Position 10828: 7.956330405897163e-06
Position 409: 7.914012558063156e-06
Position 424: 7.804476064579285e-06
Position 441: 7.0869937870262535e-06
Position 8212: 6.889171304886702e-06
Position 9059: 6.76957216427391e-06
Position 2919: 6.37580506413858e-06
Position 772: 6.1196985051020785e-06
Position 251: 5.243852241918633e-06
Position 1938: 3.964247141316323e-06
Position 2566: 3.80050820383898e-06
Position 1809: 3.7011217424506176e-06
Position 2218: 3.44479823912708e-06
Position 1742: 3.4089492625954983e-06
Position 9563: 3.2327927796001503e-06
Position 9566: 3.1800521173511897e-06
Position 11763: 2.8764865249375818e-06
Position 1199: 2.7571313173686442e-06
Position 1355: 2.7059483223347584e-06
Position 960: 2.494461986521892e-06
Position 172: 2.1928275229631447e-06
Position 2524: 2.160762173152114e-06
Position 3658: 2.020280930392078e-06
Position 4307: 1.6450274916702652e-06
Position 2812: 1.5541105819848262e-06
Position 3161: 1.4265052052548152e-06
Position 257: 7.426752641318925e-07
Position 1131: 6.258986694758208e-07
Position 238: 5.74589195493925e-07
Position 427: 5.673326885170654e-07
Position 377: 4.85282586607119e-07
Position 751: 4.714798904211709e-07
Position 385: 3.935256538583389e-07
Position 417: 2.8928093064445024e-07
Position 315: 2.8079465618865157e-07
Position 463: 1.9733999135015303e-07
Position 155: 1.7518885801078038e-07
Position 292: 1.4188566247357005e-07
Position 2269: 1.0099578058102798e-07
Position 1016: 9.72457973598295e-08
Position 144: 7.610952389721757e-08
Position 421: 7.371616874885273e-08
Position 271: 7.246825979570779e-08
Position 347: 5.647679920971667e-08
Position 260: 5.330065510843575e-08
Position 453: 4.191037624894887e-08
Position 2179: 4.041917525075755e-08
Position 301: 2.762920789258328e-08
Position 321: 2.748352063824289e-08
Position 124: 2.2082059055100742e-08
Position 268: 1.9728760386177538e-08
Position 285: 1.6560428277841208e-08
Position 273: 9.370379588652519e-09
Position 790: 6.376227944706834e-09
Position 786: 6.0594701758113745e-09
Position 319: 3.933003398115517e-09
Position 325: 3.859299330762068e-09
Position 340: 2.1246082614200543e-09
Position 112: 1.9373208962357632e-09
Position 102: 1.8257817900078665e-09
Position 328: 1.3797476538679821e-09
Position 878: 1.302201768910583e-09
Position 98: 1.1304525245186834e-09
Position 352: 9.308842597828643e-10
Position 443: 7.552198785626118e-10
Position 331: 6.079976374151566e-10
Position 818: 2.8354963416209514e-10
Position 350: 1.955215227691395e-10
Position 748: 1.0939657193374284e-10
