Gene = Dph5
Position 1234: 4.182801980311862e-06
Position 1164: 3.924887891520363e-06
Position 397: 3.367127794228149e-06
Position 330: 2.11078789225838e-06
Position 201: 1.0371666046566186e-06
Position 1310: 2.728393630352175e-07
Position 1414: 2.3878415385964167e-07
Position 705: 1.2899323239235486e-07
Position 489: 1.1281289572717816e-07
Position 496: 1.0524453260020495e-07
Position 209: 8.032219965301487e-08
Position 1419: 7.851178776630719e-08
Position 696: 6.665183530173123e-08
Position 1707: 6.605675481634578e-08
Position 1375: 5.956300730045688e-08
Position 1788: 5.607295933455439e-08
Position 2413: 3.925178168926687e-08
Position 2156: 3.525600736724012e-08
Position 3767: 3.344172991919159e-08
Position 689: 3.311684008027307e-08
Position 2247: 2.933496610204316e-08
Position 734: 2.8579433229204392e-08
Position 1588: 2.327655305564524e-08
Position 5119: 2.0713903040469995e-08
Position 1052: 2.035301736801791e-08
Position 1075: 1.8886175150256423e-08
Position 836: 1.517568113444198e-08
Position 919: 1.4155567180564184e-08
Position 751: 1.3210076576904744e-08
Position 755: 4.943119000656467e-09
Position 781: 5.670728215101966e-10
Position 2373: 3.559466604639538e-10
Position 2879: 3.126506876891924e-10
Position 774: 2.8100954131243093e-10
Position 802: 9.228535070601913e-11
