Gene = Sertad4
Position 10255: 0.056056279924396005
Position 9063: 0.05450879170023139
Position 715: 0.05426266879019945
Position 7495: 0.04797134483285001
Position 6564: 0.04624789189394161
Position 758: 0.042486093165397885
Position 5482: 0.03856518013855466
Position 10776: 0.038337457504395774
Position 5902: 0.03753221941244862
Position 7431: 0.03273332550092537
Position 11034: 0.032713058884793894
Position 6151: 0.031174558001616372
Position 3973: 0.03011450814928801
Position 1293: 0.027257135155510835
Position 11225: 0.027176984964075595
Position 695: 0.0259098211417571
Position 1988: 0.025417896443082413
Position 587: 0.024959296610848947
Position 8200: 0.02283107816491737
Position 2748: 0.022398127587318094
Position 6533: 0.022362446424872246
Position 6097: 0.02104104889532146
Position 7542: 0.019898016097540643
Position 10946: 0.01955015579132249
Position 10715: 0.01880076592029346
Position 6337: 0.01847989247403279
Position 5580: 0.018107127092299655
Position 6076: 0.017993677803126825
Position 9817: 0.017621243106038596
Position 4284: 0.017481139104409828
Position 10400: 0.017136307566085373
Position 7033: 0.01689704862018789
Position 6863: 0.015942852111751515
Position 718: 0.01533985728470882
Position 10616: 0.015162024310120389
Position 4681: 0.01423506492022808
Position 2549: 0.013976310742635665
Position 5630: 0.013594520387383017
Position 9349: 0.013159652847264886
Position 9140: 0.013116310717145828
Position 8875: 0.0129485574085052
Position 7195: 0.012859334752568454
Position 1053: 0.01285120237891793
Position 791: 0.011646156527438445
Position 785: 0.011617886873144646
Position 9272: 0.01126211802036555
Position 5714: 0.01093000976738189
Position 9663: 0.010242208662857702
Position 745: 0.008185024514705192
Position 9509: 0.007953238289765371
Position 9146: 0.007676797218761969
Position 1233: 0.007430398998343375
Position 7528: 0.006594293773692955
Position 5289: 0.006450865681636281
Position 1174: 0.006128401130334186
Position 8736: 0.006107978704162875
Position 7812: 0.005765999941869264
Position 10428: 0.0057606757361991405
Position 9713: 0.005646928856796436
Position 6361: 0.00564074476696186
Position 10307: 0.005562579899829566
Position 2700: 0.005339981167011899
Position 2239: 0.005067994183546997
Position 2587: 0.004753313643757339
Position 9456: 0.0046513300760063275
Position 5852: 0.004440720679419093
Position 10322: 0.0043238819672177745
Position 7744: 0.004166007714557711
Position 8235: 0.003562373569405359
Position 1433: 0.003484939344860458
Position 8179: 0.0033805442287564813
Position 936: 0.0031750850648676705
Position 6441: 0.003141545543848633
Position 7139: 0.003067477173923643
Position 10430: 0.00305827231388936
Position 5392: 0.0030532366705580045
Position 6368: 0.0030347717467153023
Position 2627: 0.0028630433567400624
Position 5453: 0.002842792039656888
Position 917: 0.002740889997430254
Position 10997: 0.002714043967670074
Position 4684: 0.002712967298550984
Position 2345: 0.0026629659386291143
Position 6103: 0.002658513062931344
Position 6365: 0.0026546667932663636
Position 761: 0.002444994258327406
Position 6701: 0.002407375010342448
Position 4678: 0.0023748069608587686
Position 8516: 0.0023262945554160894
Position 10668: 0.002283549851901513
Position 3606: 0.0022068220139666857
Position 5584: 0.0021943507929422096
Position 9660: 0.0021919433252464374
Position 4299: 0.002063959654461888
Position 5546: 0.0018129749004439269
Position 10868: 0.0018022173658072966
Position 5923: 0.0017784877194467615
Position 6197: 0.0016721042784237743
Position 8412: 0.001572016061182727
Position 10523: 0.0015127321186044142
Position 6175: 0.0014785664217643337
Position 8561: 0.0014768043470540916
Position 7591: 0.0014303967968525043
Position 2198: 0.001399015430524008
Position 1320: 0.0013711661567571529
Position 8558: 0.0013117865868427277
Position 8594: 0.0012829738715856517
Position 6428: 0.0012544938389987498
Position 974: 0.001080126449034829
Position 9756: 0.0010741409953602971
Position 6311: 0.001030309816491952
Position 5737: 0.0010251498575702001
Position 9367: 0.0010085294990236596
Position 3109: 0.0009692421618575206
Position 6960: 0.0009511233631438294
Position 9332: 0.0009247792614616385
Position 773: 0.0009153806474401731
Position 7661: 0.0008800915092030529
Position 6289: 0.000857925806604608
Position 9083: 0.0008530128940120309
Position 6414: 0.0008395089036294579
Position 3553: 0.0008341592910628912
Position 4328: 0.0008256810516722159
Position 2027: 0.0008243065243108963
Position 7767: 0.0008076946564673163
Position 815: 0.0007963687962738629
Position 9067: 0.0007539497743341626
Position 11049: 0.0007376965288214483
Position 8565: 0.0007320694076508278
Position 2218: 0.0007253648773161537
Position 818: 0.0006569562192057363
Position 564: 0.0006479540360830566
Position 7853: 0.0006418284831371493
Position 5013: 0.0006355268002723674
Position 602: 0.0006176556950654536
Position 1304: 0.0005862622806614835
Position 9840: 0.0005659465109987272
Position 7451: 0.0005522137645668126
Position 3419: 0.0005260316518933818
Position 156: 0.0005226235104038436
Position 2716: 0.0004893191647752688
Position 7054: 0.00048480468291316073
Position 6831: 0.0004701378295693348
Position 8244: 0.0004464088671624759
Position 9504: 0.00042725119693055885
Position 8599: 0.0004157988727761779
Position 5543: 0.00041160111712799984
Position 6618: 0.0004089008872512058
Position 4829: 0.00040486286767413016
Position 7952: 0.0004045532293292561
Position 2398: 0.0003987630621185732
Position 5548: 0.00039835220268107763
Position 10268: 0.000377872273899235
Position 5035: 0.000365337310961822
Position 8591: 0.00036249255380552803
Position 5167: 0.00036171219915983027
Position 1954: 0.00035249074996418863
Position 8754: 0.0003521728000494505
Position 8831: 0.0003507881250739266
Position 3372: 0.0003261535742612556
Position 972: 0.0003099969059662131
Position 7445: 0.0002915215792784626
Position 1295: 0.0002785284221233108
Position 4619: 0.00026784524465958784
Position 5933: 0.0002635061054662689
Position 1396: 0.00024482642131597046
Position 513: 0.00023614704083269478
Position 834: 0.0002219402994275773
Position 9190: 0.0002155053673278476
Position 438: 0.0002110191580216298
Position 1944: 0.0002078965828177512
Position 2422: 0.0002054223669307628
Position 920: 0.00018098695212432283
Position 6570: 0.00017694453307100051
Position 9100: 0.0001729831420922363
Position 6126: 0.0001723916679097287
Position 7246: 0.0001655196351540733
Position 940: 0.00016233561475556698
Position 5331: 0.00016178314567562107
Position 988: 0.0001611636050256414
Position 6946: 0.00015320490832517556
Position 1060: 0.0001523610424816503
Position 9213: 0.00012973453819617974
Position 1082: 0.00012486299965065416
Position 4952: 0.00012142966650866118
Position 2503: 0.00010023961054123686
Position 2252: 9.260465822878594e-05
Position 1203: 7.621501261296546e-05
Position 6647: 7.09661004339874e-05
Position 999: 5.640438028209931e-05
Position 4550: 5.402405940739908e-05
Position 1087: 5.224488251010703e-05
Position 4773: 5.177054999174798e-05
Position 510: 4.9756640958598266e-05
Position 6583: 4.931624587798801e-05
Position 1210: 4.8260649512324027e-05
Position 4527: 4.3744242946185535e-05
Position 6491: 3.908005027874072e-05
Position 6889: 3.6330659634677277e-05
Position 7060: 3.3553147096107175e-05
Position 6392: 2.507341132026029e-05
Position 6903: 2.2630122452436678e-05
Position 6799: 1.942841275062395e-05
Position 2711: 1.9170148740376184e-05
Position 5722: 1.9038300404225515e-05
Position 2679: 1.7431007151021325e-05
Position 6590: 1.7370412682882412e-05
Position 5780: 1.7245716079290843e-05
Position 866: 1.3021060709421373e-05
Position 2060: 1.3018453857594508e-05
Position 9249: 1.2853747754993851e-05
Position 6106: 1.1751104719549225e-05
Position 1854: 8.725865941057914e-06
Position 1810: 8.504556116811886e-06
Position 955: 8.462332397358646e-06
Position 2255: 8.423191989912653e-06
Position 6403: 7.5183418673835814e-06
Position 1600: 7.074103593200902e-06
Position 828: 6.790046676482824e-06
Position 534: 6.712216943991823e-06
Position 2401: 6.608014546250399e-06
Position 942: 6.516146495850335e-06
Position 5752: 6.4308091525275224e-06
Position 2461: 6.357784007301769e-06
Position 386: 6.282804744704116e-06
Position 6217: 6.010571351437132e-06
Position 2291: 5.954603788750636e-06
Position 6203: 5.796507004453242e-06
Position 2446: 5.5717378450387606e-06
Position 1351: 5.433755834543555e-06
Position 2307: 5.301493826603535e-06
Position 516: 4.70216948491186e-06
Position 5989: 3.84163180601024e-06
Position 1461: 2.445157910270742e-06
Position 1873: 2.1718545131421816e-06
Position 2171: 2.0682328163508495e-06
Position 2272: 1.5174123539042431e-06
Position 376: 1.494720165298342e-06
Position 492: 1.422447964541665e-06
Position 548: 1.2279416687612468e-06
Position 126: 1.1856233482472545e-06
Position 1529: 1.1831335620387623e-06
Position 541: 1.1755807965440707e-06
Position 1559: 9.279901476355269e-07
Position 1603: 9.078846912881172e-07
Position 839: 8.972033943949386e-07
Position 536: 8.452010845639564e-07
Position 454: 8.301599279720602e-07
Position 2168: 6.7692212334091e-07
Position 6054: 6.608238956844243e-07
Position 476: 6.423190863138932e-07
Position 1648: 5.053569463249655e-07
Position 1534: 5.039857430206589e-07
Position 3132: 4.3151210834606e-07
Position 545: 3.485901079067561e-07
Position 2439: 3.252778051490259e-07
Position 2284: 2.932401242374424e-07
Position 255: 1.6570803019778134e-07
Position 2110: 1.35704313030561e-07
Position 1116: 1.118622775436024e-07
Position 1109: 1.0755227367883071e-07
Position 852: 7.896415345827119e-08
Position 6459: 6.631075860029004e-08
Position 882: 4.912845686035e-08
Position 1095: 2.015679384894169e-08
Position 1100: 1.9516360228875932e-08
Position 267: 3.4485739479629485e-09
Position 4476: 2.6997660574064206e-09
Position 1132: 1.1302781234164096e-09
Position 876: 1.0371803567049156e-09
Position 369: 2.920148270399202e-10
Position 1412: 7.455910115855075e-11
Position 1144: 2.3070315142216673e-11
Position 283: 8.56717217705203e-12
Position 332: 7.577180386417142e-12
Position 300: 7.240527847892872e-12
Position 351: 7.412405353973615e-13
Position 318: 1.3400900406454483e-13
Position 320: 8.059282463190358e-14
