Gene = Taf10
Position 1459: 9.120406733626455e-05
Position 3588: 7.694133521421018e-05
Position 1815: 5.389295847051663e-05
Position 594: 5.309042337749661e-05
Position 2828: 4.8780125529003306e-05
Position 569: 4.7599665334070115e-05
Position 2199: 4.638019343438464e-05
Position 2840: 4.559154517651831e-05
Position 2132: 4.0024501970069205e-05
Position 888: 3.970614258354141e-05
Position 510: 3.861244204838912e-05
Position 1546: 3.820024360612073e-05
Position 2126: 3.4826845307854206e-05
Position 1486: 3.449745745838824e-05
Position 800: 3.0379781244855803e-05
Position 633: 2.9171880429658567e-05
Position 420: 2.878003348128018e-05
Position 966: 2.434979777858331e-05
Position 636: 2.3558113825870682e-05
Position 2002: 2.2613645551983246e-05
Position 2383: 2.2480144604521603e-05
Position 322: 2.0372752739609513e-05
Position 656: 1.9242127190662055e-05
Position 121: 1.8527166978518073e-05
Position 1589: 1.8490470449922732e-05
Position 208: 1.4726276364742281e-05
Position 1234: 1.3767198340726613e-05
Position 881: 1.3625632163459457e-05
Position 2500: 1.3535885541158299e-05
Position 666: 1.3083476521702658e-05
Position 2122: 1.224799864284426e-05
Position 1501: 1.1068613229304346e-05
Position 430: 1.0812250945111336e-05
Position 493: 1.0278403956386738e-05
Position 3370: 9.868978088444907e-06
Position 2436: 7.536177893979028e-06
Position 123: 4.524197056813888e-06
Position 382: 4.171480690808824e-06
Position 2397: 3.8026513313982742e-06
Position 807: 3.3181559226315184e-06
Position 850: 2.7998410056374565e-06
Position 232: 2.1330273923509647e-06
Position 763: 1.8291716540381333e-06
Position 978: 1.38778728961746e-06
Position 199: 1.3617990851293987e-06
Position 3117: 1.2285160931196947e-06
Position 678: 1.2059517075459873e-06
Position 89: 1.1138934319808627e-06
Position 765: 9.290644529967824e-07
Position 664: 5.020337230680535e-07
Position 640: 4.754947170599256e-07
Position 695: 2.355284322927268e-07
Position 18: 1.7744794799435184e-07
Position 1275: 1.2818855503784335e-07
Position 361: 6.840971134084346e-08
Position 1254: 4.7860272641884354e-08
Position 356: 2.6909572532716047e-08
Position 1278: 1.2281417172312806e-08
Position 1264: 5.119895147109786e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1297: 0.9405952559762568
Position 868: 0.8995165549177988
Position 1020: 0.8821738622741938
Position 376: 0.8693847151114149
Position 2270: 0.535085208319824
Position 1760: 0.44039758421448144
Position 3558: 0.27645445474796815
Position 3535: 0.2209116050129365
Position 2624: 0.12434700211594243
Position 2928: 0.12233674563677643
Position 3306: 0.10217047483552189
Position 3405: 0.10167607399320105
Position 1723: 0.08668915158161347
Position 4496: 0.08010536033459281
Position 745: 0.07135298070150177
Position 4609: 0.04975936688740884
Position 4134: 0.04860438667160687
Position 2225: 0.047479050516376325
Position 3777: 0.03997576071403478
Position 1040: 0.038426160007584045
Position 3346: 0.0378278250843109
Position 3730: 0.03442702210318265
Position 3135: 0.029922276196631195
Position 4117: 0.027286472193589033
Position 2828: 0.02064048121417883
Position 4151: 0.014607843498107289
Position 1641: 0.014099264628489145
Position 3288: 0.013764602202026096
Position 388: 0.01323906354377229
Position 1084: 0.010336046902997399
Position 2080: 0.009475100149911238
Position 3160: 0.008296876159725524
Position 1061: 0.00804614821068351
Position 2942: 0.00678969210699428
Position 4050: 0.006638086166917298
Position 3101: 0.006098146020145611
Position 2046: 0.0060070037942102075
Position 1727: 0.0059926773840655555
Position 3848: 0.005249683135174083
Position 4290: 0.004919080380620047
Position 3309: 0.0048537423600106735
Position 1465: 0.004700903187393999
Position 2199: 0.004356353707226642
Position 2303: 0.0041562381067427176
Position 2973: 0.003989651958498182
Position 3066: 0.003784538141209688
Position 3115: 0.00375364036013713
Position 2139: 0.003613389571485897
Position 654: 0.0031466726518301273
Position 1654: 0.002665606214701447
Position 4709: 0.0026256596982392965
Position 1546: 0.002572056071601085
Position 4549: 0.0025620816153459508
Position 1826: 0.002555279575727627
Position 1676: 0.002494207126818296
Position 1344: 0.002459290006790297
Position 2281: 0.0023870085465948886
Position 3074: 0.0023571653047507134
Position 2869: 0.0022993232322986138
Position 3229: 0.001994777080507375
Position 2408: 0.00199398491349925
Position 2857: 0.0018678763407901917
Position 3202: 0.00185167059558333
Position 3164: 0.0016398287093447584
Position 2182: 0.001423846153866033
Position 3151: 0.0012669155330800172
Position 1271: 0.0011131926407176652
Position 4057: 0.0010972458105039144
Position 800: 0.001076628710389133
Position 2152: 0.0010641009755969423
Position 1048: 0.0009018676897574191
Position 4325: 0.0008847967528062769
Position 2904: 0.0008368147803877581
Position 2285: 0.0007827489296352148
Position 2882: 0.000733927749810278
Position 698: 0.0007017476640761099
Position 1788: 0.0006894077252741515
Position 2089: 0.0006753556455347042
Position 510: 0.0006179385149652492
Position 1638: 0.0006064282100139618
Position 875: 0.0005983365049022258
Position 2538: 0.0005976602418812291
Position 813: 0.0005856937363147668
Position 828: 0.0004988114450010167
Position 1842: 0.00046660764309540555
Position 3051: 0.00045038404713844665
Position 1607: 0.0004452839694877001
Position 3832: 0.00041172688338957976
Position 446: 0.00040584139791616713
Position 2669: 0.00035021100404777
Position 411: 0.0003476387936570622
Position 1686: 0.00034715938843932057
Position 2987: 0.000326639059805179
Position 817: 0.000294120408506841
Position 3264: 0.0002721464645329682
Position 669: 0.00024385632601419739
Position 4418: 0.00022710241267914893
Position 2581: 0.00022639670806822836
Position 1695: 0.00020554221737206205
Position 1232: 0.00019549303257831505
Position 2639: 0.00018280611009438075
Position 917: 0.000181752112860736
Position 1162: 0.0001650313938985513
Position 190: 0.0001615438090227708
Position 788: 0.0001602121888695236
Position 760: 0.00015061228675822497
Position 1862: 0.0001446438188709458
Position 3267: 0.00012031907975449446
Position 604: 0.00011254334169187539
Position 493: 0.00010997312718199883
Position 1306: 0.00010036683063656374
Position 1202: 9.378389042282076e-05
Position 2433: 8.30335975312901e-05
Position 1106: 8.016460697356588e-05
Position 1099: 7.732727094547343e-05
Position 1324: 7.383600177247034e-05
Position 1493: 7.260359045992918e-05
Position 2348: 7.109741828542184e-05
Position 1833: 6.602890762244404e-05
Position 187: 6.54563303769756e-05
Position 1116: 5.034169745820814e-05
Position 703: 4.2274928522239696e-05
Position 516: 3.9117837492986804e-05
Position 832: 3.8106601359304364e-05
Position 720: 3.531403223510209e-05
Position 1246: 3.478651347571577e-05
Position 1620: 3.133855918882928e-05
Position 460: 2.7343325613035076e-05
Position 881: 2.6796399026816257e-05
Position 1129: 2.654891140924006e-05
Position 1869: 2.5917262629277076e-05
Position 463: 2.5776050349298883e-05
Position 1972: 2.4344296963648587e-05
Position 1167: 2.3692054620282546e-05
Position 1210: 2.0723167363854144e-05
Position 923: 2.036839372648798e-05
Position 1434: 1.7757148681885285e-05
Position 1601: 1.3609186643000012e-05
Position 2011: 1.3370719065916969e-05
Position 621: 1.144348722423946e-05
Position 1528: 1.0853028656959365e-05
Position 482: 8.91795129815662e-06
Position 475: 8.637441383511574e-06
Position 1929: 6.084396517126426e-06
Position 553: 5.920818275581089e-06
Position 2330: 5.42434150825173e-06
Position 1131: 4.773846190082024e-06
Position 208: 4.765401899635619e-06
Position 1589: 4.281804908545148e-06
Position 1135: 4.151410416235079e-06
Position 468: 3.989183756703391e-06
Position 1125: 3.96841650911026e-06
Position 247: 3.929947558134333e-06
Position 2413: 3.7318121134790024e-06
Position 1982: 2.9522181138806956e-06
Position 1186: 2.5863913698548606e-06
Position 1199: 1.805908626837437e-06
Position 1348: 1.6725549840016505e-06
Position 321: 1.5444873319301208e-06
Position 2603: 1.3993562614571656e-06
Position 2050: 1.2399432539153918e-06
Position 2092: 1.1833421848259358e-06
Position 952: 1.1655659860551274e-06
Position 1254: 1.088632509208486e-06
Position 168: 1.0626390581251042e-06
Position 1369: 1.050097467872189e-06
Position 1401: 5.860628521445031e-07
Position 173: 3.5053773452933154e-07
Position 972: 3.08280770751104e-07
Position 259: 2.1217509479413108e-07
Position 333: 1.112631059155341e-07
Position 1622: 9.132160610720152e-08
Position 1907: 8.306593405416791e-08
Position 164: 7.846701782063516e-08
Position 162: 6.087194558694938e-08
Position 1603: 5.254174334780841e-08
Position 252: 4.51701381765317e-08
Position 1516: 4.439760483178962e-08
Position 149: 3.085239362804115e-08
Position 274: 2.7551963442535777e-08
Position 1366: 2.7454141949056273e-08
Position 306: 1.7722710610200126e-08
Position 1552: 1.2688280717887707e-08
Position 1508: 5.421562100700732e-09
Position 949: 3.882295685998173e-09
Position 261: 3.2905357223964114e-09
Position 279: 1.7350750216974184e-09
Position 283: 1.6543502272780286e-10
Position 1564: 8.91627304974369e-11
Position 303: 6.358223782648258e-11
Position 957: 4.061991271338019e-11
Position 299: 1.2022098636093279e-11
Position 978: 9.006990060693562e-12
Position 1215: 5.369634583586705e-12
