Gene = Mlec
Position 6414: 0.00438052235943342
Position 14089: 0.003955861326013339
Position 9940: 0.003945445154103056
Position 11546: 0.0036489935763104877
Position 10150: 0.0034284864550127277
Position 3695: 0.0032124165514136336
Position 4686: 0.0030691951363675737
Position 2238: 0.0028066153231664968
Position 9982: 0.002734151823845408
Position 4523: 0.0026866109457125507
Position 9485: 0.002613357811840484
Position 11513: 0.0025306132136439117
Position 8482: 0.002147721260984239
Position 9926: 0.0020977950689871024
Position 1904: 0.001967951699186261
Position 1039: 0.0017410795466915663
Position 7327: 0.001704323195289759
Position 407: 0.0016865601250279523
Position 13800: 0.0016686343920342865
Position 7918: 0.0015656794504364667
Position 6429: 0.0012667002505930736
Position 12362: 0.0012621657353953932
Position 7313: 0.0012514427133251081
Position 5870: 0.0011541283003031384
Position 233: 0.0011057531269957309
Position 3319: 0.0010507053468071603
Position 250: 0.001037658213928133
Position 13528: 0.000942976591961163
Position 3766: 0.0009036327182204798
Position 8867: 0.0009004627390793558
Position 872: 0.000855558467776643
Position 9679: 0.0008550874359505845
Position 900: 0.0007063574522993488
Position 4527: 0.0006950621306062641
Position 9891: 0.0006739145435075153
Position 2318: 0.0006358471124713214
Position 8761: 0.000607743193376604
Position 941: 0.0005791098519050116
Position 4947: 0.0005588817757859926
Position 734: 0.0005581300432920683
Position 770: 0.0005512419374181905
Position 4864: 0.0005443656959640245
Position 9656: 0.0005230617280052083
Position 7706: 0.00048085917812044736
Position 1608: 0.00047773674450349724
Position 4051: 0.00047388983149904325
Position 7916: 0.0004573988128848474
Position 2423: 0.00042674461892575776
Position 10787: 0.0004229139339327261
Position 3343: 0.00041229486791517723
Position 11176: 0.00039602772760818916
Position 4410: 0.0003713410598378451
Position 6272: 0.0003659157456654972
Position 4531: 0.0003570299912121698
Position 2124: 0.00034964357514614703
Position 325: 0.00031379028971811526
Position 1076: 0.000298610071613694
Position 7319: 0.0002979566481890233
Position 5451: 0.0002885347443637609
Position 9449: 0.0002685072781936773
Position 7687: 0.00026743952820375695
Position 7962: 0.000251797178285963
Position 10214: 0.00023878923890785633
Position 10330: 0.00019294427322709797
Position 10302: 0.00018513751006960004
Position 9213: 0.00017389590772180826
Position 8912: 0.00016889934603004912
Position 7497: 0.00016087552996436224
Position 10773: 0.00015508793212861977
Position 7694: 0.00015425656253880763
Position 10949: 0.00013367961579880986
Position 10291: 0.00013077671311524137
Position 488: 0.00012450000109786116
Position 10764: 0.00011822983648126984
Position 9521: 9.981109981818299e-05
Position 7730: 9.575890373973143e-05
Position 10111: 9.225493924305145e-05
Position 7379: 9.179531562754325e-05
Position 615: 8.475301634943498e-05
Position 8055: 8.081693222963876e-05
Position 8193: 7.932295804866386e-05
Position 9741: 7.626296285292662e-05
Position 295: 7.562096797144922e-05
Position 9008: 6.646230338167311e-05
Position 680: 6.480583933838807e-05
Position 319: 6.467367583688987e-05
Position 9651: 6.457789190072038e-05
Position 136: 5.964387508353526e-05
Position 8138: 5.784861956961117e-05
Position 7747: 4.736087316324193e-05
Position 10878: 4.44827416529255e-05
Position 7932: 3.8751348381588465e-05
Position 604: 3.801717758583836e-05
Position 133: 3.7928248868807534e-05
Position 7321: 3.69825241814908e-05
Position 8259: 3.631759842618412e-05
Position 501: 3.5312446830941276e-05
Position 7855: 3.523364020285895e-05
Position 9765: 3.467933866855241e-05
Position 8718: 3.451018666294384e-05
Position 9114: 3.317563994575305e-05
Position 10228: 3.2185217005409116e-05
Position 8720: 2.634961014969086e-05
Position 7659: 2.3817493451777336e-05
Position 45: 1.797284580318567e-05
Position 247: 1.6393067417452745e-05
Position 8561: 1.5980613858317726e-05
Position 8543: 1.4636599830161137e-05
Position 7292: 1.3926195174524688e-05
Position 7828: 1.1289639732679414e-05
Position 74: 1.1171085862413581e-05
Position 7351: 1.0175674420582108e-05
Position 84: 9.976438488149083e-06
Position 7966: 9.487201818336051e-06
Position 10300: 9.352366829114318e-06
Position 10721: 9.287060008312441e-06
Position 201: 8.476093458864049e-06
Position 9465: 8.082413106636647e-06
Position 9073: 6.9204855528262274e-06
Position 38: 6.71489109291216e-06
Position 8942: 6.041251845039778e-06
Position 8767: 5.6383477735027575e-06
Position 283: 5.458658936332317e-06
Position 7510: 5.188691817945749e-06
Position 7795: 5.183514106110259e-06
Position 9006: 4.506675049650012e-06
Position 8291: 4.4784036810257425e-06
Position 8694: 4.4694633658938876e-06
Position 8585: 4.457607155774892e-06
Position 178: 4.302318818491807e-06
Position 7853: 3.154433686403134e-06
Position 7809: 1.5551800354691627e-06
Position 693: 1.2235998776207798e-06
Position 818: 8.404917182987145e-07
Position 13863: 7.982246051570434e-07
Position 8074: 7.538773637099197e-07
Position 8334: 4.70400639342646e-07
Position 7758: 3.6257840406783367e-07
Position 811: 3.2858003596702916e-07
Position 1199: 2.5919649841900993e-07
Position 8285: 1.8195854328581015e-07
Position 8168: 1.248758516685948e-07
Position 8145: 1.0366193975601185e-07
Position 8269: 9.893952074310106e-08
Position 8476: 7.969241983304642e-08
Position 908: 3.562269608748741e-08
Position 8104: 1.7442295837187767e-08
Position 1417: 1.2982289748710884e-08
Position 973: 1.2644828524127997e-08
Position 8515: 5.05546805060661e-09
Position 7737: 3.847078753770459e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8052: 0.9774636569962041
Position 7184: 0.9090167077116628
Position 7794: 0.7653909342861555
Position 13133: 0.7004312490466289
Position 5793: 0.5343633884148954
Position 12003: 0.5153844838504767
Position 7610: 0.46176162879814225
Position 14260: 0.4583613279957262
Position 13463: 0.36156578419309005
Position 7519: 0.2790968980608247
Position 10034: 0.23831294567873842
Position 9636: 0.2236147757795593
Position 800: 0.2164178394009798
Position 14583: 0.16001636073565084
Position 7833: 0.15418590455636172
Position 7545: 0.11777692830718109
Position 11428: 0.09649968848601023
Position 12449: 0.07044442484367243
Position 5294: 0.06644729069856636
Position 12080: 0.0582315115810396
Position 7865: 0.055859254621421314
Position 7237: 0.0521421292042181
Position 7587: 0.04834696692653845
Position 13478: 0.04656390539782346
Position 13895: 0.0391481199538912
Position 5683: 0.038925732346051074
Position 13995: 0.03708557465089354
Position 2966: 0.032365571389447616
Position 14088: 0.028706097845612167
Position 2947: 0.026744488678067935
Position 5478: 0.026464381665215156
Position 12858: 0.025867699055968956
Position 12294: 0.025157328067362747
Position 13154: 0.024547964109009605
Position 13005: 0.02434107992192738
Position 777: 0.02351255218865345
Position 13729: 0.022298103583788215
Position 13150: 0.021166485655532308
Position 7231: 0.02096285697966662
Position 13092: 0.018792974954254044
Position 14203: 0.017314565737315678
Position 726: 0.015996793741602403
Position 13872: 0.01572112939767013
Position 12315: 0.014232010552666288
Position 13910: 0.013550300648812562
Position 9890: 0.012779483476696647
Position 11731: 0.012248658568657462
Position 2910: 0.012229377894407095
Position 10658: 0.01166242292688992
Position 7418: 0.01074631109064391
Position 6504: 0.010342269168131647
Position 14976: 0.010327474788581977
Position 3247: 0.010132731663690034
Position 5712: 0.009897406702764748
Position 717: 0.009658235125664034
Position 13348: 0.008912002275955004
Position 13389: 0.008103711963719793
Position 539: 0.007972446393857729
Position 14710: 0.007923833161555642
Position 14535: 0.00752489257497535
Position 5282: 0.007406838089383866
Position 15193: 0.006955497986102256
Position 9595: 0.006730614882639613
Position 9396: 0.006520469037307474
Position 13898: 0.006153987168355257
Position 6190: 0.0060131383556919875
Position 7615: 0.005789796500151579
Position 9405: 0.005664907354658143
Position 9745: 0.005446561196693576
Position 7901: 0.005232813869620661
Position 5375: 0.005131584055007506
Position 14517: 0.005087922693697885
Position 5359: 0.004927502509650504
Position 7556: 0.004923817646512834
Position 14780: 0.004680544402839667
Position 7945: 0.0046573683799055405
Position 14140: 0.0042123713270391504
Position 13785: 0.004189264799856684
Position 12482: 0.00406021789655588
Position 9846: 0.003949038638884102
Position 3572: 0.003897941360972068
Position 11785: 0.0038581162215083316
Position 831: 0.0036120186270434365
Position 7553: 0.0035833584611279835
Position 7631: 0.003582953979462257
Position 9575: 0.0033937429101295216
Position 7636: 0.002987229861130418
Position 12126: 0.0029362858454875704
Position 8441: 0.002690084271210225
Position 5553: 0.0026535561561497707
Position 12759: 0.0024806675617421777
Position 860: 0.002360321469339474
Position 4462: 0.0023545934981154043
Position 8585: 0.002252704981686497
Position 13407: 0.0022270677739919744
Position 8911: 0.002220160916285234
Position 3016: 0.0021007277558704384
Position 14847: 0.0020433823300984215
Position 11086: 0.0019670573053370026
Position 14522: 0.0018926300283726926
Position 653: 0.0018188803989985785
Position 14881: 0.0017623162353154692
Position 7770: 0.001708980231833817
Position 987: 0.0015999279550389244
Position 4334: 0.0013374450167038612
Position 11870: 0.0012930571132558468
Position 501: 0.0012732403739484173
Position 7054: 0.0012528532219417046
Position 13335: 0.0011801742182942004
Position 11883: 0.0011685183532359397
Position 6482: 0.0011494263198239406
Position 2050: 0.0011481078221879462
Position 3149: 0.0011114618790170527
Position 671: 0.0011013699293803319
Position 3205: 0.001063365434002351
Position 4331: 0.0010148251197377883
Position 12185: 0.0009192043422429731
Position 225: 0.0009111622741968282
Position 8820: 0.0008822818872112127
Position 6444: 0.0008708286988942433
Position 13605: 0.0008701339376666324
Position 2037: 0.000828945795267662
Position 2175: 0.0007923672633836419
Position 4409: 0.0007853528695101472
Position 461: 0.0007816360079696495
Position 1742: 0.0007378936430857011
Position 5862: 0.0007366291069008859
Position 13480: 0.0007330297380941046
Position 13848: 0.0007278116423402139
Position 7473: 0.0007202980001744358
Position 4475: 0.0006898728149535339
Position 5651: 0.0006876408390051048
Position 2868: 0.0006583636220286568
Position 10743: 0.0006244402640102808
Position 4781: 0.000589667921030799
Position 8074: 0.0005839940216383622
Position 7664: 0.0005700468367468913
Position 5225: 0.0005172916038072747
Position 4554: 0.0005161683610325479
Position 4801: 0.0005135795507192177
Position 11631: 0.0005126819039396322
Position 8153: 0.0005005392628003361
Position 953: 0.0004800715562349571
Position 4009: 0.00047388983149904346
Position 5157: 0.00046089726518551546
Position 6501: 0.0004550771628751665
Position 11651: 0.00044713844786767857
Position 1509: 0.0004424298506152121
Position 8217: 0.0004410133206378158
Position 2310: 0.00043940320584161247
Position 2851: 0.00043924102314504983
Position 2013: 0.0004347600103511922
Position 11228: 0.00042974217148425685
Position 733: 0.00042421936633711845
Position 4585: 0.00042249006373931903
Position 1781: 0.0004211021107191012
Position 10755: 0.0004191876568473758
Position 2798: 0.0004169717770131878
Position 13622: 0.0004167894379444565
Position 10566: 0.0004155839230502921
Position 14449: 0.00038136815564546216
Position 7442: 0.0003813171900836932
Position 1646: 0.0003782920477616776
Position 2123: 0.0003306330024526073
Position 7017: 0.0003041740497541222
Position 9706: 0.00029342158799799576
Position 8331: 0.00027873836582698806
Position 13502: 0.00027072794746391116
Position 8180: 0.00026113178933943903
Position 8371: 0.0002563952713880478
Position 6940: 0.00023700812690802855
Position 7672: 0.0002346481359823919
Position 2930: 0.00022787889398692376
Position 2271: 0.00022395953954601112
Position 8656: 0.0002155585817190713
Position 1764: 0.00020762224355932277
Position 3643: 0.00019258783157949624
Position 7950: 0.00018771089331288637
Position 868: 0.00018001482294262874
Position 7397: 0.00014630833488732837
Position 7895: 0.00014558055813181819
Position 9159: 0.00013627725734677553
Position 1465: 0.00013528853259803513
Position 9643: 0.0001343885174421837
Position 3093: 0.00012141750004238011
Position 9304: 0.00011212358655350013
Position 9713: 0.00011124587353361444
Position 8228: 0.00010645906032299258
Position 7020: 0.0001043068168301126
Position 9484: 0.0001038507814819043
Position 1004: 9.791747809862573e-05
Position 8609: 9.366349891760627e-05
Position 9202: 8.425204322458489e-05
Position 9687: 8.323903399777651e-05
Position 1833: 8.18374561668891e-05
Position 7423: 7.684670835248202e-05
Position 304: 7.38371197663357e-05
Position 168: 7.19090341830944e-05
Position 9086: 6.579060087089984e-05
Position 8189: 6.503925468493373e-05
Position 8589: 6.454145862533226e-05
Position 8334: 6.395635772010509e-05
Position 9639: 4.563418036192627e-05
Position 11314: 4.394151969881791e-05
Position 8631: 4.299837705684414e-05
Position 7351: 4.2921741854852706e-05
Position 9479: 4.267838435119676e-05
Position 11113: 4.006252713130887e-05
Position 8415: 3.863836115931669e-05
Position 163: 3.820245059250412e-05
Position 9650: 3.619790367539763e-05
Position 7470: 2.286793880833573e-05
Position 9616: 2.2064840671200768e-05
Position 4678: 1.994723192719685e-05
Position 7929: 1.9627135969705293e-05
Position 4386: 1.937880847899679e-05
Position 4429: 1.9165479537608268e-05
Position 7394: 1.883591236639321e-05
Position 8377: 1.8258072577017123e-05
Position 9453: 1.816333264748543e-05
Position 9732: 1.7739123161834983e-05
Position 13852: 1.7532503627845876e-05
Position 9460: 1.696523379781292e-05
Position 686: 1.5169361102949285e-05
Position 3575: 1.407086324398578e-05
Position 9412: 1.2611811858226998e-05
Position 3521: 1.143781390973257e-05
Position 3251: 9.769286936057457e-06
Position 516: 9.081106466553538e-06
Position 2080: 8.648576198068543e-06
Position 959: 8.227528520443137e-06
Position 691: 7.846806847725943e-06
Position 1709: 7.730902170806907e-06
Position 1620: 7.02139187482851e-06
Position 8796: 6.748210403495013e-06
Position 7744: 6.168283236049305e-06
Position 2120: 6.074834510252517e-06
Position 2057: 5.950579970728779e-06
Position 780: 5.702433260602724e-06
Position 8283: 5.435813826609731e-06
Position 1685: 5.407472274171372e-06
Position 1670: 5.04987540979449e-06
Position 1539: 4.536115426326303e-06
Position 1893: 4.4966404830336965e-06
Position 8107: 4.150278363740214e-06
Position 1777: 3.98424182216774e-06
Position 881: 3.5757163478131627e-06
Position 295: 3.2429064636666655e-06
Position 8458: 3.173190793850344e-06
Position 843: 2.965350995070966e-06
Position 10191: 2.955617275864674e-06
Position 551: 2.9212422740682415e-06
Position 1607: 2.502801411135038e-06
Position 558: 1.8413614363752224e-06
Position 468: 1.794491379175217e-06
Position 279: 1.7774500882569306e-06
Position 281: 1.1479283458122888e-06
Position 3042: 1.0617745720503943e-06
Position 152: 8.229826174604502e-07
Position 312: 8.068810525754175e-07
Position 475: 7.985041990581096e-07
Position 488: 6.435559458535541e-07
Position 8006: 6.088091185063506e-07
Position 348: 5.335421387963475e-07
Position 626: 2.5942586064171587e-07
Position 578: 2.2314832819196457e-07
Position 586: 1.84516180500808e-07
Position 1754: 1.7869606023607508e-07
Position 8239: 1.722722846083527e-07
Position 8012: 1.6917181352448009e-07
Position 361: 1.3216447202949656e-07
Position 1843: 1.2507549806661947e-07
Position 8104: 1.2330327458314766e-07
Position 890: 1.2010491703373551e-07
Position 414: 1.1178469221238407e-07
Position 1847: 9.49002328697487e-08
Position 1692: 9.444652038169843e-08
Position 8467: 8.603082472082036e-08
Position 565: 6.24973465120308e-08
Position 8009: 6.051723932985269e-08
Position 602: 5.2543209235213585e-08
Position 8472: 4.511911871275339e-08
Position 9138: 4.278107856171389e-08
Position 8443: 3.24812170828938e-08
Position 8386: 2.430130066565618e-08
Position 7971: 1.8867327131607004e-08
Position 588: 1.7700085048571566e-08
Position 596: 1.4393423419120397e-08
Position 3462: 1.1399928832841267e-08
Position 1088: 9.871968759534224e-09
Position 604: 8.80578524084989e-09
Position 1298: 7.627476651304264e-09
Position 425: 6.658425551329672e-09
Position 1063: 6.562523887669108e-09
Position 8252: 5.981797225752671e-09
Position 1283: 4.634322635297254e-09
Position 432: 3.5805272764764196e-09
Position 118: 3.4833088985805913e-09
Position 615: 2.93947331515998e-09
Position 1131: 2.74330596665489e-09
Position 1147: 1.9243197346403034e-09
Position 109: 1.1485320309606188e-09
Position 1068: 1.0817714603156788e-09
Position 397: 9.621683724877725e-10
Position 1259: 7.204904621093361e-10
Position 1049: 8.235356395064854e-11
