Gene = C130079G13Rik
Position 2568: 1.8841163791229672e-05
Position 2025: 1.805290477204074e-05
Position 1648: 1.6947577937504842e-05
Position 959: 1.1097175305147991e-05
Position 2117: 1.0180569089049108e-05
Position 795: 9.67096874045935e-06
Position 802: 9.48992099446848e-06
Position 692: 9.282802988921927e-06
Position 1675: 8.776744148313466e-06
Position 873: 8.754057752176992e-06
Position 2744: 7.43496148561233e-06
Position 1033: 7.275367937728102e-06
Position 1165: 7.03291274039716e-06
Position 1376: 6.886878052585763e-06
Position 1351: 6.62780743684803e-06
Position 913: 6.47314956159749e-06
Position 1267: 6.155870274420658e-06
Position 778: 5.989754988874266e-06
Position 887: 5.255823450138339e-06
Position 1427: 4.162589443560184e-06
Position 2010: 3.7790893779441743e-06
Position 79: 3.294772019493991e-06
Position 68: 2.4531678616897617e-06
Position 191: 2.028073534175784e-06
Position 2046: 1.7733179362140322e-06
Position 697: 1.7467911043555993e-06
Position 1222: 1.6708281833444455e-06
Position 1250: 1.4979350037244822e-06
Position 89: 1.4909508726798565e-06
Position 7482: 1.4419009030911237e-06
Position 765: 1.250363601552564e-06
Position 572: 1.1690886876575962e-06
Position 552: 1.1338539484894515e-06
Position 570: 1.062169619252759e-06
Position 107: 7.372195890856718e-07
Position 1387: 6.931785306061152e-07
Position 1780: 5.268301444936738e-07
Position 77: 5.237797039130023e-07
Position 105: 5.133888148660614e-07
Position 593: 4.7083115419663356e-07
Position 1401: 4.090144766603954e-07
Position 400: 4.006713600266686e-07
Position 7845: 3.2383276126347015e-07
Position 517: 3.177465385986793e-07
Position 538: 2.983604774901608e-07
Position 3819: 2.8413484400645597e-07
Position 1440: 2.2509414042947762e-07
Position 174: 2.236780883321166e-07
Position 50: 2.2287381754382783e-07
Position 3741: 1.9458954826495098e-07
Position 4358: 1.8142859573078955e-07
Position 416: 6.642338256623764e-08
Position 448: 1.9148612390802338e-08
Position 202: 1.0474250166950237e-08
Position 521: 3.936026590279308e-09
Position 414: 3.4574951602048683e-09
Position 681: 2.7040865666556932e-09
Position 514: 4.532273072826702e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3619: 0.808401733450003
Position 7718: 0.5936113603792972
Position 6442: 0.40201311762495145
Position 7109: 0.36382158987779967
Position 7362: 0.22856632465795262
Position 2861: 0.1991870663702211
Position 7394: 0.1955228634653747
Position 2256: 0.15705284110181844
Position 3683: 0.09844766541426955
Position 6409: 0.09805030650230225
Position 3146: 0.08937542745740423
Position 1537: 0.08792589800557066
Position 1851: 0.07977756378654403
Position 7368: 0.07106961679716213
Position 7406: 0.05132776511831036
Position 10912: 0.050736152241482056
Position 2893: 0.04382987265721768
Position 6201: 0.03531224882460305
Position 8008: 0.03202271798429412
Position 3707: 0.030210807341871197
Position 9762: 0.029799770901666373
Position 3201: 0.02949344690905629
Position 7148: 0.02841666848334559
Position 5165: 0.02606030699960244
Position 7438: 0.02272680184845886
Position 6699: 0.022157215514469655
Position 10469: 0.021008568147436266
Position 1156: 0.018358750258932646
Position 6146: 0.018062240934822987
Position 3701: 0.01671398639634211
Position 6647: 0.016667256155567436
Position 7461: 0.015022276490150465
Position 11804: 0.014312011971512583
Position 10044: 0.012495764811801376
Position 3722: 0.01201508904257182
Position 9817: 0.011773949247845536
Position 7664: 0.011174459499160079
Position 3387: 0.011049457417762476
Position 7210: 0.010622765533029164
Position 1314: 0.010356561230900866
Position 10090: 0.009863984929066174
Position 8477: 0.009287664612326657
Position 6930: 0.009251572732740472
Position 7827: 0.009077873548843464
Position 6168: 0.008963216715724077
Position 7058: 0.008917904587862069
Position 2298: 0.008659409929954311
Position 2322: 0.0082483686864775
Position 8098: 0.007995369888847715
Position 2695: 0.007657700214525646
Position 1074: 0.007508775664529354
Position 3963: 0.007323532121979782
Position 841: 0.005903331850188284
Position 8125: 0.00581723388026015
Position 1334: 0.004920196028318013
Position 5776: 0.0048230309112450446
Position 9402: 0.004740446516735848
Position 11240: 0.004383816873567879
Position 508: 0.004372314668704483
Position 1250: 0.004192422763201494
Position 10441: 0.0038079887139903564
Position 1629: 0.0037619125040082102
Position 10393: 0.0034125916599467418
Position 5286: 0.0033062219184320086
Position 6444: 0.00281801537373137
Position 3244: 0.002692648491620366
Position 3659: 0.002662400619236324
Position 5132: 0.0026530674237375132
Position 8655: 0.002612358081893013
Position 4865: 0.0025321304095812978
Position 2568: 0.002529373654440366
Position 9172: 0.0025235758820267833
Position 2877: 0.0023925880247671295
Position 1884: 0.002373845288902242
Position 2487: 0.0023537912577385836
Position 4247: 0.0023506244016393628
Position 7602: 0.002261118011523719
Position 3741: 0.0021019352282387726
Position 10879: 0.0020077997419474733
Position 4958: 0.0019626552588042964
Position 8349: 0.001956008466519123
Position 8269: 0.001788234162897233
Position 3583: 0.0017302038090335565
Position 184: 0.0017092996752609303
Position 2732: 0.0016603128291597005
Position 1253: 0.001650132872383897
Position 9774: 0.0015066738751314144
Position 2508: 0.0014919370237220144
Position 7690: 0.0014478089265211192
Position 10918: 0.0014424477170925647
Position 1119: 0.0014226384268808416
Position 3441: 0.0013542189006385127
Position 1533: 0.0013416763008744772
Position 2340: 0.0013248566983897797
Position 5806: 0.0013110710269807744
Position 105: 0.0012698338594539101
Position 7426: 0.0012555006781240516
Position 6225: 0.0012549704878034669
Position 3082: 0.001187633983437166
Position 9254: 0.0011320006323123969
Position 9131: 0.0010937503547823791
Position 1009: 0.001091684296858081
Position 6470: 0.0010151505609353976
Position 1581: 0.0009747775289993583
Position 9999: 0.000953613211939782
Position 3629: 0.0009396726199656697
Position 3641: 0.0009247910617139266
Position 2902: 0.0009237139716092415
Position 5824: 0.0008856598507431326
Position 3223: 0.0008804835661493496
Position 9598: 0.000869715722385434
Position 8613: 0.000742943444964368
Position 1491: 0.0007355475555545887
Position 11126: 0.0007354721872854807
Position 9913: 0.0007334444271034764
Position 1643: 0.0006338903421440923
Position 8424: 0.0006210998057835058
Position 195: 0.0006142558088187277
Position 7860: 0.0005988042923822176
Position 1902: 0.0005936613527173512
Position 167: 0.0005776806142597005
Position 7768: 0.0005285797980780758
Position 2994: 0.0005184724590549922
Position 10669: 0.000484818082970863
Position 3902: 0.0004797840513875682
Position 3011: 0.0004568794194725609
Position 8887: 0.0004383413324792662
Position 9189: 0.0004313142534001273
Position 2827: 0.00042875812452225053
Position 239: 0.00041401589935773585
Position 7898: 0.00039792487231569604
Position 816: 0.0003790314363890728
Position 3772: 0.00037238328539148643
Position 3915: 0.0003673556018143116
Position 2963: 0.00036670040264034047
Position 10306: 0.00034023470070289243
Position 1669: 0.00031950063885987674
Position 604: 0.0003142195209975471
Position 3313: 0.0003021606951432468
Position 709: 0.00029963724038742763
Position 2999: 0.0002855457635363774
Position 202: 0.00027168279329678767
Position 1586: 0.0002656615968640297
Position 3391: 0.00024559126348040104
Position 5573: 0.00022728910642844048
Position 2582: 0.0002204114555103477
Position 707: 0.00021425788049829188
Position 561: 0.00020349370949674476
Position 4498: 0.0002033399877585498
Position 8907: 0.00019652096127149407
Position 4595: 0.00016959073089330273
Position 3926: 0.0001693688821822803
Position 4521: 0.0001673816105408584
Position 481: 0.0001636990205629718
Position 3990: 0.00015825778762788818
Position 5878: 0.00015546959612905404
Position 1745: 0.0001550441816288135
Position 8704: 0.0001511902364814231
Position 4021: 0.0001367142214274041
Position 7153: 0.00012960560570676489
Position 5167: 0.00012541807109957515
Position 1937: 0.00012082720303825075
Position 1795: 0.00011651752366903386
Position 802: 0.00011483865729064365
Position 1906: 0.00011162683937098849
Position 3774: 0.00010787119317838508
Position 3457: 0.00010087557614603724
Position 5509: 9.69890299127612e-05
Position 4908: 9.104030092834132e-05
Position 3018: 8.523093708970407e-05
Position 2460: 8.449474251125378e-05
Position 722: 8.27133912543735e-05
Position 5608: 8.171277623596825e-05
Position 3168: 7.882816728917777e-05
Position 6741: 7.549619156604537e-05
Position 5036: 6.963426415206668e-05
Position 4467: 6.0059391117957644e-05
Position 2226: 5.9849075460589196e-05
Position 4033: 5.9407638841779053e-05
Position 2217: 5.874460958699856e-05
Position 2458: 5.839298483388671e-05
Position 2279: 5.8142835616849214e-05
Position 4128: 5.584166515115769e-05
Position 3269: 5.4262227447177584e-05
Position 2542: 4.5814515779320375e-05
Position 4183: 4.125072568508385e-05
Position 1603: 4.055267235017718e-05
Position 760: 3.995231471581428e-05
Position 3281: 3.890836084434172e-05
Position 727: 3.876439883455641e-05
Position 1800: 3.671260284823576e-05
Position 8233: 3.300146080796094e-05
Position 3119: 3.200120852169393e-05
Position 2409: 2.5694253609124422e-05
Position 448: 2.065556074237205e-05
Position 141: 1.880043039692415e-05
Position 1673: 1.3006467803828947e-05
Position 951: 1.2759599974037704e-05
Position 1445: 1.2538788916454905e-05
Position 919: 1.1899843638568617e-05
Position 847: 9.845211792828824e-06
Position 2406: 9.100634874771582e-06
Position 3908: 8.838338726692949e-06
Position 2022: 8.817634812449693e-06
Position 423: 8.034133950809112e-06
Position 2305: 8.029892633721774e-06
Position 1910: 6.182901372048257e-06
Position 6364: 5.448430193728545e-06
Position 742: 5.2147446240442315e-06
Position 143: 4.730821629182994e-06
Position 608: 4.716249621320987e-06
Position 867: 4.686284176804743e-06
Position 1675: 4.348261126237308e-06
Position 1401: 4.243176967454685e-06
Position 902: 4.193727950670576e-06
Position 724: 3.89535153161231e-06
Position 843: 3.845788361353816e-06
Position 911: 3.7917184769797784e-06
Position 251: 3.537687828568781e-06
Position 2198: 3.3085620681153015e-06
Position 2753: 3.203288382524942e-06
Position 2171: 3.1492905484478586e-06
Position 2366: 2.9759823347849823e-06
Position 375: 2.7801031340236403e-06
Position 378: 2.2768644947327884e-06
Position 845: 1.7713160740880785e-06
Position 896: 1.7649467899101192e-06
Position 1222: 1.6655482465683954e-06
Position 393: 1.59276569768681e-06
Position 1939: 1.5002833227430771e-06
Position 1591: 1.4293525082104906e-06
Position 959: 1.0104198031526424e-06
Position 926: 9.7488669651778e-07
Position 1080: 8.89464581369101e-07
Position 3220: 8.791080163092645e-07
Position 1824: 7.185019088765812e-07
Position 570: 5.142265959227069e-07
Position 738: 4.737782189509242e-07
Position 1809: 4.3822618818960405e-07
Position 1705: 4.0962599605891255e-07
Position 873: 3.103553683561886e-07
Position 887: 2.943043286584126e-07
Position 1343: 2.1315005236937397e-07
Position 893: 2.0548712905363477e-07
Position 4358: 1.9420963290877763e-07
Position 4362: 1.2368347367652146e-07
Position 4332: 9.37584199620625e-08
Position 876: 8.876842928125716e-08
Position 1021: 7.274353749370468e-08
Position 2200: 6.240258369114888e-08
Position 2294: 6.005182397695555e-08
Position 2176: 5.214429961766506e-08
Position 913: 4.796870819138774e-08
Position 2430: 4.4394248051785695e-08
Position 860: 1.584442097656433e-08
Position 864: 7.560733723437971e-09
Position 740: 6.373462732935797e-09
Position 884: 3.973124282050678e-09
Position 455: 2.5696038312621833e-10
Position 460: 2.372112463958871e-10
Position 66: 2.0337677392679946e-10
Position 316: 5.646089880045613e-11
Position 297: 1.5476567972373766e-12
Position 328: 6.586956751503463e-13
Position 324: 1.5915273411532923e-13
