Gene = Gba
Position 5092: 7.593210938470735e-06
Position 5451: 7.515688555838406e-06
Position 546: 7.329200814388205e-06
Position 5539: 7.26963486740776e-06
Position 1107: 7.018219432939892e-06
Position 2807: 6.843090101315092e-06
Position 2893: 6.667400573945463e-06
Position 50: 6.599668420531881e-06
Position 4998: 6.338347678018101e-06
Position 5544: 6.143176216003777e-06
Position 975: 5.129357060658136e-06
Position 187: 5.115369875128146e-06
Position 1623: 5.037430682886113e-06
Position 237: 4.67065893455281e-06
Position 5064: 4.645422870090083e-06
Position 2155: 4.498735356306903e-06
Position 505: 4.371587162411212e-06
Position 1444: 4.240077147151452e-06
Position 2143: 3.4179784572046874e-06
Position 56: 3.2452884486023634e-06
Position 862: 2.946814796337354e-06
Position 4911: 2.8761800732097835e-06
Position 1834: 2.554331176193466e-06
Position 1126: 2.4025409385064113e-06
Position 19: 2.0171306076228253e-06
Position 5036: 1.4825610209586766e-06
Position 2052: 1.2248044341676455e-06
Position 1174: 1.0552488313186702e-06
Position 54: 7.871453369497785e-07
Position 2129: 5.906189546977375e-07
Position 105: 4.4589014130792804e-07
Position 5618: 3.491995624502431e-07
Position 1296: 3.32741818328446e-07
Position 3135: 2.8320456015316163e-07
Position 2127: 1.9266460343589496e-07
Position 1388: 1.6192390615507592e-07
Position 1348: 1.4992568886729148e-07
Position 1105: 1.2487484738385038e-07
Position 2097: 9.836469065912725e-08
Position 1378: 4.1547917072388805e-08
Position 1805: 3.8397059751901187e-08
Position 1684: 2.863321669634314e-08
Position 877: 9.73271208694598e-09
Position 2384: 7.57032580849314e-09
Position 811: 4.435024953339068e-09
Position 1612: 1.6214048677684448e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5588: 0.9853592446748362
Position 1346: 0.9807480177253888
Position 2863: 0.9137934460916101
Position 4298: 0.8660017501129733
Position 1056: 0.7280241685921125
Position 5383: 0.6921641255487728
Position 3205: 0.5961954204735398
Position 4855: 0.5338272861367928
Position 2518: 0.42788267077799386
Position 543: 0.38921004608671506
Position 263: 0.38699678517509256
Position 4895: 0.335887533040423
Position 3354: 0.23089018334247585
Position 2610: 0.20431417295177884
Position 1171: 0.20210543370186615
Position 2372: 0.1815543879108231
Position 594: 0.18058585404234323
Position 5408: 0.12203644446760535
Position 3302: 0.0838435784896754
Position 2487: 0.07077464978530548
Position 5343: 0.062294112801218625
Position 4953: 0.03496663139874695
Position 546: 0.032433367497927704
Position 2387: 0.03222732915457844
Position 2922: 0.029130434102865792
Position 4672: 0.02595554464350998
Position 1081: 0.02419207554682992
Position 1366: 0.018548043541932093
Position 4718: 0.017655223867837293
Position 3373: 0.016572972888672047
Position 2624: 0.01581281189791017
Position 4374: 0.014117096612740302
Position 995: 0.013999416340851627
Position 2555: 0.012437734055535332
Position 5279: 0.01223478525878097
Position 3771: 0.011703634163418838
Position 5618: 0.011150033730285957
Position 1093: 0.011143553408088322
Position 5481: 0.010945626973898
Position 4436: 0.009801539575786352
Position 5387: 0.009165522180830948
Position 3720: 0.008711476565646708
Position 2471: 0.008010524148171438
Position 3515: 0.007964884710148204
Position 5252: 0.00773900238370287
Position 3186: 0.0076620753106190105
Position 4987: 0.007404893498944964
Position 3746: 0.006029412446067646
Position 3329: 0.005903514295340718
Position 569: 0.0058470207240929615
Position 2751: 0.005787711868484072
Position 5348: 0.005235572985520172
Position 4768: 0.005112811865915762
Position 2368: 0.0038105466053675054
Position 3680: 0.003182597806132286
Position 2425: 0.003058345362655667
Position 3831: 0.0030347666380676477
Position 432: 0.002784958321154598
Position 2882: 0.00263735339599096
Position 5399: 0.0022960758359873257
Position 289: 0.0022765651705608115
Position 3360: 0.002107014188631058
Position 4235: 0.002036450998991777
Position 5454: 0.002009370964307034
Position 2088: 0.0019988816483539587
Position 5428: 0.001954273035868818
Position 3673: 0.0019306147104534875
Position 461: 0.0017594149082180253
Position 1709: 0.0017033115810930236
Position 3402: 0.0016505084736359997
Position 4389: 0.0015140891219147703
Position 4100: 0.0014801219418175836
Position 5284: 0.001451197204184367
Position 2239: 0.001424452171987424
Position 359: 0.0013917341298041073
Position 5451: 0.0013624921235917372
Position 4783: 0.0013070837610812418
Position 3435: 0.0012986568383720086
Position 3127: 0.0012833827660098185
Position 4314: 0.0012779108435981824
Position 4145: 0.0011095656467424307
Position 4212: 0.0010248944211378793
Position 858: 0.0009979969474845857
Position 3989: 0.00090987927328649
Position 1813: 0.0008612132288926652
Position 400: 0.0008262133802081701
Position 494: 0.0008135291624823699
Position 5316: 0.0008007243264923674
Position 5148: 0.0007982922947307251
Position 2431: 0.0007920935478034955
Position 3535: 0.0007768907198109557
Position 3273: 0.0007391940213653642
Position 5013: 0.0007173253207113814
Position 4733: 0.0006614728359635828
Position 505: 0.0006307425830092574
Position 374: 0.0006095857929110196
Position 329: 0.000606163307883382
Position 4742: 0.0005946439524472627
Position 2665: 0.0005484251967155323
Position 2632: 0.000502338690176286
Position 3255: 0.00049815097725445
Position 5412: 0.000485201017806782
Position 3389: 0.0004837717533528688
Position 724: 0.00048113211278632965
Position 3437: 0.00046889668302710894
Position 701: 0.00046665738588922985
Position 1797: 0.0004632303673957148
Position 389: 0.00043628893022887023
Position 3227: 0.00038567515916781135
Position 3013: 0.0003854214951210617
Position 131: 0.00038228999653100226
Position 2950: 0.0003804123707921704
Position 2828: 0.00037830995075748886
Position 1098: 0.0003454533032687405
Position 5432: 0.00034351220558858465
Position 3481: 0.0003366182873820037
Position 307: 0.00033343711664945747
Position 480: 0.00033289908672482567
Position 371: 0.00032156648773510525
Position 282: 0.00031605718059438977
Position 2810: 0.0003108961332790352
Position 3331: 0.000274865418178526
Position 1370: 0.00025741606859801215
Position 5216: 0.00025498265684507557
Position 2035: 0.0002473616207941226
Position 3461: 0.0002162427269475218
Position 824: 0.0002141230479205515
Position 1612: 0.00018814816541523835
Position 3249: 0.00018707603811032625
Position 804: 0.00018469366642467
Position 2635: 0.00018275142475507287
Position 5223: 0.00017332292947523376
Position 5117: 0.00017036037822970793
Position 499: 0.0001681583195480068
Position 1622: 0.00016730859636947452
Position 3691: 0.00016418191596415387
Position 4380: 0.00016345582486322215
Position 5410: 0.00016174338116402122
Position 5141: 0.00015063657926097173
Position 5691: 0.00014691395020746545
Position 1697: 0.00013518990464645464
Position 4039: 0.00013062309653630793
Position 5305: 0.00011946487693638574
Position 2097: 0.00011775319699867225
Position 5233: 0.00011340485142025697
Position 2638: 0.00010154449717628239
Position 5030: 9.907304292285424e-05
Position 1208: 9.904131909693777e-05
Position 5241: 9.565593955667224e-05
Position 2890: 9.49917999183052e-05
Position 1229: 9.476136830945422e-05
Position 137: 9.46045352330821e-05
Position 5291: 9.309845091168299e-05
Position 1415: 9.305324733929949e-05
Position 5152: 8.744278828172351e-05
Position 5177: 8.601033390501529e-05
Position 5160: 8.215338521501071e-05
Position 663: 8.09105261062252e-05
Position 376: 7.23351226472321e-05
Position 2055: 6.988439366170254e-05
Position 2674: 6.415826907275047e-05
Position 1384: 6.413204368611987e-05
Position 901: 6.395648876181719e-05
Position 219: 5.907421463923414e-05
Position 5059: 5.763568980203776e-05
Position 295: 5.598202789543544e-05
Position 336: 5.412266201075944e-05
Position 2448: 5.288494934039299e-05
Position 1830: 5.214626086459921e-05
Position 5643: 5.1677737681397256e-05
Position 846: 5.011596090205775e-05
Position 2712: 4.838012593634029e-05
Position 4861: 4.805839106118213e-05
Position 331: 4.7109480815861944e-05
Position 2706: 4.70239742952247e-05
Position 501: 4.596356655423317e-05
Position 4466: 4.4925623068896486e-05
Position 4245: 4.4500415458096295e-05
Position 1950: 4.4052380216231544e-05
Position 833: 4.356603336441931e-05
Position 3546: 4.161606583231483e-05
Position 465: 4.0881776366339574e-05
Position 3276: 3.951625957658325e-05
Position 483: 3.739555328205644e-05
Position 5145: 3.60143799552823e-05
Position 1183: 3.503587240355181e-05
Position 87: 3.501644562938663e-05
Position 2256: 2.908626212989385e-05
Position 814: 2.8477733966846598e-05
Position 4621: 2.7869602720190757e-05
Position 352: 2.606684825533288e-05
Position 704: 2.4628126216099948e-05
Position 3075: 2.407787322662333e-05
Position 2155: 2.176162349140984e-05
Position 2729: 2.11943730118353e-05
Position 674: 1.918537272882042e-05
Position 3041: 1.8205523785702097e-05
Position 163: 1.808524665583705e-05
Position 5598: 1.7947752231313148e-05
Position 2267: 1.5871009168528984e-05
Position 128: 1.5863514004540828e-05
Position 1834: 1.4972268082499023e-05
Position 1881: 1.4365960579177517e-05
Position 3037: 1.2573548997972787e-05
Position 4551: 1.1937128371432492e-05
Position 1677: 1.1795165975601532e-05
Position 1629: 1.1556714559851633e-05
Position 1675: 1.1461982355793622e-05
Position 1459: 1.0908607385172664e-05
Position 1794: 1.0425849157953754e-05
Position 1979: 9.449874991499805e-06
Position 951: 8.374590528054694e-06
Position 145: 8.25686094782347e-06
Position 623: 8.110921707377898e-06
Position 1616: 8.105764972451242e-06
Position 439: 7.014026987648542e-06
Position 1378: 6.6006983503651656e-06
Position 5560: 6.294263850143492e-06
Position 2816: 5.332079646134401e-06
Position 5714: 5.313596295779198e-06
Position 105: 5.223758541091986e-06
Position 93: 5.17988794685191e-06
Position 156: 5.118778244247753e-06
Position 917: 4.985206084674415e-06
Position 158: 4.905414920294499e-06
Position 2986: 4.764331086508681e-06
Position 1867: 4.583540611586816e-06
Position 338: 4.112462972193177e-06
Position 2434: 3.558147502457413e-06
Position 340: 3.538302382512062e-06
Position 5742: 3.057753845953222e-06
Position 299: 2.8704409936055337e-06
Position 5521: 2.103857171658875e-06
Position 836: 1.9330443025251307e-06
Position 2065: 1.8764067136648457e-06
Position 2127: 1.8013990195373386e-06
Position 452: 1.6638831536329638e-06
Position 4587: 1.577135666918395e-06
Position 503: 1.5597411208803444e-06
Position 3238: 1.5551360892454355e-06
Position 2112: 1.3675562531901947e-06
Position 1627: 1.316959436038973e-06
Position 1991: 1.213329504055288e-06
Position 3333: 1.1434951227881627e-06
Position 939: 1.051543587356742e-06
Position 5566: 9.692952276151208e-07
Position 1375: 8.714706885396064e-07
Position 1462: 8.076151787872837e-07
Position 5505: 5.345889035153628e-07
Position 5557: 4.543955775707063e-07
Position 3517: 4.3547433893045344e-07
Position 3579: 4.2431616737198436e-07
Position 1403: 2.5326359598928593e-07
Position 170: 2.368013043416877e-07
Position 1388: 1.742172576292144e-07
Position 1929: 1.73989796952986e-07
Position 237: 1.7241851183410185e-07
Position 1394: 8.584460569524598e-08
Position 2772: 1.7311964457349565e-08
Position 2218: 1.067105584396547e-08
Position 1473: 3.2690628743015245e-09
Position 1274: 2.2457197497491694e-09
Position 2135: 1.93269365489529e-09
Position 1248: 8.126356513820247e-10
Position 1303: 5.221776709337562e-11
Position 618: 1.4608570930833526e-11
