Gene = Paf1
Position 1064: 0.00027947442264198666
Position 3807: 0.0002685550816340891
Position 3441: 0.00025025828506196405
Position 2591: 0.000233273281951061
Position 62: 0.00023231159507044162
Position 1815: 0.00022972709421742219
Position 2318: 0.00022019330287053408
Position 2540: 0.0002173079621890827
Position 60: 0.00020983126484675206
Position 3774: 0.00020564035229313817
Position 1718: 0.00017052866912549062
Position 3397: 0.00016781109465495317
Position 5508: 0.00016276344329560068
Position 308: 0.00015474514398345333
Position 3419: 0.00015462798861974223
Position 840: 0.00014923004704966463
Position 2642: 0.00014471224104851816
Position 3463: 0.00014454303477988607
Position 4011: 0.00014084697734888458
Position 1474: 0.0001347677697802198
Position 340: 0.00012263161482592777
Position 243: 0.00012216960391965229
Position 110: 0.00011889337816605221
Position 187: 0.00011324100135069974
Position 920: 0.00010576891096912475
Position 3486: 8.839319132066378e-05
Position 5610: 8.388864086396259e-05
Position 1960: 8.283066364947296e-05
Position 6223: 8.262851707746935e-05
Position 925: 7.77901192676653e-05
Position 2296: 7.595510128204652e-05
Position 876: 7.334658352931489e-05
Position 764: 7.083905664635513e-05
Position 3870: 6.969158465959245e-05
Position 923: 6.842887505277475e-05
Position 2754: 6.50444359792538e-05
Position 72: 5.6659147211773256e-05
Position 2917: 5.596864863196463e-05
Position 3574: 5.336940186154792e-05
Position 76: 5.321647655106053e-05
Position 927: 5.2750087462055266e-05
Position 3293: 4.3951943583737885e-05
Position 2373: 4.226161767599282e-05
Position 5498: 4.124166890240335e-05
Position 2421: 3.923402684184099e-05
Position 1937: 3.905283504111399e-05
Position 1299: 3.7592176437163154e-05
Position 929: 3.679157817265729e-05
Position 3507: 3.34529080081791e-05
Position 897: 3.225789766772776e-05
Position 3314: 3.18247550013793e-05
Position 1771: 3.0521348766573796e-05
Position 2344: 3.0084725986943893e-05
Position 3234: 2.8303983618208178e-05
Position 2116: 2.828258282338039e-05
Position 778: 2.823047816606523e-05
Position 931: 2.8126221276029744e-05
Position 2842: 2.765214587935842e-05
Position 853: 2.749035307174396e-05
Position 3210: 2.7182753791970464e-05
Position 16: 2.6598256629675483e-05
Position 2839: 2.593535253818624e-05
Position 1141: 2.4436822123617648e-05
Position 2055: 2.4147366494714694e-05
Position 6274: 2.3027081448535184e-05
Position 2467: 1.8776837397034755e-05
Position 933: 1.8604665428037708e-05
Position 3973: 1.6933403127480672e-05
Position 2225: 1.5351155284029412e-05
Position 935: 1.457481531931777e-05
Position 3518: 1.300966536532479e-05
Position 2865: 1.2669982165332278e-05
Position 2092: 1.2078203531523858e-05
Position 1758: 1.176478039353889e-05
Position 1072: 1.1693602312171716e-05
Position 3823: 1.1190473483619252e-05
Position 2614: 1.1070770182613026e-05
Position 1716: 1.0686644055401678e-05
Position 11: 9.87141971934727e-06
Position 3591: 9.703872624535522e-06
Position 4491: 9.605089233606773e-06
Position 3349: 8.737576377347852e-06
Position 3907: 7.539886999858153e-06
Position 3335: 7.2276593433790395e-06
Position 3287: 7.103669507494097e-06
Position 2799: 7.0568134914028385e-06
Position 3298: 6.832065546167983e-06
Position 3149: 5.401198186631291e-06
Position 3137: 5.064586172936492e-06
Position 37: 4.078038130420545e-06
Position 2155: 3.7894168455632893e-06
Position 25: 3.6964894372523186e-06
Position 205: 3.647531123422593e-06
Position 90: 3.4830172047051334e-06
Position 4760: 3.3807126407816558e-06
Position 2880: 3.10906606587667e-06
Position 2654: 2.8322247963999125e-06
Position 3521: 2.581788754259991e-06
Position 3219: 1.9252475395779886e-06
Position 5120: 1.7767528505515418e-06
Position 4035: 1.671665847325397e-06
Position 2476: 1.6200819005044377e-06
Position 177: 1.236100284232419e-06
Position 4154: 1.2023153821550655e-06
Position 2427: 1.111174846831832e-06
Position 2847: 9.063957125034653e-07
Position 3686: 8.400244260033571e-07
Position 3139: 8.073574477811371e-07
Position 2964: 7.210379771440859e-07
Position 1462: 6.944110639398799e-07
Position 315: 5.540846696647817e-07
Position 4032: 4.367267781679897e-07
Position 937: 3.7261180661447167e-07
Position 5810: 3.388431482863962e-07
Position 162: 3.14636766954145e-07
Position 939: 2.782087172149783e-07
Position 3008: 2.7756991103786434e-07
Position 859: 2.4972563760347445e-07
Position 1314: 2.407255442922433e-07
Position 1208: 2.2709992713507345e-07
Position 2413: 2.140309504266238e-07
Position 941: 2.0354305928658556e-07
Position 335: 2.0024084936110148e-07
Position 148: 1.6849807893474125e-07
Position 3690: 1.3498866992883765e-07
Position 5663: 4.16392450531367e-08
Position 3025: 3.912154661489047e-08
Position 5902: 1.6243009742880222e-08
Position 5893: 1.160883199659754e-08
Position 5835: 5.023337297314075e-09
Position 5944: 3.6154727283507376e-09
Position 6058: 2.403613094501019e-09
Position 3708: 1.5217326376586976e-09
Position 3635: 1.0991640727526464e-09
Position 3014: 1.5555935676758292e-10
Position 4313: 1.3755387927279678e-10
Position 4228: 1.2463814318193844e-10
Position 3173: 4.221749761855301e-11
Position 2770: 3.044172065915932e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5707: 0.9986501840996814
Position 3869: 0.9872979769397623
Position 2819: 0.9858020999195283
Position 3658: 0.9839296955535684
Position 5874: 0.9800834694507583
Position 5496: 0.9448400063651118
Position 2466: 0.9442614446367448
Position 2677: 0.8944339649047339
Position 2091: 0.8815631582119788
Position 3182: 0.8415925227105617
Position 3332: 0.7141467746043126
Position 3000: 0.5101701500264356
Position 3022: 0.37707756651394087
Position 567: 0.3567805402430185
Position 6118: 0.12907943562772975
Position 4062: 0.09279979874777405
Position 717: 0.07983025239335263
Position 401: 0.07038500600903565
Position 3025: 0.05060067274125967
Position 1959: 0.04586033804868334
Position 6142: 0.044338245687775744
Position 6217: 0.04285010348121513
Position 6105: 0.04172724793802862
Position 3356: 0.04108729912767983
Position 6103: 0.035506488559139765
Position 5202: 0.027048178065460903
Position 5205: 0.026898693563272968
Position 6072: 0.02513956954845382
Position 5111: 0.024840174715344138
Position 6098: 0.022574768152951518
Position 6148: 0.021544336031925224
Position 4106: 0.019473411920356308
Position 2054: 0.016186776602892933
Position 4948: 0.015048461006836317
Position 4870: 0.014246244252164187
Position 5224: 0.013327625293965162
Position 622: 0.012237826932270277
Position 6075: 0.010890601937012353
Position 5885: 0.010199828471683657
Position 5178: 0.007930197020989661
Position 3372: 0.006788782806385089
Position 5175: 0.006722172305042672
Position 4077: 0.005609755375099686
Position 4895: 0.005401804853021301
Position 3959: 0.005369108083604215
Position 6223: 0.005254976537643107
Position 6274: 0.005027768683578163
Position 5154: 0.004851806042214389
Position 2014: 0.004399645177447007
Position 6058: 0.004186991245002425
Position 541: 0.0038817412549500808
Position 4892: 0.0036909231386565993
Position 3314: 0.003491756843437899
Position 2155: 0.0032271814605423755
Position 3199: 0.0031620575826994254
Position 2826: 0.0031180810445733463
Position 2829: 0.002770358685340339
Position 5433: 0.0027358195096573532
Position 3538: 0.002721537692302611
Position 2503: 0.002641737382657018
Position 3243: 0.0026104502861358106
Position 3606: 0.0025842785340036614
Position 4985: 0.002475303791204702
Position 6175: 0.002422694989176423
Position 5441: 0.0022122694523276525
Position 6343: 0.002166766942028097
Position 141: 0.002066341172763615
Position 3032: 0.002033468867176424
Position 6110: 0.001998774159308198
Position 4471: 0.001959722647812007
Position 5156: 0.0017399081910704456
Position 5879: 0.0015825690193724583
Position 3191: 0.001431445270914823
Position 3586: 0.0012067392280879726
Position 546: 0.0011752655493686899
Position 5029: 0.0011016737347214521
Position 5710: 0.0010090310645792667
Position 1835: 0.0010045726173699499
Position 6169: 0.0009889655188181222
Position 1599: 0.0009742722166307899
Position 2620: 0.0009403679909204982
Position 1655: 0.0009070127353379365
Position 2838: 0.0008876477009657619
Position 2102: 0.0008842487538287042
Position 187: 0.0008140250905686873
Position 4991: 0.000746956848727734
Position 1618: 0.0007453782321994104
Position 6124: 0.0007365453132351449
Position 1010: 0.0006783897265545043
Position 1889: 0.0006575037224138074
Position 1801: 0.0006526129730281159
Position 423: 0.0006459276617511871
Position 1134: 0.0005996369724053909
Position 5288: 0.000599214771983583
Position 1222: 0.0005683358141324059
Position 772: 0.0005524506882244066
Position 4111: 0.0005507825069019453
Position 2042: 0.0005437089276762561
Position 6193: 0.0005402391829680433
Position 3714: 0.0005199823639064659
Position 1703: 0.0005199166366092368
Position 1917: 0.0005089284970111761
Position 4515: 0.00048558753408657
Position 5212: 0.00046860264503130884
Position 2285: 0.000441447970176731
Position 2179: 0.00042815389202930184
Position 6164: 0.00040007979469254405
Position 1378: 0.0003976211966604102
Position 3378: 0.0003883121236750489
Position 867: 0.0003858212088841367
Position 3298: 0.0003834359256374326
Position 441: 0.00034280584218981816
Position 4812: 0.00032868355501333577
Position 520: 0.00032409741505364724
Position 6187: 0.00030650118426653577
Position 5060: 0.00029953328054312903
Position 6380: 0.0002968598121629279
Position 2476: 0.000296112805183211
Position 978: 0.0002698453789177629
Position 4777: 0.0002661246043474262
Position 5459: 0.00025935374033068514
Position 4524: 0.00024741339363497855
Position 6166: 0.00024374455663406268
Position 2127: 0.00023924566050592525
Position 5888: 0.0002353217536629191
Position 4154: 0.00023146241052373335
Position 2497: 0.00022573584743841734
Position 4058: 0.00022556101354922892
Position 2531: 0.00022544042611728724
Position 3686: 0.00022243821435368914
Position 2863: 0.0002193701876664905
Position 1990: 0.00021334281228634967
Position 828: 0.00021155595986119068
Position 6278: 0.00018346448673466775
Position 6348: 0.00017768047851099566
Position 2859: 0.00016841099894497068
Position 1936: 0.00016766335473989823
Position 6184: 0.00016580087108389153
Position 1497: 0.0001628774152364737
Position 2341: 0.00016272405896839765
Position 414: 0.00016115305567824793
Position 6364: 0.00015971874181143554
Position 5041: 0.00015854483533196163
Position 5536: 0.00015677533490112945
Position 3038: 0.00015305481532541795
Position 3918: 0.00015037188025436744
Position 1927: 0.0001257421519847693
Position 576: 0.0001239685176924699
Position 5891: 0.0001227057486456109
Position 6227: 0.00011421064257646957
Position 3882: 0.00011356345194110789
Position 5913: 0.00011271733871775037
Position 5965: 0.00010855412173615
Position 203: 0.00010464447207891411
Position 524: 0.00010380082374647427
Position 6325: 0.00010225103630273613
Position 4814: 0.00010223701951466612
Position 2888: 9.584141987603067e-05
Position 1840: 9.015903374664619e-05
Position 2483: 8.680125898751302e-05
Position 2371: 8.551345888166392e-05
Position 2625: 8.496802830591484e-05
Position 6181: 7.704508156160628e-05
Position 1973: 7.609625166424852e-05
Position 6205: 6.836547103333145e-05
Position 1122: 6.650125395071013e-05
Position 1258: 6.639659431658197e-05
Position 3203: 6.06170727452634e-05
Position 4971: 5.8531628661906494e-05
Position 3674: 5.6823384693951886e-05
Position 1062: 5.656754492250629e-05
Position 3912: 5.625609477627529e-05
Position 220: 5.5642918198810455e-05
Position 3034: 5.536102055486738e-05
Position 1052: 5.4440771381629085e-05
Position 2703: 5.441278697735193e-05
Position 2344: 5.2253242067871135e-05
Position 5899: 5.1533284015432974e-05
Position 6234: 5.0631145520006246e-05
Position 2099: 4.9659721071875623e-05
Position 2116: 4.9369548730906885e-05
Position 4962: 4.8543142993463315e-05
Position 5540: 4.826272897629775e-05
Position 1080: 4.823577167803341e-05
Position 840: 4.611211092168564e-05
Position 274: 4.6084929748090096e-05
Position 2184: 4.459528222732241e-05
Position 3054: 4.455860805225216e-05
Position 3251: 4.327962318297932e-05
Position 2604: 3.965867344251331e-05
Position 5077: 3.934536686426992e-05
Position 516: 3.7693243797779734e-05
Position 1970: 3.745761637747505e-05
Position 3678: 3.733409950209427e-05
Position 3147: 3.676562743154432e-05
Position 6179: 3.621771017859311e-05
Position 158: 3.362822107503811e-05
Position 3386: 3.360134883574097e-05
Position 4128: 3.297416291310897e-05
Position 4495: 3.216445396459012e-05
Position 2448: 3.155688539093049e-05
Position 1176: 3.101197315932227e-05
Position 5942: 2.8819229616590966e-05
Position 2910: 2.8492161446565105e-05
Position 3219: 2.7773513070387435e-05
Position 2309: 2.4482021305632697e-05
Position 1741: 2.2336965819933877e-05
Position 1473: 2.22621489552647e-05
Position 2784: 2.226076852543023e-05
Position 3394: 2.220246982384503e-05
Position 2865: 2.1743807880935162e-05
Position 1660: 2.032712599117071e-05
Position 5719: 2.030254082975968e-05
Position 1815: 1.970192209219617e-05
Position 2724: 1.7574437314081975e-05
Position 3060: 1.665778371383741e-05
Position 2762: 1.6489364758644236e-05
Position 1090: 1.5219780201342e-05
Position 90: 1.5160765243526566e-05
Position 5671: 1.5156681718183557e-05
Position 6243: 1.390169918725354e-05
Position 5902: 1.3791836803988138e-05
Position 3092: 1.321710837052462e-05
Position 2063: 1.3175371742650195e-05
Position 5587: 1.190145761904973e-05
Position 3071: 1.1773228659009015e-05
Position 2527: 1.1518303474920944e-05
Position 1058: 1.1330822089248037e-05
Position 1943: 1.1209630071498989e-05
Position 6307: 1.0354498803572761e-05
Position 5725: 9.780606139222786e-06
Position 3123: 9.675517657570102e-06
Position 5744: 9.633422334852766e-06
Position 2630: 9.298499348941944e-06
Position 1267: 9.015224221040402e-06
Position 1109: 8.450744282871329e-06
Position 1929: 8.200516209386092e-06
Position 2386: 7.93419317245581e-06
Position 3224: 7.085202272148026e-06
Position 3425: 6.686738525844008e-06
Position 5938: 6.5257503685583e-06
Position 1093: 6.396141888214024e-06
Position 2710: 6.36601542440151e-06
Position 1869: 5.900835322809093e-06
Position 224: 5.68449222604919e-06
Position 3411: 5.631097356996286e-06
Position 3210: 5.25741677312399e-06
Position 2735: 5.13632714528264e-06
Position 1248: 4.869155926624094e-06
Position 2880: 4.764450866668716e-06
Position 3502: 4.5986937843663485e-06
Position 5896: 4.2465849667162655e-06
Position 531: 4.114549867648623e-06
Position 4316: 4.060430556036106e-06
Position 747: 3.889256794088073e-06
Position 2749: 3.7961499404519906e-06
Position 368: 3.438125826133629e-06
Position 5752: 3.3159222367071667e-06
Position 5917: 3.2021795614218172e-06
Position 3082: 3.123934539466693e-06
Position 1421: 3.0195591149605608e-06
Position 1506: 3.013940906929695e-06
Position 4376: 2.972183830100158e-06
Position 1430: 2.9005907036876638e-06
Position 3050: 2.8765925547692004e-06
Position 5758: 2.75569173673093e-06
Position 4924: 2.753173400382414e-06
Position 2389: 2.741234582096795e-06
Position 4655: 2.5797821814124325e-06
Position 1112: 2.5434976939569993e-06
Position 5955: 2.504112676451571e-06
Position 1849: 2.2508902540188917e-06
Position 991: 2.004978258178071e-06
Position 5944: 1.8692018548675915e-06
Position 745: 1.833400391803175e-06
Position 3128: 1.7954920159464142e-06
Position 2700: 1.695670605735341e-06
Position 3961: 1.6113215255354703e-06
Position 5910: 1.444533037514098e-06
Position 3492: 1.4265478667281824e-06
Position 2288: 1.3289011513182175e-06
Position 2715: 1.2985704593906542e-06
Position 3402: 1.2951442005024887e-06
Position 4505: 1.2096436159838196e-06
Position 2425: 1.1738261982797026e-06
Position 2394: 1.0950145355571865e-06
Position 344: 1.0943734136397628e-06
Position 280: 1.0849183687709456e-06
Position 4537: 1.043686875673865e-06
Position 3100: 9.78800546995497e-07
Position 2608: 8.921950358807845e-07
Position 3725: 8.759856570678296e-07
Position 2798: 8.434021336262549e-07
Position 5921: 6.861495558421659e-07
Position 2907: 6.15234081317292e-07
Position 4527: 5.660211813475735e-07
Position 5750: 5.42526387000184e-07
Position 5906: 4.5413877155449445e-07
Position 3436: 4.3175863113511574e-07
Position 2635: 4.222384361134991e-07
Position 2917: 4.1403275915548964e-07
Position 4442: 3.977048317339954e-07
Position 5755: 3.5833444574766607e-07
Position 2373: 3.4935099305099534e-07
Position 3734: 3.4758394129018215e-07
Position 3923: 3.3895767257275117e-07
Position 4411: 3.3775502321361507e-07
Position 4130: 2.967868408594188e-07
Position 2742: 2.6653086402041816e-07
Position 3963: 2.631934129403619e-07
Position 2713: 2.6237842061008817e-07
Position 2936: 2.582992732434238e-07
Position 5992: 2.3968589357595967e-07
Position 351: 2.391217071364347e-07
Position 1334: 2.2385652291070272e-07
Position 890: 1.7669314287357186e-07
Position 848: 1.7666654543213868e-07
Position 5972: 1.7488769368527218e-07
Position 3130: 1.6942422008064638e-07
Position 4529: 1.5637330769499532e-07
Position 362: 1.5249052254121985e-07
Position 2969: 1.3174338166407332e-07
Position 4560: 1.1687877666225674e-07
Position 286: 1.0854818800966682e-07
Position 1040: 1.0390496584287075e-07
Position 101: 9.424258136515619e-08
Position 3993: 9.0546953040181e-08
Position 4352: 8.83927604260492e-08
Position 5999: 7.930710498902226e-08
Position 2952: 7.099277148718051e-08
Position 5856: 6.691271037179176e-08
Position 3927: 4.8706869875807525e-08
Position 3936: 4.675482167596275e-08
Position 293: 3.3937676662369936e-08
Position 3987: 2.4497441263332937e-08
Position 6010: 1.7845091046072687e-08
Position 303: 1.3769201876580613e-08
Position 752: 1.207630351731916e-08
Position 1204: 1.0295711046371006e-08
Position 6021: 6.909136557680814e-09
Position 6042: 6.866261151214215e-09
Position 1270: 5.722678001571119e-09
Position 1100: 5.316549669882446e-09
Position 907: 4.924645030108807e-09
Position 3256: 4.3581242852608094e-09
Position 5957: 4.299451425475179e-09
Position 288: 1.6192928785221354e-09
Position 4603: 1.4493922141567385e-09
Position 5967: 1.2981252151029133e-09
Position 4533: 1.2884398971924654e-09
Position 307: 8.691423542024274e-10
Position 1022: 8.193874745575468e-10
Position 904: 5.266458905989579e-10
Position 792: 5.158983446172409e-10
Position 775: 3.7875025772142314e-10
Position 985: 2.2855745073819128e-11
Position 1019: 2.2532840585418305e-11
Position 759: 3.3989100977887016e-12
Position 797: 1.5307570736432977e-12
