Gene = Prol1
Position 418: 7.676261816567698e-05
Position 932: 7.39803320699836e-05
Position 345: 7.335350941727478e-05
Position 876: 6.711118010323853e-05
Position 129: 6.505334664222357e-05
Position 339: 5.197109940152715e-05
Position 1697: 4.819323613066979e-05
Position 861: 4.7883436970519124e-05
Position 438: 2.4893998267642764e-05
Position 1836: 2.3307376236027958e-05
Position 891: 1.8427494489625233e-05
Position 136: 1.704905014940495e-05
Position 7: 1.4982046813743772e-05
Position 1500: 1.3035829945802212e-05
Position 1306: 1.2329778182799183e-05
Position 570: 1.1986672824686805e-05
Position 1623: 1.1266212354283831e-05
Position 567: 8.203716238105335e-06
Position 94: 8.139809870473067e-06
Position 166: 7.89997308466498e-06
Position 740: 7.702717994550076e-06
Position 1394: 6.804771256274741e-06
Position 1343: 6.055352713086655e-06
Position 629: 5.635773188510486e-06
Position 760: 5.217208929766071e-06
Position 1667: 4.666497854457239e-06
Position 2276: 3.9529288379736595e-06
Position 1262: 2.534752812607716e-06
Position 1277: 1.9845138611992806e-06
Position 2310: 1.2106158771202325e-06
Position 1210: 5.990017461416164e-07
Position 1418: 2.8083407331065845e-07
Position 424: 2.1384458213696643e-07
Position 60: 2.8670899406939506e-08
Position 207: 4.054555414076979e-09
Position 504: 2.8892858060089203e-09
Position 187: 2.3429716425329462e-09
Position 403: 2.0982292694861093e-10
Position 1063: 7.416440452771774e-11
Position 412: 4.472133061905662e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10494: 0.903095617797185
Position 1232: 0.5819165424519007
Position 6665: 0.34034208488899437
Position 1483: 0.2584406095561586
Position 1180: 0.16755912968887487
Position 1391: 0.15200410803583012
Position 6590: 0.08128890388616636
Position 4805: 0.06981667512112559
Position 1412: 0.05181825172455243
Position 2012: 0.04704217488184529
Position 5953: 0.04520131382129625
Position 9770: 0.0447565655818465
Position 6525: 0.027390100262959044
Position 1446: 0.019582373636547096
Position 11412: 0.018532903518038147
Position 6158: 0.01681669562894605
Position 4603: 0.016796360697957903
Position 6363: 0.01646930526562256
Position 9598: 0.012911927939999648
Position 1394: 0.011566166456180239
Position 10718: 0.011330505578764187
Position 5473: 0.009595860261258837
Position 1149: 0.009478176067044224
Position 3877: 0.00940655803535605
Position 1011: 0.008093357214797146
Position 4309: 0.006984497303000768
Position 1116: 0.0063980979193113815
Position 2422: 0.006101090302820309
Position 216: 0.005737617927822051
Position 4825: 0.005407259233058122
Position 4851: 0.005384977792061886
Position 5535: 0.005263243601953938
Position 10722: 0.004962760967829792
Position 6845: 0.004174660026634135
Position 10762: 0.004011664415189085
Position 5094: 0.004001380655858794
Position 1235: 0.003712927589243309
Position 6439: 0.0036891067935260276
Position 1162: 0.0035886275460407964
Position 2485: 0.0031893308882947895
Position 4685: 0.0030330221273344154
Position 8830: 0.0027973350517096966
Position 7787: 0.002740202225991407
Position 6704: 0.0026087374131834725
Position 5053: 0.0025089316742584874
Position 891: 0.0023113563796873502
Position 5386: 0.002264452629790328
Position 2775: 0.002187665615528643
Position 609: 0.0021641943384404466
Position 1894: 0.0021346375743534368
Position 666: 0.002129860947734909
Position 10814: 0.002101819355993857
Position 835: 0.0018337387788987301
Position 174: 0.0014717764517766104
Position 1424: 0.0013772013810080849
Position 2857: 0.0013708289104349231
Position 640: 0.0013609048704205935
Position 8326: 0.001347420219411024
Position 8288: 0.0013078597613475603
Position 4977: 0.0012775820732482195
Position 6880: 0.0012669776717172587
Position 155: 0.0012597514014510375
Position 4944: 0.0011444833406462328
Position 5124: 0.0011250330336812304
Position 9379: 0.0010251063966672715
Position 4740: 0.0009503886766743277
Position 1035: 0.0006780267922215041
Position 1397: 0.0006433889726026013
Position 3185: 0.0005832139473508014
Position 849: 0.0005699035212931272
Position 10892: 0.0005691149571354245
Position 917: 0.0005611227445780471
Position 3252: 0.0005574973756827975
Position 1611: 0.0005545618939538184
Position 3063: 0.0005075180602948614
Position 4555: 0.00045640498485670914
Position 1143: 0.0004486429129829794
Position 4540: 0.00042534243444940277
Position 589: 0.00041488073790729805
Position 231: 0.0004141248423435436
Position 2835: 0.00040610243843565105
Position 2099: 0.0004022217413133717
Position 1095: 0.0003686592062659452
Position 869: 0.00033881564397076925
Position 4044: 0.00033237856358221126
Position 3787: 0.00032623207708911583
Position 740: 0.0003249402895213071
Position 8610: 0.0002857176462101013
Position 4109: 0.0002768414066134518
Position 2150: 0.000272898466187256
Position 5121: 0.00027136686981314755
Position 4064: 0.00026863884329122827
Position 7242: 0.00025260607157538966
Position 1918: 0.0002478696112706971
Position 7564: 0.0002456260215411976
Position 743: 0.00021391594116618496
Position 345: 0.00018538541100929448
Position 860: 0.0001719563814235606
Position 6860: 0.0001687876969037776
Position 5347: 0.00015372863228657632
Position 223: 0.00014576500606760333
Position 1738: 0.00014002124618294086
Position 932: 0.00013874122630922283
Position 331: 0.0001372758811215227
Position 3484: 0.00013077481642373141
Position 7122: 0.0001132180899064134
Position 898: 0.00010918690278974244
Position 4264: 0.00010567266936059363
Position 3399: 0.00010191107680815736
Position 1695: 9.040906838449008e-05
Position 939: 8.631745130973369e-05
Position 6043: 8.106854165041506e-05
Position 971: 7.641103741368524e-05
Position 5084: 7.572410453269153e-05
Position 1245: 7.25094400576945e-05
Position 2956: 7.153054363512563e-05
Position 3718: 6.547972625860808e-05
Position 6792: 6.148247809567201e-05
Position 710: 5.943736885740972e-05
Position 3402: 5.892233135450742e-05
Position 3288: 5.649041822256497e-05
Position 2375: 5.338353193288886e-05
Position 422: 5.244659803553062e-05
Position 529: 5.072668710633295e-05
Position 1836: 5.030152153794645e-05
Position 2299: 5.007561419510491e-05
Position 2427: 4.9655438027445944e-05
Position 4453: 4.855518548928025e-05
Position 2577: 4.411173042847647e-05
Position 180: 4.376158149210256e-05
Position 992: 4.114975659210717e-05
Position 1793: 3.860817316839906e-05
Position 1950: 3.727713415468303e-05
Position 4000: 3.693318936911153e-05
Position 129: 3.35270143044565e-05
Position 5635: 3.1892375216168044e-05
Position 5586: 3.112817553536376e-05
Position 876: 3.0489563147264985e-05
Position 901: 2.9111256778491502e-05
Position 507: 2.8416329373854356e-05
Position 5981: 2.6721219757572644e-05
Position 3090: 2.4252334630172785e-05
Position 5007: 2.4110840812349946e-05
Position 1807: 2.334197561591387e-05
Position 968: 2.249947807352456e-05
Position 447: 2.249735300716621e-05
Position 5321: 2.2349601560415415e-05
Position 2914: 2.1768412331164623e-05
Position 966: 2.1688323418400245e-05
Position 1061: 2.1059452016459262e-05
Position 260: 1.6522735425051053e-05
Position 2063: 1.6081578493355243e-05
Position 4069: 1.2571942259141521e-05
Position 2832: 1.147578892208422e-05
Position 1016: 1.1458579315870936e-05
Position 3437: 1.0813375653464325e-05
Position 3463: 1.0123153154030229e-05
Position 3489: 1.0081994520007697e-05
Position 693: 9.505102770595104e-06
Position 2247: 7.900074942017573e-06
Position 357: 7.896728682285058e-06
Position 1357: 4.547552820645393e-06
Position 570: 3.9629803685502546e-06
Position 462: 3.4070828168909756e-06
Position 760: 2.582261550522693e-06
Position 277: 2.5170813674264666e-06
Position 675: 1.7982857487283738e-06
Position 1496: 1.7738380750529637e-06
Position 755: 1.7726871501444602e-06
Position 238: 1.7349019999819554e-06
Position 266: 1.4509572738705382e-06
Position 1491: 1.2889305304913442e-06
Position 2046: 1.1733430216453776e-06
Position 2793: 1.154037371372151e-06
Position 1641: 1.0895848192281848e-06
Position 253: 1.0732575594557442e-06
Position 480: 8.45973536190101e-07
Position 567: 7.657942379552681e-07
Position 1306: 7.038279341987627e-07
Position 458: 6.078529279449449e-07
Position 758: 4.4175531623037725e-07
Position 1315: 3.627621682626686e-07
Position 1667: 3.200835867711695e-07
Position 240: 2.8297767828359606e-07
Position 264: 2.60608635381171e-07
Position 1700: 1.7847688037798446e-07
Position 2043: 1.446159552662722e-07
Position 1845: 1.3698320946765385e-07
Position 1537: 1.290365028115104e-07
Position 2065: 1.1562301625595898e-07
Position 719: 5.244437424621444e-09
Position 112: 2.356738171636423e-09
Position 1505: 1.3328630439258194e-09
Position 1530: 3.5778648960242985e-10
Position 470: 1.2613670943755776e-10
Position 424: 1.0217151039414193e-10
Position 2070: 6.831464325447055e-11
Position 396: 5.891937739779392e-11
Position 492: 3.396981798322256e-11
Position 136: 2.2657965476664412e-11
Position 85: 6.353876176203704e-12
