Gene = Cox20
Position 643: 8.805829552154108e-07
Position 261: 7.834428899346695e-07
Position 235: 7.309863404098517e-07
Position 679: 7.289521627811761e-07
Position 233: 6.793150941235221e-07
Position 746: 4.933815397905495e-07
Position 1298: 4.047999328204785e-07
Position 1204: 3.1188425543068326e-07
Position 1261: 3.1036087924944034e-07
Position 668: 2.9047828951224945e-07
Position 386: 2.662126497249867e-07
Position 1270: 2.586868143398476e-07
Position 1575: 1.71326819105497e-07
Position 750: 5.435127378478628e-08
Position 658: 2.771849550734444e-08
Position 848: 1.2976169115802577e-08
Position 123: 4.007033295502845e-11
Position 130: 2.1195117705925836e-11
Position 100: 1.8608632343072264e-11
Position 115: 6.611366760328827e-14
