Gene = Etfdh
Position 5970: 0.006748461548081617
Position 14703: 0.0064745538991529275
Position 20108: 0.005431075791906948
Position 20050: 0.005330576885799718
Position 19145: 0.005282516807557507
Position 21558: 0.0052753333292691095
Position 5070: 0.004807538423751083
Position 24200: 0.004621025256062717
Position 18974: 0.004616700838284984
Position 14118: 0.004610794857823038
Position 17339: 0.00447045324393846
Position 18708: 0.004277156737963404
Position 22416: 0.004269025057511255
Position 10336: 0.004207768300026765
Position 17757: 0.003786077065232738
Position 24436: 0.0035092091755586125
Position 17213: 0.003496202480107341
Position 20538: 0.003383345234935242
Position 8947: 0.0032852221877131536
Position 16463: 0.003262072416603999
Position 18317: 0.0031055735783379695
Position 292: 0.003000329984953325
Position 12322: 0.002970229329760624
Position 19956: 0.0029625029970210826
Position 3780: 0.002823423208993367
Position 9228: 0.002662847269324037
Position 5219: 0.002602921292832915
Position 9775: 0.002601207944077823
Position 17668: 0.002584140433701926
Position 10411: 0.002444208964087758
Position 17249: 0.002421596787276943
Position 19704: 0.002408803025509076
Position 7069: 0.002390222343707398
Position 5958: 0.0023569777303789475
Position 10621: 0.0022683297925959853
Position 22156: 0.002229809005069747
Position 3740: 0.0021769382892818426
Position 17090: 0.002166262729907033
Position 14308: 0.0021492454163406635
Position 7104: 0.002123194850268793
Position 17386: 0.0021147061295563774
Position 21633: 0.001996052108324283
Position 20439: 0.0019579692059025415
Position 537: 0.0018954277656493277
Position 17928: 0.0018310519858912462
Position 9122: 0.0017131271870121157
Position 8992: 0.001700280000385024
Position 17836: 0.0016070195991008684
Position 471: 0.0015385211782227527
Position 10379: 0.0015383625544556961
Position 564: 0.0015299544177651472
Position 2131: 0.0015198210287538816
Position 15362: 0.0014438858004769929
Position 260: 0.0013959958956415817
Position 15338: 0.0013839125293498948
Position 22651: 0.0013346762065043543
Position 7403: 0.0013302513503709536
Position 21786: 0.001315430968641876
Position 6388: 0.001314006335549654
Position 12389: 0.0013059436449359754
Position 544: 0.0012976252320357263
Position 16858: 0.00127505140440431
Position 10024: 0.0012716044669903966
Position 6084: 0.00126227440074884
Position 9991: 0.0012239522900855681
Position 19725: 0.0012100403361387975
Position 17106: 0.0012039171955389569
Position 20427: 0.001141642064812979
Position 1658: 0.0010480470870997216
Position 7359: 0.0009837897948883332
Position 1575: 0.0008668922313046132
Position 19212: 0.0008095227069703105
Position 1726: 0.0007805285040416396
Position 17113: 0.0007693016938179948
Position 20468: 0.0007661715774835358
Position 17081: 0.0007115737251151582
Position 20029: 0.0007044478677680477
Position 1654: 0.0006969092738287358
Position 233: 0.0006803578336756784
Position 1302: 0.0006783545864535847
Position 17464: 0.0006351822742615667
Position 9441: 0.0006316109506871228
Position 5898: 0.0006193086767908349
Position 5919: 0.0005759742454863417
Position 20191: 0.0005666962482053007
Position 18476: 0.0005430615880210011
Position 9422: 0.0005375152677029431
Position 642: 0.0005340977605509389
Position 20345: 0.0004855048204306701
Position 16052: 0.0004802611645611616
Position 14494: 0.00044815615955069504
Position 20542: 0.0004415852815893389
Position 7304: 0.0004372967176550726
Position 20709: 0.0004333126942872174
Position 17042: 0.0004125033196933559
Position 1860: 0.0004010783796966593
Position 17616: 0.00039811848756137136
Position 5757: 0.00038691289246560586
Position 19829: 0.00036619224980810643
Position 528: 0.000363839733754203
Position 17125: 0.00035838343667406533
Position 18409: 0.0003432145263957132
Position 332: 0.00033364315036345504
Position 254: 0.00032417626664169334
Position 18828: 0.00031826326763603253
Position 6615: 0.00030580479190251775
Position 17960: 0.0002894221036439284
Position 15409: 0.0002828200203179724
Position 1339: 0.0002573305699142149
Position 17132: 0.00024965464863365257
Position 1687: 0.0002477855036150533
Position 1382: 0.00022561090303594325
Position 3718: 0.00022012744745135066
Position 7030: 0.00020121491054700465
Position 492: 0.0002008133041262264
Position 1196: 0.00019365416204558328
Position 478: 0.00019271323205583143
Position 372: 0.00017141339350493527
Position 19148: 0.00016182558685324784
Position 14943: 0.00016026506911442898
Position 1334: 0.000156811874734927
Position 1637: 0.000150608877121587
Position 1184: 0.0001326697897370547
Position 1249: 0.00012982691424092988
Position 19487: 0.00011798962072525188
Position 5955: 0.00011443104412960632
Position 5507: 0.00011271863362604062
Position 20247: 9.066788292395247e-05
Position 2175: 7.85432180414363e-05
Position 2146: 7.322358155900865e-05
Position 434: 6.99655642505195e-05
Position 10248: 5.407892420428271e-05
Position 20774: 5.1472919509064306e-05
Position 17129: 4.705483610078408e-05
Position 4966: 4.502372730616632e-05
Position 1702: 3.8362544962832506e-05
Position 16714: 3.487062531901405e-05
Position 16771: 3.390030967523629e-05
Position 4461: 2.9892627417586826e-05
Position 2748: 2.758666493925616e-05
Position 236: 2.6242234907015444e-05
Position 2719: 1.914584198431907e-05
Position 927: 1.8682014500428898e-05
Position 17729: 1.774318622418342e-05
Position 6971: 1.7582499051284325e-05
Position 19117: 1.51604231831292e-05
Position 17346: 1.5010887376819681e-05
Position 16632: 1.4553375999263923e-05
Position 19150: 1.357209947482882e-05
Position 4979: 1.2339915338839423e-05
Position 350: 9.027730571345047e-06
Position 2303: 8.769269315857433e-06
Position 17624: 8.607340188169885e-06
Position 2460: 5.911524892187564e-06
Position 1074: 5.1340812174447444e-06
Position 19262: 4.8963188429862364e-06
Position 5791: 4.793759501088776e-06
Position 2318: 4.332593519128203e-06
Position 2429: 3.961011855490405e-06
Position 16678: 3.846245475088174e-06
Position 375: 3.0900977484058484e-06
Position 17256: 2.772299148271909e-06
Position 17045: 2.4885447709933536e-06
Position 832: 2.190931665670716e-06
Position 6002: 2.1567775275792407e-06
Position 872: 2.0680934163544714e-06
Position 731: 1.7887668024071296e-06
Position 378: 1.7484640120792592e-06
Position 3113: 1.7179243783688867e-06
Position 241: 1.7136162469962067e-06
Position 17400: 1.5990957606577532e-06
Position 17708: 1.0984863445456558e-06
Position 7262: 9.078457636483716e-07
Position 1058: 8.987147626797747e-07
Position 17177: 8.833812193918184e-07
Position 1077: 8.68681436821604e-07
Position 3307: 8.502977100464894e-07
Position 930: 6.493998729896088e-07
Position 17170: 6.448321833388816e-07
Position 1013: 4.851591535467807e-07
Position 1765: 3.077740073822383e-07
Position 3255: 3.0049708328283497e-07
Position 607: 2.907514547522039e-07
Position 984: 2.826749725101261e-07
Position 17761: 2.754133357757201e-07
Position 881: 2.7456532158393977e-07
Position 17138: 2.662870776460319e-07
Position 1481: 2.2819759493413821e-07
Position 1817: 2.108508936913141e-07
Position 875: 2.0336069946410665e-07
Position 164: 1.768365820375656e-07
Position 1613: 1.693853875553023e-07
Position 124: 1.6610240100725543e-07
Position 1786: 1.6210495309175166e-07
Position 1870: 1.4387181188642772e-07
Position 1707: 1.3049621787582362e-07
Position 121: 1.112690585110085e-07
Position 152: 1.0145898816681807e-07
Position 670: 7.389460056145738e-08
Position 2404: 6.43228876915563e-08
Position 181: 5.597902676157671e-08
Position 148: 5.5478361348653354e-08
Position 807: 5.2730129767447526e-08
Position 184: 4.33554747981463e-08
Position 406: 3.760410061897464e-08
Position 757: 2.670973291090326e-08
Position 127: 1.924745896926087e-08
Position 171: 9.770658919709882e-09
Position 192: 8.84086597375376e-09
Position 382: 7.416240641082387e-09
Position 189: 5.521022540930722e-09
Position 2348: 5.3770183015552435e-09
Position 2281: 3.1695611066922455e-09
Position 166: 1.6763260078481173e-09
Position 129: 1.384010751922017e-09
Position 391: 7.496413278221423e-10
Position 575: 3.9072368031216036e-10
Position 577: 3.5426134740917906e-11
Position 648: 8.971803968454522e-12
Position 572: 1.34782511266042e-13
