Gene = Smco4
Position 45: 9.865944818349928e-06
Position 947: 9.848115276164009e-06
Position 410: 9.724304375198979e-06
Position 1865: 8.616921189707689e-06
Position 1224: 6.248248989465972e-06
Position 487: 5.238291710635131e-06
Position 798: 3.429597731351707e-06
Position 1401: 3.0548208893625723e-06
Position 1030: 2.764568523503822e-06
Position 30: 2.397314570475797e-06
Position 1367: 2.1125941797155383e-06
Position 1757: 2.05932061800967e-06
Position 729: 1.7803361102360558e-06
Position 885: 1.7779954189422954e-06
Position 561: 1.5835104509620818e-06
Position 623: 1.3383778558855715e-06
Position 1436: 1.0910069447237467e-06
Position 2065: 8.5443709517118e-07
Position 1450: 7.955237926998758e-07
Position 1636: 6.09480316030549e-07
Position 1985: 5.721891870174877e-07
Position 2287: 4.6685706159703966e-07
Position 683: 4.6384942125953866e-07
Position 1533: 4.201923613027047e-07
Position 1724: 4.09382842726993e-07
Position 2379: 3.181369621682878e-07
Position 1664: 2.8329097835232906e-07
Position 587: 1.7718914958914484e-07
Position 2062: 1.4163116767438545e-07
Position 593: 1.1601131136168032e-07
Position 2047: 6.624376381249905e-08
Position 722: 4.341008345470804e-08
Position 1014: 3.031302225277818e-08
Position 580: 2.9966012200767014e-08
Position 611: 2.923318222434745e-08
Position 742: 2.5240919517569406e-08
Position 1077: 1.9634298681099734e-08
Position 988: 1.4866444109881933e-08
Position 985: 1.466596044909476e-08
Position 575: 5.890210567218993e-09
Position 711: 2.9354975496707007e-09
Position 731: 9.187003698863961e-10
Position 822: 3.4600895402233525e-11
Position 1059: 3.993780124258624e-12
Position 1106: 3.5536195895940256e-12
Position 887: 9.871505172961895e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6057: 0.675375627446976
Position 546: 0.2335563184646179
Position 1816: 0.20212187543586252
Position 7533: 0.19604965401467842
Position 6037: 0.12488889943860758
Position 8118: 0.10652092866588497
Position 10924: 0.09119732737251939
Position 3132: 0.09103578341863566
Position 12759: 0.0786437612890344
Position 12922: 0.07654109459870616
Position 636: 0.0663645770610909
Position 4016: 0.05449803392341944
Position 1961: 0.051456806470487094
Position 1515: 0.046801211914234454
Position 7226: 0.045013425655939396
Position 9124: 0.04027271022819418
Position 6281: 0.033306910109889835
Position 6592: 0.03218361487412138
Position 14261: 0.03189621890320969
Position 2201: 0.031255555836148745
Position 2996: 0.028489302184747888
Position 11229: 0.026331697452846164
Position 17160: 0.025552484590511893
Position 4002: 0.024839714040871916
Position 8041: 0.024710190357207392
Position 6779: 0.023707498580284227
Position 2975: 0.022848558409869255
Position 3845: 0.022592874659458573
Position 11638: 0.022437303026480532
Position 6330: 0.02134017089303433
Position 3696: 0.02065450240728839
Position 12062: 0.01973717484471634
Position 1771: 0.01861232473100786
Position 1302: 0.01768810622371424
Position 10543: 0.01749809629926228
Position 4166: 0.01626108622920517
Position 9535: 0.01574344593212567
Position 7706: 0.01530618557656199
Position 8314: 0.014065901932974956
Position 7591: 0.013159074976537236
Position 11036: 0.013120934916820794
Position 9602: 0.01271079960304692
Position 4394: 0.012275176739621986
Position 15461: 0.012067368169922998
Position 9458: 0.012061052514715198
Position 13641: 0.011848959810038907
Position 8188: 0.011845639832701071
Position 4097: 0.011627304950056708
Position 6571: 0.010738314392027383
Position 5158: 0.010442315388727428
Position 9214: 0.010252047169170662
Position 10626: 0.009848661800212294
Position 8225: 0.008815971007050328
Position 7163: 0.008420396965550393
Position 7555: 0.007557840317912415
Position 2478: 0.007383169715972645
Position 4796: 0.006986886098790348
Position 7475: 0.006886330385842913
Position 2009: 0.006477074792610975
Position 6460: 0.006441770016546742
Position 6537: 0.005988813388050862
Position 14135: 0.005970916310804562
Position 6007: 0.00543694862586318
Position 1626: 0.005209526490833264
Position 7449: 0.0051264211368850015
Position 9897: 0.005075378003360522
Position 2872: 0.004967876913066113
Position 6421: 0.004741416742670174
Position 3972: 0.0038953565601134244
Position 7003: 0.003650520425517207
Position 6519: 0.0032781101475670765
Position 10673: 0.0032691246347114834
Position 7815: 0.003209407409779308
Position 4311: 0.002912858787701401
Position 1185: 0.002737921426580283
Position 3766: 0.002555879143582644
Position 1775: 0.002523650686076083
Position 10103: 0.0024479786419847067
Position 5964: 0.0023114913294098966
Position 11559: 0.0020513510890666103
Position 3874: 0.0017907031035879427
Position 5779: 0.0017558328896650642
Position 946: 0.0017493768048323893
Position 476: 0.001733224442964863
Position 9399: 0.0017127644781936156
Position 9051: 0.001705226688976626
Position 798: 0.0016233616408074139
Position 458: 0.0015923089099979298
Position 7116: 0.001474582310487856
Position 1064: 0.0014301556475827865
Position 1585: 0.0011928472282947682
Position 1450: 0.0011871720993759341
Position 6864: 0.0011547001490967129
Position 604: 0.0011375836005514857
Position 10147: 0.0011267393608821417
Position 601: 0.0009349142670738419
Position 7552: 0.0009176789078383654
Position 3348: 0.0008845572270113456
Position 3155: 0.000864522100033825
Position 1695: 0.0008604880953523724
Position 3020: 0.0008114822014312306
Position 1266: 0.0008036779577180195
Position 1671: 0.0008031178802515462
Position 3010: 0.0007558082283873566
Position 820: 0.0006023744980633964
Position 1030: 0.0005948879365715378
Position 3858: 0.0005796298573137622
Position 8518: 0.0005468761726065349
Position 8921: 0.0005441783507248656
Position 8675: 0.0004975663516814312
Position 1541: 0.0004655010672248709
Position 2672: 0.0004410337517569673
Position 974: 0.0003596793138749343
Position 1460: 0.00027565158895349385
Position 1729: 0.00026605161160375067
Position 2444: 0.0002499836663651906
Position 609: 0.00022354602167940375
Position 6373: 0.00021863487595368106
Position 694: 0.000217842110671674
Position 4530: 0.00021426220090147623
Position 956: 0.00017442012968930403
Position 3305: 0.00015734603562277412
Position 5434: 0.0001356341110793183
Position 2246: 0.00013077488784506754
Position 1313: 0.00013074699566842645
Position 1333: 0.00012549650808717333
Position 1989: 0.00012313200819181298
Position 4960: 0.0001044710098588107
Position 2449: 0.00010305803284087054
Position 1306: 8.822620369745149e-05
Position 2343: 8.543802319939314e-05
Position 1566: 8.076063804027345e-05
Position 502: 7.936611714285082e-05
Position 1086: 7.826166967861381e-05
Position 3252: 7.112156426476298e-05
Position 1755: 7.058065517696038e-05
Position 1383: 5.2060667824071684e-05
Position 1059: 5.106951557092523e-05
Position 1523: 5.030068050500991e-05
Position 561: 4.709436845547232e-05
Position 3715: 4.605705860286166e-05
Position 1210: 4.198869308880117e-05
Position 1165: 3.5640596743495714e-05
Position 2208: 3.057405118234337e-05
Position 699: 2.895557365133631e-05
Position 1132: 2.7297916534244854e-05
Position 1839: 2.2343400367645435e-05
Position 3398: 1.6013781362397375e-05
Position 1743: 1.4711214249419831e-05
Position 460: 1.4196410787048314e-05
Position 1636: 1.3755296682111962e-05
Position 265: 1.2403953912457306e-05
Position 559: 1.1494403465516398e-05
Position 1412: 9.112396804385521e-06
Position 3369: 8.441383553032823e-06
Position 417: 4.7582557259322615e-06
Position 879: 3.861471073805659e-06
Position 402: 3.215283201730264e-06
Position 852: 3.164918500085335e-06
Position 1326: 2.5271527629296103e-06
Position 282: 2.2243035052067543e-06
Position 1188: 1.93195435379273e-06
Position 2031: 1.4628257715735484e-06
Position 1195: 1.341708608556823e-06
Position 1069: 1.0064524475846234e-06
Position 1074: 8.726391227180721e-07
Position 1103: 8.699677431971573e-07
Position 849: 7.488156457345282e-07
Position 828: 6.932252345349885e-07
Position 1854: 5.23521889891262e-07
Position 1213: 4.822706526382707e-07
Position 1220: 4.5298519289422815e-07
Position 1223: 3.1001700227246874e-07
Position 2923: 2.80182736604507e-07
Position 3001: 2.7944426415149754e-07
Position 1115: 2.5366849272268407e-07
Position 1120: 2.1237527911386113e-07
Position 1318: 2.1179234100117657e-07
Position 1237: 2.1098469084583857e-07
Position 383: 1.9139145045935167e-07
Position 727: 1.1604087551722989e-07
Position 762: 1.0666267901996124e-07
Position 1359: 9.665967120107505e-08
Position 896: 9.511748968202748e-08
Position 495: 6.526426166603433e-08
Position 345: 5.1777656498165294e-08
Position 738: 4.794310548173833e-08
Position 711: 1.3821445025375072e-08
Position 870: 1.3248567595903204e-08
Position 899: 5.793881082576099e-09
Position 885: 5.697300327486895e-09
Position 862: 3.880315455632177e-09
Position 83: 2.7878239768732274e-09
Position 117: 1.5108910399440452e-09
Position 830: 1.0847600525636365e-09
Position 128: 3.068725465490786e-10
Position 742: 2.4464746184944343e-10
Position 740: 1.1460657490906087e-10
Position 138: 7.513077234538089e-11
Position 197: 4.94527782311357e-11
Position 85: 4.102945091519458e-11
Position 135: 3.7200406678714074e-11
Position 96: 1.747767085292782e-11
Position 145: 1.6069051578903186e-11
Position 140: 1.0476250922308555e-11
Position 234: 6.4877448032902154e-12
Position 1113: 5.482806685550869e-12
