Gene = Irak1bp1
Position 275: 4.720503448093145e-05
Position 285: 3.391486894613703e-05
Position 1545: 2.619837954721371e-05
Position 799: 2.6122203625283124e-05
Position 916: 2.435626315828631e-05
Position 1957: 2.057339962729821e-05
Position 787: 1.559077977440678e-05
Position 824: 1.3997396756210964e-05
Position 784: 1.3511378386943272e-05
Position 230: 1.0428882402413436e-05
Position 1145: 9.490855864569693e-06
Position 790: 5.729500473729948e-06
Position 939: 4.914508467273903e-06
Position 312: 3.52551244734153e-06
Position 777: 3.4960060421810437e-06
Position 1609: 2.5739489295078568e-06
Position 1075: 2.164342312719948e-06
Position 721: 2.0968093658261633e-06
Position 744: 2.0041382029654336e-06
Position 109: 1.7017753879560212e-06
Position 289: 1.2872083744791956e-06
Position 141: 1.1459451703576894e-06
Position 1115: 4.8431719318382e-07
Position 106: 1.5063150496345865e-07
Position 112: 5.439309629684059e-08
Position 315: 3.782978964173241e-08
Position 1241: 3.036840079931032e-08
Position 86: 2.957701242424349e-08
Position 66: 4.060455295960728e-09
Position 96: 3.435371206286331e-09
