Gene = 1700025G04Rik
Position 6131: 7.068435045645871e-05
Position 1025: 6.918801663654291e-05
Position 2547: 6.669592688192021e-05
Position 1142: 5.8498674877365365e-05
Position 875: 5.5120521447987905e-05
Position 1899: 4.1274574243382004e-05
Position 1481: 3.9310481815486625e-05
Position 412: 3.846001245482679e-05
Position 1324: 3.591393693394006e-05
Position 944: 3.490933344204012e-05
Position 617: 2.8828810535673294e-05
Position 1106: 2.7242176560486776e-05
Position 1282: 2.629063561765512e-05
Position 1311: 2.520755726869813e-05
Position 691: 2.123098145104018e-05
Position 840: 1.8569663597130118e-05
Position 1064: 1.7558006880383335e-05
Position 722: 1.6228809083147364e-05
Position 708: 1.5593055459854782e-05
Position 625: 1.4970233672867543e-05
Position 543: 1.4865574684273255e-05
Position 104: 1.2092584850100409e-05
Position 661: 1.0892668030980066e-05
Position 1198: 1.0481008156289407e-05
Position 1257: 1.016938642307163e-05
Position 462: 9.066775469654512e-06
Position 257: 8.865902818144118e-06
Position 28: 7.994183278041938e-06
Position 391: 7.835701752406182e-06
Position 1415: 7.766198480731753e-06
Position 957: 7.577017817386102e-06
Position 1625: 7.468625526003064e-06
Position 1981: 6.8223839608497785e-06
Position 378: 6.65699635957701e-06
Position 746: 6.063284900439343e-06
Position 783: 5.969661649441554e-06
Position 1262: 5.965348867570646e-06
Position 1892: 5.60086132906538e-06
Position 831: 5.497902795291548e-06
Position 937: 5.396517361535063e-06
Position 1149: 5.3199767442510235e-06
Position 2087: 4.799217630344947e-06
Position 1210: 4.383971816044684e-06
Position 1652: 3.9344365440238384e-06
Position 948: 2.9349611619693266e-06
Position 946: 2.6054454403613745e-06
Position 1059: 2.5875764070558335e-06
Position 744: 2.2358802930619804e-06
Position 1630: 2.2247582262599868e-06
Position 659: 2.0163221416771603e-06
Position 1644: 1.9209424853588256e-06
Position 259: 1.8864480924971444e-06
Position 2267: 1.8797009302861427e-06
Position 790: 1.7355705962645538e-06
Position 1129: 1.4310574972419944e-06
Position 1208: 1.1189233774888227e-06
Position 637: 9.80196791002281e-07
Position 1234: 8.239345987186486e-07
Position 1236: 8.00106438729763e-07
Position 715: 7.888970635557177e-07
Position 1678: 4.849189576216096e-07
Position 1904: 3.987429684014863e-07
Position 552: 3.9511325267303876e-07
Position 1694: 3.747478460618353e-07
Position 759: 3.2850328406672307e-07
Position 793: 3.1297807247220857e-07
Position 2735: 2.6545571073004896e-07
Position 734: 2.201897368572072e-07
Position 1156: 1.8735197273579357e-07
Position 445: 8.345161700312128e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10542: 0.5786061476348039
Position 1410: 0.43224978395398306
Position 3398: 0.29294697380766316
Position 3268: 0.27474719367090017
Position 10038: 0.1826724405521891
Position 5934: 0.1678258266044886
Position 7124: 0.11687564862925723
Position 3142: 0.09272509111403673
Position 4370: 0.06812330521089825
Position 2640: 0.04693593912659664
Position 8534: 0.03754931486659054
Position 6333: 0.03504419705489192
Position 11897: 0.03014993518449202
Position 9873: 0.02589596355621883
Position 827: 0.022445724599140925
Position 2392: 0.02119024959276415
Position 2679: 0.018927456119562765
Position 10784: 0.017351898707043692
Position 6467: 0.015311013305718511
Position 6034: 0.013832602197392109
Position 6495: 0.012730880803204144
Position 9770: 0.011869555389922286
Position 15756: 0.011671721202036474
Position 4035: 0.011310456245215957
Position 5428: 0.009496344509301098
Position 16335: 0.007628206540723824
Position 9072: 0.0075426751074441425
Position 4777: 0.006953347656693563
Position 4819: 0.006945619301500781
Position 3176: 0.0061886405983783786
Position 3095: 0.00597654180221696
Position 5127: 0.005757349859314694
Position 6464: 0.005626008842620573
Position 12268: 0.0054962064169674675
Position 4057: 0.005365204535407336
Position 3309: 0.005094747277996155
Position 10426: 0.0045585163064916345
Position 6947: 0.004553815774346154
Position 3289: 0.004438152278697308
Position 7859: 0.004118792515728106
Position 8381: 0.0040969956202506755
Position 3110: 0.0037283529379289596
Position 3520: 0.0034008354151247432
Position 3965: 0.003216679535257149
Position 3359: 0.0030271277363394067
Position 11103: 0.0027731707366591774
Position 7145: 0.002667430865081643
Position 1004: 0.0025717662382216183
Position 5498: 0.0023633535850262027
Position 911: 0.0022190286808658516
Position 2809: 0.0021912602087684847
Position 4799: 0.0021798970248342485
Position 2941: 0.0020674535399472114
Position 5664: 0.0018055363794173126
Position 5587: 0.0018025356892704437
Position 1156: 0.0017864915967537279
Position 3146: 0.0016770269655201112
Position 1692: 0.0013429635798055744
Position 2799: 0.0013001801982935517
Position 3021: 0.0012958074952754087
Position 2172: 0.0012796092454548538
Position 3313: 0.0012720984358569752
Position 7594: 0.0012243159155525152
Position 9160: 0.00116930625450769
Position 9951: 0.0011365095841929353
Position 4085: 0.0011317158649067052
Position 2517: 0.0011271796059156606
Position 1106: 0.001085768402885859
Position 4202: 0.000969350552983128
Position 4269: 0.0009688120326552593
Position 5447: 0.0009501458813165065
Position 2245: 0.0008740187128308996
Position 5300: 0.000775113167811572
Position 5726: 0.0007438792666703424
Position 7956: 0.0007104256444334544
Position 7758: 0.0006771869781187674
Position 2982: 0.0006713914069956546
Position 5141: 0.0006137944870390903
Position 3092: 0.0006033497397055944
Position 775: 0.0005987130664754183
Position 3158: 0.0005893003798140656
Position 1472: 0.0005447180328260018
Position 5459: 0.0004966196354734906
Position 3403: 0.0004474061876890183
Position 3245: 0.0004336521687359687
Position 807: 0.00040101003892028533
Position 5052: 0.0004000808794358687
Position 534: 0.00038189619420599867
Position 7846: 0.00037982334958749323
Position 1064: 0.0003334543770250443
Position 3561: 0.00032805900702138533
Position 1078: 0.0003258948421228243
Position 2645: 0.000259667750024206
Position 4043: 0.0002542425040932746
Position 2448: 0.00023387425590655055
Position 957: 0.0002226652370574573
Position 5031: 0.00021662483367654873
Position 2395: 0.00021132001032939197
Position 1124: 0.00020983140230867122
Position 1120: 0.00019564214965427361
Position 2285: 0.00019244903723647427
Position 2331: 0.00018655505345096325
Position 3180: 0.00017598568003696956
Position 3228: 0.00016922330553117683
Position 4697: 0.00016885730252946354
Position 5824: 0.00016194075439441072
Position 2422: 0.00014975108266841955
Position 5870: 0.0001480606880703463
Position 1729: 0.0001431522879210405
Position 1020: 0.0001367816516503481
Position 3768: 0.00011885201335219505
Position 402: 0.00010933933669171482
Position 2413: 0.00010376368742269582
Position 269: 9.173011288686859e-05
Position 567: 8.704407219750938e-05
Position 831: 8.536967512137963e-05
Position 2772: 8.322084212625886e-05
Position 2558: 8.045522112888455e-05
Position 1175: 7.89599411938327e-05
Position 1802: 7.747724339752019e-05
Position 515: 7.134752829914006e-05
Position 2562: 7.001683276602918e-05
Position 2748: 6.132751930529922e-05
Position 3620: 6.059400651574195e-05
Position 964: 5.978020825900143e-05
Position 1371: 5.386287587688105e-05
Position 4247: 5.305163375722906e-05
Position 3340: 5.029267681010157e-05
Position 2642: 4.9058429277470094e-05
Position 4903: 4.589602179460743e-05
Position 1163: 4.5442239656129146e-05
Position 2490: 4.5386077027943616e-05
Position 1953: 4.5122857632180035e-05
Position 1303: 4.4010610218107266e-05
Position 546: 4.3385909796864547e-05
Position 4065: 4.275490610839258e-05
Position 2754: 4.015819793372138e-05
Position 4312: 3.9644460366890485e-05
Position 1116: 3.846323519578682e-05
Position 1129: 3.728160933368223e-05
Position 781: 3.260174963243258e-05
Position 2686: 3.0259908293332565e-05
Position 455: 2.9229010938130577e-05
Position 913: 2.6261266164643583e-05
Position 603: 2.3340986902718286e-05
Position 2693: 2.2479424889949504e-05
Position 2535: 1.9299248816395977e-05
Position 804: 1.8972883279942562e-05
Position 1997: 1.8653937157932555e-05
Position 1273: 1.8187606993329108e-05
Position 2094: 1.7186658025574565e-05
Position 1221: 1.6469650357065142e-05
Position 4295: 1.2725406587937823e-05
Position 2416: 1.1696072720332116e-05
Position 3946: 1.1606466201383239e-05
Position 954: 1.0968443036547599e-05
Position 3582: 1.094437351984371e-05
Position 2524: 9.76504326641685e-06
Position 4350: 8.2106483444279e-06
Position 4324: 8.16275400439261e-06
Position 1501: 7.0403800986215545e-06
Position 1142: 6.209303632183978e-06
Position 1720: 6.078010015514394e-06
Position 1694: 5.389569001607023e-06
Position 1689: 5.367348709119143e-06
Position 917: 5.124723331275845e-06
Position 971: 2.505000299355743e-06
Position 1246: 2.000733848019359e-06
Position 1799: 1.926128848121386e-06
Position 915: 1.4721367219815223e-06
Position 4385: 1.3766226143631427e-06
Position 1538: 1.3374242492947561e-06
Position 564: 1.2035419214393214e-06
Position 2291: 1.1584345905878808e-06
Position 1619: 1.0571699822354417e-06
Position 278: 9.941953037687018e-07
Position 1223: 8.449070525823607e-07
Position 1135: 7.260403817967417e-07
Position 409: 7.190256440094314e-07
Position 4303: 6.917107416022662e-07
Position 617: 5.574818996466098e-07
Position 1825: 4.850636324136328e-07
Position 1892: 4.769871116899789e-07
Position 427: 3.8165856852645695e-07
Position 2004: 3.4274983777344676e-07
Position 171: 3.363133715980083e-07
Position 1861: 3.3277293794537913e-07
Position 1198: 3.2523333581666643e-07
Position 1250: 3.0242772689465774e-07
Position 355: 2.740439639719323e-07
Position 1806: 2.618327681519687e-07
Position 570: 2.261985936598481e-07
Position 1178: 2.219846749606032e-07
Position 1841: 2.001592450943629e-07
Position 1876: 1.8782931656478425e-07
Position 691: 1.7595916174009374e-07
Position 368: 1.614354712627689e-07
Position 1311: 1.4851642257229585e-07
Position 1574: 1.3220932734849501e-07
Position 840: 1.2420922233101035e-07
Position 973: 1.218723656717337e-07
Position 2823: 5.170291993209318e-08
Position 384: 3.413261546333194e-08
Position 1419: 1.701826032153743e-08
Position 1914: 1.6743114655501536e-08
Position 1453: 1.0265402994580398e-08
Position 1343: 3.978805404673044e-09
Position 1980: 3.81273442972447e-09
Position 1599: 3.6766806524911172e-09
Position 1282: 3.0642123247702833e-09
Position 1422: 2.8048846864844555e-09
Position 1430: 2.745449757169454e-09
Position 1514: 1.9548124672999773e-09
Position 1595: 9.890286630818413e-12
Position 1636: 6.955847300117739e-12
Position 1711: 8.445480366183445e-13
Position 1616: 4.683572271320782e-13
Position 1642: 9.575150685584146e-14
