Gene = Glce
Position 276: 1.7636216592149802e-06
Position 473: 1.3908999653860212e-06
Position 882: 1.390157670936961e-06
Position 1228: 1.3032093185305024e-06
Position 1559: 1.2654810955260084e-06
Position 468: 8.269461621255962e-07
Position 1384: 6.594168642790453e-07
Position 1403: 6.424977317361175e-07
Position 624: 5.403332242344014e-07
Position 1718: 5.26470382392818e-07
Position 1022: 4.93298662746156e-07
Position 1409: 4.839251566425425e-07
Position 1020: 3.250161775412329e-07
Position 1509: 2.671574328650313e-07
Position 1134: 2.3977234421040406e-07
Position 1017: 1.1580640778254742e-07
Position 1027: 1.128396861526156e-07
Position 921: 1.0023916048565833e-07
Position 933: 4.9671344285919425e-08
Position 1393: 1.1041211087830681e-08
Position 527: 7.946117384341918e-10
Position 216: 6.781556778541164e-10
Position 927: 5.017848620797662e-10
Position 125: 9.442160781206297e-12
Position 154: 4.8338406376007164e-14
