Gene = Gtpbp6
Position 1308: 1.0102088563866948e-05
Position 2886: 9.41279660086016e-06
Position 2925: 6.257673738141086e-06
Position 1063: 6.172905170939215e-06
Position 147: 5.949167297283631e-06
Position 341: 5.505661232783095e-06
Position 507: 5.280908178156346e-06
Position 3025: 4.642064950523127e-06
Position 2856: 4.175976269189034e-06
Position 488: 3.821917935100072e-06
Position 511: 3.81740682950833e-06
Position 4075: 3.7925518498083473e-06
Position 655: 2.9054571265753167e-06
Position 857: 2.600711808827488e-06
Position 789: 2.5403415102223513e-06
Position 1137: 2.4300754525196714e-06
Position 3057: 1.7902522316560694e-06
Position 748: 1.6152893543090382e-06
Position 2691: 1.0036803860858923e-06
Position 2194: 5.076959313000474e-07
Position 625: 3.999113645468286e-07
Position 374: 3.247087386908215e-07
Position 1631: 2.3782961436606968e-07
Position 2465: 2.168778441202411e-07
Position 336: 1.9468934922270357e-07
Position 1608: 1.7933660004948948e-07
Position 2430: 1.428702274866455e-07
Position 835: 6.329989933314889e-08
Position 2467: 3.878779401433591e-08
Position 393: 1.5848558940222334e-08
Position 352: 3.5844274139674093e-09
Position 162: 1.4674140419365407e-09
Position 386: 4.185977373920304e-10
Position 2365: 3.818639936925833e-10
Position 402: 1.8803710610006908e-10
Position 379: 1.2586164775724507e-10
Position 120: 1.0787679934114363e-10
Position 360: 6.11774487253184e-11
Position 358: 3.5361923070053476e-12
Position 371: 1.8510465057528342e-12
Position 690: 3.744410838234965e-13
