Gene = Tollip
Position 1832: 0.0003308175129169462
Position 3174: 0.00031566693836270875
Position 838: 0.00030299361189890664
Position 1453: 0.00029374740748406577
Position 12221: 0.0002929289548829462
Position 4362: 0.0002883280009519406
Position 12135: 0.00027734224465321406
Position 13323: 0.000245957493309906
Position 10876: 0.0002448244466901424
Position 3809: 0.000242999962322748
Position 10559: 0.00024061316579354524
Position 13070: 0.00023465644914006533
Position 1873: 0.00022883535848710145
Position 10444: 0.00022602115145517996
Position 4415: 0.00021335462419970138
Position 3887: 0.00020664409170878176
Position 2415: 0.000189164532530898
Position 11730: 0.00017990933287563972
Position 10850: 0.00017985037669384176
Position 3576: 0.0001776216865035322
Position 334: 0.00014059848171339
Position 11771: 0.00014055650906146563
Position 12985: 0.0001116351022439832
Position 12245: 0.00010321062934844674
Position 653: 9.025003813641872e-05
Position 11078: 8.667212884683938e-05
Position 818: 8.568242795101253e-05
Position 2648: 8.235513437734582e-05
Position 2298: 8.052685853601165e-05
Position 2938: 7.755734198847092e-05
Position 478: 7.431374665098468e-05
Position 10830: 7.089331389024443e-05
Position 815: 7.062514423636367e-05
Position 1034: 7.021420864768979e-05
Position 1149: 6.758490481613564e-05
Position 4798: 6.504467090177377e-05
Position 12204: 6.341437822869598e-05
Position 10769: 5.826958825445286e-05
Position 257: 1.0651529440810005e-05
Position 92: 6.788558670744782e-06
Position 138: 5.024114453467403e-06
Position 10044: 4.886742983308411e-06
Position 6072: 4.403688976624245e-06
Position 191: 3.762434760166354e-06
Position 12968: 3.7620934977214603e-06
Position 5747: 3.583704524195624e-06
Position 111: 2.72164842056944e-06
Position 13055: 2.2034632696224377e-06
Position 12957: 2.1625090159638534e-06
Position 216: 2.0306251533911185e-06
Position 377: 1.3844947480916143e-06
Position 5736: 1.183733942034337e-06
Position 32: 1.0645662304878222e-06
Position 321: 9.375377043803454e-07
Position 496: 6.209476158531092e-07
Position 468: 5.75189876763399e-07
Position 1482: 4.883744472993155e-07
Position 304: 4.7413438206118943e-07
Position 293: 4.074062144970363e-07
Position 4955: 3.8022666814981953e-07
Position 465: 3.7659074408559407e-07
Position 1239: 3.7481682385885036e-07
Position 400: 3.645722938838043e-07
Position 1221: 3.025633300813943e-07
Position 4144: 2.9778772460340925e-07
Position 786: 2.950214004882314e-07
Position 1225: 2.2955291819873678e-07
Position 1160: 2.2857576270795297e-07
Position 1223: 2.2823545338345553e-07
Position 144: 2.2364470383895752e-07
Position 822: 2.150187660080553e-07
Position 974: 2.0362213579965496e-07
Position 1227: 1.988742721406618e-07
Position 998: 1.987946370204258e-07
Position 1064: 1.8501241880386108e-07
Position 621: 1.8322508558320166e-07
Position 1455: 1.818198376148902e-07
Position 1030: 1.8179587802326456e-07
Position 751: 1.7735833324365478e-07
Position 1237: 1.666499001249157e-07
Position 1229: 1.601388590206833e-07
Position 1070: 1.2590508617711005e-07
Position 669: 1.232733260951543e-07
Position 1539: 1.2325909509569805e-07
Position 892: 1.1860153882805472e-07
Position 1180: 8.963588252415353e-08
Position 245: 8.277957648067407e-08
Position 270: 6.745851104479879e-08
Position 53: 6.489887262744223e-08
Position 1415: 6.402415752722e-08
Position 1241: 6.229486732347516e-08
Position 1243: 6.069777408753723e-08
Position 1245: 6.055915170392644e-08
Position 597: 6.046715441183613e-08
Position 1132: 6.000318375315094e-08
Position 737: 4.874836446684276e-08
Position 1247: 4.7407600462522276e-08
Position 1409: 4.58581737619141e-08
Position 149: 4.2544148533946126e-08
Position 529: 3.0631794556925916e-08
Position 719: 2.9730420006084016e-08
Position 1249: 2.90727833055098e-08
Position 1231: 2.631006140827037e-08
Position 13: 2.1708790496719746e-08
Position 108: 2.08151843079034e-08
Position 542: 1.7087503899509637e-08
Position 563: 1.4233858702723643e-08
Position 359: 1.1131506556280057e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12889: 0.9961736253475103
Position 11632: 0.9628469481048363
Position 10320: 0.8616480571168632
Position 17905: 0.685667976894461
Position 9597: 0.6381410830378851
Position 4826: 0.6199777770599625
Position 16903: 0.5172397362271005
Position 12059: 0.46179149063333197
Position 7897: 0.4507082637915654
Position 3703: 0.42403547477896103
Position 7273: 0.38114121772428505
Position 9621: 0.34353017707810524
Position 5675: 0.20987556531762258
Position 10111: 0.14915083739440743
Position 13904: 0.14830625447319687
Position 7844: 0.14004302246230368
Position 9979: 0.13919203228084284
Position 13421: 0.12221137592833381
Position 11281: 0.10740471623720622
Position 10408: 0.10062973954819622
Position 10007: 0.08560260368451282
Position 9901: 0.08534461620111504
Position 11933: 0.08288201229747585
Position 5551: 0.07837187373125738
Position 5582: 0.07611115998217356
Position 13451: 0.07418123310184468
Position 8262: 0.06612851664425873
Position 15856: 0.05458707357543235
Position 11398: 0.04941583628295602
Position 11465: 0.04412769558943225
Position 9982: 0.04226963960080314
Position 17558: 0.04160785297967308
Position 9934: 0.0410608883991661
Position 18174: 0.040713745688744286
Position 9349: 0.037904388823939615
Position 15008: 0.03597666918933204
Position 11947: 0.033379856211856004
Position 4881: 0.031560529982043325
Position 11395: 0.028815236213820594
Position 7302: 0.023710663747032804
Position 15114: 0.02339674826246043
Position 8109: 0.02335711810243745
Position 18397: 0.02237398471294754
Position 18598: 0.022115633519527778
Position 17585: 0.021829774780945898
Position 11956: 0.020129876928914492
Position 4602: 0.019395338606887334
Position 15762: 0.018475228117386083
Position 11000: 0.016936255825425656
Position 15037: 0.014857787953866594
Position 15725: 0.014453392843455991
Position 6898: 0.014010107908173955
Position 604: 0.013859821444866888
Position 536: 0.013716727437365604
Position 15139: 0.01334580100476315
Position 15806: 0.013067431950572604
Position 5644: 0.012523009336577412
Position 7938: 0.012458704810591838
Position 14167: 0.0124127170207855
Position 3196: 0.01235192388696178
Position 7567: 0.01228115347700183
Position 2792: 0.012023890595917663
Position 17924: 0.012004468390225719
Position 13954: 0.01157209786429752
Position 14120: 0.011293986281979715
Position 15126: 0.010781466544072712
Position 7254: 0.01066946569410083
Position 661: 0.010462313185443333
Position 3651: 0.009840084343559286
Position 11426: 0.009653825868182381
Position 12104: 0.00932421650182576
Position 18734: 0.009168496598113106
Position 13577: 0.008735877464975167
Position 16169: 0.00872408589857051
Position 1613: 0.008548865352824175
Position 12513: 0.007851657892583918
Position 9860: 0.0076527107279536835
Position 13863: 0.0076072808619559226
Position 11289: 0.007428782192380659
Position 7210: 0.007268233000931776
Position 14485: 0.007142917338578439
Position 15172: 0.007032666777072781
Position 8182: 0.006935489435990533
Position 15906: 0.006580473695063298
Position 11420: 0.006540037624671341
Position 11337: 0.006252281588188682
Position 629: 0.005920966812812806
Position 16113: 0.005756556870582179
Position 15003: 0.005723604931823191
Position 5440: 0.005274016430133544
Position 13840: 0.004935472781365714
Position 7004: 0.0048484996468387605
Position 11138: 0.004264471336728224
Position 15430: 0.004180326682536557
Position 727: 0.004152088641761412
Position 13116: 0.004132661211253773
Position 18757: 0.004055336699726576
Position 4701: 0.004014434417625103
Position 7161: 0.00388707081697845
Position 5767: 0.003835166055095377
Position 14270: 0.003819971334878
Position 2898: 0.0036859895017432452
Position 3924: 0.0036818795798416446
Position 16501: 0.0036675615383600334
Position 10039: 0.0033838439376179777
Position 2452: 0.0032224123960929102
Position 15090: 0.0031934543061452867
Position 17375: 0.003155870242502116
Position 3632: 0.0031323536563139225
Position 12072: 0.0030726071407419495
Position 12077: 0.0029816798193660647
Position 15739: 0.0028911683585301365
Position 2396: 0.002829935857772829
Position 7296: 0.002751599892216326
Position 3328: 0.0027328165890150424
Position 17742: 0.002584304269408895
Position 7814: 0.002556915849314038
Position 563: 0.002543788967951996
Position 10719: 0.0025267001099015395
Position 13913: 0.0025135062440894036
Position 4625: 0.0024736098218117127
Position 14578: 0.0023764317311234396
Position 6148: 0.002289765864498107
Position 5420: 0.0022758593889171804
Position 3676: 0.0021023166504809763
Position 12338: 0.0020511150438945335
Position 13737: 0.002017702517498319
Position 10731: 0.001963139431821656
Position 16909: 0.001954449830960994
Position 13822: 0.0019472877004356967
Position 6923: 0.0019310749220407993
Position 12371: 0.0019265118730068809
Position 15231: 0.001914327165506642
Position 6230: 0.0018788081688127533
Position 15555: 0.00185375447752967
Position 12576: 0.0018497466123728336
Position 11996: 0.001694029710709602
Position 1964: 0.0016260944326777272
Position 14122: 0.0015125343822637199
Position 7025: 0.0014991930975803637
Position 15959: 0.0014880842412822366
Position 12180: 0.0014513848818719897
Position 15335: 0.001430304539787377
Position 11404: 0.0013855859022753269
Position 10961: 0.0013834743862875126
Position 11971: 0.001376299465572315
Position 3736: 0.001365978479300552
Position 3708: 0.0013484725404121279
Position 7431: 0.0013478255726864473
Position 6071: 0.0013162057120761697
Position 13705: 0.0012847239090109947
Position 14962: 0.0012818121772041823
Position 13147: 0.001270130606128452
Position 16134: 0.0012057355830355006
Position 4311: 0.001203390961341701
Position 15687: 0.0011648279062164044
Position 4655: 0.0010931314385380809
Position 2529: 0.0010897188436046294
Position 13456: 0.0010854240297229795
Position 13741: 0.0010384001997853507
Position 6771: 0.0010226097504155826
Position 2640: 0.0010137505976165774
Position 4511: 0.0010111583852622308
Position 17125: 0.0009886591685568272
Position 20841: 0.0009339987814551841
Position 11479: 0.0009273730177839176
Position 5601: 0.0008785660925775631
Position 10614: 0.0008560901667595118
Position 3983: 0.0008391871087712599
Position 4713: 0.0008284899285522294
Position 12922: 0.0008243961638840606
Position 2507: 0.0008030881080573496
Position 10684: 0.0007510176220340217
Position 11485: 0.0007373299255588331
Position 4478: 0.0007271327861033777
Position 15516: 0.0007270869445449764
Position 7334: 0.0007145385788130821
Position 1030: 0.0007100760928504902
Position 4883: 0.0006840500903712152
Position 12230: 0.000669459827025692
Position 2353: 0.000662145790384372
Position 571: 0.000652002030217283
Position 7913: 0.0006286641508946784
Position 1149: 0.0005874896061627747
Position 6035: 0.0005824809590793691
Position 1687: 0.0005809875141656799
Position 13762: 0.0005642300391262524
Position 761: 0.0005337968235467083
Position 2547: 0.0004921150127816629
Position 12823: 0.000478817358373378
Position 12899: 0.00047505350994984
Position 1708: 0.0004587854001985741
Position 2783: 0.0004584212248518077
Position 10468: 0.00044143831855321175
Position 792: 0.0004410573639660833
Position 11345: 0.0004385489259714091
Position 2419: 0.0004373146631215344
Position 12006: 0.00043091026604859565
Position 16336: 0.0004263067659064637
Position 11660: 0.0004250332351216254
Position 2094: 0.00038800046884630846
Position 17959: 0.0003837945889377267
Position 13209: 0.0003675399073017704
Position 3006: 0.0003651883766370253
Position 408: 0.00035947113039533655
Position 10966: 0.00035291276341545513
Position 13266: 0.0003509439905801571
Position 9840: 0.0003432265414888416
Position 9951: 0.0003386228916031288
Position 9843: 0.00033327159423884097
Position 14151: 0.0003308083399340041
Position 2580: 0.0003197438615602829
Position 1461: 0.0003142217957223127
Position 9986: 0.00031407883070785827
Position 14411: 0.00029247625961844063
Position 1350: 0.0002793196457531584
Position 10898: 0.00027158841511666686
Position 10853: 0.00026815902909209816
Position 5976: 0.00025991746252394864
Position 1539: 0.0002517514747680327
Position 2872: 0.0002503075981252708
Position 12040: 0.00024083681245608453
Position 350: 0.00023866292263405753
Position 1816: 0.0002285791252696152
Position 3747: 0.00022832909616107196
Position 13702: 0.0002280246340157809
Position 14775: 0.00021709870086793366
Position 1107: 0.000214687648491382
Position 13093: 0.00019507536514518504
Position 509: 0.00019281581544709693
Position 2438: 0.000189632216223766
Position 12236: 0.00018720140171965031
Position 2730: 0.00018065600812553365
Position 1124: 0.00017613592935556986
Position 2185: 0.00017591694770690004
Position 1770: 0.00017398658308607793
Position 1320: 0.00016094953776936885
Position 13506: 0.00014180497034712547
Position 10653: 0.0001391396432337447
Position 4672: 0.00012162621860486813
Position 4619: 0.00011143862867381496
Position 4499: 9.820557418832765e-05
Position 3486: 9.10238954343688e-05
Position 729: 8.767394601658511e-05
Position 1932: 8.715457111790076e-05
Position 14419: 8.57837618271857e-05
Position 1132: 8.518364238030322e-05
Position 13002: 8.21531782902027e-05
Position 2172: 7.978691238723031e-05
Position 10633: 7.954407005066673e-05
Position 2647: 7.769560487066374e-05
Position 1986: 7.59558587144965e-05
Position 5522: 7.538076402946228e-05
Position 2278: 7.39033486460964e-05
Position 12298: 7.002108643728912e-05
Position 3505: 6.86272203664111e-05
Position 12980: 6.804412707827145e-05
Position 2550: 6.603027807033008e-05
Position 703: 6.349449410899891e-05
Position 4650: 6.0013549888954944e-05
Position 732: 5.482444533104956e-05
Position 1872: 5.3345070997640904e-05
Position 2009: 5.1894706669698596e-05
Position 14128: 5.1576493405104794e-05
Position 986: 5.043428823028082e-05
Position 2142: 4.778469247759448e-05
Position 1767: 4.562663050166353e-05
Position 2736: 4.549140765211254e-05
Position 2192: 4.487539741600489e-05
Position 14198: 4.293746441584245e-05
Position 3544: 4.132481103962246e-05
Position 11698: 4.006891774099553e-05
Position 2203: 3.768578588596182e-05
Position 12263: 3.49688409700489e-05
Position 13058: 3.226421839513436e-05
Position 7853: 2.819642649603259e-05
Position 1689: 2.7728674686192432e-05
Position 1279: 2.6587484333275293e-05
Position 3348: 2.1509746316172755e-05
Position 13640: 2.011545522088265e-05
Position 3398: 1.9484593833325488e-05
Position 13584: 1.8826562786529878e-05
Position 2912: 1.3470728535757209e-05
Position 912: 1.2804163968070287e-05
Position 2435: 1.2736750033515575e-05
Position 2467: 1.2657164467228527e-05
Position 1728: 1.0904316824548482e-05
Position 1084: 1.0740277727998323e-05
Position 838: 1.0725998274861968e-05
Position 14903: 1.0532225973916908e-05
Position 14036: 1.0080771415033314e-05
Position 13183: 9.967808145604777e-06
Position 10901: 9.482114276549637e-06
Position 13613: 8.35289949582103e-06
Position 13179: 7.801807060820435e-06
Position 347: 6.856245230562548e-06
Position 2147: 6.411548013598316e-06
Position 667: 6.390527525409184e-06
Position 1903: 5.760096861770637e-06
Position 512: 5.753814084863229e-06
Position 701: 5.353639875248833e-06
Position 12725: 4.683683097607727e-06
Position 12955: 4.612721455904749e-06
Position 864: 4.364007790852138e-06
Position 382: 4.140829452712314e-06
Position 1050: 3.976675066820238e-06
Position 483: 3.7806602977408298e-06
Position 494: 3.221405353157245e-06
Position 10587: 3.0825769168405972e-06
Position 13234: 2.568271065532243e-06
Position 14938: 2.2814834167722434e-06
Position 12378: 1.4843491655773343e-06
Position 3464: 1.1232251675958898e-06
Position 5530: 1.0981903506560036e-06
Position 12353: 1.0514101019826676e-06
Position 12110: 1.0030603263362308e-06
Position 12193: 3.9461869092969885e-07
Position 2517: 3.811844772774879e-07
Position 10197: 2.553776076030616e-07
Position 2557: 2.5144855489198444e-07
Position 2941: 2.2453358004897942e-07
Position 2285: 1.3175759520646467e-07
Position 149: 1.29760198187042e-07
Position 3469: 1.2811307945832905e-07
Position 4733: 1.263971895015253e-07
Position 2402: 1.016357079600152e-07
Position 1324: 9.425662814153895e-08
Position 1399: 8.228861638656098e-08
Position 1970: 8.142858051010772e-08
Position 1188: 7.69815561140067e-08
Position 12952: 7.653338196638703e-08
Position 1710: 7.135062064920267e-08
Position 892: 6.959389166829082e-08
Position 12666: 6.734349959500501e-08
Position 427: 6.045789023112146e-08
Position 542: 6.004526679787811e-08
Position 104: 5.171833491419545e-08
Position 12608: 2.7328469556745312e-08
Position 1494: 2.1340563465822582e-08
Position 1207: 2.1142604340361888e-08
Position 1471: 1.6570060394904172e-08
Position 1296: 1.6289679031566723e-08
Position 1047: 1.5692855783634348e-08
Position 1492: 1.551051794379709e-08
Position 1497: 1.5430813772313002e-08
Position 575: 1.5057094646219177e-08
Position 1367: 1.0205244671688137e-08
Position 1330: 9.403421998626689e-09
Position 764: 9.166027190844136e-09
Position 1353: 8.266819504481186e-09
Position 768: 4.834607570753767e-09
Position 174: 4.706795986836163e-09
Position 202: 4.1267199090339476e-09
Position 386: 3.518343827051609e-09
Position 117: 3.1024938382651523e-09
Position 195: 2.3513526584354793e-09
Position 1751: 4.571395949213247e-10
Position 448: 1.253872699047134e-11
