Gene = Pea15a
Position 4308: 0.003642768423673352
Position 6490: 0.003576727231008898
Position 3408: 0.0032685466172121206
Position 4795: 0.003171127204640138
Position 2245: 0.0029145874811474385
Position 9268: 0.0027514268798906638
Position 3367: 0.002385065802183652
Position 7485: 0.0023548270723379333
Position 2641: 0.0023070342789888966
Position 371: 0.0020515215011146157
Position 749: 0.002007217657593198
Position 1418: 0.0019842005739591265
Position 6585: 0.0018663199247112344
Position 2447: 0.0018609190032405616
Position 9640: 0.001840147172541612
Position 8525: 0.0018089783380390743
Position 6640: 0.00161271581282769
Position 4887: 0.0015641501197782009
Position 9422: 0.0015219896622114665
Position 8127: 0.001516295940408472
Position 10058: 0.0014919061028618595
Position 547: 0.0013579027271559576
Position 2530: 0.0013255449309183302
Position 6671: 0.0012648508726242934
Position 6423: 0.0012105697169173004
Position 6186: 0.0011447825113769074
Position 2623: 0.0011434583227725855
Position 4047: 0.0010663767724873288
Position 10004: 0.001036301493771836
Position 5062: 0.000940586788631804
Position 9396: 0.0009196254410616649
Position 9993: 0.0009055171467810602
Position 5462: 0.000903307422558771
Position 9218: 0.0008046021493782211
Position 9716: 0.0007843803980849418
Position 924: 0.0007797802221313695
Position 2193: 0.0007752663917309431
Position 2592: 0.0007636972577904379
Position 2725: 0.0006630646169662656
Position 988: 0.0006546571658609591
Position 9950: 0.0006518034524792783
Position 1084: 0.0006396743021763513
Position 483: 0.0006178338055577307
Position 9452: 0.0006038925842328496
Position 9398: 0.0005865358513898892
Position 9647: 0.0005677101517240946
Position 4538: 0.0005543061431751386
Position 2822: 0.0005408529409368102
Position 911: 0.0005096835050843348
Position 7350: 0.0004786176470792561
Position 460: 0.0004756663861478614
Position 4216: 0.000469180394684047
Position 6653: 0.0004658489816417361
Position 7909: 0.0004613995792982789
Position 10034: 0.000456999046223815
Position 952: 0.00045490882109644205
Position 9860: 0.00042544477282296364
Position 6691: 0.0004245694898411719
Position 427: 0.0004225711711509063
Position 8810: 0.0004148809119593253
Position 2651: 0.00040270311909555473
Position 997: 0.0004004634658030691
Position 4535: 0.00037586763915533987
Position 3070: 0.0003747163708056116
Position 8984: 0.0003656557082460902
Position 930: 0.00036181972111991225
Position 2840: 0.0003480317252835963
Position 7169: 0.00034515188373457974
Position 3025: 0.0003437818784322447
Position 2480: 0.0003262976055154802
Position 3492: 0.0003101663704853099
Position 3031: 0.0003092813933208885
Position 4342: 0.0002960473157540512
Position 949: 0.00029543287298465504
Position 7647: 0.00028378376208155223
Position 7880: 0.0002757718332509417
Position 8430: 0.0002749374637578831
Position 6279: 0.00027323005045832573
Position 5878: 0.00024511522217203263
Position 9620: 0.00023401661947868013
Position 9555: 0.00023025542595517032
Position 4510: 0.0002301101250409475
Position 2738: 0.0002269982104808122
Position 1376: 0.0002217480293388501
Position 8894: 0.00020750764546825177
Position 5222: 0.00020312463202675014
Position 8562: 0.00020040052037268469
Position 3612: 0.00019917079192598587
Position 2163: 0.00019788102728199138
Position 7456: 0.00019744352693873388
Position 8594: 0.00019351274505217793
Position 2373: 0.0001918717281102256
Position 4015: 0.00018981059419983327
Position 4904: 0.00016881200895727184
Position 3999: 0.00016817253643756623
Position 3895: 0.00016195478010543523
Position 6461: 0.0001618148878134919
Position 1813: 0.00015051490129106105
Position 1799: 0.0001471904109166934
Position 6526: 0.0001432261454686585
Position 4002: 0.00013790282526941004
Position 7322: 0.00013196858194739885
Position 9038: 0.0001303310827510338
Position 9132: 0.00012637536531941328
Position 7676: 0.000124427523237341
Position 6504: 0.00012303945741309956
Position 4927: 0.00011727207313736701
Position 7957: 0.0001093828902497148
Position 2457: 0.0001066361553150514
Position 1990: 0.00010393337684884844
Position 6775: 0.00010254372601542603
Position 7007: 0.00010169178124284529
Position 7122: 9.082915156011433e-05
Position 8551: 8.86100148694527e-05
Position 6739: 8.791375061550645e-05
Position 8858: 8.645531932548963e-05
Position 1425: 8.430154410665222e-05
Position 8362: 8.098715784776265e-05
Position 2399: 8.023295261731473e-05
Position 2343: 7.811732421612207e-05
Position 9578: 6.735138071957539e-05
Position 6730: 6.6630749235228e-05
Position 290: 6.319447481846111e-05
Position 1003: 6.128161409217536e-05
Position 798: 6.012140162390528e-05
Position 8137: 5.952429607952613e-05
Position 8010: 5.9399448499706786e-05
Position 1777: 5.9341840202384114e-05
Position 430: 5.6851501917399896e-05
Position 9723: 5.559776023981975e-05
Position 124: 5.5128606465810844e-05
Position 1693: 5.230484187542258e-05
Position 3761: 5.188398010322403e-05
Position 6761: 5.131725647788654e-05
Position 8602: 5.129240157506803e-05
Position 7096: 4.805546003741993e-05
Position 3810: 4.4615522041445756e-05
Position 8140: 4.327540993167889e-05
Position 8379: 4.235066951136424e-05
Position 8567: 4.1673026955763514e-05
Position 8646: 4.080881409925347e-05
Position 373: 3.700986494520089e-05
Position 755: 3.678830114683753e-05
Position 4084: 3.0239126202311713e-05
Position 6443: 2.9710566067712342e-05
Position 5741: 2.9466459150683276e-05
Position 6974: 2.6359108314571826e-05
Position 7202: 2.4527328886996844e-05
Position 1140: 2.3804761407563797e-05
Position 6977: 2.3773583878312643e-05
Position 1089: 1.8881483928401235e-05
Position 8169: 1.7830298480533188e-05
Position 6819: 1.4749360290197654e-05
Position 8015: 1.4242838523668519e-05
Position 8394: 1.2182089985100115e-05
Position 8172: 1.0841588228022437e-05
Position 1354: 1.0048744515359985e-05
Position 1487: 9.225325886678678e-06
Position 6788: 8.932838848741764e-06
Position 782: 8.890857323056922e-06
Position 7992: 8.592476901459114e-06
Position 8389: 7.486147632532872e-06
Position 3782: 7.258014622638913e-06
Position 4316: 7.239417481035526e-06
Position 496: 6.723239472110228e-06
Position 1115: 6.47614638657401e-06
Position 770: 6.355404489267686e-06
Position 1718: 5.062138115747084e-06
Position 7971: 5.0587962165126925e-06
Position 7861: 4.892624842291133e-06
Position 337: 4.4824053069386896e-06
Position 2772: 4.07434182793661e-06
Position 8040: 4.023499488333607e-06
Position 2377: 3.769630452475565e-06
Position 7914: 3.5340587686505595e-06
Position 6802: 3.4374216994704166e-06
Position 3206: 3.3786376670667365e-06
Position 3036: 3.201935101343842e-06
Position 3044: 3.153942163698322e-06
Position 1721: 2.8696349651913622e-06
Position 1147: 2.3726462193914444e-06
Position 301: 2.294597052834904e-06
Position 1549: 2.239785038855122e-06
Position 555: 2.214741375103918e-06
Position 2753: 2.0919264480046295e-06
Position 589: 1.7571064266416104e-06
Position 390: 1.66482713367694e-06
Position 3137: 1.609399856867961e-06
Position 115: 1.4739042917494378e-06
Position 2247: 1.4718645856821449e-06
Position 8614: 1.4491312952396698e-06
Position 621: 1.3224196471447925e-06
Position 1019: 1.3095986021348973e-06
Position 1243: 1.0832547045414466e-06
Position 492: 1.0179182977131776e-06
Position 7012: 1.0087530434800297e-06
Position 786: 9.167504639126197e-07
Position 394: 8.785626802248515e-07
Position 3329: 8.380069235987959e-07
Position 2385: 7.851871088906542e-07
Position 592: 7.829497603406857e-07
Position 2657: 7.522150314375538e-07
Position 1247: 7.475021582774335e-07
Position 1479: 7.300389068073232e-07
Position 1825: 7.055387799940044e-07
Position 2605: 7.005643659321178e-07
Position 2198: 6.898364682832475e-07
Position 2347: 6.694101890194265e-07
Position 323: 6.680984571836649e-07
Position 156: 6.146812784917207e-07
Position 1837: 5.931485455881439e-07
Position 1877: 5.68988006058707e-07
Position 7931: 4.906875067087294e-07
Position 467: 4.796015150700021e-07
Position 1211: 4.6619592689410995e-07
Position 6500: 4.660844480713709e-07
Position 312: 4.479404204077376e-07
Position 1207: 4.336209104453044e-07
Position 8012: 4.262271378015656e-07
Position 6754: 4.1634492056192837e-07
Position 1091: 4.053591645095411e-07
Position 3081: 3.847340635712326e-07
Position 577: 3.7279284555453e-07
Position 1151: 3.451285601407428e-07
Position 132: 3.4137653853424225e-07
Position 138: 3.0392139779968573e-07
Position 2988: 2.8308212482043854e-07
Position 689: 2.7487599371473117e-07
Position 6493: 2.2749540453859055e-07
Position 380: 2.1559411525759777e-07
Position 1051: 2.1081831653617007e-07
Position 1961: 1.6408811841646962e-07
Position 2167: 1.1571282999755707e-07
Position 1497: 1.0846834349628369e-07
Position 1221: 1.0584682717169165e-07
Position 1271: 1.0478122179360334e-07
Position 636: 1.0459062026331248e-07
Position 1096: 1.0180725816144922e-07
Position 501: 7.201935278942019e-08
Position 127: 5.507107298168186e-08
Position 3638: 1.819537723993487e-08
Position 3476: 8.57821795644733e-09
Position 1117: 4.170179862015008e-09
Position 700: 2.5196690654594965e-09
Position 319: 2.4691124095199566e-09
Position 6936: 2.4462836105943554e-09
Position 1157: 1.4638609447186948e-09
Position 1251: 1.2895943570757994e-09
Position 1160: 1.0456784177373536e-09
Position 963: 9.591811689836999e-10
Position 561: 7.960170411732951e-10
Position 1154: 7.298209217104778e-10
Position 1227: 6.660412219076942e-10
Position 711: 6.445677631425343e-10
Position 1261: 5.711766328961689e-10
Position 1253: 5.373839219086492e-10
Position 672: 4.516135789284625e-10
Position 665: 3.402701943044219e-10
Position 270: 3.0189409856124246e-10
Position 145: 2.429535403682031e-10
Position 641: 2.2760692833147364e-10
Position 1189: 1.9002922171831255e-10
Position 1194: 1.8775151932142843e-10
Position 196: 1.8389495761800073e-10
Position 1185: 1.7882868929195565e-10
Position 667: 1.1554293459742224e-10
Position 135: 7.363375180034558e-11
Position 566: 2.7486676181748532e-11
Position 382: 9.15955747772425e-12
Position 103: 7.522696813606523e-12
Position 245: 5.684540050681311e-12
Position 174: 5.5824365086814594e-12
Position 438: 4.877086156745753e-12
Position 204: 3.373700689722542e-12
Position 306: 1.179060100289437e-12
Position 1827: 1.0352485902412542e-12
Position 249: 6.363272902839504e-13
Position 189: 5.198680806139789e-13
