Gene = Mtfmt
Position 6791: 0.00796821168249565
Position 5333: 0.007263705063662308
Position 13447: 0.007023378194864423
Position 1252: 0.0069274563035555325
Position 3783: 0.006420540276241188
Position 11453: 0.006343611253525842
Position 4591: 0.005737317245442203
Position 5268: 0.005731838697997108
Position 13656: 0.005688549928799894
Position 12296: 0.005484868358645775
Position 13622: 0.0054326350927413605
Position 9289: 0.005294713047717666
Position 2185: 0.005052580754572184
Position 15680: 0.004641432358757786
Position 17141: 0.004511378816593718
Position 6832: 0.004160046998407923
Position 12386: 0.003972311420583094
Position 9082: 0.003920486880094676
Position 10322: 0.0038333835488181447
Position 4796: 0.0036381588862748246
Position 8047: 0.0031479431554836674
Position 11984: 0.002994595956957459
Position 749: 0.0028922661131051816
Position 12860: 0.0028171516132067275
Position 2166: 0.002692994659850579
Position 13180: 0.002603771984991443
Position 8104: 0.0025866561560618897
Position 1740: 0.002547540130802012
Position 5216: 0.0025453084136701624
Position 348: 0.0025197810913863768
Position 2328: 0.0024686985441708183
Position 14680: 0.0024049680495310693
Position 13444: 0.002399354069359237
Position 16312: 0.0023640644307394145
Position 8369: 0.0023559344287058916
Position 11900: 0.0023100367981699794
Position 14075: 0.0022724693692370616
Position 14519: 0.002257347057807873
Position 15497: 0.0021526550312834882
Position 1142: 0.0021459705083458837
Position 4802: 0.0020833939524131212
Position 3510: 0.0020435139522555355
Position 12225: 0.002031340333438888
Position 9041: 0.0019406796696143564
Position 5064: 0.0019165973806624347
Position 11876: 0.001762870425582958
Position 13640: 0.0017501182140852699
Position 6216: 0.0017264288726342746
Position 5352: 0.0017113613481674376
Position 2051: 0.001648532487504561
Position 15118: 0.0016439477614100307
Position 14932: 0.00156441763378485
Position 12053: 0.0015439410945362836
Position 6133: 0.0015107817807295542
Position 366: 0.0014978460742902135
Position 11704: 0.0014864426213272233
Position 5862: 0.0014699983053311156
Position 151: 0.0014694218464980204
Position 6781: 0.0014635634328280115
Position 13166: 0.0014570533481955295
Position 3565: 0.001445862354984952
Position 13768: 0.0013587120490989807
Position 8864: 0.0013542402378512804
Position 4784: 0.0013445713488440024
Position 1302: 0.0013375163717128822
Position 7047: 0.0013325482398121925
Position 4793: 0.001302965446464779
Position 8303: 0.001222406341190704
Position 12390: 0.0011971780185766675
Position 10907: 0.0011895163560493925
Position 13379: 0.0011541818509492967
Position 14204: 0.0011445852353244785
Position 5626: 0.001102021285323069
Position 8121: 0.0010136823307502895
Position 9929: 0.0010035448019884822
Position 12169: 0.0009327575730721208
Position 818: 0.0009317008714446899
Position 13590: 0.0008911081969155667
Position 13253: 0.0008544224613628443
Position 763: 0.0008022984298333279
Position 12122: 0.0007634038359858303
Position 11928: 0.0007285329260845396
Position 16058: 0.000717642491006121
Position 317: 0.0006623151077051592
Position 16629: 0.0006117010762621842
Position 8651: 0.0005948601661894311
Position 10981: 0.0005928336640228134
Position 15103: 0.0005883477744694854
Position 15394: 0.0005672499996230292
Position 17011: 0.0005416494874909207
Position 269: 0.0005040192212032527
Position 5942: 0.0004967561722487688
Position 13628: 0.0004841151788147486
Position 13200: 0.0004807022775377412
Position 3621: 0.0004782538326492286
Position 10471: 0.00047300006514185253
Position 9318: 0.0004547141895881169
Position 11496: 0.00044447321541589825
Position 5668: 0.000441294844336526
Position 2109: 0.00043469640068751847
Position 5367: 0.00040563293911453593
Position 1308: 0.00040484462842241953
Position 4588: 0.00037107630335726235
Position 5421: 0.00036579685156125667
Position 13115: 0.00036292179769043274
Position 12206: 0.00035357357099284354
Position 15714: 0.0003492345962169069
Position 10326: 0.00034259842412964455
Position 12490: 0.00034230736523121276
Position 12510: 0.00033517614977236803
Position 15500: 0.0003349085382671382
Position 12449: 0.0003298821535376869
Position 131: 0.0003262960656655166
Position 793: 0.00032101673739164967
Position 13334: 0.0002899077748179289
Position 1287: 0.0002655328122123014
Position 9203: 0.0002558420896951832
Position 12269: 0.00024638032249082076
Position 13693: 0.0002447303130531081
Position 12928: 0.0002446240485711509
Position 594: 0.0002282041363886747
Position 12102: 0.00019621060161879896
Position 8874: 0.0001948046512091943
Position 12714: 0.00018504606019245824
Position 11997: 0.00018150034717714372
Position 15381: 0.0001814014114946076
Position 13086: 0.00017798124319897782
Position 345: 0.0001751850408942158
Position 5032: 0.00017284865149654974
Position 1087: 0.00016812633779750137
Position 16109: 0.0001582266188356486
Position 1147: 0.00015752144479347195
Position 15199: 0.00014878708257204176
Position 14107: 0.0001373153125023216
Position 13360: 0.00013456042522016077
Position 12090: 0.0001340272500850765
Position 1675: 0.00012933798114477782
Position 15363: 0.00012829422852651717
Position 14431: 0.0001273003825560421
Position 9187: 0.00012062045611161069
Position 826: 0.00011874404405812595
Position 6112: 0.00011865199234522833
Position 1563: 0.00011850256012097445
Position 14144: 0.00011330897520070785
Position 2062: 0.00011238868476109298
Position 847: 0.0001055971733327296
Position 7990: 9.249053889688436e-05
Position 3544: 7.940602593783438e-05
Position 12775: 7.235224144320587e-05
Position 8237: 6.59373123439872e-05
Position 11748: 5.831006520969336e-05
Position 13330: 5.757331149728187e-05
Position 6191: 5.5412991492940244e-05
Position 3053: 5.415113265934245e-05
Position 406: 5.134073467742927e-05
Position 289: 4.419144752791902e-05
Position 14463: 4.305562618027789e-05
Position 6280: 4.134786209451959e-05
Position 140: 4.087826541879072e-05
Position 13519: 2.896281499926996e-05
Position 853: 2.4859822818113625e-05
Position 12965: 2.1317652626833678e-05
Position 78: 2.1242208570885817e-05
Position 7952: 1.8661318894810518e-05
Position 5709: 1.839715048584279e-05
Position 4900: 1.4730766787774814e-05
Position 1242: 1.4717195450360521e-05
Position 225: 1.4562178385523513e-05
Position 859: 1.4151983751204193e-05
Position 399: 1.2489995143516875e-05
Position 2487: 1.2296266181879837e-05
Position 1595: 1.1206222069265214e-05
Position 1122: 1.1176510035493778e-05
Position 148: 1.0448718019848648e-05
Position 598: 8.805572512427756e-06
Position 11796: 8.48210385206956e-06
Position 75: 8.42272756340206e-06
Position 13487: 8.402701249046341e-06
Position 13267: 8.004427521125284e-06
Position 8966: 7.973616152493764e-06
Position 2075: 7.790242522399493e-06
Position 13091: 7.4562134641466015e-06
Position 1416: 7.154798461013724e-06
Position 5647: 6.336442616209449e-06
Position 12679: 6.135549973179335e-06
Position 274: 6.083832577139673e-06
Position 13385: 6.079051091382642e-06
Position 5561: 5.370189922726769e-06
Position 13690: 5.238707728278992e-06
Position 2913: 4.6412535150167805e-06
Position 1992: 3.957824489680482e-06
Position 387: 3.692470728068595e-06
Position 13369: 3.655060139707398e-06
Position 1477: 2.9485793001995477e-06
Position 13387: 2.4229476979144524e-06
Position 8524: 1.8828532426148968e-06
Position 2450: 1.650534818383531e-06
Position 8502: 1.5108512326308686e-06
Position 12665: 1.385512225751568e-06
Position 13584: 1.2758305851031763e-06
Position 420: 1.090289812527084e-06
Position 278: 1.0564436645574575e-06
Position 13096: 9.605922335416617e-07
Position 13300: 6.925068399876269e-07
Position 12055: 6.323725539887213e-07
Position 11617: 6.126081465526385e-07
Position 13083: 4.780942425572467e-07
Position 6652: 3.703655345508655e-07
Position 1224: 2.605838354741383e-07
Position 1218: 1.684537674969784e-07
Position 13817: 1.3265473875436801e-07
Position 13814: 1.1902178915849072e-07
Position 12530: 9.643837270367819e-08
Position 13303: 9.366171705238966e-08
Position 237: 8.46287641482377e-08
Position 389: 7.955285430157164e-08
Position 251: 7.829924523427119e-08
Position 1654: 7.304596864876617e-08
Position 13729: 6.296371234019865e-08
Position 428: 6.244963016426865e-08
Position 452: 5.691167494355902e-08
Position 8314: 5.665979205409687e-08
Position 1619: 4.716840257271891e-08
Position 12344: 1.2495454293996017e-08
Position 830: 3.5312922216119807e-09
Position 436: 6.338612220584815e-10
Position 13274: 2.0741963390892535e-11
