Gene = Sccpdh
Position 18197: 0.005233783937615667
Position 10897: 0.0049702591647184415
Position 11563: 0.004670265917328148
Position 12691: 0.003969939923436373
Position 1001: 0.0039155005646033985
Position 14945: 0.003757015659160405
Position 15406: 0.0037020163362120784
Position 16094: 0.003643161067216778
Position 7043: 0.0035565380732762615
Position 14727: 0.003477256439499766
Position 16452: 0.003442892127027497
Position 212: 0.003276732163197287
Position 2772: 0.0032666512747594593
Position 3943: 0.0031534094361238356
Position 176: 0.0031244189789535453
Position 2659: 0.0031060607030519963
Position 7190: 0.0029722158185682677
Position 2857: 0.002760997986327633
Position 1143: 0.002618527907015747
Position 388: 0.0025565958833139836
Position 5435: 0.0024504074754418802
Position 2278: 0.002142503394577571
Position 1515: 0.0021412727260294224
Position 6443: 0.0019006716549990815
Position 18289: 0.0018925608573796895
Position 14841: 0.0018419182892064096
Position 16114: 0.0017585936321230923
Position 78: 0.0016396638611780301
Position 102: 0.0016244580378667968
Position 3847: 0.001580965925183316
Position 16249: 0.001572730803181665
Position 6800: 0.0015317472834024306
Position 14695: 0.0014125754905659862
Position 1588: 0.001275467623370485
Position 18035: 0.0010620561424540197
Position 349: 0.0008530098497598115
Position 2310: 0.0007931963666383306
Position 18069: 0.0007447274711374513
Position 12456: 0.0006378415269668843
Position 560: 0.000571402751407812
Position 412: 0.0005674745512850106
Position 1613: 0.000522739452033348
Position 8514: 0.0005190663420249505
Position 1634: 0.0005086979136273006
Position 607: 0.0004732028342566164
Position 17855: 0.00046766497526270785
Position 12106: 0.00045935373943452096
Position 1947: 0.0004516507589605595
Position 663: 0.0004318049597395889
Position 179: 0.0004044581629384064
Position 181: 0.000386580072210771
Position 549: 0.00035233562857524264
Position 143: 0.0003456666777173279
Position 57: 0.00032967840740991594
Position 12282: 0.0002949500526916248
Position 17933: 0.0002730664946196283
Position 401: 0.00023147487231940702
Position 2283: 0.0002207536137853702
Position 616: 0.00020717692996449465
Position 1462: 0.00017065201102517324
Position 2254: 0.00016565247585155306
Position 1129: 0.0001548814623443207
Position 1640: 0.00013462495107136908
Position 18568: 0.00013132815008114372
Position 17219: 0.0001288200312698306
Position 8426: 0.00012677201976687505
Position 1537: 0.00012137672772523416
Position 12404: 0.00010678293173799551
Position 13247: 7.295708389189437e-05
Position 13228: 3.767686382217342e-05
Position 12410: 1.8362943323541098e-05
Position 2547: 1.4881374619133786e-05
Position 573: 2.4861674558198248e-06
Position 24: 2.3929520357013953e-06
Position 584: 2.2826427892406248e-06
Position 477: 2.1133906448122465e-06
Position 2477: 1.7910822714352255e-06
Position 2507: 1.751391214553777e-06
Position 622: 1.4221050773146073e-06
Position 747: 1.1604684667683676e-06
Position 2490: 1.074287505053204e-06
Position 594: 1.006865939172174e-06
Position 778: 7.933014755898625e-07
Position 275: 6.284009826687643e-07
Position 135: 5.401268635068649e-07
Position 673: 4.782606009601383e-07
Position 796: 4.420339479455071e-07
Position 628: 4.4134686791623494e-07
Position 835: 4.399036984263013e-07
Position 837: 3.146326570019274e-07
Position 705: 2.8893781800125294e-07
Position 839: 2.8749323764203073e-07
Position 833: 2.565629888897523e-07
Position 1267: 2.2169182427759752e-07
Position 670: 1.574071014236978e-07
Position 1076: 1.0538952620144502e-07
Position 2421: 8.368554297089331e-08
Position 708: 7.855662612189753e-08
Position 806: 6.250633042628345e-08
Position 677: 5.648480288218257e-08
Position 597: 3.410567016358043e-08
Position 919: 3.3823733626623596e-08
Position 978: 3.349800703040232e-08
Position 981: 2.2711753981385842e-08
Position 739: 1.6552373093021477e-08
Position 725: 1.0361243213984614e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15994: 0.9904789870456213
Position 12281: 0.8927920411199355
Position 2372: 0.8466836698364749
Position 8180: 0.8167297684552653
Position 18361: 0.8142959788185341
Position 13222: 0.7689840953762728
Position 17485: 0.6841914840042306
Position 11374: 0.6439256268410556
Position 11044: 0.3067209163602167
Position 13077: 0.2956558502676445
Position 9830: 0.27524505301991814
Position 13440: 0.24098617159435953
Position 10669: 0.1676186360198037
Position 18231: 0.12281848362343789
Position 14840: 0.1132395556037625
Position 10419: 0.0712216139524185
Position 11072: 0.05864290149789586
Position 13875: 0.05500108872728348
Position 9786: 0.05241529251740095
Position 11119: 0.04796586591728519
Position 9924: 0.04455651610031513
Position 14517: 0.04426386337011689
Position 15693: 0.04390537169093464
Position 13594: 0.042082560684534955
Position 15716: 0.04198494445739107
Position 12515: 0.03222608308654069
Position 12551: 0.028654761924287706
Position 12180: 0.02634359112921582
Position 11099: 0.019237363018128617
Position 9087: 0.018001625662473063
Position 2305: 0.014791298246354034
Position 13667: 0.014373824553371967
Position 8131: 0.01361928610213747
Position 3620: 0.01312431060839539
Position 18173: 0.011619422639459049
Position 12999: 0.011253279164208742
Position 17683: 0.011194294174090165
Position 6283: 0.010819363253467577
Position 11124: 0.009686798422233578
Position 14801: 0.009569157332653854
Position 2376: 0.009485751026807312
Position 12968: 0.009458937545758677
Position 17977: 0.00913666350795077
Position 17373: 0.009003676436725267
Position 1850: 0.008431159518742291
Position 8089: 0.008425442153481202
Position 10627: 0.007950477141658285
Position 2614: 0.0068467115237654886
Position 14326: 0.006708744791340657
Position 208: 0.00597172961839261
Position 15698: 0.005709037516422108
Position 18632: 0.005567456993412558
Position 17405: 0.005554886813954713
Position 17040: 0.00552422511120919
Position 18697: 0.0055102437306901435
Position 7037: 0.005110291640074351
Position 16375: 0.005098133814939342
Position 17080: 0.005037575145863359
Position 12105: 0.005028050633191397
Position 8610: 0.005027467141171952
Position 17929: 0.004842213194535733
Position 16396: 0.004761476700430205
Position 16686: 0.004721113481755575
Position 6745: 0.00445702915884984
Position 8054: 0.004419153792865362
Position 7004: 0.004116608953156094
Position 9921: 0.004071705178283267
Position 1462: 0.003999503512331471
Position 18139: 0.003993208084050607
Position 13181: 0.0038546983623327265
Position 16276: 0.0038294765313204443
Position 13632: 0.0037090799924081124
Position 16931: 0.0037076942400437072
Position 13795: 0.0035839088299680173
Position 18387: 0.0033659807098988135
Position 16354: 0.0032078105197307014
Position 9101: 0.003168933546384744
Position 1900: 0.0031450012028928043
Position 13273: 0.00309447986919004
Position 6293: 0.0030520165363454137
Position 859: 0.0029774125693538232
Position 13312: 0.0029569427420982055
Position 2190: 0.0028999413454698537
Position 7983: 0.0028922973437131043
Position 16902: 0.0028294659923720003
Position 2396: 0.002818084131803598
Position 16787: 0.0027873337446792015
Position 17644: 0.0026701087974926817
Position 10266: 0.0025839437578857477
Position 18748: 0.0024512156632017224
Position 16963: 0.0023548530164943476
Position 15786: 0.0023491075430423685
Position 13536: 0.0023292986061957174
Position 2421: 0.0022820811356630156
Position 17512: 0.002256073184659965
Position 9716: 0.0022284399851458764
Position 2309: 0.0021215840045628385
Position 11140: 0.002098202721821427
Position 12698: 0.0020798639875627798
Position 11431: 0.0020208372648198867
Position 5196: 0.001986140813921795
Position 15283: 0.0019151581044031208
Position 17622: 0.0018713960274394257
Position 15301: 0.0017868582318089571
Position 8630: 0.0017679808170665758
Position 2557: 0.00173730569369138
Position 10533: 0.0016833866358242785
Position 2480: 0.0016603151314208788
Position 12564: 0.0015881178326932622
Position 13412: 0.0015186337717625637
Position 13107: 0.0014829034947901293
Position 1052: 0.0014399668863048392
Position 16646: 0.001361580851613541
Position 16579: 0.0013063003238082183
Position 15744: 0.0012993076653980687
Position 3831: 0.0012585244709453687
Position 160: 0.0011987138963249048
Position 7951: 0.0011898224812123778
Position 17487: 0.001188006473054325
Position 16859: 0.0011817947363485667
Position 2158: 0.0011190191742051214
Position 2318: 0.0010924133339565898
Position 10839: 0.0010355514035538973
Position 12502: 0.001008195600778236
Position 13907: 0.0009585963238722557
Position 13033: 0.0009354073729113128
Position 614: 0.0009347199924584038
Position 13286: 0.0009111552476663353
Position 16034: 0.0008645329482340031
Position 8205: 0.0008608436682017738
Position 16864: 0.0008379705790694936
Position 18842: 0.0008351197872411529
Position 7927: 0.0007964878443460908
Position 410: 0.0007665309315411659
Position 3648: 0.0007634167725244519
Position 673: 0.0007496040374009326
Position 13600: 0.0007338939936082069
Position 1957: 0.000715582464069856
Position 8408: 0.0007086471368978284
Position 16982: 0.0006983475996711532
Position 6958: 0.0006948920434849433
Position 13375: 0.0006846553631289157
Position 17121: 0.0006733721398762967
Position 16936: 0.0006672505308349865
Position 9134: 0.0006555872815063441
Position 18896: 0.0006413261899923026
Position 16711: 0.0006067759303438706
Position 1897: 0.0005969930979702965
Position 11344: 0.0005836423696149519
Position 1026: 0.0004938147562444763
Position 892: 0.00047904266346013443
Position 10388: 0.0004679420128272885
Position 5343: 0.0004642666615200858
Position 12021: 0.00045935373943452096
Position 12218: 0.00045674102198415976
Position 13085: 0.0004451904825045459
Position 17742: 0.0004394658980928875
Position 1937: 0.00043923920609186955
Position 8607: 0.0004256388270774688
Position 1934: 0.0004228438355887783
Position 2639: 0.0004210180756439696
Position 1422: 0.00041607963681207207
Position 1926: 0.00038968345354341977
Position 16169: 0.0003856370792443299
Position 1749: 0.00037093955934711933
Position 8892: 0.00035284482000052207
Position 6917: 0.00034490616220806975
Position 696: 0.00033736022910939555
Position 9762: 0.00033646717155702864
Position 18949: 0.000319965171753026
Position 8560: 0.00031814857120916523
Position 16424: 0.00030237791690850165
Position 7108: 0.0002968507619139279
Position 9009: 0.000290025091152083
Position 1831: 0.0002447161157468134
Position 1888: 0.00024233345759743711
Position 17324: 0.00023663308589676077
Position 17094: 0.00021964433443463137
Position 2244: 0.00020936649451782385
Position 2078: 0.0002066873222923568
Position 1297: 0.0002051739871101443
Position 1534: 0.00020338101699331814
Position 18109: 0.00020290607051109852
Position 2455: 0.00019491298228467476
Position 636: 0.0001877311101005709
Position 13136: 0.00018621841391506134
Position 496: 0.0001837204992219995
Position 17690: 0.00017809191330926663
Position 12534: 0.00017499089536618018
Position 917: 0.00017360781318332647
Position 18855: 0.00016634674240587283
Position 16613: 0.0001589435844240227
Position 2276: 0.00014932352493547273
Position 157: 0.00012970845236201885
Position 725: 0.00012907913552048415
Position 18442: 0.00011704024096762134
Position 1503: 0.00011019133949960065
Position 13692: 0.00010929549663995516
Position 13637: 9.703411057812056e-05
Position 13317: 9.119446961518705e-05
Position 662: 8.84712771282671e-05
Position 387: 8.600873036926963e-05
Position 8592: 8.588650585218181e-05
Position 3743: 8.50458555701817e-05
Position 238: 8.003478811827874e-05
Position 1810: 7.828387804523947e-05
Position 9042: 7.775531917314491e-05
Position 17845: 7.690210304118076e-05
Position 1973: 7.560820024220935e-05
Position 2801: 7.560793500658738e-05
Position 17055: 7.099332980442425e-05
Position 162: 6.903325159279716e-05
Position 17685: 6.819495411369947e-05
Position 16729: 6.175015436867717e-05
Position 14844: 6.0651326171143384e-05
Position 3826: 5.8848136262106616e-05
Position 978: 5.667814205784893e-05
Position 1816: 5.429051649887812e-05
Position 13480: 5.028453559227625e-05
Position 8574: 5.0072590571104224e-05
Position 8712: 5.0049588726378914e-05
Position 2562: 4.7211101664905016e-05
Position 18662: 4.469665057323143e-05
Position 16248: 4.3610013264168725e-05
Position 14375: 4.3031425042127723e-05
Position 292: 3.9286833105394014e-05
Position 12070: 3.5042515918203105e-05
Position 16583: 3.382545619280598e-05
Position 761: 3.22244911331394e-05
Position 913: 3.2057901521794874e-05
Position 13878: 3.1783688755142875e-05
Position 1375: 3.1424005231585784e-05
Position 13680: 2.9925531850581963e-05
Position 223: 2.5394011609135065e-05
Position 560: 2.3268427828088967e-05
Position 14102: 2.13484985683e-05
Position 253: 2.002425602429037e-05
Position 714: 1.6576802509782777e-05
Position 14283: 1.5589568576072894e-05
Position 298: 1.5348498451732515e-05
Position 2208: 1.531469436189178e-05
Position 700: 1.388981352054944e-05
Position 645: 7.896441165770509e-06
Position 1261: 7.4432543777185935e-06
Position 558: 7.420413540828872e-06
Position 220: 7.053575945503813e-06
Position 304: 6.4046642142448e-06
Position 14887: 6.063164182623225e-06
Position 1094: 5.93379411528255e-06
Position 427: 5.62099610838269e-06
Position 17523: 3.760757685485161e-06
Position 2513: 3.0719148615020256e-06
Position 17566: 5.672511716501249e-07
Position 16241: 3.9311036091003133e-07
Position 2094: 9.40042692457071e-08
