Gene = Il12a
Position 186: 1.0144179745130336e-06
Position 4312: 9.79322118017991e-07
Position 3340: 8.519201905402105e-07
Position 3111: 8.363823495546729e-07
Position 3089: 7.943694413536175e-07
Position 104: 7.374456435641788e-07
Position 2850: 7.365868526155154e-07
Position 381: 6.673805893149255e-07
Position 943: 6.297812579797298e-07
Position 101: 5.465548420941225e-07
Position 420: 4.156911313318022e-07
Position 894: 3.8112550922359927e-07
Position 1708: 3.377901928092174e-07
Position 1706: 3.26757423649245e-07
Position 155: 2.7575271376028784e-07
Position 1950: 2.701641390171248e-07
Position 1162: 2.4606933378246807e-07
Position 125: 2.1831844785153682e-07
Position 1045: 1.8153598163208293e-07
Position 196: 1.6121616170671258e-07
Position 200: 1.3996387158907886e-07
Position 847: 9.865414829563915e-08
Position 114: 8.38977659054463e-08
Position 1971: 7.300847912754236e-08
Position 183: 6.646578077785118e-08
Position 181: 6.187843318692843e-08
Position 82: 4.705866623692713e-08
Position 4745: 3.95923423902144e-08
Position 570: 3.4426998570400934e-08
Position 3117: 2.1756561152243796e-08
Position 4462: 1.9792207150552942e-08
Position 2593: 1.6958176805419352e-08
Position 1234: 1.6802255489744348e-08
Position 4331: 1.6569652269020487e-08
Position 4510: 1.3009107745795743e-08
Position 2476: 1.2526138053126932e-08
Position 1732: 1.1588278736392859e-08
Position 838: 1.0574776718162723e-08
Position 1083: 8.308105692675626e-09
Position 1218: 6.01330971083531e-09
Position 4329: 5.2489356481132256e-09
Position 4232: 3.790196192966641e-09
Position 4370: 2.586287499813237e-09
Position 2445: 1.492008924400827e-09
Position 3182: 1.4016305706147177e-09
Position 2442: 1.1848672577808929e-09
Position 2435: 1.1209059660004753e-09
Position 4452: 1.0067954813230084e-09
Position 2438: 2.2092915685074063e-11
