Gene = Znhit6
Position 46: 3.8683937700804497e-07
Position 106: 3.8400627611887483e-07
Position 6557: 2.544494581368503e-07
Position 6838: 2.335306156027749e-07
Position 6613: 2.2472509403636783e-07
Position 57: 2.0962280676146415e-07
Position 6463: 1.6466532458600038e-07
Position 6405: 1.3213603497916085e-07
Position 38: 1.1579943341010655e-07
Position 383: 9.296927084584043e-08
Position 8459: 4.5567080160670516e-08
Position 8415: 1.4710820944543713e-08
Position 6607: 1.2258627743163932e-08
Position 2842: 8.119404052575224e-09
Position 7226: 7.373844786224311e-09
Position 2865: 4.880349042199884e-09
Position 3913: 4.51872929213455e-09
Position 2824: 5.13557065691869e-10
Position 4: 4.88277505769477e-10
Position 1872: 2.2051857644146328e-10
Position 2325: 4.814225251163265e-13
Position 2439: 3.8691898365462666e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19891: 0.9993918164466711
Position 24225: 0.9982223415913128
Position 6296: 0.9575819765067507
Position 2019: 0.9307843357488086
Position 4490: 0.6937817609578691
Position 27940: 0.47926359158673587
Position 25348: 0.3572264827102532
Position 25261: 0.33175781266154036
Position 2212: 0.3026063268238907
Position 25865: 0.3003001500144728
Position 618: 0.26712755584574344
Position 9901: 0.2613321694159618
Position 25496: 0.22782353559564034
Position 27550: 0.1952616133757405
Position 9898: 0.1521709506418174
Position 24660: 0.14942060563866555
Position 27702: 0.13938076149475395
Position 627: 0.09420535468318383
Position 1869: 0.07230072308824703
Position 27602: 0.06675070393480621
Position 25632: 0.06224623525003357
Position 1731: 0.05842155252861489
Position 5081: 0.04715953447878641
Position 28032: 0.04540180406990509
Position 6311: 0.04162386495316036
Position 27531: 0.04025745848902128
Position 2709: 0.03933830040340731
Position 2219: 0.03909481094443112
Position 4213: 0.03176861179234578
Position 1935: 0.027343368578560703
Position 25462: 0.026396380164068197
Position 1988: 0.025034639511711535
Position 26097: 0.023154044364013637
Position 4196: 0.020341568830226524
Position 9799: 0.019328253556866105
Position 649: 0.018659169317614577
Position 2737: 0.018592426452169138
Position 1855: 0.0184449764965249
Position 1167: 0.01822061865458837
Position 2508: 0.016521340200177155
Position 1753: 0.014736106611103314
Position 26485: 0.014328271240017234
Position 870: 0.013120426736885592
Position 4708: 0.01250110915064803
Position 664: 0.011780961111786042
Position 1192: 0.011639734246727628
Position 28226: 0.01120570179197897
Position 2361: 0.011138806298792788
Position 1849: 0.011069901241124619
Position 25155: 0.011067741833025922
Position 9702: 0.010684610913021622
Position 2325: 0.010093557643366703
Position 4287: 0.009354017633765503
Position 600: 0.007842260017830005
Position 2599: 0.0069334554852755964
Position 24526: 0.006667284201189744
Position 1734: 0.006594740290389043
Position 678: 0.006590027139000836
Position 4513: 0.006398700120572949
Position 661: 0.0052209176928188885
Position 1670: 0.005134257834061677
Position 4765: 0.005130398940185498
Position 2035: 0.004990527161386359
Position 4374: 0.004780417515414789
Position 26273: 0.004565348596698566
Position 2098: 0.004562171014852833
Position 2604: 0.004221494507094086
Position 2230: 0.0037374462704063962
Position 4516: 0.0036940032412954597
Position 2814: 0.0036619775181255267
Position 5141: 0.0036177925313201887
Position 2636: 0.003394226028661957
Position 395: 0.0032587154029099234
Position 637: 0.003211870158860896
Position 633: 0.003048620598216455
Position 4169: 0.0028156353743305665
Position 2585: 0.0025772284130299236
Position 2061: 0.0025521932464382577
Position 2713: 0.002250342466582508
Position 28234: 0.0020986924067347146
Position 1039: 0.0020375798022381824
Position 5952: 0.0019824055774085047
Position 2345: 0.0019002139254208456
Position 28267: 0.001808624221251743
Position 680: 0.0016586704464141091
Position 4889: 0.0016215206363783589
Position 2716: 0.001589653694329886
Position 4343: 0.0015089290099619744
Position 2750: 0.001468469830072108
Position 666: 0.0014420965782945706
Position 24938: 0.0014401252722707003
Position 4544: 0.0013983127703999063
Position 380: 0.0013440213766416874
Position 631: 0.0012980804297643169
Position 4458: 0.0012625972512491784
Position 2663: 0.0012579899078233728
Position 827: 0.001222197719178186
Position 917: 0.0011868957574144648
Position 4974: 0.0011424857953033095
Position 4541: 0.0011156077938431538
Position 2330: 0.0009845882633998453
Position 3849: 0.0009830703719006717
Position 376: 0.0009581124737536378
Position 4494: 0.0009154987650580077
Position 937: 0.0008849938107351802
Position 23264: 0.0008360120017303129
Position 2817: 0.0008146938986383215
Position 25387: 0.000778925906727492
Position 24993: 0.0007489520550621598
Position 2670: 0.0007330897505123667
Position 849: 0.0007302248845982154
Position 685: 0.0007235552383812601
Position 4670: 0.0007222091577898306
Position 2151: 0.0006771949173750259
Position 2936: 0.000672295200278092
Position 4724: 0.0005923458651961797
Position 4274: 0.0005842684395100351
Position 5014: 0.000550533059205249
Position 2248: 0.0005363011783117568
Position 468: 0.0005360953292108591
Position 1464: 0.0005021558872160331
Position 504: 0.0004827416000842801
Position 2724: 0.00043386809413518436
Position 1994: 0.0004066247971861063
Position 889: 0.0003919457010793287
Position 708: 0.0003787363694682915
Position 2101: 0.00037333723430462904
Position 2684: 0.00036693058577339416
Position 22112: 0.000333462853627962
Position 499: 0.000302734007222492
Position 471: 0.00029284450359020237
Position 702: 0.0002908043519498368
Position 1889: 0.00028932799359606423
Position 1626: 0.000277021479948387
Position 1829: 0.00026371858551910274
Position 1536: 0.00025232164361738336
Position 694: 0.00025040556828146267
Position 2447: 0.00023200622214757487
Position 10974: 0.000217160891024788
Position 979: 0.0002075148653657057
Position 399: 0.00019268679089883513
Position 1755: 0.00018627386150962778
Position 351: 0.00018557785567237462
Position 1197: 0.0001848107685850089
Position 1797: 0.00018274792609620583
Position 768: 0.00017462071795120633
Position 940: 0.00017142870231163777
Position 1279: 0.00016275230298727012
Position 2240: 0.00016026387890208507
Position 501: 0.0001602325857387466
Position 438: 0.00015859586944702247
Position 411: 0.00015260461425046227
Position 910: 0.000146386466688323
Position 6983: 0.00014566623485961222
Position 2767: 0.00014351159808093878
Position 824: 0.0001300548876230577
Position 465: 0.00012499989203889532
Position 2279: 0.00010696974021121156
Position 2640: 0.00010250141318570451
Position 540: 9.601743965613084e-05
Position 420: 8.723914436768442e-05
Position 2515: 8.12007660106067e-05
Position 432: 7.986107667516676e-05
Position 831: 7.705236893720706e-05
Position 2286: 7.310036906504059e-05
Position 740: 7.055120835887892e-05
Position 496: 6.824352711698993e-05
Position 1027: 6.407148246834637e-05
Position 278: 6.31416161020738e-05
Position 414: 6.159007845115418e-05
Position 2045: 5.873493933572541e-05
Position 12386: 5.1876968131979216e-05
Position 7937: 5.102911550916984e-05
Position 16232: 4.947915445143947e-05
Position 7656: 4.8485442280385344e-05
Position 998: 4.735195868451164e-05
Position 764: 4.601215414839654e-05
Position 6478: 4.600213979046635e-05
Position 1245: 4.398289846642419e-05
Position 603: 4.196943585460556e-05
Position 236: 4.0618981086659067e-05
Position 8147: 3.982761361568965e-05
Position 7354: 3.964783124161909e-05
Position 1084: 3.707005636509164e-05
Position 1939: 3.356325955109864e-05
Position 8571: 3.153087118299932e-05
Position 1238: 2.442755340047242e-05
Position 460: 2.285687844095036e-05
Position 8289: 2.2771565977721666e-05
Position 7179: 2.0821658601564167e-05
Position 3073: 2.055148764128372e-05
Position 4058: 2.0333600392828054e-05
Position 3999: 1.9229940938568084e-05
Position 6499: 1.858673861340895e-05
Position 10647: 1.6603463491897057e-05
Position 444: 1.4424526352169188e-05
Position 232: 1.3600745100944458e-05
Position 448: 1.329953842640122e-05
Position 6528: 1.2413927374746331e-05
Position 148: 1.119225746045162e-05
Position 10534: 1.1173632658865567e-05
Position 7056: 1.028915695839115e-05
Position 9429: 9.155890672825628e-06
Position 3256: 8.270796104259262e-06
Position 3356: 8.230943080628215e-06
Position 276: 7.567294516076615e-06
Position 7989: 7.378042159486618e-06
Position 7511: 7.3748661914162195e-06
Position 14961: 7.234298567858824e-06
Position 3400: 7.104032461451096e-06
Position 482: 6.581021908892741e-06
Position 3005: 6.089962385862883e-06
Position 251: 5.995758202387084e-06
Position 327: 5.960906987389975e-06
Position 292: 5.7261234298617996e-06
Position 6654: 5.414617807012329e-06
Position 7825: 5.09524224126859e-06
Position 7376: 4.926254999936396e-06
Position 408: 4.805498885132519e-06
Position 300: 4.583167243493141e-06
Position 6688: 4.345768398131633e-06
Position 10415: 3.950047969558967e-06
Position 2432: 3.873486694226505e-06
Position 10795: 3.820592727749595e-06
Position 7461: 3.7124097364645836e-06
Position 513: 3.556111292693408e-06
Position 534: 2.9325803993593663e-06
Position 3123: 2.7688653335024923e-06
Position 2558: 2.740691792116226e-06
Position 6987: 2.721456195186592e-06
Position 259: 2.6628766594001423e-06
Position 4175: 2.631162354903843e-06
Position 244: 2.5150435508584207e-06
Position 8728: 2.3741770520474777e-06
Position 355: 2.3072598237325213e-06
Position 9349: 2.2703593688570443e-06
Position 183: 2.1675244826403227e-06
Position 1222: 2.064627745469068e-06
Position 1200: 1.8896092484914013e-06
Position 321: 1.8613478074362836e-06
Position 571: 1.8303479680728931e-06
Position 7426: 1.7369506161521047e-06
Position 835: 1.7338305245924195e-06
Position 2532: 1.536753454990163e-06
Position 7750: 1.4201055523181498e-06
Position 10735: 1.3978685606309397e-06
Position 256: 1.325945252855566e-06
Position 3353: 1.323480225929593e-06
Position 348: 1.2986370671513263e-06
Position 12312: 1.2752562278614893e-06
Position 8927: 1.264502952709771e-06
Position 209: 1.240462242326519e-06
Position 2253: 1.10788900234627e-06
Position 552: 1.083346140761282e-06
Position 982: 1.0822066328906123e-06
Position 2261: 1.0586909097430108e-06
Position 10160: 1.0432636456697712e-06
Position 6750: 1.0278347817153077e-06
Position 517: 9.87395388358247e-07
Position 479: 9.630236798803988e-07
Position 228: 8.280305942895382e-07
Position 3753: 8.241616693343004e-07
Position 8306: 8.230060550892428e-07
Position 337: 7.902479565640385e-07
Position 10178: 7.894559518974094e-07
Position 318: 7.847052266930567e-07
Position 797: 7.798125636120333e-07
Position 7971: 7.137990464656624e-07
Position 123: 6.850849466623349e-07
Position 3695: 6.792350864475604e-07
Position 9077: 6.688776567324269e-07
Position 8974: 6.414849235778111e-07
Position 8820: 5.795613032774664e-07
Position 951: 5.733620734808226e-07
Position 520: 5.543312237218705e-07
Position 733: 4.622714687564239e-07
Position 358: 4.1855848433401465e-07
Position 2371: 4.171389341926625e-07
Position 884: 4.1381847900918885e-07
Position 546: 4.131966864292861e-07
Position 273: 3.8800927354458475e-07
Position 309: 3.6327730598495953e-07
Position 361: 3.531974038820409e-07
Position 2408: 3.4162148480618e-07
Position 8859: 3.00419793812438e-07
Position 7006: 2.8129637815971897e-07
Position 271: 2.499386140361575e-07
Position 5279: 2.138947617313273e-07
Position 840: 2.010990014358647e-07
Position 2454: 1.8453058256508198e-07
Position 2551: 1.7209008600512738e-07
Position 720: 1.46841459228788e-07
Position 2478: 1.4108725856875063e-07
Position 876: 1.1855051332758555e-07
Position 786: 1.1835464008782757e-07
Position 6727: 1.1703423318662953e-07
Position 153: 1.1504709070501516e-07
Position 525: 1.1417896396934153e-07
Position 531: 1.1118527755687788e-07
Position 746: 1.0771444233178937e-07
Position 1013: 1.0657480548554261e-07
Position 4741: 6.21012435416069e-08
Position 6924: 3.7964317065762215e-08
Position 6571: 3.54828381532373e-08
Position 6596: 3.532915383678269e-08
Position 8000: 2.846704235267174e-08
Position 3224: 2.1180888121183085e-08
Position 7517: 1.6582542364868696e-08
Position 6106: 8.41215021480259e-09
Position 6109: 3.877111550126256e-09
Position 6020: 3.683888674372643e-09
Position 4843: 3.5868231398901216e-09
Position 1216: 3.015878868716721e-09
Position 3977: 2.5158300176550183e-09
Position 1041: 1.8473364558339438e-09
Position 3729: 1.6828759337222449e-09
Position 4598: 1.0499214047603666e-09
Position 175: 7.070051590471291e-10
Position 3426: 4.459224661636445e-10
Position 6593: 1.2827096874128246e-10
Position 2978: 1.2425614169170811e-11
