Gene = Rfxap
Position 594: 5.9596261540360864e-05
Position 2639: 5.099936097287426e-05
Position 1983: 4.484545510193321e-05
Position 2687: 4.474091872812967e-05
Position 2275: 4.459639493477666e-05
Position 2506: 4.148496918542349e-05
Position 2024: 3.897137763920216e-05
Position 2861: 3.8227292715218124e-05
Position 3186: 3.594259067629931e-05
Position 1546: 3.558020592734677e-05
Position 323: 3.3790614241262075e-05
Position 629: 3.317970718676036e-05
Position 1527: 3.13292922572446e-05
Position 2926: 2.884109251798887e-05
Position 1958: 2.8758001354403207e-05
Position 743: 2.7974157617385242e-05
Position 459: 2.6620768952374417e-05
Position 3179: 2.5278808569035983e-05
Position 1057: 2.502131620589845e-05
Position 3205: 2.3032082398477394e-05
Position 3199: 2.2965720812965252e-05
Position 344: 2.2922731913284088e-05
Position 3006: 2.1882405581317745e-05
Position 413: 2.1493628333648077e-05
Position 2917: 2.0464983461636373e-05
Position 3118: 2.034788917904813e-05
Position 410: 1.9609927860951214e-05
Position 311: 1.9022646944029366e-05
Position 988: 1.7431793468885766e-05
Position 1194: 1.568079239959968e-05
Position 2821: 1.4495733881774367e-05
Position 404: 1.3349532732596146e-05
Position 2548: 1.3130349463102543e-05
Position 2536: 1.244237221751343e-05
Position 353: 1.212650964556237e-05
Position 1507: 1.1547852052652939e-05
Position 422: 1.0516066063076361e-05
Position 288: 1.0274828443797424e-05
Position 1050: 1.005616152522418e-05
Position 928: 9.907651689757433e-06
Position 2006: 9.76669754190613e-06
Position 3166: 8.506431040250816e-06
Position 800: 8.480568718225281e-06
Position 239: 8.12657603735352e-06
Position 642: 7.953533666724245e-06
Position 254: 6.206292153106444e-06
Position 731: 4.73430689307432e-06
Position 751: 4.314983924423422e-06
Position 242: 1.8308378786082646e-06
Position 158: 1.7284588264268425e-06
Position 407: 1.683531046580941e-06
Position 1355: 1.6571011119014782e-06
Position 1272: 1.3603873165443437e-06
Position 1228: 1.293427315291309e-06
Position 221: 9.095322447095224e-07
Position 1549: 6.049230701093986e-07
Position 232: 5.767424113776993e-07
Position 296: 5.599437155525278e-07
Position 507: 2.79401125478159e-07
Position 415: 1.8293019811384738e-07
Position 1217: 1.1394457591668685e-07
Position 223: 9.04923702476682e-08
Position 136: 4.898201786010935e-08
Position 726: 2.227900115794643e-08
Position 263: 1.7672993191339363e-08
Position 512: 5.922853321609748e-09
Position 89: 3.2408260684718096e-10
Position 476: 9.679163204824156e-11
Position 118: 3.919931799189815e-11
Position 101: 2.5309368281585197e-11
Position 95: 3.0447539227942104e-12
