Gene = Palb2
Position 398: 0.0001152682229372216
Position 2524: 0.00011453299879280967
Position 1752: 0.00010036927314568143
Position 9321: 9.216938038535823e-05
Position 706: 9.205580949070308e-05
Position 33: 9.130543783042913e-05
Position 9332: 7.987609702913527e-05
Position 966: 7.934744517453664e-05
Position 7891: 7.92658356913758e-05
Position 1899: 7.7830465698253e-05
Position 503: 7.674418395910444e-05
Position 8508: 6.692677119121981e-05
Position 3573: 5.670394700391615e-05
Position 3499: 3.0514771596208157e-05
Position 3291: 2.4150838066014803e-05
Position 3660: 1.7552871080226268e-05
Position 3318: 9.217545477696398e-06
Position 162: 8.693019144889597e-06
Position 3476: 8.627060814307751e-06
Position 9303: 7.16260196372675e-06
Position 4631: 3.95079448989385e-06
Position 86: 3.791380637130084e-06
Position 73: 1.6702481672603693e-06
Position 123: 9.651559593523285e-07
Position 645: 8.104072797141933e-07
Position 704: 7.479934213000075e-07
Position 537: 6.477060226601902e-07
Position 269: 6.177047748868739e-07
Position 632: 4.878493555923886e-07
Position 587: 4.0380400764781295e-07
Position 1058: 4.018833131347427e-07
Position 708: 3.3752572891441515e-07
Position 597: 3.115668705562998e-07
Position 117: 3.0098487271053854e-07
Position 1060: 2.6204524395373146e-07
Position 498: 2.460618931929984e-07
Position 531: 2.1000205347408215e-07
Position 621: 2.0002016902901423e-07
Position 609: 1.9744822399215322e-07
Position 710: 1.639388085291232e-07
Position 730: 1.2638969671160934e-07
Position 701: 1.0843170522703219e-07
Position 595: 1.0303906618157606e-07
Position 972: 1.0211357282450721e-07
Position 727: 9.812621714192445e-08
Position 300: 8.185184207818855e-08
Position 480: 7.160482796764845e-08
Position 733: 5.053152352719181e-08
Position 623: 5.0102470329649585e-08
Position 1371: 3.994820787788599e-08
Position 1393: 3.947232872191925e-08
Position 330: 2.960617807205555e-08
Position 1262: 2.7123197693689505e-08
Position 1347: 2.573375314329042e-08
Position 804: 2.212820684991088e-08
Position 810: 2.0629715063024954e-08
Position 302: 7.53503128917284e-09
Position 282: 4.6133767161860715e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19579: 0.9905711520045182
Position 20913: 0.9504311057644195
Position 8372: 0.8731613164596682
Position 25217: 0.8408979556356865
Position 9237: 0.8356598975137562
Position 11730: 0.8143341872522353
Position 22115: 0.7756431731565865
Position 3212: 0.7718038904998371
Position 7584: 0.4745905066251682
Position 7757: 0.3926507924010305
Position 3355: 0.3781432361153341
Position 7738: 0.3367771042444994
Position 23379: 0.324440683695031
Position 3929: 0.3121316094131322
Position 10521: 0.2998165640635274
Position 8018: 0.28659316346940644
Position 7533: 0.2814589893786619
Position 18475: 0.26181592107249585
Position 4680: 0.24333890431838684
Position 317: 0.23143664341235717
Position 4502: 0.22479571591870054
Position 7793: 0.1790126829607754
Position 3189: 0.17795488397694353
Position 15590: 0.17474036110861513
Position 7940: 0.0829759576702611
Position 7396: 0.06645897361768342
Position 10009: 0.061274833777540984
Position 4765: 0.059696561899352324
Position 24469: 0.059509321241868064
Position 7529: 0.05310823103279093
Position 11859: 0.052573885169506646
Position 10940: 0.04790501791124766
Position 9985: 0.044027363524313294
Position 4203: 0.041588809969109845
Position 22471: 0.03838436459295904
Position 11008: 0.03821041982816445
Position 4067: 0.0338292308074592
Position 6375: 0.03380915425670877
Position 5938: 0.03298309930972509
Position 11049: 0.03218811483250239
Position 21175: 0.031355071790804497
Position 5841: 0.029201477004780887
Position 23585: 0.027359374726813376
Position 4331: 0.027176189245321353
Position 23565: 0.02682345516071554
Position 11698: 0.02612631536651284
Position 4686: 0.025828550194398007
Position 11194: 0.018523187259676017
Position 3819: 0.018389800040567603
Position 23406: 0.016778269599975672
Position 6008: 0.016594721192032903
Position 8493: 0.016503615318125674
Position 22087: 0.016151828824032943
Position 9461: 0.016035909811648576
Position 23441: 0.015926804126850044
Position 4689: 0.015748251427147492
Position 11234: 0.014964620129230721
Position 2825: 0.014118499630364273
Position 22579: 0.014116007609370413
Position 22250: 0.013316527559965758
Position 759: 0.012692227448567394
Position 24155: 0.012060842502411788
Position 23763: 0.01198874616748406
Position 2415: 0.01193505511772793
Position 25637: 0.011871522896054585
Position 9807: 0.011253869135318168
Position 23966: 0.010824941450936352
Position 8963: 0.010200149166529709
Position 4300: 0.009939731490899703
Position 24992: 0.009830205463725846
Position 8402: 0.009616057901078464
Position 2691: 0.00952311095294206
Position 11682: 0.009076756310790501
Position 3370: 0.008997731541972481
Position 8285: 0.008915769455080068
Position 3468: 0.008744022752419799
Position 8303: 0.008671228634586073
Position 5405: 0.00864260989372677
Position 4148: 0.008538933857638657
Position 5456: 0.008060693609971846
Position 873: 0.007682977324395255
Position 4622: 0.007520510750505603
Position 25484: 0.007446338190054294
Position 8631: 0.007338449016456266
Position 10479: 0.006752818399517633
Position 10474: 0.006640559037659484
Position 5598: 0.006194715952549627
Position 9149: 0.006052615829261303
Position 21346: 0.005970948980901214
Position 22531: 0.005523338470507907
Position 1133: 0.00550276405860521
Position 9967: 0.005285898547710525
Position 21860: 0.004989299412697061
Position 132: 0.004917661947133292
Position 9117: 0.004778268539306319
Position 22187: 0.004618396690762385
Position 300: 0.004547184454398884
Position 22627: 0.004408245162485819
Position 5973: 0.004236331015612606
Position 10582: 0.004052028592922927
Position 21871: 0.003794933990179913
Position 617: 0.003778736319309342
Position 4517: 0.0037731507474078213
Position 23409: 0.003460221793008414
Position 3049: 0.003394737040342351
Position 2949: 0.0029827360262519448
Position 1998: 0.0028995831264474656
Position 9619: 0.002811221752484937
Position 3218: 0.0027448387484360647
Position 1237: 0.002564958400834311
Position 545: 0.0024491627267970366
Position 11054: 0.002396980249601957
Position 5690: 0.002302396513180421
Position 4706: 0.0021852358244359832
Position 22425: 0.0019392285026083019
Position 2697: 0.0018130585449420097
Position 11890: 0.0018084442308326858
Position 11695: 0.0018012137841454004
Position 2988: 0.001792964525712023
Position 4582: 0.0017285189504437626
Position 4768: 0.001659325384180128
Position 1860: 0.0016156761862537005
Position 4664: 0.001524363380514196
Position 25150: 0.0014195765774571761
Position 3117: 0.0014057436581697174
Position 9653: 0.0013959048505870987
Position 1538: 0.0012196969395109655
Position 8216: 0.0012042508601053945
Position 23464: 0.0011496674549256107
Position 21446: 0.000973413129463499
Position 9751: 0.0009636624099806338
Position 4542: 0.0009224872651369428
Position 4353: 0.0009082724508964617
Position 6260: 0.0008997445906274291
Position 21372: 0.0008521358408386177
Position 2508: 0.0008365864349202573
Position 10349: 0.0008287573402999159
Position 4031: 0.0008277357672895818
Position 5711: 0.0008110753325459097
Position 3401: 0.0007477996492209479
Position 25338: 0.000721869158596335
Position 23056: 0.0007011974021925927
Position 139: 0.0006974971540008834
Position 8580: 0.0006896124592735316
Position 10259: 0.0006585020838714473
Position 24905: 0.0006437701152011654
Position 10422: 0.0006322524956318257
Position 24414: 0.0006300154285307036
Position 4211: 0.0006199341896821693
Position 4179: 0.0006008690866307582
Position 4652: 0.0006008652365606922
Position 4263: 0.0005734446741985912
Position 1797: 0.0005581613904916111
Position 1914: 0.0005558656563295848
Position 5489: 0.0005379762689750698
Position 10790: 0.0005358462627275879
Position 21936: 0.0005296043000537283
Position 25557: 0.0005277509394133269
Position 1182: 0.0005137908005088145
Position 8399: 0.000492887709750878
Position 8468: 0.0004753687774716873
Position 23511: 0.0004645059702660951
Position 4098: 0.00045472622301857314
Position 22486: 0.0004523232178483842
Position 2760: 0.0004522087351865246
Position 2359: 0.0004468723619065896
Position 2588: 0.00043412527693427537
Position 784: 0.0004290882249121401
Position 25175: 0.00042367478434679993
Position 296: 0.00039970798326847837
Position 8941: 0.0003940516755805279
Position 25123: 0.00039397318629412286
Position 564: 0.00039040054457852177
Position 830: 0.00038956209243356117
Position 2978: 0.000385041439442819
Position 7991: 0.0003702887293749179
Position 22291: 0.0003622927580963211
Position 23080: 0.0003550624305679117
Position 2661: 0.0003477131328242701
Position 8500: 0.00032610164684950015
Position 2490: 0.00031257228838254885
Position 2563: 0.000308496039279382
Position 6209: 0.00029878133433202054
Position 4010: 0.00028640880133952445
Position 1863: 0.0002849390096873319
Position 8689: 0.00028448068994204706
Position 2971: 0.00028094724218478273
Position 5307: 0.00026561257621401864
Position 9716: 0.00025603089557171306
Position 3940: 0.00024710237990830004
Position 2514: 0.00024265848210413312
Position 9740: 0.0002416354670658043
Position 2804: 0.00023811154856308398
Position 2461: 0.00022370300449005745
Position 638: 0.00022112451768300666
Position 9210: 0.0002158669613575277
Position 8508: 0.00021555921269009502
Position 1013: 0.00021448512124751378
Position 2728: 0.000207899090713081
Position 9095: 0.00020686010232561755
Position 25585: 0.00019298526365077147
Position 22649: 0.00019229732564673627
Position 3007: 0.00018698770241627603
Position 7353: 0.0001846107923427534
Position 23312: 0.0001821471277685058
Position 1571: 0.00017577423174204782
Position 3272: 0.00017480240696399072
Position 3242: 0.00017418292977862464
Position 2929: 0.00017386368372039151
Position 22797: 0.00016985224139601671
Position 8071: 0.00016962283560244246
Position 9250: 0.000168845616491333
Position 21263: 0.0001577523675955177
Position 330: 0.0001489558113319065
Position 1676: 0.00013930128529306067
Position 2248: 0.00013626859111870836
Position 3619: 0.0001350856380187606
Position 3250: 0.0001284345015472001
Position 2282: 0.00012530689567999962
Position 23333: 0.00012236740559397506
Position 24184: 0.00011970937296708509
Position 8222: 0.0001183921388282211
Position 8617: 0.00010994608489264301
Position 8985: 0.00010622635026608293
Position 9624: 0.00010159628371853066
Position 22959: 9.629512454930908e-05
Position 3476: 9.620451491807491e-05
Position 21748: 9.557790914156929e-05
Position 24340: 9.482274681998493e-05
Position 8712: 9.372744318369077e-05
Position 5341: 9.194509124972803e-05
Position 2326: 8.949118098517716e-05
Position 2841: 8.926345193459103e-05
Position 3224: 8.849071358287343e-05
Position 23021: 8.755303030541628e-05
Position 3885: 8.675980278320132e-05
Position 25595: 8.579754390288224e-05
Position 765: 8.42826641364908e-05
Position 23994: 8.380063472340998e-05
Position 21171: 8.27135262271966e-05
Position 9280: 7.061741121371895e-05
Position 510: 6.998731983732497e-05
Position 2495: 6.907296334249493e-05
Position 22339: 6.856261287442811e-05
Position 1221: 6.826287762676251e-05
Position 102: 6.742838778809353e-05
Position 2925: 6.730682635060513e-05
Position 2888: 6.697405286052952e-05
Position 21710: 5.842272808023591e-05
Position 7978: 5.311195946764629e-05
Position 2334: 5.073032448892463e-05
Position 1293: 5.0317862140888844e-05
Position 21655: 5.008817390662494e-05
Position 1813: 4.8881747165801724e-05
Position 3024: 4.613296947951933e-05
Position 1149: 4.5945902353952865e-05
Position 1956: 4.5773766990304395e-05
Position 1881: 4.5254665288261985e-05
Position 3062: 4.1991579366970345e-05
Position 1088: 4.108848880513054e-05
Position 3835: 3.9835877442968795e-05
Position 146: 3.957504117635495e-05
Position 925: 3.91454589501323e-05
Position 8633: 3.7361661087348394e-05
Position 9155: 3.222560092971606e-05
Position 725: 3.204764598640915e-05
Position 1952: 2.955611516987382e-05
Position 3553: 2.8042577954282926e-05
Position 9151: 2.763557945455308e-05
Position 1262: 2.7574989188347306e-05
Position 8158: 2.59334234223457e-05
Position 436: 2.5767935948190748e-05
Position 1638: 2.3930557164426917e-05
Position 903: 2.3673248034158352e-05
Position 4302: 2.3150704400377478e-05
Position 14470: 1.985791912072849e-05
Position 1612: 1.9249028674298716e-05
Position 3647: 1.802617923790708e-05
Position 698: 1.762481771117978e-05
Position 9549: 1.5944653413542e-05
Position 1152: 1.5068994527539182e-05
Position 1101: 1.5057801497603072e-05
Position 1582: 1.435431138386566e-05
Position 1249: 1.4350217236082338e-05
Position 3628: 1.3240101129747026e-05
Position 2872: 1.2574590132857625e-05
Position 364: 1.1852502435870235e-05
Position 12097: 1.1800368360647336e-05
Position 16474: 1.1712527219941802e-05
Position 398: 1.1602072258430103e-05
Position 5695: 1.0877844177510076e-05
Position 282: 1.0795806036337145e-05
Position 17233: 9.968904910193729e-06
Position 20028: 9.090967263905113e-06
Position 3253: 8.471364214956714e-06
Position 8325: 8.280224661962465e-06
Position 23458: 6.077812022003075e-06
Position 9468: 5.589546214244555e-06
Position 14603: 4.774455046700323e-06
Position 4813: 4.207361645080894e-06
Position 12396: 3.8188368381892684e-06
Position 3676: 3.4875044467386097e-06
Position 1941: 3.4647371992357314e-06
Position 13132: 3.277092310641465e-06
Position 12216: 2.723547170223898e-06
Position 11989: 2.3627553122320995e-06
Position 9301: 2.154051512823742e-06
Position 3992: 2.092411007441729e-06
Position 9584: 1.8580328169841024e-06
Position 12680: 1.853614398769818e-06
Position 9555: 1.8197248984464724e-06
Position 12062: 1.7737017439268534e-06
Position 3488: 4.6528914451493565e-07
Position 580: 2.90908502885329e-07
Position 8641: 1.6424039531914666e-07
Position 418: 1.5765642014689794e-07
Position 185: 1.4430933355814367e-07
Position 1447: 1.252936521928706e-07
Position 1168: 1.2040625001001048e-07
Position 883: 1.0363725076288516e-07
Position 106: 9.392702569909348e-08
Position 327: 8.844463693770683e-08
Position 1706: 7.959943477675484e-08
Position 1966: 7.560225079734145e-08
Position 1320: 6.478992593381254e-08
Position 1970: 6.116060966376108e-08
Position 1085: 5.6448309379841827e-08
Position 577: 5.31867959021462e-08
Position 1325: 1.738318250182009e-08
Position 376: 1.6909971942548993e-08
Position 187: 1.2856542410886503e-08
Position 207: 9.834441797890296e-09
Position 730: 6.426180171480667e-09
Position 446: 4.692774598172985e-09
Position 338: 4.621507713176004e-09
Position 343: 3.047319116028671e-09
Position 199: 2.9352591777248643e-09
Position 931: 2.7343517053689244e-09
Position 1311: 1.5165099162677175e-09
Position 944: 1.1269816135885344e-09
Position 220: 7.858788075277488e-10
Position 2012: 5.575843004481706e-10
Position 655: 4.063925968705636e-10
Position 263: 3.547181247199781e-10
Position 448: 2.552963010151253e-10
Position 1452: 1.0093631591551225e-10
Position 381: 8.463519569293216e-11
Position 226: 7.146229103248544e-11
Position 255: 1.0764141805405236e-11
Position 245: 4.083399882383499e-12
Position 217: 4.0299224656047655e-12
