Gene = Irgq
Position 946: 0.008631005269796016
Position 6542: 0.00834915292513162
Position 3949: 0.007784788223198414
Position 5371: 0.0066452862889554674
Position 6179: 0.006332629629607851
Position 1062: 0.0062921821711469225
Position 4355: 0.00613857602365807
Position 7529: 0.0056788474259048555
Position 5100: 0.0050715842491269
Position 5120: 0.0048588951945902625
Position 1117: 0.004844057787520901
Position 1013: 0.004798699100460818
Position 195: 0.00468870292482413
Position 4312: 0.004630181680805643
Position 7520: 0.003961467975055687
Position 4679: 0.0039116545787136045
Position 1458: 0.0038825379120187463
Position 2535: 0.0038294927619942835
Position 3247: 0.0037270739262617015
Position 5831: 0.0032116493321629413
Position 1372: 0.0031773547536286567
Position 5664: 0.00316608458226634
Position 5394: 0.003142134422698055
Position 2005: 0.0031300553918469356
Position 1093: 0.00305277121436551
Position 6232: 0.003014112683428562
Position 4903: 0.003010243610037765
Position 5285: 0.0027896949260850885
Position 4515: 0.0027205671050620707
Position 1881: 0.0026580610235261664
Position 6114: 0.002180113317766522
Position 1054: 0.0020886725743657904
Position 364: 0.001969679914328065
Position 7433: 0.0018581116160277938
Position 7339: 0.0018550172448852397
Position 7448: 0.0018424770859696267
Position 318: 0.0017786748138235093
Position 3736: 0.0016923983996241971
Position 6913: 0.0016601858434954638
Position 7743: 0.0016425595103308713
Position 7169: 0.0016397094377534156
Position 5337: 0.001623188073392216
Position 2023: 0.0015182546831211234
Position 6662: 0.001433175542065846
Position 1160: 0.0014193566981401883
Position 4913: 0.0012857892633383972
Position 756: 0.001264622178357495
Position 4327: 0.0011518921039001555
Position 2312: 0.0011207540995523814
Position 1015: 0.0011140697902149623
Position 6354: 0.0010542081437403044
Position 990: 0.0009543698241382021
Position 519: 0.0009301817618058354
Position 4087: 0.0008899548576362026
Position 5840: 0.0008888563292732698
Position 5927: 0.000822832391033658
Position 4961: 0.000798604705626802
Position 786: 0.0007815530367046461
Position 4243: 0.0007703266718143461
Position 3784: 0.0007243353133531854
Position 1312: 0.0006725026801419929
Position 1902: 0.0006720548988808717
Position 2863: 0.0006330524704440045
Position 4682: 0.0006265383118734326
Position 1180: 0.0005848206694195067
Position 2815: 0.0005576135524446204
Position 3177: 0.0005397889497252612
Position 3619: 0.0005337320630556575
Position 569: 0.00047707370126694957
Position 822: 0.00046805442132537913
Position 4290: 0.0004611073180083295
Position 4820: 0.0004355235003727907
Position 1120: 0.0004344700447378801
Position 6324: 0.00041352891106419926
Position 1000: 0.0004100603315735685
Position 4725: 0.0004052269908802569
Position 392: 0.0003873982220154308
Position 627: 0.00038035249990631234
Position 1699: 0.0003707404936209993
Position 1209: 0.00036347770058628323
Position 4434: 0.00033743217661621913
Position 1069: 0.0003305939727202997
Position 876: 0.00032144865752728355
Position 3415: 0.00031772484657666264
Position 2985: 0.00027942785357892933
Position 4806: 0.0002631859824137094
Position 150: 0.00026092086031455873
Position 3042: 0.00025739170683469406
Position 1951: 0.00023721908444644974
Position 966: 0.00022912506413102425
Position 592: 0.00022612487801306234
Position 2850: 0.00022147975392376783
Position 918: 0.00019317629312806892
Position 2797: 0.00018902673164177065
Position 2620: 0.00018816081708506103
Position 4271: 0.00018610286199704113
Position 1191: 0.0001682832952752802
Position 534: 0.00016786418548849654
Position 802: 0.00015729076598954486
Position 988: 0.0001470852496487834
Position 370: 0.00013792277050988862
Position 4580: 0.00013510894228899046
Position 320: 0.00010402720852350997
Position 2512: 9.586660146431937e-05
Position 963: 9.388918759471596e-05
Position 1785: 8.424270803859322e-05
Position 3742: 7.578510365085333e-05
Position 3267: 7.05241824010246e-05
Position 1803: 6.727196214007273e-05
Position 1401: 5.335894221248047e-05
Position 385: 5.0259159318421467e-05
Position 171: 5.010276371354917e-05
Position 1173: 4.775265621903753e-05
Position 635: 4.744055190213674e-05
Position 881: 4.3056944373875374e-05
Position 3323: 4.236947811612818e-05
Position 1377: 3.9398471219921825e-05
Position 1075: 3.8891992114203255e-05
Position 401: 3.7407752133768085e-05
Position 954: 3.4944859717362075e-05
Position 1215: 2.618799295542386e-05
Position 2752: 2.373923499251092e-05
Position 1224: 1.9562147495392554e-05
Position 3119: 1.7501866505045654e-05
Position 2764: 1.4676437627234533e-05
Position 3106: 1.4217476758945993e-05
Position 460: 1.309544822042344e-05
Position 4438: 1.2784405414141406e-05
Position 2970: 1.275708834889125e-05
Position 839: 1.2649285344690066e-05
Position 3049: 1.1221024422656304e-05
Position 2607: 9.18178713697548e-06
Position 3073: 8.673911959475035e-06
Position 587: 8.249343930022559e-06
Position 804: 6.1803088013055764e-06
Position 632: 5.830076517674328e-06
Position 160: 4.164597868370651e-06
Position 536: 4.140094932914864e-06
Position 3288: 3.024879603401079e-06
Position 601: 2.964773881415898e-06
Position 611: 2.829653982477745e-06
Position 597: 2.523072617335346e-06
Position 264: 1.5819858704129885e-06
Position 845: 1.1028945703008198e-06
Position 1751: 1.0501329453641108e-06
Position 1515: 1.0061273581606224e-06
Position 959: 9.691494626336203e-07
Position 268: 9.038275363370816e-07
Position 543: 8.522202059786121e-07
Position 499: 8.372353587590771e-07
Position 646: 8.087586413825765e-07
Position 541: 7.746518065603444e-07
Position 1182: 7.564927557967563e-07
Position 468: 7.008549946275782e-07
Position 2517: 6.331495657074352e-07
Position 1403: 6.247153146012788e-07
Position 338: 4.969745967060356e-07
Position 1431: 4.926485861826097e-07
Position 1176: 4.764357115517868e-07
Position 414: 4.5222462248594745e-07
Position 1570: 2.652413237662435e-07
Position 244: 1.6479019857001383e-07
Position 3890: 1.1778201773147543e-07
Position 1434: 1.1580449249999249e-07
Position 472: 3.6569579333265144e-08
Position 439: 2.1281685111883282e-08
Position 615: 2.0471117733088172e-08
Position 847: 1.8407453729050806e-08
Position 432: 9.970257903947568e-09
Position 427: 9.754799881605301e-09
Position 422: 9.407774700911067e-09
Position 447: 8.417343413160945e-09
Position 2386: 6.541255039779647e-09
Position 425: 1.7162388544126342e-09
Position 256: 2.6941573653311424e-10
Position 277: 2.5058246659800143e-10
Position 237: 8.207369915410657e-11
Position 530: 1.456661337914348e-13
Position 111: 9.929802435193964e-16
