Gene = Fip1l1
Position 195: 6.121688890037399e-07
Position 8074: 5.734504953397522e-07
Position 1407: 5.003327597151832e-07
Position 679: 2.052660153810897e-07
Position 900: 1.1760675822110645e-07
Position 700: 1.1271544511276842e-07
Position 927: 1.126102470906484e-07
Position 750: 8.704892303065701e-09
Position 857: 5.223055982312518e-09
Position 863: 4.491244642116311e-09
Position 963: 7.826278859974232e-11
Position 911: 5.897950508061023e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6559: 0.9730671627638056
Position 21590: 0.953444560517927
Position 5482: 0.9282844885180516
Position 25071: 0.9240940250513141
Position 11245: 0.8253527897858228
Position 17274: 0.802258966945367
Position 10555: 0.5922599999472877
Position 37049: 0.513459493606747
Position 36979: 0.4539156765465444
Position 22174: 0.42519814849372806
Position 13948: 0.41720556962737904
Position 8025: 0.4117720782764171
Position 9962: 0.4007377870922218
Position 10603: 0.3934645276781922
Position 29069: 0.34240619579260545
Position 35649: 0.2476561433173354
Position 7630: 0.18485358107496974
Position 11657: 0.15498638566451792
Position 13079: 0.15471705552040158
Position 41421: 0.15194018240221338
Position 7548: 0.14372619907656217
Position 37328: 0.13722736421839243
Position 23606: 0.13696344340150407
Position 49224: 0.12265927250417882
Position 29666: 0.1029174518571364
Position 642: 0.08977502342202492
Position 10299: 0.08539006706099174
Position 40511: 0.07042306517167317
Position 20597: 0.07009433656986067
Position 1492: 0.06747218223085016
Position 8351: 0.061872245108614436
Position 43156: 0.05820099342254249
Position 7634: 0.0533146378944385
Position 3625: 0.052597658082557154
Position 24921: 0.04904720993683724
Position 11114: 0.04656491066827831
Position 7180: 0.044399296512739966
Position 45451: 0.04372083821173106
Position 5441: 0.04264429469964117
Position 13715: 0.04240882088394287
Position 40869: 0.03886394775965696
Position 21562: 0.03737472861238881
Position 11087: 0.03708847016430466
Position 37756: 0.03306437420534727
Position 13123: 0.032297074254517825
Position 18265: 0.031203014895984565
Position 460: 0.030548839489470826
Position 39171: 0.02985842748271284
Position 5616: 0.029783769390647606
Position 13149: 0.0287492115747203
Position 1811: 0.027928072273447492
Position 44373: 0.025901017770094396
Position 40069: 0.02467415778994897
Position 40047: 0.02356872043976711
Position 10931: 0.023112992424304746
Position 21848: 0.02302418491336699
Position 715: 0.023010826312611074
Position 10192: 0.02036614967763541
Position 43021: 0.020152218890877018
Position 23557: 0.019357133216788166
Position 7397: 0.018757253150652537
Position 37918: 0.01727027752827507
Position 42760: 0.017228321061610957
Position 38850: 0.016095579346516908
Position 8062: 0.015191654326288344
Position 21818: 0.014400510869496253
Position 24657: 0.014194817491404983
Position 11287: 0.014140859837661023
Position 1096: 0.013339481433664558
Position 23575: 0.01332727559372501
Position 1567: 0.012647144571555828
Position 40891: 0.012249701480070652
Position 39232: 0.012143366797841632
Position 13152: 0.012001111678707054
Position 28375: 0.011453695468852927
Position 19833: 0.01086428867745254
Position 12033: 0.010812946929572718
Position 41674: 0.010801411270581734
Position 3425: 0.010515334647111173
Position 15952: 0.010279555151437922
Position 1304: 0.0101549613728874
Position 11961: 0.010111415792984921
Position 4995: 0.009522832079377501
Position 942: 0.009468475385001634
Position 1351: 0.008911302616905028
Position 38097: 0.008513843079211393
Position 7943: 0.008502611825596432
Position 8363: 0.008271628492966166
Position 28455: 0.00807371770370421
Position 40798: 0.007930324695297176
Position 1267: 0.007837260878818355
Position 28415: 0.007683928597947695
Position 41474: 0.007429358828901923
Position 43282: 0.007079231785352103
Position 12466: 0.006943585387149617
Position 41037: 0.006729566490284909
Position 40526: 0.006707702954860485
Position 8514: 0.006631767750332838
Position 10901: 0.006569951159627196
Position 22133: 0.006453196149337391
Position 7978: 0.0064371038941400905
Position 245: 0.006354642927456638
Position 37977: 0.006213652438311176
Position 42490: 0.005813094344626225
Position 42390: 0.005486061560994217
Position 37838: 0.005306865724179
Position 5444: 0.005255138986303587
Position 1867: 0.004799684020433823
Position 1007: 0.004792363396771174
Position 16496: 0.0046853891962989015
Position 10643: 0.004625256900214473
Position 419: 0.004623499150697923
Position 39247: 0.004572108323221043
Position 39957: 0.004393184648954836
Position 6482: 0.004389892156791966
Position 37958: 0.004312598276834218
Position 1829: 0.004242893329891665
Position 39112: 0.004114270050783678
Position 29501: 0.00391411137934395
Position 38119: 0.003890083881620035
Position 9329: 0.003863736786128537
Position 39480: 0.0036218372647103744
Position 38795: 0.0035397923546079536
Position 37532: 0.003536268509507776
Position 30317: 0.002988779319395443
Position 7813: 0.002939514901562631
Position 7904: 0.002930742124787026
Position 1422: 0.002868433955936596
Position 10235: 0.0027839386860612717
Position 8920: 0.0027810890757115924
Position 758: 0.00272841103698848
Position 11566: 0.0026058416156174062
Position 12128: 0.002517027686653183
Position 13963: 0.0024833397817528007
Position 38173: 0.0024798996644293295
Position 1325: 0.002469627290090266
Position 11319: 0.002409863669161566
Position 1210: 0.0023907684692624546
Position 18134: 0.002246736817416353
Position 6569: 0.0021643715926040466
Position 9861: 0.0021586822035963788
Position 11204: 0.002149551007344813
Position 4753: 0.0021328178154939067
Position 605: 0.0021271806754537205
Position 12064: 0.0020713836180039913
Position 11664: 0.0020157833644533834
Position 8577: 0.0019333156178171363
Position 1125: 0.001925261167057315
Position 3817: 0.0018395948026888407
Position 4818: 0.0018227727528733534
Position 6632: 0.001729669491254614
Position 4670: 0.0017028598881326498
Position 37807: 0.0016495156406829679
Position 6563: 0.0016331034263722358
Position 4641: 0.0015601131789091066
Position 10785: 0.0015234219246408707
Position 8278: 0.0015190332526526945
Position 10571: 0.0015057382582993847
Position 8068: 0.0014890757762891162
Position 11299: 0.0014846810582870172
Position 23328: 0.0014487516767588
Position 12230: 0.0014442625238941383
Position 9940: 0.0013206644044635942
Position 18304: 0.001295879371317408
Position 10315: 0.0012919067253625435
Position 11461: 0.001279133272268301
Position 662: 0.001226443138524326
Position 1069: 0.0012127075567975043
Position 5645: 0.0011968736267850544
Position 35603: 0.0011923205285174754
Position 1580: 0.0010964297713886217
Position 12322: 0.001083424732888424
Position 38374: 0.0010128344439998894
Position 15553: 0.0009767066628381877
Position 38339: 0.0009654151887661699
Position 7513: 0.0009477453615420871
Position 7673: 0.0009303313615589403
Position 9032: 0.0008965138930346376
Position 12259: 0.0008918862699841423
Position 3965: 0.0008890166378709924
Position 5648: 0.000860756517011981
Position 12749: 0.0008430138444897866
Position 18183: 0.0008135769445621327
Position 12633: 0.0008049106203602635
Position 7076: 0.0007650498484731382
Position 7652: 0.0007615012410911887
Position 25663: 0.0007389500486325212
Position 3348: 0.0007220307529264554
Position 12989: 0.0006935017280528893
Position 12806: 0.0006896023550667726
Position 4737: 0.0006875397518214167
Position 32994: 0.0006722072204009325
Position 26356: 0.0006690039282578209
Position 13010: 0.0006441241554068307
Position 4858: 0.0006353833125064411
Position 4000: 0.0006250687222193888
Position 1306: 0.0005951178178450879
Position 665: 0.0005941260783543001
Position 26840: 0.0005712752397007653
Position 5844: 0.0005591558172374865
Position 5447: 0.0005371189134560983
Position 3464: 0.0005341026868562544
Position 3364: 0.0005082313383817143
Position 10806: 0.000496139338360179
Position 10870: 0.000463146084084877
Position 33315: 0.00045085206235234883
Position 2636: 0.00043978810995562494
Position 9336: 0.00043568064936156883
Position 31786: 0.0004178488224043522
Position 9360: 0.0003917566456500739
Position 31652: 0.0003858256416848564
Position 3369: 0.0003832728692723835
Position 4143: 0.00035475340864354296
Position 6585: 0.00034204267997348277
Position 13630: 0.0003325850212197134
Position 3156: 0.00033059265521447837
Position 1681: 0.0003255825386698023
Position 8257: 0.00031967167550453506
Position 11229: 0.0003062825758010029
Position 2145: 0.00030279882198388196
Position 10046: 0.00030054174944603717
Position 893: 0.000296956090425965
Position 22147: 0.0002959921774257003
Position 27125: 0.0002850453179024563
Position 11535: 0.00027487269805586355
Position 12752: 0.00027262351958791343
Position 2366: 0.0002707750637940133
Position 3721: 0.00026721979917269505
Position 7363: 0.00026644556195724
Position 10390: 0.0002641122616035687
Position 5890: 0.00026357296626737195
Position 25771: 0.00026249990844844735
Position 26451: 0.00025760092911274505
Position 6611: 0.0002557898795099089
Position 28619: 0.0002505718007788812
Position 5421: 0.00024236700301422936
Position 13039: 0.00024192805805888103
Position 12182: 0.0002392778406677392
Position 31349: 0.00022135237462087858
Position 7497: 0.00021393230537778758
Position 6591: 0.000208570081288594
Position 6597: 0.00020343840549870028
Position 1736: 0.00019863439441652464
Position 11688: 0.00018765901150998786
Position 772: 0.0001840616747245847
Position 785: 0.00018390834248485828
Position 1447: 0.00017941453041594668
Position 12331: 0.00017822300978343337
Position 7200: 0.0001683144109399433
Position 5340: 0.0001682122336225952
Position 11119: 0.00016741086099890712
Position 6163: 0.00016147893853565054
Position 6578: 0.00015955914413418715
Position 27626: 0.0001516298212181644
Position 5371: 0.00015082606324964623
Position 6144: 0.0001477495538175167
Position 28021: 0.0001445869241773743
Position 10423: 0.0001403457247929382
Position 1041: 0.00013787456666447545
Position 12225: 0.00012909431483834838
Position 29993: 0.00012863445419598212
Position 7156: 0.00012567507533642035
Position 5782: 0.00012387873253069656
Position 6369: 0.00011987390941296985
Position 27643: 0.00011931910992750419
Position 8962: 0.00011831927340743907
Position 738: 0.00010991213234855964
Position 6413: 0.0001074157388360051
Position 580: 0.00010701032456667144
Position 7104: 0.000105479865072787
Position 25828: 0.00010109600884087055
Position 31899: 9.923054044628642e-05
Position 251: 9.729130672647441e-05
Position 21994: 9.446568437194597e-05
Position 7760: 9.223648660666512e-05
Position 25875: 8.469784823645797e-05
Position 791: 7.291250409144936e-05
Position 169: 6.751948925475893e-05
Position 5792: 6.665327266810011e-05
Position 5869: 6.650425602861338e-05
Position 11142: 6.577352857151668e-05
Position 9298: 6.32860939406583e-05
Position 22603: 6.315291089575308e-05
Position 6333: 6.248427566865143e-05
Position 268: 6.137525205585045e-05
Position 7404: 6.015057788359554e-05
Position 8421: 5.4938411112583526e-05
Position 13369: 5.153890930092128e-05
Position 12140: 5.054003673083331e-05
Position 7668: 4.82395444347289e-05
Position 7185: 4.804130385988687e-05
Position 11041: 4.4581925129935046e-05
Position 26554: 4.386960162487019e-05
Position 27064: 4.296772824087779e-05
Position 10998: 4.1192282735023404e-05
Position 22520: 3.854800365292523e-05
Position 31215: 3.847269329055177e-05
Position 10958: 3.707650636605591e-05
Position 12551: 3.5913190173087544e-05
Position 27314: 3.5807506063103916e-05
Position 6484: 3.564469135514194e-05
Position 5508: 3.3933522214465825e-05
Position 12431: 3.2957943169918125e-05
Position 27832: 3.0922744438859976e-05
Position 22409: 3.0228083955920005e-05
Position 8009: 2.988878041878447e-05
Position 25625: 2.873431373285511e-05
Position 29290: 2.8015606383463108e-05
Position 1159: 2.594071846553484e-05
Position 26059: 2.5697904321906036e-05
Position 27720: 2.4712951403536025e-05
Position 6330: 2.3897110288662807e-05
Position 11437: 2.2706209427581318e-05
Position 4648: 2.1751504858680434e-05
Position 12400: 2.1297489499038067e-05
Position 1098: 1.951451666018918e-05
Position 3407: 1.907473226839254e-05
Position 6435: 1.8789064641713747e-05
Position 11321: 1.700273023781048e-05
Position 29301: 1.6205102078366893e-05
Position 25209: 1.5535881751761747e-05
Position 3186: 1.4094685010326876e-05
Position 490: 1.381568164724932e-05
Position 1167: 1.3765995569110752e-05
Position 22878: 1.2623938573033242e-05
Position 6295: 1.2234014526200626e-05
Position 11576: 1.126117500376184e-05
Position 3467: 1.1229212272527395e-05
Position 6977: 1.0611533301640547e-05
Position 11370: 1.0294047142604855e-05
Position 11841: 1.0169422623421445e-05
Position 3310: 9.925943435224272e-06
Position 6307: 9.805208918046012e-06
Position 1838: 9.562457162787452e-06
Position 370: 9.125789493080792e-06
Position 7718: 8.233217018123533e-06
Position 3084: 7.138927457457146e-06
Position 11794: 6.084773753749451e-06
Position 7295: 6.056863150376059e-06
Position 1376: 5.788443531051991e-06
Position 8172: 5.580678654224903e-06
Position 11384: 5.357283541212054e-06
Position 11726: 4.921217752522706e-06
Position 362: 4.855334191167591e-06
Position 180: 4.748026546813085e-06
Position 7996: 4.420239017627349e-06
Position 11771: 4.109391738032754e-06
Position 1147: 4.003100455099716e-06
Position 376: 3.8641395749064385e-06
Position 6874: 3.533037837180151e-06
Position 6752: 3.274750013907655e-06
Position 25753: 2.971903403777427e-06
Position 22802: 2.836568512468672e-06
Position 188: 2.656513653026755e-06
Position 11570: 2.602391682593108e-06
Position 11482: 2.432134589693586e-06
Position 1156: 2.3022768373039337e-06
Position 21963: 2.2832382590190942e-06
Position 425: 2.280694967038749e-06
Position 7836: 2.0144150897578558e-06
Position 8206: 1.8527723725845637e-06
Position 1532: 1.6406507008078828e-06
Position 22837: 1.6292073242517122e-06
Position 1634: 1.58222567616304e-06
Position 22442: 1.522390802419648e-06
Position 1217: 1.5023871594105456e-06
Position 12039: 1.49801295244842e-06
Position 816: 1.3489600873126645e-06
Position 7258: 1.2401753735094968e-06
Position 11679: 1.0217710952889625e-06
Position 1396: 9.838759505402918e-07
Position 1221: 8.303502305040578e-07
Position 11583: 7.870420343260331e-07
Position 6824: 7.482206278402931e-07
Position 192: 6.843847484431967e-07
Position 297: 6.226019753205376e-07
Position 1497: 4.2284249163860035e-07
Position 8817: 3.218971117261753e-07
Position 12151: 2.47620139673774e-07
Position 12294: 2.3676687045432655e-07
Position 14153: 2.1066676473070873e-07
Position 14928: 1.938733606566192e-07
Position 282: 1.491336163355661e-07
Position 6190: 1.3707967530633878e-07
Position 1078: 1.3186150102529877e-07
Position 190: 1.3065501797958554e-07
Position 263: 1.163020432540365e-07
Position 290: 1.0370233863251974e-07
Position 844: 1.0239594955343396e-07
Position 17565: 7.971359024694293e-08
Position 14659: 7.157516502495452e-08
Position 7908: 5.498959161119659e-08
Position 493: 4.1408340695310935e-08
Position 502: 4.126834130721709e-08
Position 299: 2.9321518538731117e-08
Position 385: 2.1113803184005708e-08
Position 99: 1.7610028762119045e-08
Position 675: 1.5755671419834325e-08
Position 679: 1.2726809433449914e-08
Position 293: 5.083393972024122e-09
Position 6231: 1.9933704573180233e-09
Position 88: 1.2728402100173613e-09
Position 895: 1.2696236492133443e-09
Position 11479: 2.3526376825640487e-10
Position 106: 1.1257323175351913e-10
Position 13944: 7.788420380408684e-11
Position 6124: 8.226892882740385e-12
