Gene = Hmbs
Position 3349: 0.0010338725716221725
Position 1548: 0.0009683702167989655
Position 427: 0.0009410544363589
Position 6118: 0.0009005747226011427
Position 56: 0.000883038023574481
Position 3059: 0.0008410245220252542
Position 6661: 0.0007913802819580119
Position 6572: 0.0007857484363775045
Position 6948: 0.0007221649394967971
Position 4746: 0.0007192536263752798
Position 3173: 0.0007159564959406756
Position 2393: 0.0006902072403121135
Position 4846: 0.0006695607694331887
Position 4810: 0.0006165086901813013
Position 2926: 0.0006041616431571451
Position 6568: 0.0005562147223022491
Position 1260: 0.0005543396775469975
Position 7432: 0.0005394146326098286
Position 3225: 0.0005236264366563731
Position 7527: 0.0004935282400517204
Position 7416: 0.000464965188888648
Position 3282: 0.0004578654480372835
Position 1027: 0.00045699811092198543
Position 1283: 0.0004567888201059569
Position 2622: 0.0004505266130075193
Position 3382: 0.0003677559598916368
Position 7297: 0.00036156959298165413
Position 119: 0.00033605803197137956
Position 2132: 0.0003340420325895852
Position 2245: 0.00029579461769273165
Position 1078: 0.00029198481879718675
Position 439: 0.0002817431564678666
Position 2082: 0.00026821242596886314
Position 2500: 0.0002649088751404733
Position 3901: 0.0002633160281621147
Position 5195: 0.0002509591928336645
Position 1500: 0.0002493389735006675
Position 1342: 0.00022705959588078785
Position 1742: 0.0002266055935517246
Position 660: 0.00022477821328206144
Position 2215: 0.00021179792111437827
Position 3942: 0.00020693347804532015
Position 2740: 0.00019141130512298203
Position 1993: 0.00018915517808898235
Position 4142: 0.00017418453309760788
Position 1006: 0.00016251209020349871
Position 2041: 0.00015904167965795972
Position 2353: 0.00015718311615343412
Position 2577: 0.0001494365969185968
Position 2190: 0.00014857932316795456
Position 701: 0.00014431166468281524
Position 313: 0.00014047004329963077
Position 6808: 0.0001349203939171655
Position 2230: 0.0001283987423677306
Position 3333: 0.00012580102663838633
Position 3960: 0.00012266118488807507
Position 3238: 0.0001196971487993796
Position 17: 0.00011250797358003205
Position 4827: 0.00011078255146375292
Position 6601: 0.00010049184409700342
Position 6260: 9.465603547043241e-05
Position 465: 9.45321038193951e-05
Position 352: 8.837833385134903e-05
Position 5151: 8.682175957419445e-05
Position 6998: 8.558817583585053e-05
Position 1247: 8.278386533416502e-05
Position 5272: 7.860931982057647e-05
Position 3987: 7.417812996877913e-05
Position 945: 7.216263185819701e-05
Position 695: 7.18703208249585e-05
Position 3951: 7.153855177639337e-05
Position 2918: 6.84823235998605e-05
Position 3330: 6.624880089832895e-05
Position 2647: 6.348752772115739e-05
Position 37: 6.28847589245812e-05
Position 500: 6.245851289435781e-05
Position 1032: 6.220603880205394e-05
Position 2607: 6.163660160015029e-05
Position 269: 5.9694206721045644e-05
Position 1670: 5.9646637398598764e-05
Position 6941: 5.954782334659043e-05
Position 3415: 5.6956472285726425e-05
Position 892: 5.687155346277291e-05
Position 7194: 5.5830436188849646e-05
Position 6640: 5.4773976578858476e-05
Position 2940: 4.760149269612187e-05
Position 1360: 4.6688052168029944e-05
Position 2259: 4.3263509903421524e-05
Position 1276: 4.142045115669579e-05
Position 2329: 3.9908921492442496e-05
Position 4596: 3.9114107760178024e-05
Position 961: 3.7709947987451655e-05
Position 7093: 3.35198352287792e-05
Position 1337: 3.295254371335957e-05
Position 7367: 3.234053730430257e-05
Position 1439: 3.2082470038093295e-05
Position 1278: 3.177887207751933e-05
Position 1621: 3.1635691959367996e-05
Position 2855: 2.9717868523202475e-05
Position 7344: 2.942344566368605e-05
Position 188: 2.903934177679376e-05
Position 2100: 2.8367966264862704e-05
Position 2721: 2.644988044468933e-05
Position 2685: 2.5683559025756527e-05
Position 2592: 2.492726405012043e-05
Position 3733: 2.336118285059094e-05
Position 2833: 2.27430991076714e-05
Position 2333: 2.21824887703851e-05
Position 2288: 1.8558621514021435e-05
Position 3937: 1.8280822825278363e-05
Position 3685: 1.815224199856528e-05
Position 7172: 1.7035346422015225e-05
Position 6894: 1.4541498685150105e-05
Position 3596: 1.3119833243207098e-05
Position 75: 1.2346388526532815e-05
Position 3892: 1.2256283146985358e-05
Position 3860: 1.1429977914145405e-05
Position 6165: 1.054950837116564e-05
Position 6269: 9.83729321991531e-06
Position 4585: 9.567193357898752e-06
Position 653: 8.742884523488877e-06
Position 3494: 7.574276567301381e-06
Position 302: 7.260896698075808e-06
Position 2032: 6.756230359930656e-06
Position 3946: 5.274213800959101e-06
Position 2266: 4.920083558753e-06
Position 2930: 4.648175327879661e-06
Position 3973: 4.533745100971555e-06
Position 6252: 4.266533163142033e-06
Position 2963: 3.879212377313974e-06
Position 223: 3.601339977152625e-06
Position 4594: 3.2329853657863333e-06
Position 3023: 2.986428439289832e-06
Position 1197: 2.89752651426312e-06
Position 2632: 2.650840526879187e-06
Position 442: 2.2008135495296472e-06
Position 2804: 2.1550252282487496e-06
Position 2747: 2.124344362567398e-06
Position 3029: 2.0331144645871895e-06
Position 70: 1.8860039606233716e-06
Position 1000: 1.8232741501140026e-06
Position 322: 1.8174613333783145e-06
Position 288: 1.663437227967489e-06
Position 668: 1.5895646554571183e-06
Position 1071: 1.588403419034114e-06
Position 2682: 1.5590685524901783e-06
Position 6328: 1.4786532839047533e-06
Position 2557: 1.2856274858674472e-06
Position 2890: 1.1682204270987496e-06
Position 778: 1.0478208888808015e-06
Position 2843: 9.478130533582919e-07
Position 1634: 5.905113481695851e-07
Position 1508: 5.486750016581859e-07
Position 1924: 5.343401635690369e-07
Position 296: 3.02878766843589e-07
Position 370: 2.6095231647768497e-07
Position 6664: 1.9883983957468332e-07
Position 4643: 1.973119619312795e-07
Position 103: 1.216946345668372e-07
Position 1017: 9.147422849680986e-08
Position 789: 8.143332302932198e-08
Position 1035: 6.303596367286936e-08
Position 329: 4.355571934176204e-08
Position 183: 4.059935867793159e-08
Position 378: 3.3883447310072113e-08
Position 94: 2.420068332914638e-08
Position 305: 1.0512485849196608e-08
Position 424: 3.297992768724273e-09
Position 856: 1.804906783379951e-09
Position 400: 1.0161540859249455e-09
Position 4648: 6.795816286262151e-10
Position 413: 5.450775936073049e-10
Position 431: 3.467320716845582e-11
Position 486: 2.0130445018386462e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4502: 0.9904263326691534
Position 2529: 0.9102532169707275
Position 3096: 0.8809749627887042
Position 3462: 0.8615461164691239
Position 6752: 0.7628717921875758
Position 6186: 0.7173440205055314
Position 6537: 0.6784973030554918
Position 7215: 0.6617064299426036
Position 2963: 0.47261510007585444
Position 7382: 0.46636628731017526
Position 1996: 0.45842485441537156
Position 7637: 0.4479409331661721
Position 2881: 0.2581767197010708
Position 6199: 0.253495810276684
Position 2156: 0.2072700982696126
Position 7056: 0.2067107161792966
Position 6997: 0.20462416720810334
Position 6463: 0.16434060663706423
Position 4674: 0.1474212308429398
Position 6714: 0.11446295713815403
Position 1949: 0.09887676306888729
Position 2109: 0.0654827444232714
Position 4952: 0.05380567594226884
Position 7389: 0.039448076127705935
Position 2096: 0.03877000428230505
Position 1366: 0.03751086370738652
Position 2899: 0.03488172656206169
Position 4996: 0.03354597073648498
Position 2058: 0.030096863467102306
Position 7031: 0.026989710967260112
Position 1164: 0.020390559778146407
Position 3490: 0.018948683064332596
Position 2055: 0.015304342181820032
Position 6756: 0.01524371432968087
Position 6229: 0.012400082468606428
Position 2128: 0.011945706817177788
Position 2763: 0.01012702042763151
Position 7012: 0.010084297737928126
Position 500: 0.008964741170747208
Position 7386: 0.008449862440924952
Position 1961: 0.008449370925211476
Position 1400: 0.008290716635287491
Position 3387: 0.007638771417569304
Position 5141: 0.007543485276616251
Position 6726: 0.007286867549854976
Position 1788: 0.006579290575596939
Position 7444: 0.006350760869246579
Position 2072: 0.006028479073171961
Position 2929: 0.006025422307551208
Position 6762: 0.005977532010414514
Position 4762: 0.005687199079456094
Position 6975: 0.005470602169044525
Position 1877: 0.005372528701069551
Position 4967: 0.005258020015924302
Position 5058: 0.005204649021437595
Position 6973: 0.005113561943387504
Position 1924: 0.004886422468222055
Position 4542: 0.004827657551049631
Position 7023: 0.004651301684530696
Position 1890: 0.00455254409843708
Position 6472: 0.004546877943404972
Position 468: 0.004545092443988882
Position 4689: 0.004539359637860183
Position 6015: 0.004455802899158847
Position 3684: 0.004444789936176193
Position 4018: 0.003449591493641751
Position 1905: 0.0033080405178404714
Position 3464: 0.0033025856550468035
Position 7737: 0.0030408915165877006
Position 3220: 0.002933799612300099
Position 2160: 0.0029212146017036614
Position 7835: 0.0029083887391639527
Position 2140: 0.002669693868557364
Position 2691: 0.002631866040195676
Position 3429: 0.0025044171028482686
Position 1289: 0.0024940860010632363
Position 7616: 0.002485432548847267
Position 1797: 0.002367332355641307
Position 2726: 0.002272778963960051
Position 5044: 0.002104182441083496
Position 1260: 0.0020905183012386594
Position 2122: 0.0020331903456156583
Position 4671: 0.001991941207339205
Position 7740: 0.001809555426351516
Position 1814: 0.0017970978869056044
Position 7302: 0.001792395261815863
Position 7538: 0.001755685224679123
Position 6788: 0.0017240613460528964
Position 1758: 0.0016634095300879816
Position 2851: 0.0016531487678086694
Position 351: 0.001644382621842923
Position 2904: 0.0015982342919880035
Position 942: 0.001513044847215248
Position 7654: 0.0014487966164456593
Position 3013: 0.001361995351314499
Position 7506: 0.0013116233405656118
Position 1811: 0.0012778640152988608
Position 2358: 0.0012022929351924619
Position 6404: 0.0011810058089542998
Position 3414: 0.0011063284322045024
Position 1169: 0.0011046642016031127
Position 7761: 0.0010857542470966224
Position 4765: 0.0010640771779675208
Position 6911: 0.0010509571228581019
Position 6576: 0.0010003938294390422
Position 7567: 0.0009725264373847331
Position 3123: 0.000956606575888653
Position 4117: 0.0009435992066622273
Position 7084: 0.0009191893205947705
Position 3731: 0.0009074910156209636
Position 5986: 0.0008757724275813481
Position 3306: 0.0008588577452652836
Position 7063: 0.0008417652672592381
Position 6487: 0.0008417382242489564
Position 3063: 0.0008078820718046966
Position 4744: 0.0007520426926105748
Position 845: 0.000717029583727327
Position 7480: 0.0007113144897756098
Position 2592: 0.0007036737696460274
Position 1373: 0.0006722430994972141
Position 5967: 0.0006490427737407907
Position 4839: 0.0006481710550516028
Position 6168: 0.0006468427714987484
Position 796: 0.000642699154210365
Position 7081: 0.0006217761376019658
Position 4948: 0.0006141720977084802
Position 588: 0.0005790943845974571
Position 1112: 0.0005677094088170676
Position 7449: 0.000556993552445256
Position 5018: 0.0005478801333022918
Position 1999: 0.0005470632401347972
Position 7446: 0.0005152862013850223
Position 2926: 0.0005078752462069916
Position 2494: 0.000507839185048872
Position 118: 0.0004933628719008228
Position 7060: 0.0004748815297183741
Position 6948: 0.00045604840394349754
Position 2544: 0.0004402688085562716
Position 5971: 0.0004353200111241103
Position 6731: 0.00041982030203578625
Position 7290: 0.00040851441056795893
Position 1217: 0.00038203815015019763
Position 135: 0.00037004531633856743
Position 2469: 0.0003622506972418519
Position 505: 0.00036096692722702444
Position 2853: 0.00035661311527914586
Position 6407: 0.0003518088760074898
Position 4282: 0.00034871127238944214
Position 2704: 0.00033422458958021336
Position 6804: 0.0003281878895653465
Position 6675: 0.0003244944863424468
Position 7246: 0.00031498942554520894
Position 2307: 0.000314056092072247
Position 1836: 0.0002835562211525295
Position 4318: 0.00027989303188194264
Position 2855: 0.0002793497794457695
Position 668: 0.00026542085635302895
Position 2984: 0.00026385407157445014
Position 3103: 0.0002581889467257525
Position 6553: 0.0002239543175687123
Position 4433: 0.00022336504518854716
Position 1644: 0.0002176737447080674
Position 7241: 0.00021506415005832923
Position 5002: 0.00020699579701830302
Position 3077: 0.00020650769112515405
Position 2499: 0.00020585816429723874
Position 1027: 0.00020132692833896775
Position 7070: 0.00019961243046832624
Position 3409: 0.00019829947873144
Position 3250: 0.00019501036276645123
Position 2286: 0.00019162954552164225
Position 540: 0.00018746157706734078
Position 537: 0.00017550405771710198
Position 6550: 0.000168174155486473
Position 1220: 0.00016778770982914395
Position 6020: 0.00016663329694907692
Position 3285: 0.00016625874473025023
Position 7398: 0.00016304175276605096
Position 7234: 0.00015923493569236312
Position 6412: 0.00015289699191854483
Position 4703: 0.00014677665946741274
Position 1415: 0.00014634815106947982
Position 1192: 0.0001425873595843689
Position 364: 0.00013146258564495999
Position 2816: 0.00012970691499904934
Position 6244: 0.0001277253154455002
Position 6060: 0.00012696208287822815
Position 1320: 0.00011871310328511252
Position 2732: 0.00011133607548987572
Position 1742: 0.00010318240635171636
Position 4064: 0.00010282084443823938
Position 7695: 9.545977588367721e-05
Position 778: 9.479284584143705e-05
Position 1342: 9.459822912547848e-05
Position 6695: 9.403137275224253e-05
Position 7093: 9.353379938668383e-05
Position 103: 9.29022080502155e-05
Position 4131: 9.158037409032979e-05
Position 3774: 8.948858967192878e-05
Position 1292: 8.942910529595742e-05
Position 3108: 8.582831730339248e-05
Position 5104: 8.444911713907451e-05
Position 2004: 8.14283688563245e-05
Position 1207: 8.10694122776047e-05
Position 3363: 7.701766993270305e-05
Position 1699: 7.415157801489988e-05
Position 1182: 7.253546633451005e-05
Position 4768: 7.194575169538968e-05
Position 3130: 6.923606619710815e-05
Position 2257: 6.789677504487389e-05
Position 3260: 6.635387297528396e-05
Position 1030: 6.491806861737679e-05
Position 7040: 6.175426949504408e-05
Position 3328: 6.093598036085473e-05
Position 2379: 6.043764351418767e-05
Position 2858: 5.8788779632892194e-05
Position 2989: 5.682992886626128e-05
Position 1194: 5.573823823567214e-05
Position 6728: 5.4858195341750434e-05
Position 6283: 5.338906065260814e-05
Position 5143: 5.112706452961929e-05
Position 2776: 5.0562219663711586e-05
Position 2007: 5.0414343666054736e-05
Position 3234: 5.028670448648522e-05
Position 3269: 5.00621674590087e-05
Position 4363: 4.6601590431102335e-05
Position 7885: 4.5364466938327665e-05
Position 2487: 4.443207014657679e-05
Position 6782: 4.3886771167082496e-05
Position 635: 4.3730114843043464e-05
Position 2413: 4.357150169772959e-05
Position 3669: 4.317877261081733e-05
Position 3126: 3.479246032235961e-05
Position 695: 3.4416500312473685e-05
Position 2398: 3.2688851542917766e-05
Position 3692: 3.229738685031658e-05
Position 4711: 3.164098221547745e-05
Position 3348: 3.152531010271128e-05
Position 1593: 2.9244403202618876e-05
Position 3987: 2.7991034195494587e-05
Position 142: 2.7288939395615888e-05
Position 3900: 2.38562494025828e-05
Position 4905: 2.2637991534999214e-05
Position 5843: 2.2170341449235967e-05
Position 1521: 2.1725589571949373e-05
Position 3265: 2.124447223033664e-05
Position 2295: 2.121140345562111e-05
Position 7172: 1.9464197799065184e-05
Position 2174: 1.945212532803523e-05
Position 730: 1.9197590188695976e-05
Position 4717: 1.900826082092946e-05
Position 2418: 1.8807142577609575e-05
Position 4648: 1.838117490100087e-05
Position 3924: 1.7385792664916476e-05
Position 1654: 1.645606626646314e-05
Position 2477: 1.636850429512737e-05
Position 1228: 1.615643000155522e-05
Position 7255: 1.5752629393276386e-05
Position 1268: 1.543139346341489e-05
Position 7454: 1.500619350946573e-05
Position 6681: 1.4769724941911062e-05
Position 3892: 1.4538026864591042e-05
Position 1307: 1.4050643571027153e-05
Position 6655: 1.301251462288841e-05
Position 3752: 1.2923592260035787e-05
Position 849: 1.245558652628182e-05
Position 6853: 1.1544923962288466e-05
Position 517: 1.1193403347074208e-05
Position 2736: 1.1077483482349251e-05
Position 676: 1.0403870406156449e-05
Position 2572: 1.0257223864740747e-05
Position 3023: 9.800236398667763e-06
Position 6736: 8.913339642088486e-06
Position 1247: 8.909117829665677e-06
Position 1325: 8.607521533784992e-06
Position 682: 8.586795691394213e-06
Position 3267: 8.315105336199469e-06
Position 3110: 7.4126829549022874e-06
Position 152: 7.253542904162561e-06
Position 1706: 6.8658987288653604e-06
Position 3355: 6.7528933247705544e-06
Position 883: 6.694507252801379e-06
Position 6417: 6.168638329560346e-06
Position 4573: 6.142579642325042e-06
Position 5799: 6.0307105199104624e-06
Position 6580: 5.83537202543649e-06
Position 5991: 5.418112036387478e-06
Position 2504: 5.3390814944602746e-06
Position 704: 5.326530258749459e-06
Position 3868: 5.29336803479687e-06
Position 595: 5.237458807744798e-06
Position 4554: 4.984765971692405e-06
Position 3827: 4.347113883740208e-06
Position 2662: 4.109258832132677e-06
Position 2433: 4.012083877460711e-06
Position 1567: 3.967765370005899e-06
Position 6689: 3.793323452565262e-06
Position 4438: 3.767377809101991e-06
Position 3733: 3.1390028152047538e-06
Position 4698: 3.1081475735484153e-06
Position 1380: 2.8399956790147663e-06
Position 701: 2.74688205456167e-06
Position 4746: 2.134666694517157e-06
Position 4701: 1.7384421414153335e-06
Position 3190: 8.710327448427813e-07
Position 2622: 6.930172939059774e-07
Position 918: 6.911753326987262e-07
Position 322: 3.4260760599604316e-07
Position 413: 3.417893211665735e-07
Position 3262: 2.8094058972297946e-07
Position 4723: 2.1109365766111387e-07
Position 3333: 2.0420426843902886e-07
Position 593: 1.6571815513349203e-07
Position 388: 1.6370445136041103e-07
Position 1054: 1.440871496522106e-07
Position 438: 1.3481102991167572e-07
Position 961: 1.1739293662118387e-07
Position 392: 1.0258901995044721e-07
Position 522: 9.9936175702936e-08
Position 558: 9.683505554591964e-08
Position 370: 9.529843208721937e-08
Position 4807: 6.407778665607774e-08
Position 4771: 5.602918421935411e-08
Position 811: 5.5496692524309296e-08
Position 548: 4.877763574412969e-08
Position 1470: 3.8526916856252925e-08
Position 377: 3.129906123051623e-08
Position 3530: 2.930520131600769e-08
Position 183: 2.7798217942355185e-08
Position 2312: 2.6609843492479713e-08
Position 3856: 2.0131930085675833e-08
Position 957: 1.8535869820821624e-08
Position 3105: 1.806325162503989e-08
Position 3815: 1.5550401289901608e-08
Position 949: 1.523762435804837e-08
Position 806: 1.3089885881291817e-08
Position 4160: 1.2445959920629153e-08
Position 817: 1.1577627640123186e-08
Position 4189: 1.0890232185728191e-08
Position 706: 1.0597486014171607e-08
Position 2603: 9.0234043068342e-09
Position 2327: 4.730232164230678e-09
Position 2363: 2.59740364405796e-09
Position 2276: 2.138129412295953e-09
Position 1436: 5.808149316308028e-10
Position 397: 1.7130252245154488e-10
Position 326: 1.6366216988120983e-11
Position 4137: 1.9087964934928602e-12
Position 400: 3.5497895552668227e-13
Position 431: 2.7415367688787536e-13
