Gene = Ndufc1
Position 3109: 0.031028110480250903
Position 1927: 0.026265293354130068
Position 2286: 0.025821834859781873
Position 2277: 0.015602603547367278
Position 396: 0.01132753505659171
Position 3625: 0.010827264557950642
Position 3819: 0.008976689885955395
Position 945: 0.008783634376141958
Position 2574: 0.007740938974183897
Position 2303: 0.007131498743166462
Position 4245: 0.006502255482489425
Position 1955: 0.0055931790301170705
Position 3373: 0.005227445134335779
Position 2981: 0.0051378496145525
Position 1503: 0.00485420631669082
Position 1005: 0.004851455805535874
Position 3577: 0.004690698812760965
Position 3673: 0.004478485883850089
Position 3991: 0.003653006565135092
Position 3581: 0.0035242320975886793
Position 2320: 0.0034027590078637183
Position 966: 0.003162682856689664
Position 2008: 0.002882735210896666
Position 3153: 0.0027255977403925955
Position 4283: 0.0024736627573103635
Position 206: 0.001990224878995865
Position 209: 0.0019233402369049943
Position 1405: 0.0018782963578713259
Position 985: 0.0016824909415411318
Position 942: 0.001649618011513589
Position 3860: 0.0015732248472596223
Position 341: 0.0013820161151614724
Position 3124: 0.0013667149759738636
Position 3034: 0.0012414096482629743
Position 2326: 0.0010688351034863943
Position 3925: 0.0010018603652549737
Position 3392: 0.0009685776176678883
Position 3596: 0.0009448363613067715
Position 2294: 0.0008816634427141109
Position 2524: 0.0008426465587297698
Position 3517: 0.0008297043464760826
Position 203: 0.0007600904790829883
Position 2335: 0.0007457557075808435
Position 4119: 0.0007257175434293464
Position 3416: 0.0007137037770124807
Position 1897: 0.0006902161518060227
Position 3647: 0.0006366029228963931
Position 1941: 0.000616837983554558
Position 1094: 0.0006024947773557174
Position 2061: 0.0005516202089925156
Position 3105: 0.0005099369114111206
Position 1021: 0.0004981099410334696
Position 2958: 0.00045984068781158117
Position 703: 0.00041324596699381924
Position 3630: 0.0004054492983871399
Position 2289: 0.0003918170478285405
Position 3805: 0.0003908924902764876
Position 1597: 0.00033454673843710743
Position 4172: 0.00024812765047438806
Position 4067: 0.00020548882131029157
Position 3963: 0.00019836296096479425
Position 1075: 0.00018455365889817076
Position 398: 0.00016743281113387507
Position 1106: 0.00016682508299306585
Position 2043: 0.000149388132010179
Position 545: 0.0001450712918478685
Position 802: 0.000143042009124465
Position 1902: 0.00014193001729631343
Position 2915: 0.00013325308009651154
Position 4153: 0.00013088947911234856
Position 1341: 0.0001296440898576084
Position 1059: 0.00012196701859116499
Position 233: 0.0001190724611794315
Position 775: 0.00011409105846226345
Position 3289: 0.00011004507152183016
Position 3687: 0.00010958587201346862
Position 756: 0.00010093675270203889
Position 680: 8.774916310629784e-05
Position 1966: 8.168160359094569e-05
Position 3158: 6.206065387492735e-05
Position 158: 6.091084135632088e-05
Position 140: 5.6804612148248046e-05
Position 294: 5.505097715032346e-05
Position 2472: 5.1953310699750726e-05
Position 360: 5.0902239524999615e-05
Position 1174: 5.0870635377869776e-05
Position 2021: 4.7767431400129105e-05
Position 200: 4.686958381005121e-05
Position 3970: 4.5609149761440564e-05
Position 498: 4.417915880150944e-05
Position 1878: 4.416697671414647e-05
Position 1047: 3.885615427726516e-05
Position 2322: 3.860477218810731e-05
Position 276: 3.769351551956817e-05
Position 2038: 3.5925172689061936e-05
Position 596: 3.571369257442003e-05
Position 2381: 3.567886134940647e-05
Position 1542: 3.5670934090337714e-05
Position 690: 3.454194079805615e-05
Position 1934: 3.268642657137209e-05
Position 2772: 3.2553968312022306e-05
Position 4304: 3.089654312952603e-05
Position 429: 3.063146861751325e-05
Position 3254: 2.5262532259212145e-05
Position 2116: 2.3764194172479017e-05
Position 3764: 2.295725924541093e-05
Position 1747: 2.111495917488933e-05
Position 2601: 2.0885479269552777e-05
Position 3707: 1.8360757732004478e-05
Position 2098: 1.7969893295972082e-05
Position 1619: 1.7263278135159832e-05
Position 221: 1.651560593611058e-05
Position 3873: 1.5228145464778615e-05
Position 4176: 1.5217832442145408e-05
Position 253: 1.5214590591512517e-05
Position 2083: 1.4871442288060697e-05
Position 3267: 1.4109714446981136e-05
Position 2527: 1.3301604515670076e-05
Position 1114: 1.2936698795275562e-05
Position 4190: 1.2515169732908893e-05
Position 2615: 1.2057226201853282e-05
Position 1807: 1.0575481865334231e-05
Position 568: 9.973166700584674e-06
Position 1653: 9.957973135956365e-06
Position 574: 9.853067221993461e-06
Position 4290: 9.53568527578965e-06
Position 1201: 6.879091131510208e-06
Position 437: 6.4282073267951465e-06
Position 1715: 5.029898891353476e-06
Position 1804: 5.018647729302369e-06
Position 771: 4.4709007654951526e-06
Position 1753: 4.058875911359772e-06
Position 2024: 3.534800931063567e-06
Position 327: 3.2777469521231247e-06
Position 1136: 3.0697067622422906e-06
Position 1318: 2.7671554189402475e-06
Position 1038: 2.5947001499288385e-06
Position 416: 2.320792013981088e-06
Position 1616: 2.2311050000798587e-06
Position 163: 2.1555663813706973e-06
Position 2000: 2.056858265593102e-06
Position 1977: 2.0431902284437736e-06
Position 2067: 2.0326459780951315e-06
Position 2086: 1.8984504495933102e-06
Position 1345: 1.4423989600629237e-06
Position 1608: 1.4017832346094316e-06
Position 1322: 1.3711412043160926e-06
Position 1143: 1.3154711739480434e-06
Position 1140: 1.29652935240627e-06
Position 632: 1.0461960684850079e-06
Position 551: 9.940359093744198e-07
Position 616: 9.278949380744595e-07
Position 2169: 6.906104841944294e-07
Position 2079: 6.874167794767871e-07
Position 1855: 6.838034837969446e-07
Position 283: 5.434488103627936e-07
Position 454: 3.591409509420474e-07
Position 406: 3.484015201298789e-07
Position 180: 2.8344090560625293e-07
Position 1286: 2.7277967101610285e-07
Position 886: 2.0723784996823225e-07
Position 1122: 7.823830365978979e-08
Position 142: 7.643103328260253e-08
Position 73: 7.104110556722246e-08
Position 607: 6.99235998725235e-08
Position 579: 1.0044508034431698e-08
Position 638: 6.450832366747061e-09
Position 624: 4.97838612117014e-09
Position 549: 3.6595464178706837e-09
Position 651: 2.6156676239019417e-09
Position 612: 1.3790948751317826e-09
Position 129: 1.1534496702255288e-11
Position 119: 3.933753102150394e-12
Position 447: 1.8921344797395317e-12
