Gene = Arl6ip4
Position 670: 0.00044973173901266517
Position 1245: 0.0004328610308057224
Position 1602: 0.00039130346987293116
Position 940: 0.00039050332617241275
Position 1640: 0.0003732587352680853
Position 855: 0.0003516682196860873
Position 929: 0.00034744480916037285
Position 2051: 0.000342033420243842
Position 1684: 0.0003093082002659046
Position 1185: 0.00029359002616145716
Position 1230: 0.00029155741924596825
Position 925: 0.0002901523798579434
Position 399: 0.00027976368710702713
Position 1928: 0.00026820753348237504
Position 1852: 0.0002205929239333161
Position 958: 0.00016795059975230187
Position 1458: 0.00013107705988990112
Position 1759: 0.00012711396161127104
Position 946: 0.00011038884934756465
Position 1408: 0.00010671827272567993
Position 2002: 0.00010537890217047756
Position 2063: 9.910957127045076e-05
Position 1692: 9.321009364752445e-05
Position 1057: 8.570881737438907e-05
Position 964: 8.252040173916104e-05
Position 299: 7.857943650673078e-05
Position 1352: 7.41828572651294e-05
Position 1752: 7.164663391465136e-05
Position 949: 6.671777287163146e-05
Position 387: 6.275169120624844e-05
Position 301: 6.268536316374085e-05
Position 955: 5.9657915225930905e-05
Position 1787: 5.723228206969516e-05
Position 602: 5.402937358832779e-05
Position 517: 4.772806006822557e-05
Position 532: 4.688857591587125e-05
Position 1024: 4.175157079403001e-05
Position 511: 3.841248028091954e-05
Position 817: 3.497242905517097e-05
Position 951: 3.430065696486349e-05
Position 943: 3.3814755720872937e-05
Position 1744: 3.089447597593456e-05
Position 776: 3.0156246633031022e-05
Position 381: 2.8660907801099968e-05
Position 822: 2.798234213790107e-05
Position 961: 2.7425059492878264e-05
Position 1898: 2.65424524695331e-05
Position 934: 2.5327606535045872e-05
Position 781: 2.4218449249631745e-05
Position 676: 1.9935073488693295e-05
Position 819: 1.9179462913492366e-05
Position 714: 1.3685019115881568e-05
Position 313: 1.2923109112897658e-05
Position 464: 1.222294278248338e-05
Position 1536: 1.1170394760788472e-05
Position 598: 8.973444883733635e-06
Position 416: 7.531705619326779e-06
Position 734: 7.238550939750901e-06
Position 471: 6.978856783316633e-06
Position 102: 6.039488433835748e-06
Position 1595: 5.706611642301367e-06
Position 790: 5.5016049401787e-06
Position 566: 5.465233049286174e-06
Position 967: 4.836214316540674e-06
Position 1127: 4.707518856123852e-06
Position 1777: 4.357051364098535e-06
Position 696: 4.294750247713956e-06
Position 1065: 4.2385573741947305e-06
Position 539: 3.780208849507177e-06
Position 1111: 3.299372299661947e-06
Position 988: 3.066097074375654e-06
Position 832: 2.9713220918053204e-06
Position 1592: 2.934286954541204e-06
Position 1470: 2.605729207404485e-06
Position 1030: 2.5184800261079695e-06
Position 199: 2.3916315988489876e-06
Position 1279: 2.3441059355465685e-06
Position 1273: 2.153350222940536e-06
Position 410: 1.6350180910143935e-06
Position 478: 1.6062367235854934e-06
Position 629: 1.442967244277536e-06
Position 421: 1.2896017911641585e-06
Position 748: 9.738379705969246e-07
Position 778: 9.100772729701313e-07
Position 826: 8.827985796883994e-07
Position 838: 6.027542631409361e-07
Position 537: 5.560929569935364e-07
Position 685: 4.706582347119156e-07
Position 487: 4.344597090102697e-07
Position 727: 4.2978447975911884e-07
Position 704: 4.059854137222731e-07
Position 840: 3.455170281675995e-07
Position 378: 2.7205770923403204e-07
Position 1247: 2.3623659114184313e-07
Position 1094: 2.2837000070150403e-07
Position 750: 2.0780589114544422e-07
Position 432: 1.7076150352514055e-07
Position 141: 4.277943548723926e-08
Position 495: 1.7290379245436994e-08
Position 1300: 8.773458255362868e-09
Position 107: 8.693907771267787e-09
Position 442: 4.1932323847498074e-09
Position 160: 2.0422832164526574e-09
Position 153: 1.6138705222185044e-09
Position 179: 1.4940525165268536e-09
Position 182: 1.4207934705940707e-09
Position 173: 1.3778754425958596e-09
Position 118: 1.2731413648181234e-09
Position 146: 1.1987154976153216e-09
Position 112: 1.2751978990964002e-10
Position 438: 8.175661521345762e-11
Position 453: 6.254748252646316e-11
Position 1275: 4.229720487799872e-11
Position 430: 3.037706234107512e-11
Position 435: 1.1495860928465717e-12
Position 426: 1.0681880434746656e-12
Position 541: 5.518250442092875e-13
