Gene = Ficd
Position 4501: 0.00017326945903502113
Position 2846: 0.00017316727092657328
Position 2778: 0.00015094337238100462
Position 1879: 0.00014636099197520638
Position 246: 0.00012911974701259763
Position 843: 0.0001229573462703744
Position 2075: 0.0001177658668232963
Position 1741: 0.00010360613642353032
Position 1215: 9.765292518348688e-05
Position 2946: 9.477181675836285e-05
Position 1565: 8.239115905699832e-05
Position 1848: 8.044908682359294e-05
Position 1492: 7.994413878961553e-05
Position 1855: 7.80111524593548e-05
Position 2745: 7.785477301012523e-05
Position 2751: 7.559815785118192e-05
Position 180: 7.266903617243278e-05
Position 300: 6.174300086209018e-05
Position 1996: 6.138314517973811e-05
Position 927: 6.100563724764816e-05
Position 1213: 5.831940411674113e-05
Position 1863: 5.3118915002663836e-05
Position 2706: 4.94481082054683e-05
Position 208: 4.704155919004856e-05
Position 2313: 4.665257019953145e-05
Position 1714: 4.392420352884359e-05
Position 609: 4.247664452030949e-05
Position 536: 4.203048000245859e-05
Position 1316: 3.785249086144605e-05
Position 2538: 3.6342345663503705e-05
Position 1886: 3.157413081961377e-05
Position 124: 3.0055115604155164e-05
Position 497: 2.6772623476522313e-05
Position 1897: 2.5059635364565663e-05
Position 2219: 2.0795323530779624e-05
Position 280: 1.7096219449011372e-05
Position 161: 1.548558795592246e-05
Position 2271: 1.4943524213393608e-05
Position 1870: 1.3912562199910173e-05
Position 1404: 1.368089080598309e-05
Position 659: 1.1470735183415677e-05
Position 2113: 1.0287539186025131e-05
Position 1913: 9.62461625605057e-06
Position 677: 9.59373528724478e-06
Position 511: 8.635232669352365e-06
Position 820: 8.298150726891764e-06
Position 642: 6.398205252871708e-06
Position 2561: 6.047617694618129e-06
Position 1800: 5.835240197505837e-06
Position 502: 5.799487566983904e-06
Position 621: 5.696639555904653e-06
Position 1369: 4.410167123956636e-06
Position 572: 4.290607355373275e-06
Position 1461: 4.156851630274914e-06
Position 305: 3.5980009236486694e-06
Position 630: 2.6330108971744935e-06
Position 2985: 2.328375670881429e-06
Position 506: 1.767134914809185e-06
Position 846: 9.404101603796744e-07
Position 514: 7.648601089058665e-07
Position 250: 6.523731507437378e-07
Position 114: 5.388500286028207e-07
Position 857: 4.896606870403541e-07
Position 288: 3.979865361613887e-07
Position 723: 2.353983108415398e-07
Position 1348: 2.2078862207458671e-07
Position 1930: 2.0865227242409954e-07
Position 240: 2.0449765565608e-07
Position 1580: 1.480175310401478e-07
Position 891: 7.314709387133237e-08
Position 2625: 6.8603180592961936e-09
