Gene = Msantd4
Position 140: 1.7156575760272346e-06
Position 145: 1.5359226704081628e-06
Position 2187: 1.5141412772443368e-06
Position 73: 1.3092939635562566e-06
Position 7277: 1.1247404555292646e-06
Position 7539: 1.1042954701922498e-06
Position 469: 1.067308546434667e-06
Position 7242: 1.0241186432480039e-06
Position 387: 9.881768601782278e-07
Position 618: 8.893483235513846e-07
Position 7740: 8.635140481042278e-07
Position 927: 7.145017881387397e-07
Position 225: 6.908737643938599e-07
Position 584: 5.805825379137736e-07
Position 166: 5.537221840433182e-07
Position 338: 4.35087796149115e-07
Position 2289: 4.286923087817155e-07
Position 200: 2.864028993976813e-07
Position 849: 1.9235501593392987e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5104: 0.5814336159237964
Position 3096: 0.5281712770826035
Position 7428: 0.35227237100898734
Position 6974: 0.2642719731602925
Position 8176: 0.2358334271389003
Position 6187: 0.20733551721286098
Position 1175: 0.16921339188809736
Position 4987: 0.15675157190159503
Position 9955: 0.1131528693633004
Position 9842: 0.1106180607666272
Position 777: 0.10971343494708678
Position 180: 0.09189116274919172
Position 6221: 0.08533840981363157
Position 1005: 0.0741432998089333
Position 5080: 0.06214631431944525
Position 9443: 0.05811182355570111
Position 7223: 0.04679109486723376
Position 10017: 0.04219449380970448
Position 1346: 0.03718127199348744
Position 5077: 0.02503302336852035
Position 938: 0.024473017951177956
Position 6706: 0.02417734618357669
Position 5042: 0.018971253906992277
Position 804: 0.018879182496915944
Position 7446: 0.017546729516536425
Position 6119: 0.017323658645195635
Position 3798: 0.015431285301357161
Position 5016: 0.014941549053277456
Position 8222: 0.014086131517886253
Position 884: 0.01262286451032046
Position 3130: 0.012190190946568235
Position 1272: 0.010962201319681588
Position 3159: 0.010713742665076501
Position 5083: 0.01068100683926959
Position 1201: 0.010174677655606848
Position 6087: 0.009781961008353823
Position 8298: 0.009418746209575607
Position 7521: 0.00885655667178551
Position 10301: 0.008642520506226326
Position 8336: 0.008529801347865459
Position 3104: 0.007584994226609622
Position 7903: 0.007275254485310379
Position 7838: 0.007044825889177234
Position 9873: 0.005731722727391701
Position 9026: 0.005551866705025947
Position 8380: 0.005493808414628051
Position 4916: 0.0051486282088084945
Position 1577: 0.004943001982294581
Position 2221: 0.004916368300448684
Position 7806: 0.004880741946691229
Position 9812: 0.004787150106106496
Position 8182: 0.00429042840751386
Position 7080: 0.004228595927404089
Position 1595: 0.004170722081439018
Position 9501: 0.0035059107145655483
Position 7496: 0.003355609499771646
Position 7185: 0.0027452631656847844
Position 383: 0.0027008913396822137
Position 1325: 0.002536355038324578
Position 6786: 0.0025228973593975825
Position 7774: 0.002498342098585588
Position 1353: 0.0024509145792790217
Position 7707: 0.002380614519830161
Position 3171: 0.0023065270804721134
Position 187: 0.0022998474116343475
Position 1558: 0.0022942750096447175
Position 6156: 0.002176972471278211
Position 2381: 0.002146314606200796
Position 3122: 0.002040504393260979
Position 4814: 0.0019945535847911222
Position 5716: 0.0019106044085718617
Position 10041: 0.0018885329182364366
Position 2856: 0.0018068346458497745
Position 3366: 0.0017216444601901696
Position 5926: 0.0016403539411542533
Position 6676: 0.0015531293835187154
Position 7932: 0.0015093350196410313
Position 813: 0.0014548470997382996
Position 5781: 0.0014183098048952782
Position 2042: 0.0013921394661672026
Position 6225: 0.0013882297636683757
Position 3333: 0.0013594861816845813
Position 2106: 0.0012818301377485112
Position 2101: 0.0012622869387481225
Position 9817: 0.0011414267022827806
Position 4555: 0.0011197744037822227
Position 1181: 0.0011037955171630603
Position 8587: 0.0010603549127998844
Position 10182: 0.0010504257303413657
Position 9181: 0.0010029606114647653
Position 1667: 0.0009319790421372453
Position 1711: 0.0009316712141155834
Position 9560: 0.0009184295826739143
Position 3316: 0.0008279788719593838
Position 790: 0.0007857115847398686
Position 1685: 0.0007473880781005146
Position 7617: 0.0007249529293157978
Position 1952: 0.0005808723284691827
Position 2361: 0.0005686312796393122
Position 338: 0.0005683584771874633
Position 8416: 0.0005567773644241615
Position 6753: 0.0005406020324258931
Position 6391: 0.000537908513710666
Position 5991: 0.0004880384712970913
Position 3111: 0.0004579714344353608
Position 160: 0.00045537973999082166
Position 968: 0.00044942422703229707
Position 1564: 0.0004492363793553346
Position 8229: 0.0004209145522320853
Position 6400: 0.0004160210986193139
Position 858: 0.00039397097612410635
Position 4899: 0.00034962315302527374
Position 5673: 0.0003483817815388374
Position 898: 0.00034816754790279467
Position 4749: 0.000347197600379265
Position 9045: 0.00033758344643452945
Position 3016: 0.00032964453290902065
Position 182: 0.00032437865755898323
Position 618: 0.00032217890006154976
Position 943: 0.0003218071099353087
Position 1408: 0.00031945526632551395
Position 7949: 0.00031891795163499563
Position 3764: 0.0003092245179232213
Position 5971: 0.0003027601436762923
Position 4616: 0.00028900779064991574
Position 1790: 0.00027655932159616805
Position 1279: 0.00027390756268892995
Position 3362: 0.000232252033378049
Position 5361: 0.00022678779517776206
Position 3683: 0.00022406227532923654
Position 7220: 0.00021867889415412128
Position 1246: 0.00021640317985136342
Position 5521: 0.00021271239860362783
Position 4124: 0.0002125146418661338
Position 1095: 0.0002114245689540533
Position 5290: 0.00020620871688547808
Position 1867: 0.00016936339419499803
Position 260: 0.0001630010301349396
Position 7299: 0.00015624944610741502
Position 1009: 0.00014107295572626165
Position 7124: 0.00013812358924336317
Position 405: 0.00013409290765501223
Position 128: 0.00012874482320539458
Position 1014: 0.0001223444556253998
Position 1139: 0.00011602457759833009
Position 5277: 0.00011313028791834463
Position 1722: 0.00010780333481911706
Position 323: 0.00010275495136294624
Position 8543: 9.585247027299798e-05
Position 974: 8.760934159243048e-05
Position 5939: 8.312742007603111e-05
Position 824: 8.246544878438318e-05
Position 1905: 7.451594858885592e-05
Position 2570: 6.89899271058618e-05
Position 305: 6.42506169281116e-05
Position 2131: 6.390262128576035e-05
Position 441: 5.651393875121513e-05
Position 1793: 5.405012408797795e-05
Position 1693: 5.088285142943642e-05
Position 1656: 4.023635002664882e-05
Position 2338: 3.7433077162603264e-05
Position 4718: 3.179164326839834e-05
Position 2018: 3.146446370429701e-05
Position 1996: 3.115772676644601e-05
Position 2055: 2.9117620194497964e-05
Position 1415: 2.7617415386579696e-05
Position 1238: 2.59637529886562e-05
Position 2691: 1.4706493466211296e-05
Position 277: 1.2119509893649854e-05
Position 1055: 1.0871998444348727e-05
Position 1061: 1.0263240308248796e-05
Position 244: 9.521612841319227e-06
Position 849: 9.00620508190146e-06
Position 957: 8.638542015961276e-06
Position 1022: 8.166580517657168e-06
Position 6255: 7.721629458379659e-06
Position 485: 5.419276502715209e-06
Position 210: 5.310281917827756e-06
Position 3216: 4.944460348633603e-06
Position 836: 4.85043279944698e-06
Position 196: 4.667720346715191e-06
Position 241: 3.3678876730569063e-06
Position 263: 2.5431272658708278e-06
Position 3174: 2.289960045657549e-06
Position 871: 1.8436787069932582e-06
Position 1076: 1.7051302014782013e-06
Position 407: 1.5287713021161364e-06
Position 1090: 1.0762176301870348e-06
Position 1286: 1.06460716925147e-06
Position 526: 9.235779753474126e-07
Position 1111: 7.226098319483303e-07
Position 281: 5.504459344170138e-07
Position 1248: 5.179208919785839e-07
Position 552: 4.151496991533192e-07
Position 1204: 4.060948658428987e-07
Position 1804: 3.50780503577781e-07
Position 1438: 2.7099463858692926e-07
Position 493: 2.58366782358376e-07
Position 267: 2.2822033063317735e-07
Position 447: 1.6030412532230224e-07
Position 840: 1.327186363272752e-07
Position 531: 1.0212942561519019e-07
Position 466: 8.396949411795344e-08
Position 587: 6.281923003041522e-08
Position 497: 2.051172840656096e-08
Position 456: 1.7836233668317485e-08
Position 205: 6.954685637446327e-09
Position 107: 4.355314500082725e-09
Position 114: 2.786507487410277e-09
Position 116: 2.139560716413894e-09
Position 119: 5.65791213010941e-10
Position 111: 5.607371475285276e-10
