Gene = Chst15
Position 474: 2.0462595989226727e-08
Position 211: 9.890445227758046e-09
Position 519: 5.308796702083712e-09
Position 237: 3.464865969986121e-09
Position 406: 3.1804325966348923e-09
Position 145: 2.5778601116705797e-09
Position 80: 2.2895276278752845e-09
Position 139: 1.676625393545625e-09
Position 397: 1.102489939114224e-09
Position 964: 8.693240514567557e-10
Position 763: 7.164653638109751e-10
Position 151: 4.751015411438961e-10
Position 188: 2.2672398954056958e-10
Position 913: 6.350686238369213e-11
Position 225: 3.835835694505945e-11
Position 76: 1.7295110533290455e-11
Position 162: 9.775898020174528e-12
Position 153: 7.073363770769887e-13
Position 222: 4.427280778055792e-14
