Gene = Atraid
Position 434: 2.4916572789786173e-05
Position 550: 1.5791534156589103e-05
Position 12: 4.178672202796899e-06
Position 4381: 3.4083885833072426e-06
Position 548: 3.084790170780269e-06
Position 808: 2.9892080936984195e-06
Position 4341: 1.928662156639626e-06
Position 4265: 9.136918255589663e-07
Position 1055: 8.688855713034476e-07
Position 1389: 8.575577386055464e-07
Position 862: 2.6993162139604903e-07
Position 3938: 2.436501281282461e-07
Position 1178: 2.1371768564297191e-07
Position 869: 1.7425531241595685e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 826: 0.890380158774579
Position 3561: 0.7689060608222492
Position 4127: 0.6715072556157887
Position 5984: 0.3535706945349954
Position 3826: 0.30947989990347463
Position 5325: 0.20336675997496825
Position 5378: 0.1672372739848047
Position 5708: 0.13340817634537022
Position 4462: 0.12343373014673521
Position 4194: 0.08264556860909592
Position 5627: 0.050984301988455764
Position 1308: 0.034187780713099664
Position 3801: 0.027942505533606263
Position 4722: 0.022684328747363366
Position 559: 0.021804158292395088
Position 1586: 0.021270146765072964
Position 3887: 0.021254021421092086
Position 5679: 0.01747571253890618
Position 591: 0.0149060016300228
Position 4898: 0.014843780492629145
Position 3613: 0.014495102493418698
Position 4644: 0.014284627126791382
Position 5781: 0.012860152689477844
Position 5011: 0.010263877828585037
Position 5798: 0.008676899130905549
Position 375: 0.00775057799128489
Position 4477: 0.006265520058461244
Position 2324: 0.006057562875512621
Position 4506: 0.005932987981033791
Position 4322: 0.005605637837869521
Position 5040: 0.005604143643803462
Position 4301: 0.005218964013698134
Position 5045: 0.004756441188905751
Position 4159: 0.004243269423057734
Position 3566: 0.004145462486879073
Position 4074: 0.004090477458524625
Position 3475: 0.003947462524137329
Position 3280: 0.0038405967082094207
Position 2361: 0.003646746477942325
Position 4163: 0.003487185998207965
Position 3741: 0.0032428400124226665
Position 3911: 0.003204717890290767
Position 3461: 0.002956143132587048
Position 2681: 0.0029507502884820354
Position 797: 0.0028118434566004975
Position 530: 0.002661374760403978
Position 807: 0.0026186201438153883
Position 4658: 0.0025497799668041062
Position 1963: 0.002522104057213643
Position 3836: 0.0024915933563098808
Position 4770: 0.0023234496112682747
Position 3589: 0.0021635992657903533
Position 4849: 0.002105508892777263
Position 385: 0.001805435512211136
Position 410: 0.0017855243140697215
Position 3735: 0.001584570863787244
Position 5233: 0.001515914335966136
Position 4458: 0.001510274677490322
Position 3386: 0.001487716174993477
Position 5750: 0.0013183339775007935
Position 5444: 0.0012458925558889488
Position 3765: 0.0012442085063346573
Position 3505: 0.001197066760934738
Position 4200: 0.0011032959831366509
Position 848: 0.0010742308252717945
Position 2453: 0.0010478114586258168
Position 4023: 0.001042782903658404
Position 5279: 0.001017668908273128
Position 1515: 0.0010150972463255422
Position 1666: 0.0009940618956597311
Position 4797: 0.0009767173471715354
Position 2151: 0.0009211958771444687
Position 4821: 0.0009145351006162911
Position 1582: 0.0008815453388353663
Position 3760: 0.0008807437524927029
Position 3812: 0.00087171923617348
Position 3893: 0.0008222626460517366
Position 3851: 0.0007977981933504873
Position 5230: 0.0007372500640294864
Position 5924: 0.0007188885010052304
Position 2725: 0.0006246141722135633
Position 1339: 0.0005922380202453966
Position 2550: 0.0005815211570537079
Position 4858: 0.000570151889394588
Position 2593: 0.0005585737853247317
Position 5021: 0.0005254377790321586
Position 867: 0.0005080254367790933
Position 213: 0.000500642113928884
Position 2116: 0.0004951946786690571
Position 4964: 0.00048500248453509326
Position 3803: 0.00048372773365352615
Position 3261: 0.00045967663946297206
Position 5841: 0.00045737158398344334
Position 5236: 0.0004382193774958549
Position 2194: 0.00043706731248833314
Position 1171: 0.00043256184060488337
Position 3289: 0.00040407718519398295
Position 4992: 0.00035884128744417105
Position 4802: 0.0003469276515289724
Position 3211: 0.0003415658511207626
Position 241: 0.00032867646719559723
Position 1719: 0.0003276349938605178
Position 4986: 0.000324750132409459
Position 4141: 0.0003220715716695658
Position 2255: 0.0003104844209324617
Position 329: 0.00028728703630277703
Position 3784: 0.0002729641331679813
Position 396: 0.00025827866463975883
Position 5599: 0.0002486966709317865
Position 3664: 0.00023984290131989506
Position 5096: 0.00023178347367365076
Position 4235: 0.0002222875725510397
Position 3828: 0.00021118924829231528
Position 2773: 0.0002086577048535817
Position 5239: 0.00018990440009995812
Position 665: 0.00018347717303561639
Position 3046: 0.00018305170467471408
Position 1626: 0.00018136094754699213
Position 597: 0.00017799860668632676
Position 991: 0.00017722669210586082
Position 3325: 0.00017603307982057298
Position 2696: 0.00016756034210362242
Position 4203: 0.00016605832462930858
Position 1601: 0.00016421866989550841
Position 3077: 0.00016302010980080717
Position 3487: 0.00015959041822583925
Position 1322: 0.00015283180753770755
Position 5878: 0.00015271791133675185
Position 2938: 0.00015084784501315552
Position 2296: 0.00013394428493946643
Position 3410: 0.00012939148509418864
Position 2365: 0.0001289533012476951
Position 3776: 0.0001127070116594143
Position 1588: 0.00010227674208255954
Position 5723: 9.184985392648934e-05
Position 1984: 9.009013181522424e-05
Position 3702: 7.586206792445369e-05
Position 618: 7.091576151262846e-05
Position 869: 6.384369696508685e-05
Position 1689: 6.379914964966055e-05
Position 4511: 6.280128640324746e-05
Position 1631: 6.0817040969521176e-05
Position 600: 6.077722972832815e-05
Position 721: 5.768058304366045e-05
Position 1784: 5.703166420196035e-05
Position 2090: 5.660036398286976e-05
Position 2677: 4.500714157918993e-05
Position 2830: 3.9855825495027834e-05
Position 1027: 3.600523119996581e-05
Position 1849: 3.408575124770714e-05
Position 693: 3.347624098692776e-05
Position 2038: 3.292725270073857e-05
Position 3713: 3.120907813135699e-05
Position 3124: 2.918658788486292e-05
Position 886: 2.690016713735337e-05
Position 3698: 2.6162282928029866e-05
Position 1196: 2.4164591076057204e-05
Position 390: 2.0915745490483102e-05
Position 2382: 2.0300399310096648e-05
Position 2730: 1.9859194148650435e-05
Position 928: 1.8763384814410666e-05
Position 2225: 1.6698025487812522e-05
Position 2465: 1.633823786236958e-05
Position 1047: 1.0352552019327966e-05
Position 3638: 8.959188974580511e-06
Position 281: 7.936992813329916e-06
Position 3355: 7.611069167073935e-06
Position 220: 7.502423563158538e-06
Position 292: 6.673302186608114e-06
Position 3414: 5.6560202352109675e-06
Position 297: 4.0140375301966146e-06
Position 331: 1.3504860055216283e-06
Position 541: 9.732439246593615e-07
Position 225: 9.547342122985064e-07
Position 907: 8.117105329949683e-07
Position 758: 4.81758869536745e-07
Position 305: 2.5362832413450564e-07
Position 611: 2.324785005606687e-07
Position 898: 2.2216491099548145e-07
Position 1464: 2.1704905439147789e-07
Position 931: 1.4200027174788505e-07
Position 182: 1.3738058871043082e-07
Position 1528: 1.3164679102691497e-07
Position 2168: 1.279095508612941e-07
Position 1209: 1.2429694938606347e-07
Position 127: 1.2294843872730243e-07
Position 1971: 1.164864720060039e-07
Position 121: 1.103576216041331e-07
Position 1014: 1.0261185727322023e-07
Position 170: 1.0112782905662788e-07
Position 993: 8.393934380921272e-08
Position 1974: 6.632077627499738e-08
Position 1341: 4.328504391009307e-08
Position 2200: 4.030161108393081e-08
Position 1024: 1.2614511879915137e-08
Position 1541: 1.2587688126751448e-08
Position 100: 3.3993604993132386e-09
Position 155: 1.5541520745434328e-09
Position 130: 1.3268060733558674e-09
Position 623: 1.0710689054833978e-09
Position 609: 8.675704749080269e-10
Position 152: 5.60238345735156e-10
Position 648: 3.1880459695891266e-10
Position 140: 2.566613156065933e-10
Position 134: 2.3848244783446953e-10
Position 102: 9.338707503675117e-11
