Gene = H2afz
Position 630: 7.474268581846111e-07
Position 2161: 6.496182702898632e-07
Position 1090: 6.442470442688749e-07
Position 2153: 6.434246517935219e-07
Position 898: 6.268259478309047e-07
Position 1769: 4.187349864104585e-07
Position 2208: 3.6202425165261556e-07
Position 2031: 2.6167654803137883e-07
Position 2016: 2.615571329079751e-07
Position 565: 1.052358539693019e-07
Position 609: 1.0027028414928252e-09
Position 1582: 4.6260986249348536e-10
Position 2155: 2.7624549611535974e-11
Position 1841: 2.3140875137828257e-11
Position 787: 4.5489728435867005e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1898: 0.9865216662009778
Position 1070: 0.7920769810718569
Position 1523: 0.7249408687044505
Position 1592: 0.24951431962558987
Position 1032: 0.09319357076584794
Position 556: 0.0772631838303254
Position 645: 0.058631121812706154
Position 1411: 0.037884762874027963
Position 817: 0.0063655895313269924
Position 1867: 0.005856549711429004
Position 1115: 0.004025397809191523
Position 1079: 0.003704638988910849
Position 1562: 0.0030092021094623865
Position 855: 0.0028501141644809236
Position 1238: 0.0016598902735305743
Position 2285: 0.0012385894332590651
Position 1870: 0.0012006149522150863
Position 1720: 0.0009575016581339724
Position 1539: 0.000815105993337892
Position 1497: 0.0007486775720074402
Position 708: 0.0007097851439936247
Position 1987: 0.0006397211041193564
Position 2008: 0.0006014246314637935
Position 657: 0.0005384671908046377
Position 2252: 0.0005280643687558624
Position 1769: 0.0003671950677440671
Position 2418: 0.00034210223067361633
Position 1258: 0.0003348254662655043
Position 373: 0.00026112722731816006
Position 436: 0.000253784862085128
Position 1568: 0.00020631131502354602
Position 1120: 0.00018450616526621998
Position 1554: 0.0001446814951699747
Position 1268: 0.00014033943710174256
Position 1415: 0.00013412853850223826
Position 2373: 0.00012535936943920857
Position 1246: 0.0001237707573282991
Position 576: 0.00011443802505519805
Position 2153: 0.00010304435899916645
Position 456: 9.633337895752657e-05
Position 2311: 8.763238146743628e-05
Position 1800: 8.722268665382969e-05
Position 678: 7.686214190280321e-05
Position 1144: 7.237171074936941e-05
Position 1274: 6.664071806196034e-05
Position 666: 4.879330461665028e-05
Position 2031: 4.5807027429790654e-05
Position 2089: 4.524322346174533e-05
Position 2085: 4.104091104623315e-05
Position 2429: 4.0896668186757575e-05
Position 1723: 4.032591293378235e-05
Position 1635: 3.418856238284569e-05
Position 723: 3.125548540236303e-05
Position 2172: 3.083146880882781e-05
Position 1264: 3.0351613693516616e-05
Position 2136: 2.9330598666947134e-05
Position 2255: 2.878338182100795e-05
Position 289: 2.788981587184487e-05
Position 1474: 2.6497366359432866e-05
Position 535: 2.635316212974792e-05
Position 1874: 2.511753584346917e-05
Position 712: 2.463653953896567e-05
Position 851: 2.1441223048050858e-05
Position 684: 2.1167361545479115e-05
Position 823: 2.0071596077629026e-05
Position 491: 1.9729548757730693e-05
Position 1418: 1.9113769431036617e-05
Position 1452: 1.80573558174064e-05
Position 287: 1.79692354313548e-05
Position 1936: 1.64524618136935e-05
Position 342: 1.49626763926094e-05
Position 690: 1.4912420094851416e-05
Position 2338: 1.4763209105055478e-05
Position 1431: 1.4726621462227178e-05
Position 2175: 1.4084173031330237e-05
Position 2105: 1.40030186045368e-05
Position 1961: 1.3016674525226029e-05
Position 417: 1.2750290770428654e-05
Position 380: 1.251621480502913e-05
Position 347: 1.1998779354994975e-05
Position 1291: 1.1570174087454583e-05
Position 1478: 1.148579242809056e-05
Position 1614: 1.1342542448417032e-05
Position 1940: 1.1342293502904729e-05
Position 1248: 1.0960788026455625e-05
Position 195: 9.75990696361713e-06
Position 2016: 9.752107371542725e-06
Position 1608: 9.551718363409813e-06
Position 306: 8.737904071518284e-06
Position 876: 8.569187123927067e-06
Position 2193: 8.439852825937135e-06
Position 1213: 7.830610175444011e-06
Position 1835: 7.677428500890931e-06
Position 1460: 7.369002044184938e-06
Position 367: 6.6555092169153856e-06
Position 1725: 5.9120543249753386e-06
Position 1532: 5.15733929336019e-06
Position 1732: 5.013065337226847e-06
Position 189: 4.747342795302199e-06
Position 1780: 4.607722862713166e-06
Position 474: 4.321446920432628e-06
Position 1218: 4.176345704834202e-06
Position 127: 3.891990302386096e-06
Position 2261: 3.663541001012019e-06
Position 2384: 3.188742992973813e-06
Position 105: 2.956627068108768e-06
Position 2190: 2.4435770733138015e-06
Position 359: 1.8140808130607444e-06
Position 2095: 1.6443963544583814e-06
Position 1280: 1.6168410729674965e-06
Position 130: 1.4401964651399722e-06
Position 1178: 1.3930548276956537e-06
Position 1737: 1.1065065724780252e-06
Position 1689: 1.0302827580620922e-06
Position 1948: 1.0268633045098384e-06
Position 1227: 9.513035952075945e-07
Position 248: 8.374956907418686e-07
Position 337: 7.367481743209029e-07
Position 2391: 7.153964903139296e-07
Position 312: 7.074662137465754e-07
Position 1312: 6.403019751146753e-07
Position 96: 5.490911538614565e-07
Position 2321: 5.363212482926688e-07
Position 1951: 5.031500231666628e-07
Position 743: 4.2939138710906535e-07
Position 2208: 3.5960403107112464e-07
Position 1296: 3.305954272686907e-07
Position 1314: 3.2236482251515576e-07
Position 152: 2.468188638799238e-07
Position 1131: 2.0504059678918272e-07
Position 89: 1.3819423240071336e-07
Position 471: 1.1826209560659647e-07
Position 256: 2.083136966357608e-08
Position 220: 1.906972579285473e-08
Position 206: 1.796590322723791e-08
Position 1276: 5.565776305704893e-09
Position 1210: 4.687202749471437e-09
Position 731: 9.080402255244924e-10
Position 222: 2.58449497825738e-10
Position 1151: 1.0740898385196894e-10
Position 1146: 8.831330303370932e-11
