Gene = Tfpt
Position 1017: 0.0012762777775070532
Position 1569: 0.0012650281724729596
Position 3817: 0.0012642405936045995
Position 1782: 0.0011143896426160163
Position 5248: 0.0009471790915585687
Position 564: 0.0009300476831683323
Position 6169: 0.0007277370765395181
Position 5060: 0.0006759366835900498
Position 3889: 0.0005946882516801835
Position 633: 0.0005082283095817399
Position 872: 0.0004911736853018066
Position 9462: 0.00046688943167679263
Position 5296: 0.0004095913875215883
Position 4545: 0.0003552296741769845
Position 1489: 0.0003549184153410091
Position 1893: 0.00035215607018848605
Position 989: 0.0003455174411751805
Position 462: 0.00034140814864471526
Position 532: 0.0003157986683134055
Position 3557: 0.0003150898323951685
Position 1994: 0.0003108145450580105
Position 1213: 0.0002473708971886526
Position 3837: 0.0001784801572339753
Position 544: 0.00016292458475050166
Position 2968: 0.0001611861921540806
Position 337: 0.0001546722643348509
Position 932: 0.0001537845927552784
Position 3805: 0.00013334671802891417
Position 422: 0.0001194517369226489
Position 614: 0.00011144433206088755
Position 5695: 0.00011109789029236211
Position 867: 0.0001058943803802554
Position 5927: 0.00010321084651755458
Position 3258: 9.790427791852774e-05
Position 352: 9.286732627643055e-05
Position 444: 9.170301764713176e-05
Position 682: 7.414408871018659e-05
Position 2082: 6.618510436114598e-05
Position 231: 6.185534571962704e-05
Position 5673: 4.082634080822375e-05
Position 6401: 3.472987096912672e-05
Position 387: 3.4167602557507945e-05
Position 530: 3.3743281713066366e-05
Position 229: 3.31601411164166e-05
Position 1507: 3.235881202260378e-05
Position 221: 3.189502202066906e-05
Position 6175: 3.0940590439905774e-05
Position 1386: 1.7685594080891473e-05
Position 2809: 1.557974587973343e-05
Position 923: 1.284999263544768e-05
Position 811: 1.237292979522429e-05
Position 579: 1.1933128817472843e-05
Position 5305: 1.1096875023738465e-05
Position 12: 1.0755484495402266e-05
Position 1555: 1.0335479020926144e-05
Position 293: 8.362214256524734e-06
Position 417: 7.531153883775482e-06
Position 498: 7.2953378861706634e-06
Position 1199: 7.279410873905042e-06
Position 668: 7.1130921517245695e-06
Position 81: 6.6711662585264724e-06
Position 684: 6.617309761239945e-06
Position 30: 5.193460808432235e-06
Position 1382: 4.927514093257876e-06
Position 5: 4.1722620784547116e-06
Position 256: 2.5909715019222945e-06
Position 390: 2.4830467081583475e-06
Position 1010: 2.369628524546983e-06
Position 315: 1.8067138059628855e-06
Position 37: 1.4943771601469062e-06
Position 5440: 1.4397160205827812e-06
Position 1602: 1.0285741103664502e-07
Position 43: 4.898372749312137e-08
Position 7739: 1.5390904759668994e-08
Position 350: 6.581211738360218e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5214: 0.992324871339645
Position 9409: 0.9213073931375922
Position 8751: 0.7160271192594186
Position 797: 0.4581930746060044
Position 940: 0.33825834311190545
Position 1648: 0.19362575090625336
Position 8989: 0.1859008857987556
Position 9216: 0.18341188935263128
Position 5880: 0.18215374866357473
Position 8900: 0.1518130560854874
Position 5865: 0.14504617995872382
Position 8937: 0.11127692342895601
Position 5390: 0.11023890212612222
Position 5848: 0.10832046709170846
Position 8712: 0.0666542256450345
Position 5665: 0.057341027732127466
Position 886: 0.05251854127352164
Position 1744: 0.046766290833397256
Position 1568: 0.046172224343318434
Position 2894: 0.042861683136133
Position 2987: 0.03787139345671292
Position 3613: 0.031853181369127924
Position 7774: 0.024573864426041175
Position 5741: 0.022867604858682413
Position 5796: 0.02251973728086688
Position 7862: 0.01538753745684872
Position 7090: 0.011728572768832383
Position 5520: 0.011642606283034923
Position 1467: 0.011363399268276527
Position 9006: 0.010955367101604841
Position 6118: 0.010683613714620961
Position 3122: 0.008333550296650786
Position 8656: 0.008074572928375393
Position 3384: 0.007781261520194105
Position 1403: 0.007022806104851237
Position 8592: 0.006714157258436091
Position 6962: 0.006643595454547646
Position 9548: 0.0063504947859086966
Position 9443: 0.006273182004610897
Position 8715: 0.006125451955067847
Position 9220: 0.006070723019645219
Position 3025: 0.005696956628688167
Position 8618: 0.005253093835366381
Position 3832: 0.005240248149412288
Position 4287: 0.005209105270140684
Position 3458: 0.005096613387327562
Position 1579: 0.005000125008097447
Position 3047: 0.004949566080905741
Position 7739: 0.004732945835395303
Position 6054: 0.0047217719105029435
Position 6063: 0.004020650854383178
Position 7778: 0.003693147865003123
Position 2724: 0.0034544488299482704
Position 9090: 0.003369726968250521
Position 1672: 0.0033554102756102313
Position 5912: 0.0031874953339159854
Position 238: 0.0027912269722287974
Position 6005: 0.00273862260450781
Position 583: 0.0025296632571914415
Position 9016: 0.0025256906488944414
Position 8843: 0.0024804946873008657
Position 4412: 0.002471969170475629
Position 1659: 0.0024217969596925693
Position 9415: 0.0023446494056251653
Position 5897: 0.0022757681259328822
Position 5690: 0.0021907032690650684
Position 1981: 0.0020795977809865843
Position 8922: 0.001777533993226452
Position 2696: 0.001659807545492607
Position 221: 0.0015483553784679431
Position 5128: 0.0013682915420120021
Position 3542: 0.0013329787379087292
Position 5517: 0.0013297276934181768
Position 7559: 0.0011852547031556402
Position 5948: 0.0011525079473392891
Position 305: 0.0010814794378941877
Position 3341: 0.0010525340416812168
Position 8553: 0.0007637131787217669
Position 3143: 0.0007234982536460239
Position 4917: 0.0007065069866785767
Position 399: 0.0006479317531752117
Position 961: 0.0006475855488854711
Position 3481: 0.000629239987342488
Position 290: 0.0006019272983584026
Position 2655: 0.0005981986080522905
Position 9040: 0.0005761348665486621
Position 1695: 0.0005630585014443283
Position 4332: 0.0005398819622479073
Position 5571: 0.0005304315291798742
Position 9102: 0.0004847484607882992
Position 986: 0.0004753438491744074
Position 5804: 0.0004703502528540821
Position 1685: 0.0004691868011997766
Position 6056: 0.00045391115467882
Position 8911: 0.0004528196062954581
Position 8961: 0.00044474966672347296
Position 374: 0.00044360227270402757
Position 5080: 0.0004431686259909717
Position 1617: 0.00043410805468056015
Position 955: 0.00043159107224399567
Position 1505: 0.00040286264952345155
Position 9440: 0.000393167381502031
Position 1988: 0.0003923759106859417
Position 4188: 0.0003388517687072469
Position 5970: 0.00033446816939431106
Position 3643: 0.00032640142300240067
Position 823: 0.0002953207247833674
Position 8524: 0.0002867411288558833
Position 2010: 0.000282313282119957
Position 6281: 0.0002799144162914344
Position 808: 0.00027455272093565786
Position 5591: 0.00026028454505901995
Position 4479: 0.00026027587292136006
Position 7743: 0.00025570140462352874
Position 6519: 0.00025440350178922264
Position 8496: 0.0002543481429092461
Position 650: 0.00024584352025238163
Position 4214: 0.0002282422155613264
Position 3761: 0.00021485380140014404
Position 1789: 0.00021152113070261865
Position 2729: 0.00021106134049639005
Position 717: 0.00020844332659597167
Position 1477: 0.00020259555866596952
Position 5707: 0.000185275913206903
Position 5159: 0.00018020734169117502
Position 6745: 0.0001763092399617267
Position 5522: 0.00017583311237161865
Position 390: 0.00017122471863681513
Position 3135: 0.00016526200198489462
Position 1782: 0.00015328367520440973
Position 6714: 0.00013806246480094694
Position 841: 0.000126956812442184
Position 450: 0.00012676046751485104
Position 3358: 0.00011036171827749755
Position 2075: 0.00010784732620528319
Position 8138: 0.00010528685862700318
Position 5577: 0.00010504161577593167
Position 5414: 9.918895058751068e-05
Position 7104: 9.723231842639404e-05
Position 1097: 9.677263631096639e-05
Position 307: 9.407975081753212e-05
Position 771: 8.371009969628944e-05
Position 9513: 8.269341942824797e-05
Position 890: 8.229364357761833e-05
Position 5524: 8.210738755884361e-05
Position 900: 7.96225968955979e-05
Position 283: 7.775974579536237e-05
Position 1623: 7.373905968024473e-05
Position 478: 6.952112072379205e-05
Position 422: 6.886589841136117e-05
Position 5633: 6.57028189417676e-05
Position 6926: 6.446564607238309e-05
Position 6157: 5.749277296953055e-05
Position 5543: 4.73693936857211e-05
Position 969: 4.597514473499867e-05
Position 458: 4.478766163589784e-05
Position 832: 3.715275077370578e-05
Position 5648: 3.7114320728083805e-05
Position 904: 3.638904765889178e-05
Position 514: 3.4366641712094876e-05
Position 1352: 3.163590654384659e-05
Position 736: 3.128978645184822e-05
Position 462: 2.9143779532257292e-05
Position 1256: 2.704712360741775e-05
Position 6291: 2.6039713059904975e-05
Position 1337: 2.554417237480561e-05
Position 1013: 2.4133377344341047e-05
Position 2600: 2.237709798777307e-05
Position 973: 2.0680666185617855e-05
Position 5699: 1.9968539312699414e-05
Position 544: 1.9840260464464673e-05
Position 5421: 1.946005280209275e-05
Position 101: 1.8423405984298954e-05
Position 758: 1.8058447494077074e-05
Position 847: 1.793974287593214e-05
Position 996: 1.7838951882145345e-05
Position 5408: 1.724062445317943e-05
Position 137: 1.6920045953746878e-05
Position 5247: 1.6567730833859924e-05
Position 1407: 1.646021885824762e-05
Position 967: 1.643318951276044e-05
Position 199: 1.5640412763619253e-05
Position 5529: 1.5460291462765006e-05
Position 2752: 1.3572530336893924e-05
Position 267: 1.2909562599956596e-05
Position 324: 1.162606048593107e-05
Position 520: 1.1080541160483301e-05
Position 1553: 1.0807956146097983e-05
Position 413: 9.904137579177211e-06
Position 748: 8.847515478379715e-06
Position 614: 8.008548356926371e-06
Position 825: 7.788452030294508e-06
Position 951: 7.286635948849424e-06
Position 590: 7.177144157879808e-06
Position 764: 7.140134441933492e-06
Position 1543: 6.899141976404067e-06
Position 1299: 6.280796619191597e-06
Position 3164: 6.21134849309521e-06
Position 516: 6.199075080426046e-06
Position 3186: 6.098342810169884e-06
Position 1602: 6.002812373074177e-06
Position 204: 5.8315790626407015e-06
Position 3370: 5.682585400086341e-06
Position 557: 5.6147654044002505e-06
Position 907: 5.489480505798827e-06
Position 1769: 5.463264691109246e-06
Position 2086: 5.203328618803593e-06
Position 963: 5.117609891683177e-06
Position 252: 4.78226869648242e-06
Position 5493: 4.77477170302818e-06
Position 1444: 4.766662732937306e-06
Position 562: 4.734531662325862e-06
Position 1056: 4.2894597631212485e-06
Position 898: 4.145642434959408e-06
Position 256: 3.7248115804331146e-06
Position 7146: 3.5969346368440193e-06
Position 1792: 3.030809676280394e-06
Position 657: 2.6706044565373873e-06
Position 1993: 2.349721637184316e-06
Position 703: 2.295626381642328e-06
Position 1796: 2.2899641034156382e-06
Position 195: 2.0368443273789927e-06
Position 1809: 2.0098662756253e-06
Position 1510: 1.953773752808656e-06
Position 1357: 1.8545050758191832e-06
Position 97: 1.8172637099488826e-06
Position 1313: 1.7336007787888232e-06
Position 660: 1.6404479348227005e-06
Position 550: 1.4914854528781995e-06
Position 5756: 1.3123334915617723e-06
Position 523: 1.1864823790883175e-06
Position 1590: 1.1644614735086345e-06
Position 1331: 1.0656440367272145e-06
Position 6009: 9.807066226846816e-07
Position 104: 9.313559718339901e-07
Position 4876: 8.739167235512592e-07
Position 81: 8.169543531926618e-07
Position 554: 8.114925947229457e-07
Position 112: 6.471392100110737e-07
Position 697: 5.915341050938088e-07
Position 340: 5.395403413764395e-07
Position 330: 4.833091324094382e-07
Position 849: 4.5476968646308944e-07
Position 250: 4.516705624983652e-07
Position 470: 4.1742464536803386e-07
Position 201: 3.9678901984693436e-07
Position 179: 3.9391454242883846e-07
Position 3731: 2.554847750206541e-07
Position 625: 2.545777924976311e-07
Position 483: 2.120703646502096e-07
Position 328: 1.636590798503355e-07
Position 1786: 1.3051073199705754e-07
Position 144: 1.143968972793198e-07
Position 530: 1.1355866680006542e-07
Position 653: 1.1281037208026348e-07
Position 315: 1.1270415911862292e-07
Position 692: 8.627567072133915e-08
Position 1053: 8.211870778002264e-08
Position 695: 7.88785455404298e-08
Position 1047: 6.636637360378579e-08
Position 1820: 6.627350062607846e-08
Position 760: 6.289786520939627e-08
Position 326: 5.6335606164645095e-08
Position 1964: 4.988296422940613e-08
Position 109: 4.889049097006987e-08
Position 1844: 2.2957335182743814e-08
Position 1023: 1.3206604147131396e-08
Position 1233: 1.0526595071011691e-08
Position 158: 8.846940130695563e-12
Position 166: 8.013180176080669e-12
Position 345: 6.364243959136405e-12
Position 337: 5.968875350580098e-12
Position 146: 9.123720344653274e-13
