Gene = Ro60
Position 2571: 1.1094687318814797e-05
Position 6097: 5.602211713950514e-06
Position 14167: 5.1775000168371515e-06
Position 14559: 5.164135047649035e-06
Position 1336: 3.782062862116385e-06
Position 438: 3.0199453174556847e-06
Position 1696: 2.7856835901478588e-06
Position 11777: 2.781392269297865e-06
Position 1302: 2.71272794777034e-06
Position 1423: 2.6941880641851558e-06
Position 1769: 2.381200300757545e-06
Position 1978: 2.325482344352445e-06
Position 1068: 2.2624069405428498e-06
Position 2084: 2.196261744067771e-06
Position 911: 2.1691498399004614e-06
Position 493: 2.108545579148263e-06
Position 11891: 1.249082698239255e-06
Position 11817: 1.2285595030908046e-06
Position 1054: 1.0571230229431778e-06
Position 1929: 9.418518461792068e-07
Position 768: 5.258452749502472e-07
Position 63: 3.5750854981570883e-07
Position 681: 7.613964910914269e-08
Position 625: 6.510615529141443e-08
Position 266: 5.525028517212575e-08
Position 496: 4.218029451794719e-08
Position 192: 3.8751686654769486e-08
Position 741: 3.610254932981278e-08
Position 709: 2.7128558353286592e-08
Position 590: 2.5894199187667866e-08
Position 202: 2.0462488239881175e-08
Position 526: 1.4584348969953593e-08
Position 16726: 1.3630784946965428e-08
Position 16752: 1.3551389183504516e-08
Position 298: 1.0098310230764207e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11497: 0.9655131906533928
Position 16601: 0.9563653638924113
Position 11147: 0.8842863893783218
Position 16978: 0.7506272374390071
Position 15681: 0.7089808086973701
Position 19173: 0.6046296357011118
Position 10257: 0.5430094766483856
Position 6452: 0.4131950682127382
Position 22795: 0.4018119827124239
Position 10585: 0.3863914875297797
Position 22944: 0.22034889137346328
Position 21655: 0.2090801321273063
Position 11738: 0.151295775822857
Position 19237: 0.14035597189391438
Position 13457: 0.12449434662543306
Position 6936: 0.12201103570865032
Position 253: 0.121562289072729
Position 25295: 0.11148698586379786
Position 6966: 0.07728743763412768
Position 25975: 0.07698130629731864
Position 4485: 0.07622542057687128
Position 8837: 0.07026515320653395
Position 11168: 0.06324993276891847
Position 24798: 0.06022065180341552
Position 19404: 0.058219064914788496
Position 16974: 0.05546689008432965
Position 19634: 0.03659088673870282
Position 24756: 0.03642198622675711
Position 16377: 0.036177230886244076
Position 6941: 0.03592192140600805
Position 24922: 0.03166854434006829
Position 6365: 0.030594939209339447
Position 6041: 0.0288082049554118
Position 17204: 0.028781637349581064
Position 23204: 0.027122912248096587
Position 18909: 0.026235001636938798
Position 24598: 0.025045662195072108
Position 11704: 0.024991299387583814
Position 11534: 0.023798666796893624
Position 17501: 0.022038855372294136
Position 19721: 0.02089422208355418
Position 13496: 0.01803861821259153
Position 3778: 0.017443854042302365
Position 17913: 0.01696554768366253
Position 2652: 0.01695780320964024
Position 24317: 0.015580539292254168
Position 24268: 0.015336103237567282
Position 20035: 0.01497286748001783
Position 25576: 0.014646574111063026
Position 18282: 0.01446980215305646
Position 6512: 0.013564118335633767
Position 13365: 0.013540591016666444
Position 14456: 0.011145153085665627
Position 22037: 0.01018338659813941
Position 24246: 0.010164986014131495
Position 25573: 0.009937471070586632
Position 23153: 0.009574218305737618
Position 13667: 0.009522585034219988
Position 24361: 0.008810963152039492
Position 25033: 0.008803440102868489
Position 26032: 0.008698858952014997
Position 20261: 0.008607487070918518
Position 2563: 0.008579983248277346
Position 4311: 0.007577045950504513
Position 5063: 0.007297833608268836
Position 1052: 0.007238551343494948
Position 10951: 0.007074278583537016
Position 24557: 0.006971797102087723
Position 17026: 0.0069580092464209585
Position 23425: 0.00664855867362698
Position 12371: 0.006632490401001733
Position 24167: 0.006624484146871766
Position 11420: 0.006356700694248146
Position 11749: 0.006094941567997334
Position 16809: 0.005904978469265167
Position 14616: 0.005889882516949175
Position 3041: 0.005780583876605856
Position 12072: 0.0056690203162671395
Position 17659: 0.00553686823954968
Position 4996: 0.005248278214545219
Position 14542: 0.005207684602176498
Position 23901: 0.005115825900428885
Position 11784: 0.005074126359983816
Position 2523: 0.004961191216362336
Position 15619: 0.004935821997264123
Position 3794: 0.004677144766778419
Position 5030: 0.004613726384498423
Position 16668: 0.004452700082361653
Position 23386: 0.00437785489581189
Position 18243: 0.004373820261248734
Position 15577: 0.004263435047719202
Position 23353: 0.004231336993349429
Position 23776: 0.004095765670126005
Position 19389: 0.003977094672970987
Position 19580: 0.0037494387456251427
Position 3675: 0.003357595861021839
Position 24122: 0.0033307792944931177
Position 6414: 0.003256152345666498
Position 16449: 0.003164194680578818
Position 19929: 0.0031181569493658056
Position 17982: 0.003102786096130007
Position 1025: 0.0030792861605487306
Position 17533: 0.0030184019213821607
Position 15127: 0.002965480055732793
Position 264: 0.002959732390903519
Position 14550: 0.002807605066747935
Position 19867: 0.00276430986314889
Position 2481: 0.002748293845349879
Position 826: 0.002673183858988503
Position 7534: 0.0024973471303194237
Position 13830: 0.002463459303556734
Position 23787: 0.0023662026571382
Position 14497: 0.0020718594177928135
Position 25270: 0.002009437955244034
Position 3727: 0.0019851574655072902
Position 19285: 0.001974569774162378
Position 17089: 0.0018923493129836759
Position 2912: 0.001872370568080936
Position 17084: 0.0018675344749567594
Position 4438: 0.0018651477464866587
Position 19951: 0.0017632254312956435
Position 7066: 0.0017333908854571584
Position 17577: 0.0016835298358946588
Position 6189: 0.0016677933088089399
Position 13792: 0.0016661347540792642
Position 23945: 0.0015968094196078912
Position 14477: 0.0015843595496079946
Position 20276: 0.0015745265605682257
Position 18590: 0.0014074252370953658
Position 17618: 0.0012673915079284078
Position 3652: 0.0012662758118108523
Position 12317: 0.0012054803355852175
Position 6729: 0.0011508253053772546
Position 12143: 0.001149427593235574
Position 11536: 0.0011174869503864258
Position 3748: 0.00109939690267552
Position 24377: 0.0010959144815113615
Position 20720: 0.0009830911198548237
Position 8961: 0.000969221033601431
Position 12284: 0.0009404534465219636
Position 13501: 0.0008604397098717549
Position 2664: 0.0008315664999308468
Position 13778: 0.0007955427456142329
Position 21670: 0.0007461399140587214
Position 3622: 0.000680120718038194
Position 2542: 0.0006791527449299955
Position 15504: 0.0006507156306288762
Position 13437: 0.000634696058761463
Position 11950: 0.0006116087140946995
Position 3093: 0.0005380344446845101
Position 18555: 0.0005376656413828716
Position 3760: 0.000533931163802205
Position 19146: 0.0005282439989103676
Position 17676: 0.0005095431353273978
Position 11856: 0.0004897837941685037
Position 12608: 0.00048055959130377155
Position 3482: 0.0004651249100020248
Position 14392: 0.00043823856655816207
Position 19410: 0.00036044596600714676
Position 12002: 0.0003572165597889283
Position 3060: 0.0003258051199603976
Position 12730: 0.0003030384270305369
Position 12521: 0.0002814095740173308
Position 18224: 0.00027923822079634
Position 16524: 0.0002763648376543818
Position 12291: 0.0002718878272688477
Position 1004: 0.00025650517104523285
Position 13424: 0.0002497471888331359
Position 17555: 0.00023048673485949583
Position 16913: 0.0002191574330052582
Position 1977: 0.00020980407565996965
Position 12676: 0.00019104544757391606
Position 11544: 0.00019081247291089288
Position 20998: 0.00018862733430370342
Position 4433: 0.00018648926660387336
Position 15936: 0.00018443308589549543
Position 4247: 0.000174994619964371
Position 874: 0.00016986005198273117
Position 277: 0.00014642236873071423
Position 270: 0.0001421172888148864
Position 318: 0.0001381624550785943
Position 12174: 0.00013042645622027792
Position 1943: 0.00010753716008790632
Position 19977: 0.00010026951315603712
Position 3466: 9.770172435616146e-05
Position 1121: 8.21301492995583e-05
Position 12169: 7.991600596009552e-05
Position 19443: 7.235309198786317e-05
Position 17033: 7.0870803765533e-05
Position 1963: 6.943759477929186e-05
Position 16985: 6.611422964995577e-05
Position 9660: 6.525937877705262e-05
Position 16988: 6.1011105370855585e-05
Position 5218: 5.178005640190789e-05
Position 13211: 3.114184041448166e-05
Position 4527: 2.876093145361944e-05
Position 1468: 2.7837359213047126e-05
Position 13183: 2.67314366653225e-05
Position 805: 2.454712599463766e-05
Position 2007: 2.3819168147434565e-05
Position 11956: 2.33011062354966e-05
Position 12821: 2.294347639767712e-05
Position 843: 2.2838032926942884e-05
Position 3729: 2.2323450088885703e-05
Position 1863: 2.0890499558063378e-05
Position 421: 1.8757159621787413e-05
Position 1890: 1.7481329384066728e-05
Position 12103: 1.704176552928639e-05
Position 1537: 1.6162045809984314e-05
Position 2453: 1.5688806930082276e-05
Position 12083: 1.4021709980727709e-05
Position 2279: 1.3494429643678353e-05
Position 11937: 1.2885062885342696e-05
Position 3625: 1.2694425217119684e-05
Position 3112: 1.2340086547622344e-05
Position 3330: 1.224078095872148e-05
Position 1491: 1.2079234072267019e-05
Position 4493: 1.0903845102714422e-05
Position 2800: 9.551924523409215e-06
Position 488: 9.376197927870431e-06
Position 17311: 8.965497064387341e-06
Position 399: 8.739319097122719e-06
Position 767: 8.649053041648786e-06
Position 11878: 7.534997215719286e-06
Position 12203: 7.413300325064683e-06
Position 3005: 6.832950679629889e-06
Position 12565: 6.633837232723582e-06
Position 14109: 5.177500016837167e-06
Position 1146: 5.177361678403077e-06
Position 2525: 5.032597719093236e-06
Position 2489: 4.903745722545539e-06
Position 4584: 4.5929038402807915e-06
Position 1420: 4.463029649767088e-06
Position 794: 4.4354464134777635e-06
Position 17074: 4.214882207967023e-06
Position 1947: 4.05010491022459e-06
Position 17244: 3.957681262067108e-06
Position 809: 3.948305878124903e-06
Position 17209: 3.5258779590471753e-06
Position 19465: 3.4781405582735092e-06
Position 4261: 3.4094667398446336e-06
Position 681: 3.3254230005453376e-06
Position 2745: 3.2964541530058053e-06
Position 984: 3.2536174019764583e-06
Position 226: 2.951166174374744e-06
Position 1243: 2.027799657245579e-06
Position 2326: 1.889106219047355e-06
Position 2297: 1.785114975050714e-06
Position 1563: 1.5009387549324798e-06
Position 1166: 1.4071194482269873e-06
Position 3564: 1.3787458672009904e-06
Position 2108: 1.2901553527456664e-06
Position 1784: 1.2476078183367571e-06
Position 596: 1.1692559121153556e-06
Position 1364: 1.0016595681667774e-06
Position 1909: 9.569484597659906e-07
Position 3736: 7.411352474712883e-07
Position 722: 7.340405659098875e-07
Position 272: 7.180250721201107e-07
Position 12127: 6.535605416642794e-07
Position 2227: 6.194877319673584e-07
Position 2192: 6.170258395252709e-07
Position 1210: 5.518788454169264e-07
Position 1879: 4.709533923493569e-07
Position 1327: 3.9664722395894276e-07
Position 1915: 3.613399652774378e-07
Position 1651: 3.0621220869330933e-07
Position 1476: 3.03078282019849e-07
Position 1882: 2.997430984132617e-07
Position 490: 2.940160510408969e-07
Position 365: 2.4713711286262347e-07
Position 1422: 2.3482196563908262e-07
Position 521: 2.1185837638697429e-07
Position 554: 1.9686881022138057e-07
Position 2237: 1.5197502713249287e-07
Position 321: 1.504653442334989e-07
Position 1928: 1.3441797651828694e-07
Position 15728: 1.0895126376208177e-07
Position 976: 3.047611825717199e-08
Position 283: 2.293254703903382e-08
Position 1294: 1.1416372910933451e-08
