Gene = Znhit1
Position 3958: 0.00019224578556273703
Position 15: 0.00018883710780023173
Position 3265: 0.0001877930221404322
Position 1976: 0.00017484308480658118
Position 4134: 0.0001733368193295841
Position 4552: 0.00016922002854483241
Position 1411: 0.00015424078385782328
Position 4309: 0.000147071083689356
Position 1788: 0.0001409226672910099
Position 310: 0.00012117767943575455
Position 1115: 0.00011597617819022336
Position 1887: 9.730525577806896e-05
Position 1894: 8.925031607773347e-05
Position 711: 8.584984409338766e-05
Position 52: 8.197648248173463e-05
Position 580: 7.759116471634592e-05
Position 1937: 7.069180957161271e-05
Position 1861: 6.935754835306367e-05
Position 4144: 6.711295790900646e-05
Position 4167: 6.603338512812507e-05
Position 1718: 6.535536237315382e-05
Position 1909: 5.9991321069422326e-05
Position 4215: 5.387817199487288e-05
Position 1392: 4.9061588215322353e-05
Position 4646: 4.7323556259332935e-05
Position 532: 4.5460282388136246e-05
Position 2989: 4.301763627804346e-05
Position 1633: 4.029210509163025e-05
Position 4621: 3.867086190656906e-05
Position 598: 3.700052496935835e-05
Position 2587: 3.622346772514019e-05
Position 437: 3.321938456258146e-05
Position 973: 3.2966686467620496e-05
Position 3483: 3.0177999610999087e-05
Position 558: 2.9486883870746164e-05
Position 4666: 1.567038734807997e-05
Position 4380: 1.1321300079128552e-05
Position 4585: 1.0154460733664692e-05
Position 131: 8.834607233855715e-06
Position 4628: 7.5800154705751335e-06
Position 4654: 7.518002196253552e-06
Position 4422: 7.006890674736252e-06
Position 21: 6.316397623352587e-06
Position 4630: 5.16691416795188e-06
Position 3319: 4.657211323989313e-06
Position 4612: 4.555521577108333e-06
Position 849: 4.280582133253017e-06
Position 403: 4.186883456507508e-06
Position 331: 3.7750047111488386e-06
Position 600: 2.9321133332393785e-06
Position 503: 2.575803085947261e-06
Position 810: 2.489876947680351e-06
Position 4747: 2.266420805700527e-06
Position 4663: 1.6418692310684212e-06
Position 4833: 1.2972113463396745e-06
Position 452: 8.406136677333373e-07
Position 4815: 7.502116377061871e-07
Position 4824: 6.74562262376508e-07
Position 4451: 5.98635670880322e-07
Position 391: 5.581393031226889e-07
Position 2877: 5.065701482322648e-07
Position 2776: 3.803983921250615e-07
Position 2604: 3.35371577406418e-07
Position 2496: 2.251667026984421e-07
Position 723: 1.7658984350648725e-07
Position 603: 1.6913573609889693e-07
Position 553: 1.5702828798670887e-07
Position 2331: 1.525009994483445e-07
Position 4759: 1.2558329412516767e-07
Position 523: 1.1510548298435403e-07
Position 382: 8.994290306732355e-08
Position 2212: 8.454309088102936e-08
Position 632: 7.717985750062845e-08
Position 4817: 4.920878671819953e-08
Position 521: 2.8867669341677253e-08
Position 389: 2.5463866075103674e-08
Position 658: 1.5261222188065655e-08
Position 740: 5.687512378415858e-09
Position 551: 5.06052435477841e-10
Position 4434: 3.172559976662964e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4814: 0.9908851846558798
Position 4284: 0.9419255169962447
Position 2182: 0.9135931183686785
Position 3814: 0.5109825027103111
Position 4544: 0.3976765461802639
Position 4473: 0.26913813943001474
Position 4492: 0.17893505489352513
Position 4610: 0.13791747862667286
Position 976: 0.08688492777842996
Position 1717: 0.06546518939270633
Position 3410: 0.028155397679536693
Position 1029: 0.027455370004318073
Position 2193: 0.025173847666283552
Position 4224: 0.025060413032988862
Position 4059: 0.02150307086303396
Position 577: 0.017429596772706012
Position 4237: 0.01598906764546946
Position 3757: 0.01249929460270455
Position 1376: 0.012316918224703556
Position 2222: 0.008939880974256489
Position 4259: 0.008909527072362266
Position 839: 0.007666144349472223
Position 3057: 0.0075744662106220564
Position 1983: 0.006814819350285626
Position 2205: 0.006220344921247435
Position 574: 0.005713914051151446
Position 3385: 0.005553413286332118
Position 2253: 0.005549671197661287
Position 999: 0.005461280337188788
Position 4581: 0.005048765738035015
Position 3841: 0.004177822951639883
Position 3976: 0.00389871242405272
Position 521: 0.003819418844158474
Position 494: 0.00348133746850346
Position 2573: 0.003439984605136986
Position 2083: 0.0030388467744064196
Position 705: 0.0030275439355421253
Position 1809: 0.0028749063612495897
Position 981: 0.0027845401829958497
Position 1766: 0.0027827919421524604
Position 3361: 0.002727303890292515
Position 4248: 0.0025519170529855386
Position 4886: 0.002267028934737762
Position 4024: 0.0019282742552222019
Position 3212: 0.0018501854366132352
Position 4289: 0.0018425294965650494
Position 614: 0.0017287704419452852
Position 3678: 0.001666011743659046
Position 3989: 0.00155784101406631
Position 3854: 0.0015224183386610332
Position 3366: 0.0013440322523833401
Position 3539: 0.0012563287985862819
Position 807: 0.0012521629940937609
Position 1671: 0.0011896790443656831
Position 1682: 0.0010222845801693544
Position 3545: 0.0009840515660481102
Position 205: 0.000976601487355014
Position 3631: 0.0009570256084423605
Position 767: 0.0008686690789484879
Position 1664: 0.0008452648004286689
Position 3954: 0.0008001409279340581
Position 2310: 0.000704041048914278
Position 1407: 0.0006540226404288721
Position 1615: 0.0004961830288373148
Position 2259: 0.000464366770638079
Position 4089: 0.0004596742795008976
Position 4510: 0.000451963129738311
Position 1452: 0.00044859975224481087
Position 4267: 0.00043598067455526
Position 2227: 0.0004193508123857213
Position 255: 0.0004107958743323026
Position 4014: 0.00040649536951409493
Position 1208: 0.00038737393799310815
Position 1188: 0.00038403841477588693
Position 2420: 0.0003746986158404824
Position 2538: 0.0003742934016808682
Position 463: 0.0003644775400935884
Position 2595: 0.00033537004998585577
Position 4160: 0.00033131141939586904
Position 4004: 0.000307535160604344
Position 3929: 0.0002969269978885001
Position 4706: 0.0002819906987107677
Position 222: 0.0002578111222422566
Position 1961: 0.0002539140615484071
Position 1285: 0.00024698727997884723
Position 1167: 0.00023024895823658278
Position 4459: 0.00022727933401384565
Position 3224: 0.00022649206010675403
Position 3319: 0.00021762557057219362
Position 2283: 0.0002118448138969086
Position 1255: 0.00019811725199231364
Position 1174: 0.00019075907357513975
Position 370: 0.0001814120541334583
Position 4012: 0.00017946855649650872
Position 1506: 0.00017133093915137185
Position 701: 0.00016946963722407556
Position 1500: 0.00016643950603717697
Position 338: 0.00016191829184725512
Position 3910: 0.00015676341064452403
Position 2552: 0.000152937007322055
Position 373: 0.00014264439943982048
Position 326: 0.00012536579122985077
Position 1148: 0.000124212136557131
Position 532: 0.00011332518296951629
Position 3495: 0.00011009756231813353
Position 279: 9.825099667510615e-05
Position 1644: 9.800040875868978e-05
Position 1090: 8.939989184907033e-05
Position 743: 8.784818556657394e-05
Position 3346: 8.26586523664874e-05
Position 4111: 7.744691219067636e-05
Position 3609: 7.505489636939359e-05
Position 1638: 7.459081664997909e-05
Position 4848: 7.035565936254183e-05
Position 1011: 7.022112686988358e-05
Position 4899: 6.844196278662547e-05
Position 3779: 6.826700563696434e-05
Position 155: 6.180864380965212e-05
Position 735: 6.124161215881336e-05
Position 4660: 5.863173857218231e-05
Position 1906: 5.322429214480237e-05
Position 411: 4.848977653783794e-05
Position 2122: 4.180181801803457e-05
Position 3683: 3.979760773429503e-05
Position 1066: 3.971292233780407e-05
Position 1096: 3.809351734818765e-05
Position 1335: 3.756137067780714e-05
Position 1651: 3.386322017922401e-05
Position 748: 3.1220144508805214e-05
Position 3711: 3.07377130327612e-05
Position 1558: 2.9647647362461572e-05
Position 1037: 2.8955335039616842e-05
Position 1127: 2.754971811442573e-05
Position 344: 2.749661207245284e-05
Position 2347: 2.3775244177109276e-05
Position 4298: 2.2440832661002457e-05
Position 4295: 2.198928580141523e-05
Position 1196: 2.0759531523486804e-05
Position 2895: 2.0533043227363398e-05
Position 1476: 2.049205864956523e-05
Position 4762: 2.0384058407440292e-05
Position 357: 1.8805365889550232e-05
Position 3322: 1.4673958647955058e-05
Position 3173: 1.460252962603956e-05
Position 1289: 1.418041594673469e-05
Position 632: 1.4137278530821874e-05
Position 2002: 1.3894575259280969e-05
Position 4562: 1.253687106993196e-05
Position 4824: 1.236181494534383e-05
Position 3520: 1.1250049786815645e-05
Position 4152: 9.570653967795057e-06
Position 2533: 8.279248902466026e-06
Position 2034: 8.147842462529539e-06
Position 2057: 7.635029361704292e-06
Position 4137: 7.521347804868504e-06
Position 2677: 7.50619480795557e-06
Position 4552: 6.984517394778549e-06
Position 4747: 5.870327651983521e-06
Position 4455: 5.490518340070532e-06
Position 2439: 5.471177468099696e-06
Position 4906: 4.138023141055015e-06
Position 1511: 3.6163701020139447e-06
Position 2022: 2.6225483873693684e-06
Position 4709: 2.478218064223223e-06
Position 474: 2.336660552521486e-06
Position 1410: 1.9975932858012756e-06
Position 1420: 1.9254048592506847e-06
Position 1470: 1.8838856736908768e-06
Position 4904: 1.827654200858138e-06
Position 292: 1.7010930025049993e-06
Position 166: 1.6666800190062582e-06
Position 3847: 1.4588317646572192e-06
Position 2009: 1.4325035859444524e-06
Position 4770: 1.427356133958639e-06
Position 4858: 1.0009010104659925e-06
Position 1347: 9.988621342825464e-07
Position 1054: 8.500756086437213e-07
Position 408: 8.173828205165333e-07
Position 340: 7.361713255114357e-07
Position 1124: 6.534608290101611e-07
Position 1106: 5.902818376417825e-07
Position 866: 5.779999975271804e-07
Position 1265: 5.717576010992476e-07
Position 117: 5.59105455333111e-07
Position 592: 5.352406167250949e-07
Position 2575: 5.212837990524096e-07
Position 4714: 5.126919404732488e-07
Position 285: 4.482744924850027e-07
Position 769: 3.885890640522018e-07
Position 1133: 3.8219167679514096e-07
Position 2851: 3.1956536203617096e-07
Position 1857: 2.9578336295953897e-07
Position 4854: 2.722515635764975e-07
Position 3082: 2.1225553610780146e-07
Position 131: 1.5587734053819873e-07
Position 629: 1.1601991998529169e-07
Position 4852: 1.0247645665536045e-07
Position 239: 9.848692820421557e-08
Position 1191: 7.211810380618089e-08
Position 2919: 6.468907752760505e-08
Position 594: 5.7090641275245506e-08
Position 859: 5.3297608465118086e-08
Position 3342: 5.1628080347539593e-08
Position 88: 4.615353343920335e-08
Position 876: 4.220741946909117e-08
Position 142: 2.2851189064468817e-08
Position 233: 2.2113164614062438e-08
Position 4735: 1.989658892482293e-08
Position 4908: 1.289587480373943e-08
Position 95: 1.6794694625004206e-09
Position 430: 9.240487851111532e-10
Position 437: 3.389804436478192e-10
Position 886: 2.8324368834692653e-10
Position 102: 1.190658519788311e-10
Position 104: 1.5248125763052562e-12
