Gene = Clpx
Position 669: 1.3300625165223764e-05
Position 352: 1.206866739207866e-05
Position 619: 1.1976017436163573e-05
Position 3341: 1.07003921148721e-05
Position 419: 9.580095089031106e-06
Position 836: 9.513482794239715e-06
Position 674: 9.060618624827625e-06
Position 1409: 8.025309249873587e-06
Position 2036: 6.848816908580619e-06
Position 3466: 5.560514230581863e-06
Position 3128: 5.543649909544633e-06
Position 72: 4.2895489175729226e-06
Position 608: 4.046511043464469e-06
Position 234: 3.273287064848001e-06
Position 566: 3.020709111483359e-06
Position 360: 2.0351232523671298e-06
Position 246: 1.9196671840120575e-06
Position 655: 1.3402111687224193e-06
Position 46: 1.167989793384632e-06
Position 631: 1.1506863576651386e-06
Position 317: 1.0625417874678587e-06
Position 557: 1.0045059371525467e-06
Position 573: 7.337935643767717e-07
Position 229: 6.851218993357339e-07
Position 429: 4.774134673755648e-07
Position 489: 4.0291050194678173e-07
Position 612: 3.7236895171546115e-07
Position 1136: 3.419359594213406e-07
Position 1527: 3.0519256911644845e-07
Position 1023: 2.935661613108232e-07
Position 2092: 2.414449779981701e-07
Position 1360: 1.9721654804159198e-07
Position 1600: 1.7567255229678042e-07
Position 2118: 1.4753739482947028e-07
Position 2272: 1.1530403603146886e-07
Position 594: 7.341703011471718e-08
Position 1171: 2.3686303224714607e-08
Position 657: 1.8566767705884057e-08
Position 1304: 8.806642217327773e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5640: 0.8316438426681629
Position 14068: 0.6119844004896149
Position 14207: 0.45793108394114423
Position 15891: 0.32055391873897104
Position 17014: 0.18430470204519558
Position 7533: 0.18430157057791258
Position 19791: 0.13697520339677152
Position 10182: 0.13192768632699706
Position 923: 0.11857157041580493
Position 15606: 0.1077370859542351
Position 14227: 0.09434086375786702
Position 17837: 0.0934272343911138
Position 14722: 0.08859897653905041
Position 20242: 0.07534461987352335
Position 3608: 0.0634496343674689
Position 4376: 0.061083116710912176
Position 10203: 0.05894438081816842
Position 4315: 0.05763606468410335
Position 14270: 0.054790089182922455
Position 13988: 0.04632757371211743
Position 7587: 0.0410373181719218
Position 4195: 0.037800576199819545
Position 14884: 0.026250401256228396
Position 10625: 0.025360719901360372
Position 195: 0.024274403855241995
Position 4157: 0.013277286881452079
Position 18083: 0.01296056451062413
Position 3402: 0.012463047084461384
Position 2954: 0.011969667013067698
Position 2644: 0.011855786981037215
Position 8697: 0.01151309081433769
Position 990: 0.010056995805990948
Position 10154: 0.009875364747466683
Position 2195: 0.009760914743846157
Position 10186: 0.009680747682211699
Position 7741: 0.006079720643698757
Position 856: 0.005981308814274954
Position 8099: 0.0057686933695516125
Position 15567: 0.00549431857783948
Position 2433: 0.005346329287001997
Position 7382: 0.005342382115422622
Position 3733: 0.005314798476716137
Position 7916: 0.00504054197390784
Position 9329: 0.004898278980942871
Position 631: 0.004540254297684552
Position 4873: 0.004346227160686452
Position 9367: 0.0041225907376717845
Position 9549: 0.00393078652701556
Position 1042: 0.0038655847486914457
Position 5200: 0.0035141923913716653
Position 12590: 0.003466001540072862
Position 3338: 0.0025566710882678526
Position 2250: 0.0024667341858847004
Position 4113: 0.0023953428570671963
Position 1834: 0.002390598252755397
Position 1786: 0.0023208400584522437
Position 9352: 0.002304842009998819
Position 1859: 0.002267608822302312
Position 718: 0.002266900108392591
Position 2864: 0.0021458035813511724
Position 5468: 0.0017794697563701624
Position 1919: 0.0015976335071056502
Position 647: 0.0015929683743424602
Position 3546: 0.0015660123900992347
Position 1148: 0.001500211464231997
Position 1946: 0.0014990544140785606
Position 527: 0.001327205505514523
Position 3983: 0.0012938526342074325
Position 10766: 0.0012389055086052178
Position 5988: 0.0012110106062372483
Position 8022: 0.0012106667201497033
Position 1790: 0.0011791447121185024
Position 15201: 0.0011460927371674933
Position 578: 0.0010876719437887706
Position 111: 0.0010813581657623367
Position 4395: 0.001034203310834851
Position 5705: 0.0009407407101462242
Position 9501: 0.0009237115099134073
Position 7416: 0.0009153666623930147
Position 1673: 0.0009103664328762185
Position 1567: 0.0008531187599296638
Position 6812: 0.0008332835950661287
Position 11279: 0.0008250624675163673
Position 3241: 0.000760824354720588
Position 3268: 0.0007581565574784607
Position 10518: 0.0006645896854757133
Position 11690: 0.0006480864002423412
Position 2906: 0.0006409074638743211
Position 8200: 0.0006218151965969479
Position 9450: 0.0005477760460451031
Position 383: 0.0005095462779328398
Position 1397: 0.0005075776092235239
Position 2310: 0.0005052380986215808
Position 1421: 0.0004946678538569412
Position 215: 0.0004516009940280248
Position 1805: 0.000441013615796253
Position 6773: 0.00043551551078727465
Position 5521: 0.00042333646970039296
Position 830: 0.000422660467000056
Position 5953: 0.0004168773217561277
Position 10964: 0.0004163083481670181
Position 2499: 0.00034898860179779443
Position 3566: 0.0003394646905586802
Position 2536: 0.0003282597876463451
Position 1898: 0.0003026881588591571
Position 9895: 0.0002954572420799837
Position 1594: 0.00027390466738078865
Position 6017: 0.00027003540160182185
Position 5972: 0.0002647284003850657
Position 2737: 0.00026374862486700304
Position 3035: 0.00025616071837831
Position 1004: 0.000254503898794563
Position 1927: 0.00024846330171012166
Position 2860: 0.00024127316175247496
Position 1549: 0.00023332579063092972
Position 6780: 0.00022966905820654234
Position 9555: 0.00022904121685045605
Position 6706: 0.00022890851489984354
Position 441: 0.00022670807211453456
Position 116: 0.00022331309215106114
Position 864: 0.000220171735981058
Position 2968: 0.00021039517786062856
Position 935: 0.0002097721942707553
Position 3287: 0.0002063072026342614
Position 2673: 0.00020337948793021889
Position 2338: 0.00020321876167866596
Position 380: 0.00020268251523775457
Position 5477: 0.0001990027204505457
Position 1939: 0.00019784498461284948
Position 5886: 0.00019080214112207085
Position 5670: 0.00018641601469710452
Position 1247: 0.00017827009718765158
Position 2767: 0.00017324722779532065
Position 301: 0.00017050810413814387
Position 3485: 0.00016220451331834583
Position 137: 0.00015019541234537385
Position 392: 0.0001476493297740961
Position 8434: 0.00014389859282425857
Position 1911: 0.0001252172662802937
Position 7256: 0.0001166649736687612
Position 6179: 0.0001096140928413871
Position 378: 0.00010865519797887483
Position 7335: 0.00010762028491831076
Position 564: 0.00010341955406093082
Position 2204: 0.00010049515845688376
Position 3921: 0.000100337595362809
Position 653: 9.943395709679194e-05
Position 690: 9.933800877720022e-05
Position 1873: 9.090480178210167e-05
Position 1950: 8.41637433615212e-05
Position 1894: 8.375532713144799e-05
Position 5534: 7.991861989631005e-05
Position 1179: 7.85246342187386e-05
Position 9209: 7.660328309312193e-05
Position 1425: 7.041142729498837e-05
Position 132: 6.997990545115341e-05
Position 141: 6.640987171316397e-05
Position 6493: 6.433410633988455e-05
Position 1636: 6.019107230690627e-05
Position 6213: 4.776697833488773e-05
Position 128: 4.051907337840032e-05
Position 234: 3.963462249736431e-05
Position 7305: 3.6743162582677624e-05
Position 3428: 2.3128753157994988e-05
Position 5241: 2.2059066481586536e-05
Position 6150: 2.1052712758489034e-05
Position 6169: 2.0613650255754038e-05
Position 3523: 1.54926715180789e-05
Position 5229: 1.4572322065270283e-05
Position 3473: 1.0783912288339629e-05
Position 3194: 1.034395037877791e-05
Position 3941: 1.007374399113338e-05
Position 2591: 9.5637891502021e-06
Position 3465: 9.104239617014615e-06
Position 3159: 9.097253363283764e-06
Position 1707: 8.785603546601976e-06
Position 2607: 8.703629837451688e-06
Position 2252: 8.120200504408966e-06
Position 1839: 7.97345515755678e-06
Position 226: 7.626637066614168e-06
Position 1515: 7.49323874365655e-06
Position 8006: 6.730291324687509e-06
Position 1511: 6.4504097099330725e-06
Position 2216: 5.96635446900937e-06
Position 1244: 4.866844605727594e-06
Position 77: 4.101656080657923e-06
Position 2467: 3.989704304462429e-06
Position 400: 3.689144125134005e-06
Position 2877: 3.6779463602085425e-06
Position 608: 3.5668008018481563e-06
Position 2928: 3.5193492839661767e-06
Position 2230: 3.421847686660037e-06
Position 1504: 3.3668300655241014e-06
Position 2139: 3.2970481376830926e-06
Position 1207: 3.2427735368956436e-06
Position 1080: 3.2416280577315295e-06
Position 744: 2.940346974185613e-06
Position 1077: 2.9092961067067807e-06
Position 2025: 2.1547077911196352e-06
Position 702: 1.8606021623459478e-06
Position 204: 1.823827534290874e-06
Position 472: 1.717542232253367e-06
Position 5716: 1.545013252184411e-06
Position 2100: 1.4981484726242425e-06
Position 836: 1.314404415381443e-06
Position 179: 9.264661133506502e-07
Position 770: 9.260838075064488e-07
Position 410: 8.771607678311573e-07
Position 2118: 7.755666461383868e-07
Position 1574: 7.593505609795748e-07
Position 1017: 7.034027148314623e-07
Position 1256: 6.39696620337282e-07
Position 777: 6.350807710419676e-07
Position 531: 5.743404765779686e-07
Position 352: 5.473183150836866e-07
Position 1965: 4.653009940949338e-07
Position 784: 4.5818234395656947e-07
Position 1357: 4.429277813775184e-07
Position 1213: 4.176137699113842e-07
Position 1027: 4.126189002106604e-07
Position 1482: 3.97345895801252e-07
Position 774: 3.95370408080514e-07
Position 874: 3.6186648821938864e-07
Position 303: 3.6159224221074156e-07
Position 489: 3.2934150218946894e-07
Position 2104: 3.117602617375429e-07
Position 1262: 2.790143939043363e-07
Position 507: 2.7209641669473105e-07
Position 145: 1.9457086566703169e-07
Position 1495: 1.8842147571065312e-07
Position 1976: 1.844064255865543e-07
Position 1462: 1.757855302013575e-07
Position 1640: 1.6210265509743745e-07
Position 1012: 1.3373275745793096e-07
Position 1522: 1.2574066973857216e-07
Position 889: 1.2436523451935515e-07
Position 2819: 1.231708502582441e-07
Position 419: 1.1162494356861686e-07
Position 1219: 8.730520184556554e-08
Position 541: 6.976989913729601e-08
Position 1448: 4.413396755670758e-08
Position 1428: 4.363756815160379e-08
Position 1475: 4.11776894872445e-08
Position 1407: 3.9901767168157266e-08
Position 324: 3.5163083395695834e-08
Position 1186: 2.5779218657666564e-08
Position 1193: 2.1767923880176766e-08
Position 305: 1.3815752764748082e-08
Position 952: 1.316110996438731e-08
Position 937: 1.1815813563933426e-08
Position 882: 3.953957659593385e-09
Position 1171: 3.2402921024097054e-09
Position 317: 5.7744328797676014e-11
Position 314: 1.7308916469350022e-11
