Gene = 3110009E18Rik
Position 2132: 0.0007122985083542649
Position 878: 0.0006508834124488271
Position 2669: 0.0006496573725208775
Position 2217: 0.0006276571952468469
Position 1386: 0.0006240594773864095
Position 89: 0.0006148349814208994
Position 5854: 0.0006127027555170799
Position 2998: 0.0006030641779239315
Position 1038: 0.0005802497610775646
Position 1884: 0.000559423250275063
Position 1834: 0.0005386800729298685
Position 280: 0.00039692434786744286
Position 2098: 0.0003572230817409652
Position 2107: 0.0003553517558358365
Position 1348: 0.0003365197877920863
Position 1862: 0.00028753353361964313
Position 1121: 0.0002294219782066246
Position 3688: 0.00022742146036498816
Position 1699: 0.00021692137639368913
Position 1111: 0.00021044217001208557
Position 244: 0.00020937937039845224
Position 680: 0.0002046653751514467
Position 2372: 0.0001983230280305521
Position 1130: 0.00019714462169295532
Position 2263: 0.00018855519408638395
Position 1144: 0.000163604416954897
Position 1056: 0.00016215934458898364
Position 1230: 0.0001591813112288775
Position 437: 0.0001459183921340682
Position 863: 0.00014485031898314675
Position 1796: 0.00012243948956862502
Position 830: 0.00011404641783988609
Position 1940: 0.00010950553361518617
Position 857: 9.972208066429761e-05
Position 94: 9.871185142655118e-05
Position 1139: 9.34022338048754e-05
Position 1543: 6.992443619885568e-05
Position 1645: 5.5498040655262505e-05
Position 712: 5.02412932981146e-05
Position 1203: 3.560254453343484e-05
Position 682: 3.0728988852829835e-05
Position 1840: 3.0420653273722024e-05
Position 1393: 2.8757810980565816e-05
Position 794: 2.7116066766242453e-05
Position 570: 2.5352793728957537e-05
Position 201: 2.497417191577187e-05
Position 499: 2.4910170304488926e-05
Position 834: 2.3679761069551667e-05
Position 474: 2.366067830271852e-05
Position 155: 2.2893432415831365e-05
Position 2044: 2.234957776899142e-05
Position 1383: 1.975234436556746e-05
Position 696: 1.9062673354999588e-05
Position 1558: 1.902913755739143e-05
Position 1598: 1.899158718823567e-05
Position 616: 1.8621558194298374e-05
Position 1641: 1.7028888011527816e-05
Position 1725: 1.2100616827708749e-05
Position 1610: 1.1970570125066917e-05
Position 337: 7.355755537454753e-06
Position 1614: 7.1255684381504255e-06
Position 2620: 6.5942746195548795e-06
Position 1929: 6.481247728745882e-06
Position 3190: 5.880793285344649e-06
Position 1738: 5.444292685684278e-06
Position 573: 3.7835438967392538e-06
Position 650: 3.71039890324685e-06
Position 778: 2.714804834046572e-06
Position 627: 2.4530832055784954e-06
Position 3236: 2.4103222453939073e-06
Position 652: 2.1458224140068928e-06
Position 739: 1.7773913371470468e-06
Position 1238: 4.87284193215072e-07
Position 1207: 4.454226694055819e-07
Position 471: 3.9735224205328957e-07
Position 584: 3.7802799017461867e-07
Position 636: 3.731735709661733e-07
Position 301: 3.1181129582251936e-07
Position 883: 2.6020388198262573e-07
Position 1302: 2.3792721895529655e-07
Position 728: 2.3340953842667632e-07
Position 721: 2.2749971754138788e-07
Position 659: 2.1377280696861616e-07
Position 708: 1.889731838226154e-07
Position 742: 1.7443804579856606e-07
Position 731: 1.6371051068984976e-07
Position 476: 1.3334481781183902e-07
Position 645: 6.104041167791343e-08
Position 1401: 4.0595021397916475e-08
Position 1232: 3.6169553233533414e-08
Position 575: 1.982594810598629e-08
Position 840: 1.5521449833809117e-08
Position 803: 1.0983813752733035e-08
Position 488: 8.388970904019053e-09
Position 443: 7.310093739907613e-09
Position 745: 5.5246812292100825e-09
Position 748: 5.079574555445992e-09
Position 758: 4.8828895573336776e-09
Position 285: 4.1878128870180496e-09
Position 326: 4.077526159285027e-09
Position 150: 4.456452592635009e-10
Position 147: 2.1724391786142407e-11
