Gene = Igflr1
Position 959: 3.4805448258963846e-05
Position 240: 2.671889890712345e-05
Position 404: 2.592956057968794e-05
Position 1679: 2.548141460064985e-05
Position 440: 2.4541243620151245e-05
Position 141: 1.98826198262838e-05
Position 647: 1.8818801223579604e-05
Position 788: 1.8129022841557657e-05
Position 99: 1.2974694424167124e-05
Position 754: 9.971205759960671e-06
Position 531: 8.927366810515596e-06
Position 172: 8.893679568830556e-06
Position 1389: 8.308099410364869e-06
Position 1167: 8.144089524339892e-06
Position 433: 6.220659932529417e-06
Position 88: 3.5693504327496443e-06
Position 195: 1.3101002808998106e-06
Position 143: 1.1892290395352494e-06
Position 192: 8.682343042065137e-07
Position 150: 7.303472402670479e-07
Position 570: 4.962831817544552e-07
Position 566: 2.861033207581303e-07
Position 200: 2.826875997594026e-07
Position 579: 1.6060715974300266e-07
Position 154: 6.766979777619577e-08
Position 159: 2.7961620010149715e-08
Position 164: 2.332811665792421e-08
Position 185: 1.1080275541746388e-08
Position 162: 9.255302206676039e-09
Position 183: 8.9318453596113e-10
Position 563: 2.8815198003149083e-10
