Gene = Gatc
Position 7121: 0.002815962477486417
Position 6342: 0.002613360813787127
Position 2981: 0.0026111118434337124
Position 2647: 0.002595348225066408
Position 6756: 0.002486136749219988
Position 4638: 0.002474344177161169
Position 6183: 0.002354180952082538
Position 6418: 0.0023273375615777323
Position 6176: 0.0020470886698522217
Position 7035: 0.002017121939852433
Position 6056: 0.0018750733500613698
Position 7672: 0.0018529901087445879
Position 3416: 0.001644578075284898
Position 5475: 0.0015944242630762937
Position 2149: 0.0015545506302786039
Position 5982: 0.0014773672555626353
Position 1592: 0.0013529866526634355
Position 7065: 0.0013332401771268003
Position 5392: 0.0013070898646743156
Position 1975: 0.0012986353864486353
Position 6116: 0.0012833915133222342
Position 4376: 0.00124504516406535
Position 7124: 0.001221733209167301
Position 4467: 0.001181106192732379
Position 1168: 0.001171779861172186
Position 7102: 0.0011590805248831567
Position 6463: 0.0010696978390412643
Position 6775: 0.0010510471207963732
Position 979: 0.0010238034112846908
Position 7655: 0.0009928332899400828
Position 4751: 0.0007296545893926919
Position 5711: 0.000727067934929376
Position 7831: 0.0007223315728841802
Position 5891: 0.000714512926400441
Position 4519: 0.000666449025273417
Position 6147: 0.0006404240592874685
Position 2512: 0.0006166303698697357
Position 7804: 0.000611089667934023
Position 3454: 0.0006042174221062172
Position 3476: 0.0006019960003680621
Position 3608: 0.000567859206993503
Position 6457: 0.0005676896874051697
Position 4788: 0.0005513515585430106
Position 7513: 0.0005398429788613604
Position 1652: 0.0005325817938021349
Position 7708: 0.0005187689440304933
Position 168: 0.0005149652051621709
Position 6965: 0.0005086994839230005
Position 3355: 0.0004898894569588712
Position 1869: 0.00046081152917051604
Position 6046: 0.0004514497545184764
Position 4284: 0.0004365705597057916
Position 5775: 0.0003977259286967257
Position 3176: 0.00039704683269197914
Position 4694: 0.0003944294847235411
Position 5814: 0.0003762481545380442
Position 504: 0.0003618254580601385
Position 5847: 0.00035895102776066566
Position 3361: 0.0003464917192952861
Position 1306: 0.0003450689295736945
Position 4328: 0.00033804350851593775
Position 7419: 0.0003360746330160791
Position 7083: 0.0003129226758548224
Position 884: 0.0003128392735475288
Position 6037: 0.00030666745000796725
Position 5821: 0.00030141755304866524
Position 6684: 0.00028170350887335476
Position 6152: 0.00027469113621790786
Position 5622: 0.00026740103970099744
Position 7450: 0.00026157396926784575
Position 3320: 0.00025810448977692805
Position 3214: 0.0002491734505253233
Position 2193: 0.00024386992963679825
Position 6221: 0.0002304475020076214
Position 7633: 0.00022442676532941083
Position 196: 0.00022124728933788185
Position 6805: 0.00021663937124105273
Position 5869: 0.000208708980278001
Position 254: 0.00020375845035491843
Position 1286: 0.0001878012427242363
Position 574: 0.00015773069493626177
Position 2164: 0.00015764983729188128
Position 5932: 0.00014702901116295068
Position 6371: 0.00014183184158457964
Position 5951: 0.00013376121636441408
Position 5888: 0.0001328671387648778
Position 6365: 0.0001314518437610795
Position 5642: 0.0001303140321912892
Position 1271: 0.00012628608217900883
Position 5864: 0.00012547532228963213
Position 7303: 0.00011904487601588054
Position 6459: 0.00011608728660557298
Position 2508: 0.00010699817821876603
Position 7500: 9.666522451207643e-05
Position 6346: 9.150674927715912e-05
Position 5792: 9.106987149411475e-05
Position 205: 8.961326355075058e-05
Position 5249: 8.8885824734913e-05
Position 7151: 8.738167263308828e-05
Position 6512: 7.980452845585982e-05
Position 6922: 7.502382931727168e-05
Position 6470: 6.47260390858131e-05
Position 1081: 5.9805895962264233e-05
Position 3241: 5.725966714698088e-05
Position 5454: 3.7137537394229316e-05
Position 5037: 3.531470928699144e-05
Position 4917: 3.531162026733304e-05
Position 2739: 3.261559773265394e-05
Position 933: 3.117181418863189e-05
Position 869: 3.0430130870367886e-05
Position 3169: 3.0156302655341626e-05
Position 3752: 2.201954094094711e-05
Position 4851: 2.0894755940723338e-05
Position 1044: 2.039414646205335e-05
Position 1633: 2.004394731308365e-05
Position 4073: 1.7487603940068193e-05
Position 3508: 1.7157584525613715e-05
Position 2927: 1.6536969186977058e-05
Position 622: 1.554113318931789e-05
Position 4159: 1.440191621106475e-05
Position 1985: 1.3935931183531666e-05
Position 3665: 1.2325702361356737e-05
Position 1443: 1.114455359215356e-05
Position 2320: 1.0789330087293217e-05
Position 2768: 1.0604255638947277e-05
Position 489: 1.0465867120729995e-05
Position 408: 1.0429245474420125e-05
Position 848: 9.97533492918793e-06
Position 1061: 9.694505866006013e-06
Position 3625: 9.520004523451573e-06
Position 805: 9.454488043414863e-06
Position 1678: 8.215377689175958e-06
Position 1885: 7.120215294116285e-06
Position 4591: 5.408792501255164e-06
Position 2330: 5.373440075563704e-06
Position 535: 5.24756355181109e-06
Position 584: 4.097274194595066e-06
Position 606: 3.718027511717867e-06
Position 256: 2.745853961628528e-06
Position 1104: 2.4312384427614348e-06
Position 665: 2.3179984081866338e-06
Position 644: 1.975912565957381e-06
Position 698: 1.5961219535791325e-06
Position 317: 1.515462549935689e-06
Position 142: 1.0145915820622075e-06
Position 379: 8.953378453233094e-07
Position 5859: 8.122621208788313e-07
Position 1438: 7.474449619561365e-07
Position 1384: 5.448413795630678e-07
Position 1654: 4.6882941506820594e-07
Position 5286: 4.0852593675135607e-07
Position 937: 1.5965467970989475e-07
Position 668: 1.2157004358868744e-07
Position 589: 1.1489213176898736e-07
Position 512: 7.099150867119502e-08
Position 721: 6.775950611587924e-08
Position 260: 6.607721460302634e-08
Position 1475: 4.002632720544652e-08
Position 1436: 3.049112127279319e-08
Position 369: 2.8740930164427938e-08
Position 702: 2.5109039417581313e-08
Position 737: 2.2193884893175612e-08
Position 418: 8.788144514089374e-09
Position 109: 7.799628434668949e-09
Position 98: 5.485518488199639e-09
Position 336: 5.1335903348328196e-09
Position 319: 4.509544878163579e-09
Position 537: 4.252209429334444e-09
Position 121: 2.5904166901442357e-09
Position 115: 2.527801279873461e-09
Position 310: 1.908716139078371e-09
Position 331: 6.311533875940299e-10
Position 518: 1.3174714883135304e-11
