Gene = Spn
Position 167: 4.826456366372116e-07
Position 391: 3.87686885804906e-07
Position 186: 3.744693916746052e-07
Position 1128: 3.25593853219101e-07
Position 256: 3.1742027722565693e-07
Position 666: 3.150963704301253e-07
Position 634: 2.5077892360805984e-07
Position 542: 2.0780965491875276e-07
Position 1130: 2.0502006044856136e-07
Position 179: 1.4166037308125218e-07
Position 993: 9.577300972687455e-08
Position 397: 3.1755360764634016e-09
Position 251: 2.770234865951181e-09
Position 394: 1.7478648040024748e-09
Position 123: 1.3548040137989386e-09
Position 602: 8.37355568816431e-10
Position 560: 4.840426730030782e-10
Position 626: 1.006700912560277e-11
