Gene = Tapt1
Position 3: 5.485304021394377e-09
Position 28: 2.1504538749032916e-09
Position 5: 1.7701715420243206e-09
Position 963: 3.1647249004914275e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8387: 0.8821970829748677
Position 7194: 0.30159349241436
Position 15106: 0.2924183097930896
Position 4376: 0.23685561556907855
Position 991: 0.20866524443860027
Position 9032: 0.17381304002830722
Position 8870: 0.1478975339837008
Position 10498: 0.13737366291165962
Position 3026: 0.1294533555506302
Position 2901: 0.10905202538789616
Position 6816: 0.08980114207135026
Position 15536: 0.08554469347581073
Position 10658: 0.07706514908049819
Position 10164: 0.07029092289483208
Position 6965: 0.05872412003489452
Position 321: 0.04996740885953391
Position 2626: 0.0358343464392266
Position 9975: 0.03576624052007074
Position 6239: 0.03102192513139009
Position 4379: 0.030062214638823533
Position 8968: 0.026507812301769785
Position 11455: 0.02479648426537169
Position 4118: 0.021115505931708797
Position 407: 0.020454066243952407
Position 4336: 0.01961679851918503
Position 1469: 0.019314407100031517
Position 9835: 0.01848563042047346
Position 13915: 0.017083158665307418
Position 4105: 0.016316769588354176
Position 9987: 0.0149435014333814
Position 3363: 0.01461690285613596
Position 11009: 0.014431428805867999
Position 3947: 0.014060194456338585
Position 2909: 0.013620272041130553
Position 4483: 0.013177668243720932
Position 9731: 0.011561718916207091
Position 8104: 0.009610124979570988
Position 15489: 0.008336848584878785
Position 3110: 0.008237796616586225
Position 6186: 0.007724740968528336
Position 4176: 0.006658019397818742
Position 2840: 0.006358186253224867
Position 3067: 0.005598850330806172
Position 2249: 0.005165672133130567
Position 5817: 0.00499993082838345
Position 10620: 0.004491410563380954
Position 10711: 0.004178454051566886
Position 6933: 0.004062832179520877
Position 10280: 0.0033564032218671436
Position 4023: 0.0032728880582096145
Position 15125: 0.0032377241374504416
Position 3646: 0.0030313817200132535
Position 2708: 0.003020510957203342
Position 9290: 0.003017063888427356
Position 11134: 0.0029984866459553806
Position 8667: 0.002978578428462105
Position 10259: 0.002850119931898866
Position 2093: 0.002767178178747751
Position 1403: 0.0026257400564910034
Position 2387: 0.0025435114147688534
Position 422: 0.002395186729728472
Position 8654: 0.0023244596097858647
Position 4218: 0.0022774991049851812
Position 3979: 0.0022632433738763616
Position 9183: 0.0022542022608466284
Position 7198: 0.002025369159447572
Position 4134: 0.0018362174017886935
Position 8902: 0.0018314405026154626
Position 10783: 0.001619259074247303
Position 3982: 0.0016174382905202464
Position 3090: 0.0016169353323990528
Position 366: 0.001459313533770373
Position 2285: 0.001416995521865876
Position 4810: 0.0013785926836440499
Position 3623: 0.0013239246841211898
Position 963: 0.001243771310090701
Position 3908: 0.0012202027902933914
Position 8793: 0.0012175657511264283
Position 2567: 0.001213563980225797
Position 635: 0.0010708907731934673
Position 1502: 0.0008878805744481971
Position 4398: 0.0007740621104693898
Position 879: 0.0007391015066785552
Position 855: 0.0007287505437244531
Position 382: 0.0007197322374403156
Position 3416: 0.0006829694678662392
Position 3545: 0.0006414555153318516
Position 4556: 0.0006238042533322812
Position 5786: 0.0005150778710242683
Position 2139: 0.0005098052709928918
Position 2316: 0.0004617725501091126
Position 299: 0.00045409730424658185
Position 1387: 0.0004357113870212832
Position 1720: 0.00042474494514438903
Position 899: 0.000408670174209275
Position 8895: 0.0003993497521167582
Position 1475: 0.00036252932985106226
Position 1329: 0.00033801500703147983
Position 1747: 0.0003158775295483293
Position 2034: 0.00030099077635212896
Position 3157: 0.0002691994956706791
Position 2937: 0.00026323108815747904
Position 480: 0.00025321937240939505
Position 3835: 0.0002448861618764616
Position 2356: 0.0002398566572674626
Position 6514: 0.00023668294666042675
Position 2061: 0.00020869428573778222
Position 8694: 0.0002068074955273408
Position 7936: 0.00020306886511568996
Position 2648: 0.0001696799204580031
Position 3590: 0.00016283145784989472
Position 6472: 0.00016167944363438194
Position 1862: 0.00015689368882898662
Position 8021: 0.00013904608513606013
Position 2206: 0.00013804030907590398
Position 2599: 0.00013644001777846434
Position 6095: 0.00011481522543303542
Position 1304: 0.00011284552131775339
Position 3366: 0.00010583138685914523
Position 2223: 0.0001011493824543705
Position 6651: 9.634083417777738e-05
Position 1134: 8.787856210577065e-05
Position 5890: 8.203135338583823e-05
Position 6698: 7.92073246775725e-05
Position 586: 7.593996711426331e-05
Position 5127: 7.396951744464938e-05
Position 2651: 5.9379931717651194e-05
Position 4871: 5.1039866505174054e-05
Position 911: 5.088441647134271e-05
Position 2961: 4.5460429893128374e-05
Position 5026: 4.479219778237946e-05
Position 3147: 4.0796761110527177e-05
Position 1979: 2.812070929673818e-05
Position 3425: 2.6612067538225533e-05
Position 1819: 2.382817103797206e-05
Position 486: 2.3764179732638394e-05
Position 505: 2.2496643545436887e-05
Position 1436: 2.1321336215718042e-05
Position 538: 1.9462800938742668e-05
Position 690: 1.779580838182562e-05
Position 2166: 1.715692818206084e-05
Position 458: 1.561979008507235e-05
Position 1668: 1.5255181300802686e-05
Position 418: 1.4838468136273682e-05
Position 3168: 1.417552913642463e-05
Position 925: 1.2669247981917051e-05
Position 1688: 1.1146554349155975e-05
Position 867: 1.0424325224498649e-05
Position 508: 9.480621678238123e-06
Position 1192: 8.79672107622381e-06
Position 998: 8.198091935104007e-06
Position 1413: 8.024142390457852e-06
Position 1541: 7.007762394593559e-06
Position 2328: 6.757144686265223e-06
Position 795: 5.1697633545365216e-06
Position 460: 4.6953212578666e-06
Position 2145: 4.559218493509407e-06
Position 1506: 3.550233827949888e-06
Position 435: 3.00491451464446e-06
Position 4640: 2.1518584884450636e-06
Position 811: 1.839386834530396e-06
Position 528: 1.806574278219335e-06
Position 2845: 1.5666464881199969e-06
Position 2395: 1.2948779543062017e-06
Position 774: 1.1097137636293004e-06
Position 1904: 1.0751851390581745e-06
Position 748: 1.051754158429823e-06
Position 641: 9.741713907101074e-07
Position 2069: 9.646751412720805e-07
Position 1480: 6.501624287984655e-07
Position 667: 4.467394466441044e-07
Position 555: 3.80384059403649e-07
Position 591: 3.4065122284392334e-07
Position 726: 1.7759689517053663e-07
Position 752: 1.551168567557138e-07
Position 1009: 1.2175426295191568e-07
Position 1043: 1.1897786838865477e-07
Position 755: 1.1651830883811348e-07
Position 919: 1.0969928355226959e-07
Position 761: 9.406853917226255e-08
Position 648: 6.093744971749476e-08
Position 819: 5.814391908175069e-08
Position 1052: 5.684156726961967e-08
Position 931: 2.83874821302203e-08
Position 1092: 2.700818488366917e-08
Position 1311: 2.6287825711321776e-08
Position 672: 1.271989340531567e-08
Position 208: 8.874938280923525e-09
Position 1558: 6.883102873625946e-09
Position 1515: 5.361103160274266e-09
Position 1563: 4.949847643677439e-09
Position 1426: 2.468474284522841e-09
Position 1070: 1.8300324627985662e-09
Position 675: 3.192827459627248e-11
Position 213: 4.584847550752969e-13
Position 247: 4.046901929454886e-13
Position 153: 2.591211853026258e-13
Position 266: 1.5158705229448394e-13
Position 192: 1.344344935834273e-13
Position 189: 2.1467593539671357e-14
Position 171: 2.130700962450362e-14
Position 102: 1.6576853282647347e-14
Position 173: 1.1261928168310652e-14
Position 84: 8.451312846629338e-15
Position 222: 4.446255216481724e-15
Position 108: 3.700810392077244e-15
Position 226: 3.290770360653129e-15
Position 218: 3.044318083984363e-15
Position 111: 2.624998887873486e-15
