Gene = Pik3r4
Position 33578: 0.004995681996824021
Position 15067: 0.00498392497995185
Position 38842: 0.004924924000113848
Position 44244: 0.004732744756653968
Position 7013: 0.0047271291170900565
Position 2302: 0.004726734161820777
Position 12514: 0.004691852594433749
Position 11033: 0.004687656320394319
Position 5426: 0.0046381048022897595
Position 14173: 0.004496126893327995
Position 5756: 0.004490448265073872
Position 43219: 0.004409898754154884
Position 3216: 0.004276017161310658
Position 2645: 0.004243686435240396
Position 42995: 0.0040824857398037125
Position 34038: 0.003881653738075185
Position 27412: 0.0038484835880564262
Position 43951: 0.00378381332368691
Position 24391: 0.0036565204383120515
Position 18416: 0.003264424152381929
Position 4642: 0.003167883789206368
Position 3308: 0.0031513734598774944
Position 15083: 0.003112296429176446
Position 1948: 0.0030513607422927367
Position 41416: 0.0030400704317303413
Position 43018: 0.0030070947635591843
Position 1287: 0.00294333567921011
Position 5401: 0.0029129988675010094
Position 18846: 0.0029033441121432382
Position 11109: 0.002868659903982479
Position 39563: 0.0028630710962778247
Position 11926: 0.0027797389962542396
Position 43012: 0.0027660239789090565
Position 26069: 0.0027597038878617785
Position 42628: 0.002698555334776792
Position 17970: 0.002695368110219908
Position 11368: 0.0026182013536879493
Position 10397: 0.002460079697435255
Position 12542: 0.0024240508168006177
Position 1065: 0.002420431536312172
Position 16751: 0.0023788905117707888
Position 15596: 0.0023367679991387635
Position 14498: 0.0022486837017228166
Position 5393: 0.002245762146174388
Position 42997: 0.0021795161900658158
Position 1550: 0.0021521719274079807
Position 12601: 0.0021331654166043953
Position 28579: 0.002009791825392533
Position 227: 0.001993151584692031
Position 21315: 0.0019758965036376155
Position 28459: 0.0019667676133257243
Position 1522: 0.001862140647748551
Position 33848: 0.001775907002953109
Position 42593: 0.0017487212208976946
Position 4094: 0.0017449498122734685
Position 35645: 0.0017414662008743633
Position 4663: 0.001703594408780856
Position 26764: 0.00169086485637471
Position 31358: 0.001676980384197538
Position 1690: 0.0015925469071688247
Position 23019: 0.001582748677582934
Position 7221: 0.0015018130593178226
Position 43830: 0.0014576653780262998
Position 14777: 0.0014537800128280967
Position 5335: 0.001398729603841649
Position 43488: 0.0013667751783815118
Position 38539: 0.001304880643165036
Position 4429: 0.0012725518203652738
Position 42738: 0.0012047419618631263
Position 43200: 0.0011630745000748175
Position 7452: 0.001136555475032818
Position 3626: 0.0011318808967447633
Position 11701: 0.001124679925778988
Position 42976: 0.0011206672960724698
Position 40681: 0.0011194337018336884
Position 34002: 0.0011016045265360443
Position 29895: 0.0010991031560556098
Position 42958: 0.0010803355597516775
Position 19571: 0.001007583524346337
Position 2896: 0.0009593850408409064
Position 11726: 0.0009559893254505454
Position 4717: 0.0009499759380237352
Position 19195: 0.0009421075240992001
Position 30098: 0.0009197334420870198
Position 6226: 0.0009094731020631533
Position 344: 0.000905824402910082
Position 3686: 0.0009030847892795202
Position 13721: 0.0008959081456196307
Position 3678: 0.0008777255550653804
Position 30411: 0.0008663154935982812
Position 11734: 0.0008242310880704579
Position 19375: 0.0007975062744008718
Position 5434: 0.0007575921063739631
Position 29788: 0.0007144067054179873
Position 34069: 0.0007115967976404315
Position 5294: 0.0007008792265286686
Position 30103: 0.0006662639532499314
Position 35142: 0.0006421023846383644
Position 8591: 0.0006367650629016692
Position 5731: 0.0006246295910019133
Position 32422: 0.000614048133321676
Position 19330: 0.0005845770955697786
Position 1845: 0.0005783043685261922
Position 11559: 0.0005709055006609666
Position 662: 0.0005374568521056439
Position 43210: 0.0005358893422105476
Position 33923: 0.0005187863540942018
Position 28431: 0.0005063849015848288
Position 34079: 0.0004690009865608954
Position 18256: 0.0004674985720808763
Position 44336: 0.0004659835866864912
Position 34521: 0.0004659203097509122
Position 1059: 0.00045972718096465363
Position 1195: 0.0004548658740580593
Position 619: 0.0004346661194459323
Position 19565: 0.0003984475521444738
Position 5090: 0.000389654925203321
Position 19237: 0.0003869779905541105
Position 37433: 0.00037684803982749205
Position 421: 0.00036929999127703074
Position 19815: 0.00036843918801654783
Position 1679: 0.0003328184322450696
Position 33810: 0.00033263114355653353
Position 27787: 0.00033096789371219094
Position 923: 0.00031346967337506803
Position 30442: 0.00030099347946998514
Position 144: 0.0003009701779957562
Position 729: 0.00028925958537899283
Position 33976: 0.0002891177270853894
Position 21882: 0.00028228751589917287
Position 42601: 0.00027853323025171605
Position 281: 0.00027034068510610844
Position 19229: 0.00026862659870076285
Position 32253: 0.00025994897908045167
Position 608: 0.00025680518373396324
Position 11400: 0.00025034341419074733
Position 3733: 0.00024788401246280767
Position 12004: 0.00024319885472124023
Position 1354: 0.00023493148306286167
Position 4680: 0.00023178362885908132
Position 719: 0.0002267179755025109
Position 15546: 0.00021911499898375953
Position 612: 0.0002145925471145863
Position 416: 0.00020981796249088094
Position 26158: 0.00020533004669353995
Position 377: 0.0002024321406716171
Position 21085: 0.00019083819228515335
Position 43198: 0.00018364153080247764
Position 986: 0.00016256750007968235
Position 137: 0.00016244299069179276
Position 20218: 0.00015871290278193746
Position 367: 0.0001441520733750323
Position 6874: 0.00014004914201148872
Position 30196: 0.00012910075465192195
Position 1166: 0.00012711437123483468
Position 37279: 0.0001269384843437292
Position 33761: 0.00012592067232358706
Position 555: 0.00012140830074290659
Position 135: 0.00012056537630053194
Position 18489: 0.00011279954726676436
Position 18385: 0.00011021842063348847
Position 20203: 0.00011018829422180656
Position 6232: 0.00010792320635431556
Position 19252: 0.0001070926709182284
Position 198: 0.0001026045891818478
Position 6166: 9.954435110565548e-05
Position 1055: 9.354499216117648e-05
Position 26301: 9.15800363342552e-05
Position 1357: 8.953157717627812e-05
Position 15685: 8.737604751979906e-05
Position 7080: 8.388323893045667e-05
Position 18428: 7.836400548258168e-05
Position 6295: 7.18194474726738e-05
Position 168: 6.409278200151015e-05
Position 20716: 6.40663767282662e-05
Position 6119: 6.386969820160022e-05
Position 6948: 5.962495057659751e-05
Position 21805: 5.9106556031297895e-05
Position 37579: 5.70933083540264e-05
Position 3276: 4.901836547554597e-05
Position 20247: 4.7643090051925834e-05
Position 25652: 4.4421886975558146e-05
Position 43453: 3.9483606472641314e-05
Position 155: 3.9040444884392494e-05
Position 26344: 3.762468207842037e-05
Position 43: 3.4828414895376396e-05
Position 3: 3.451860412510859e-05
Position 1324: 3.342010252845688e-05
Position 1252: 3.11710041247594e-05
Position 3673: 3.0776607461592826e-05
Position 20086: 3.055614450250088e-05
Position 20271: 2.8419772622278215e-05
Position 808: 2.4899984260077192e-05
Position 200: 2.3817468736060453e-05
Position 934: 1.758364595561657e-05
Position 153: 1.4566035168077303e-05
Position 1248: 1.3555836541850407e-05
Position 24822: 1.2322175561601008e-05
Position 25: 1.059574259798662e-05
Position 4034: 1.0564964701038163e-05
Position 1314: 9.063303121132301e-06
Position 3770: 8.202799763127845e-06
Position 1839: 7.598177441052511e-06
Position 171: 6.963557590810425e-06
Position 43776: 6.65733307513033e-06
Position 31: 5.952203822126585e-06
Position 37: 4.626785557176601e-06
Position 234: 4.105818661288383e-06
Position 1259: 3.4944034006898105e-06
Position 232: 3.285190473765418e-06
Position 403: 3.2786779940311772e-06
Position 6: 2.59563534631265e-06
Position 908: 1.8283672379886287e-06
Position 1360: 1.5345389605595478e-06
Position 29925: 1.2410218022627333e-06
Position 513: 1.1433315010819843e-06
Position 860: 9.278506086633812e-07
Position 439: 8.001586642929975e-07
Position 441: 7.537983733903007e-07
Position 43515: 7.167624821471453e-07
Position 638: 6.615576077763954e-07
Position 480: 6.065280170800528e-07
Position 647: 4.988149887970904e-07
Position 626: 3.039724911869545e-07
Position 962: 2.423616663982995e-07
Position 1389: 2.28441049938168e-07
Position 11358: 2.2155429490111024e-07
Position 43275: 1.5030231470628883e-07
Position 645: 1.1525518059278726e-07
Position 17641: 5.8164484940367117e-08
Position 503: 1.6629095114395198e-08
Position 468: 1.2797331895806742e-08
Position 487: 7.114508757688179e-09
Position 1612: 1.2293984718181042e-09
Position 670: 2.5401776074451352e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10921: 0.9984022176910633
Position 15388: 0.9968293387268727
Position 24701: 0.984886151957578
Position 18306: 0.9769663035340916
Position 43103: 0.9709929652606105
Position 29613: 0.9592540405507568
Position 20011: 0.9467668209984493
Position 42100: 0.9418219247671503
Position 33712: 0.9134872777471038
Position 35078: 0.874097869041383
Position 37268: 0.7938366652163238
Position 43315: 0.7525729077094722
Position 5635: 0.7489498572672003
Position 26796: 0.7060946558370612
Position 39154: 0.6276921172714034
Position 38841: 0.4932234593542089
Position 35929: 0.4662625754619925
Position 26041: 0.417725955436599
Position 9952: 0.4014483794536197
Position 7696: 0.39656348770138394
Position 3080: 0.35663349894593027
Position 42821: 0.3174903496503574
Position 25955: 0.30850976915793266
Position 11785: 0.30831008143685024
Position 28247: 0.2982978339531019
Position 2046: 0.28975281754317933
Position 15817: 0.28314208355425696
Position 40842: 0.23176027775498942
Position 22878: 0.23154597427290508
Position 44084: 0.22947912956317226
Position 3164: 0.2162080963849006
Position 2034: 0.21399785250278242
Position 7580: 0.19081722068419554
Position 43610: 0.1678209881213458
Position 1599: 0.16285730345133614
Position 10030: 0.15911218838812174
Position 37323: 0.15899132513058545
Position 3215: 0.15348116395800818
Position 38983: 0.14356988569546905
Position 43709: 0.14351383088344244
Position 4630: 0.14110675062846487
Position 7642: 0.14052778828320195
Position 20819: 0.12667950105066472
Position 26715: 0.11432352887928443
Position 26266: 0.11204868980313962
Position 26600: 0.10292322437910444
Position 42381: 0.10246863429888715
Position 22002: 0.09728976868352017
Position 27106: 0.0910812250633686
Position 1712: 0.09067369296557604
Position 5691: 0.09036396380409997
Position 15957: 0.0827977190148255
Position 14674: 0.08225195002928262
Position 5251: 0.07981461109499961
Position 1784: 0.07576012103530075
Position 43338: 0.07288704015113574
Position 23820: 0.07224402282735685
Position 37673: 0.07106408381066474
Position 1470: 0.0688708323317781
Position 36638: 0.06764786001230882
Position 7286: 0.06355007725331464
Position 39230: 0.0634117179651203
Position 16222: 0.062220792615188404
Position 42765: 0.060846360542183134
Position 33947: 0.05914650047844793
Position 15766: 0.057539418521476676
Position 11913: 0.05559768775498965
Position 35459: 0.04979520067330249
Position 14904: 0.04706993957107852
Position 2066: 0.04687525744648063
Position 7800: 0.045456294512000166
Position 2098: 0.04391175574715656
Position 39191: 0.04332657502017258
Position 32071: 0.04265881366084472
Position 1518: 0.041717671005556935
Position 39212: 0.039418114261670856
Position 8193: 0.03912426206798304
Position 28145: 0.039114386514682825
Position 33682: 0.03855434252579674
Position 13289: 0.0384981291343691
Position 23195: 0.0378780249695168
Position 43655: 0.036733183368523215
Position 2056: 0.03642425699301129
Position 30140: 0.033983214687568736
Position 11862: 0.033701632749003174
Position 38442: 0.03359042970359402
Position 42057: 0.032839767471857684
Position 21765: 0.03268693138326661
Position 16197: 0.031988193405817385
Position 3186: 0.031865212604276806
Position 1737: 0.03160483369986093
Position 27985: 0.03115993064087171
Position 38462: 0.031016426592166794
Position 36650: 0.031010670878911344
Position 7769: 0.03053352893515425
Position 16250: 0.03031163636449853
Position 15064: 0.027671180072934794
Position 1781: 0.027599320597502162
Position 4563: 0.027481750175140096
Position 21966: 0.026863021710382316
Position 1747: 0.026581658490480126
Position 19222: 0.025791693630650717
Position 6873: 0.025351007366128553
Position 36701: 0.025271073761707483
Position 7437: 0.023986952809979235
Position 36592: 0.023675715462333036
Position 33350: 0.0235457375826328
Position 6247: 0.022851865931108307
Position 15824: 0.022839197320825132
Position 33215: 0.021965727034917816
Position 39692: 0.021888281007339333
Position 23371: 0.021827043850659648
Position 8275: 0.0212795231153881
Position 755: 0.020590054728880668
Position 20784: 0.02054279790740554
Position 6098: 0.020342048309646577
Position 35946: 0.02017097167844228
Position 4363: 0.019821417531673997
Position 7767: 0.018523069226200242
Position 27329: 0.018281918312640484
Position 4742: 0.017589494068558174
Position 15863: 0.01745324000323707
Position 21741: 0.01742661399407478
Position 15974: 0.016680014310070896
Position 42864: 0.016616606753569643
Position 32857: 0.016257106169875957
Position 12160: 0.016055735134123825
Position 11622: 0.015924562775502162
Position 14294: 0.015782634913230766
Position 1886: 0.01575859059557066
Position 17912: 0.0157178921786858
Position 14746: 0.015568012751629065
Position 4779: 0.015052808365184378
Position 30005: 0.01497408647659567
Position 30271: 0.014533933229636926
Position 11671: 0.014509535563415388
Position 40783: 0.014304866186545334
Position 17777: 0.01383204063288507
Position 43930: 0.013637034214653886
Position 40603: 0.013496347656103611
Position 30348: 0.013414235153543081
Position 518: 0.013115807512629057
Position 3576: 0.013062995753936824
Position 25959: 0.01305762122045007
Position 1939: 0.012953337041089134
Position 43456: 0.012820268517028851
Position 4480: 0.012794729329139002
Position 19114: 0.012698387872996401
Position 11459: 0.012385015980332186
Position 20496: 0.012324156138298365
Position 15930: 0.012113599250337143
Position 16295: 0.01185558392820992
Position 1165: 0.01167598803219156
Position 29680: 0.011643527675721903
Position 44437: 0.011538979001960239
Position 7952: 0.01131776243241131
Position 15998: 0.011186166618042033
Position 2858: 0.011086382706597063
Position 40565: 0.010774356249037751
Position 23311: 0.010524330800098802
Position 43618: 0.0104664008899831
Position 22374: 0.010397664570295975
Position 20846: 0.010377109862194846
Position 1843: 0.01013259958103408
Position 31541: 0.009928317157943456
Position 33730: 0.009921293606419121
Position 37030: 0.009893500237745278
Position 43510: 0.009808008745679483
Position 25994: 0.009724029299749314
Position 26143: 0.009711417344388708
Position 35037: 0.009686658473597128
Position 3057: 0.009471190597245679
Position 15720: 0.009250813494881056
Position 20745: 0.00897764645597618
Position 40059: 0.008798005721788606
Position 43658: 0.008545043771773703
Position 16878: 0.008268381533005345
Position 16838: 0.00818823511753146
Position 15086: 0.008168499173500786
Position 26695: 0.008007284300155059
Position 37134: 0.007302603961858612
Position 20841: 0.007260541561736395
Position 28184: 0.0072298896238704325
Position 35775: 0.007201800362318428
Position 1550: 0.007199944641171956
Position 7976: 0.00706995767011538
Position 40678: 0.007046294182116631
Position 39538: 0.006962003674735174
Position 27678: 0.006886340665811481
Position 2817: 0.006787553440864936
Position 636: 0.0067476205683341
Position 12832: 0.006741450005417296
Position 44227: 0.006737587978531093
Position 20719: 0.006632007745298555
Position 15971: 0.0065485480516844306
Position 21008: 0.006519967201917276
Position 30798: 0.006490249704653701
Position 12437: 0.006409198685858386
Position 43117: 0.006404537084362594
Position 1998: 0.006377801387291986
Position 35195: 0.0063618552111838495
Position 20085: 0.006353510727544799
Position 2903: 0.0060203964281445995
Position 26817: 0.005884911283487506
Position 11257: 0.005858392748465815
Position 22997: 0.005854730434506012
Position 11916: 0.005844228875031929
Position 32119: 0.005829507735847077
Position 44195: 0.005809384867718594
Position 15866: 0.005680624666606419
Position 37342: 0.005455159648097199
Position 33325: 0.005399994433847477
Position 26625: 0.0051931219011311655
Position 43950: 0.005182836327864323
Position 29730: 0.005150950318436298
Position 38363: 0.005114107041961804
Position 8714: 0.005092132954912178
Position 40799: 0.0050352306878443595
Position 35533: 0.0050196540411277645
Position 7821: 0.005015029771643836
Position 43138: 0.00491193360994578
Position 35987: 0.004906803494722184
Position 36821: 0.004823748604954893
Position 31988: 0.004806870288561217
Position 19130: 0.004778387970638408
Position 32902: 0.004738029817555732
Position 34984: 0.004707184589324378
Position 38663: 0.0045403969107921036
Position 40716: 0.0045117987693876075
Position 18097: 0.00444091380040252
Position 33355: 0.004418640128048615
Position 19436: 0.004391495063531424
Position 22114: 0.004277599375078194
Position 34851: 0.004233314925951398
Position 2698: 0.004009276616674467
Position 35910: 0.003932356913286473
Position 20960: 0.0039094584537628565
Position 21027: 0.003871921442773745
Position 19250: 0.0038596877202902707
Position 39428: 0.0038534904163954626
Position 1798: 0.0038203892423978323
Position 44178: 0.0037296785022234496
Position 35274: 0.0037171759573632855
Position 43342: 0.0036996328249061855
Position 36070: 0.0036984229607914215
Position 24144: 0.003656520438312056
Position 11414: 0.0036327616384562154
Position 1778: 0.0034972247191951402
Position 44093: 0.0034934145448810537
Position 11433: 0.00346924365571831
Position 43574: 0.0034515348363193085
Position 2601: 0.0034487397760125742
Position 29292: 0.003387619372339449
Position 20975: 0.0033831257695281693
Position 20131: 0.0033783218725048753
Position 14140: 0.0033286049371439785
Position 22438: 0.00328307909015425
Position 44303: 0.0031929117465599173
Position 23265: 0.0031819433545316736
Position 2681: 0.0031728389705430273
Position 35757: 0.0031422121637969
Position 13234: 0.0031379981723363296
Position 41201: 0.0030400704317303435
Position 43259: 0.0029984880672030375
Position 15115: 0.0029807649800100283
Position 2900: 0.002978621497869814
Position 1403: 0.002945365212079135
Position 43803: 0.002907991731800092
Position 20879: 0.0028987848482670848
Position 6251: 0.002877386202041474
Position 43561: 0.002870082705866082
Position 43604: 0.0027908935834397874
Position 44052: 0.002787644489370766
Position 4526: 0.002586394887318317
Position 16699: 0.002571354990616434
Position 42714: 0.002550210935965628
Position 36979: 0.0025064152974567542
Position 39626: 0.0025052501086330462
Position 31391: 0.0025015284805669836
Position 18380: 0.0024980452694957685
Position 15832: 0.002492438228207015
Position 10335: 0.0024600796974352515
Position 27635: 0.0023978490738262477
Position 42332: 0.0023809398656476194
Position 6000: 0.00233920936965895
Position 21053: 0.0022796266831008796
Position 18723: 0.002252430934233011
Position 1719: 0.0022091646054913537
Position 43368: 0.0022033644144153217
Position 2070: 0.002183455646611452
Position 21686: 0.0021810051534889847
Position 8335: 0.0021711320066930763
Position 16035: 0.0021200919650435687
Position 26213: 0.002008849520026287
Position 11384: 0.0019818046191224445
Position 35290: 0.0019405104464614914
Position 21184: 0.0018958046817221653
Position 38780: 0.0018953213569982696
Position 11837: 0.0018825123587149746
Position 40078: 0.0018722983505821825
Position 8308: 0.001863940673729083
Position 1845: 0.0018166551502247262
Position 26748: 0.00180885079739303
Position 22891: 0.0018068945740583359
Position 592: 0.0018006114248501947
Position 26771: 0.0017700690080373889
Position 43819: 0.0017503433015975817
Position 43363: 0.0017137681686979636
Position 1474: 0.0016993770270354515
Position 38267: 0.0016171328921392968
Position 11509: 0.0015818195486777403
Position 12201: 0.0015748474558716548
Position 12513: 0.0015602781041728685
Position 242: 0.0015492548947998337
Position 245: 0.0015483563655741455
Position 1242: 0.001486659240924477
Position 37752: 0.0014818578137771087
Position 20734: 0.00147188152466952
Position 16205: 0.001451691652181228
Position 573: 0.0014426846360290572
Position 18372: 0.0013869008759335938
Position 39045: 0.0013770639282239528
Position 26832: 0.001374948226379603
Position 43546: 0.0013386770988826446
Position 27162: 0.001317585643289475
Position 16361: 0.0012872281297801136
Position 1380: 0.0012828053673996963
Position 42019: 0.001277143994842417
Position 34113: 0.0012247494826572026
Position 24603: 0.001214493606243434
Position 16163: 0.001196240731403685
Position 14071: 0.0011675219561840216
Position 11787: 0.0011636047631665314
Position 1839: 0.0011535423362579195
Position 1324: 0.0011429326383259064
Position 26227: 0.0011387798694570954
Position 36916: 0.0011229385808099433
Position 18193: 0.0011184967171430041
Position 42108: 0.001088598432709875
Position 11817: 0.001045512258405144
Position 29180: 0.0010247350721479915
Position 25808: 0.0010237536767479702
Position 1581: 0.0010235134580270286
Position 8075: 0.0010155372075714491
Position 31148: 0.0009969835133658246
Position 31613: 0.0009902966693708607
Position 1452: 0.0009619365473847334
Position 8178: 0.0009566478556135145
Position 29265: 0.0009422467999122802
Position 39511: 0.0009389228599265189
Position 16639: 0.0009362610034926486
Position 30297: 0.0009191499373574218
Position 13423: 0.0008959081456196302
Position 26469: 0.0008744868559379953
Position 256: 0.0008584086101008521
Position 11814: 0.0008520196806437272
Position 30079: 0.0008514352744380251
Position 29848: 0.0008383438093642364
Position 13230: 0.0008205878204568149
Position 14381: 0.0007918213085633953
Position 44003: 0.000782234629060358
Position 27276: 0.0007803319074774061
Position 12031: 0.0007670371955811813
Position 42578: 0.0007629647421652736
Position 524: 0.0007575670205554288
Position 20037: 0.0007524345301013306
Position 35142: 0.0007442070057851807
Position 34165: 0.0007057780360857384
Position 31180: 0.0006799968708317147
Position 30117: 0.0006650084571092523
Position 10930: 0.000663186823656489
Position 8477: 0.0006367650629016698
Position 3943: 0.0006329606091612735
Position 32256: 0.000614048133321676
Position 19342: 0.0006050141657935917
Position 4616: 0.0005917475076900967
Position 34883: 0.0005794476014208377
Position 26434: 0.0005755814314372719
Position 38674: 0.0005725244544777904
Position 3915: 0.0005659919980995084
Position 16075: 0.0005616079336908407
Position 3888: 0.0005565621697137234
Position 34902: 0.0005534376306070802
Position 1413: 0.0005328045725531872
Position 43394: 0.0005256688258057907
Position 43874: 0.0005040351555602093
Position 521: 0.0005035948973760613
Position 813: 0.0005029039818788555
Position 37703: 0.0004983517629635477
Position 25898: 0.000497642771174993
Position 34374: 0.0004659203097509122
Position 31561: 0.00043102986307867925
Position 38688: 0.0004213502965061915
Position 19385: 0.0004165521282193366
Position 24390: 0.00041209635443106954
Position 15414: 0.00040939060224026486
Position 2748: 0.00038775981077111957
Position 20597: 0.00038178164314323803
Position 1679: 0.00037152266352311503
Position 19988: 0.00037012164019474596
Position 19713: 0.00036843918801654783
Position 43146: 0.00036764900607959993
Position 35513: 0.0003651593387476154
Position 19416: 0.00035988646030191336
Position 15901: 0.000357502719689089
Position 15695: 0.000355447728531577
Position 18813: 0.00035173006256686897
Position 34026: 0.00033481174427501083
Position 2122: 0.0003280134224868091
Position 23141: 0.000325701937892507
Position 786: 0.00032533688700291574
Position 797: 0.00031965132073241855
Position 662: 0.00031772882426399823
Position 38621: 0.0003162811987179205
Position 2782: 0.000307915784119826
Position 27109: 0.0003061425861526937
Position 30245: 0.0003041333808510407
Position 20047: 0.0003010871033562436
Position 2133: 0.0002973858459747485
Position 1477: 0.000294346677965883
Position 3032: 0.00029041418296017545
Position 19163: 0.00028902071265546217
Position 18440: 0.0002840518586636926
Position 11999: 0.00028107568022905737
Position 11361: 0.00027823221023531223
Position 29581: 0.00027428269491779463
Position 21672: 0.00025753410089476527
Position 20956: 0.0002557460554338568
Position 11275: 0.00025512716653510256
Position 38466: 0.00025240432465526135
Position 1255: 0.0002511621606005781
Position 35318: 0.0002503833629044076
Position 27013: 0.00024639536753232684
Position 22905: 0.00024585633536567883
