Gene = Igsf23
Position 456: 0.00018964489970127118
Position 502: 0.00017668130267041682
Position 437: 0.00017405885070585983
Position 7162: 0.00015950572191142148
Position 3037: 0.00015654554873833628
Position 1121: 0.00015485754338830066
Position 142: 0.00015315740365041006
Position 772: 0.00014571226599963943
Position 6400: 0.00013107605554224424
Position 3343: 0.00012168337481077938
Position 691: 0.00011937656353295822
Position 471: 0.00011650144348341235
Position 3381: 0.00011480067392725417
Position 2898: 0.00011174628368748358
Position 3303: 0.00010495762223577832
Position 3320: 0.00010371114872743053
Position 2708: 0.00010167007720930624
Position 4074: 0.00010075275038793129
Position 648: 9.902784934294283e-05
Position 1237: 8.680838059382891e-05
Position 397: 8.531932793032045e-05
Position 925: 7.837931127239164e-05
Position 295: 7.718392835974332e-05
Position 1833: 7.6729801455573e-05
Position 619: 7.218204876130681e-05
Position 2786: 6.909468438949999e-05
Position 372: 6.427638666947848e-05
Position 6248: 5.106313782316936e-05
Position 3163: 5.099850993439439e-05
Position 747: 4.9588912621273623e-05
Position 1159: 4.61904231463665e-05
Position 1357: 4.5073880740100385e-05
Position 1660: 4.2082336959104e-05
Position 5425: 3.7646027700355876e-05
Position 5025: 3.576015579313352e-05
Position 392: 3.1900186547492395e-05
Position 420: 3.1365944303547265e-05
Position 1282: 2.9522827404808123e-05
Position 1869: 2.8962050561454032e-05
Position 744: 2.7575207277215123e-05
Position 148: 2.449255923273577e-05
Position 2441: 2.407568968246605e-05
Position 1198: 2.243986793122401e-05
Position 154: 1.6325653886526214e-05
Position 2941: 1.6113116987160874e-05
Position 964: 1.3971903210168945e-05
Position 2283: 1.2789681090337778e-05
Position 225: 1.2522862923134625e-05
Position 1866: 1.1787527335897499e-05
Position 599: 1.1528994014834647e-05
Position 2552: 1.082542866217222e-05
Position 788: 1.0697616118262279e-05
Position 484: 1.0682282884201725e-05
Position 1167: 1.0356839952202197e-05
Position 360: 1.0253294380332592e-05
Position 1898: 1.0015030864722094e-05
Position 969: 1.0008758223927998e-05
Position 507: 8.971072266734207e-06
Position 1427: 8.527858350082975e-06
Position 1410: 8.163096190181233e-06
Position 1085: 7.196717736718813e-06
Position 565: 6.786916687131215e-06
Position 558: 6.352365987036735e-06
Position 1431: 5.858348221977177e-06
Position 2919: 5.298596903274261e-06
Position 239: 4.9220268914229454e-06
Position 848: 4.6667858077391834e-06
Position 357: 4.64626721289138e-06
Position 1155: 4.331254728940254e-06
Position 944: 4.0730854067400195e-06
Position 2420: 3.6975106876827108e-06
Position 777: 3.6605916952473465e-06
Position 1028: 3.459762153358121e-06
Position 165: 2.9836012139562936e-06
Position 1176: 2.680794312332576e-06
Position 158: 2.5520821026507684e-06
Position 1151: 2.460692367670346e-06
Position 374: 2.3655583682375813e-06
Position 645: 2.3556439314280085e-06
Position 241: 2.2031166713084332e-06
Position 1202: 2.058984816362665e-06
Position 163: 2.001578754385106e-06
Position 1260: 1.9534191786706766e-06
Position 1042: 1.9228828674548034e-06
Position 1437: 1.9184672522664212e-06
Position 1022: 1.9073585741351746e-06
Position 1039: 1.8792724574315538e-06
Position 1723: 1.854926101917866e-06
Position 376: 1.6507693773876304e-06
Position 953: 1.480386041164161e-06
Position 1016: 1.4609763728436509e-06
Position 1048: 1.245724263617044e-06
Position 1325: 1.0742944469853602e-06
Position 1036: 9.87517151485352e-07
Position 1241: 9.695481359406231e-07
Position 1079: 9.62350040744835e-07
Position 3520: 7.108004202469383e-07
Position 1884: 6.334078788383676e-07
Position 129: 4.4588143816445155e-07
Position 2176: 6.349037138640663e-08
Position 2171: 4.9561542575913083e-08
Position 853: 1.4610633747475962e-08
Position 2130: 9.829395267469792e-09
Position 1754: 7.0175645058813564e-09
Position 1272: 8.713268970523155e-10
Position 1320: 6.667700056350913e-10
Position 1286: 4.472283500952533e-10
Position 123: 3.9061528192316293e-10
Position 1296: 3.692259503139874e-10
Position 121: 2.3869168006041253e-10
Position 324: 1.9340064208447212e-10
Position 510: 1.4100836744936595e-10
Position 117: 1.1432125052499035e-10
Position 322: 3.5364372025212916e-11
Position 320: 2.2539564700653167e-11
Position 790: 2.768613974678655e-12
