Gene = Ung
Position 679: 0.004141244550697561
Position 1185: 0.004134303770568912
Position 397: 0.004081650000936438
Position 6673: 0.003994983577444109
Position 5440: 0.003906980375853906
Position 1293: 0.003499544545725846
Position 1280: 0.0034923736057561033
Position 3752: 0.0032012654313811556
Position 3774: 0.002927465907541378
Position 7411: 0.0026928496908349953
Position 2773: 0.0026086707115083887
Position 455: 0.0023914037464707687
Position 448: 0.0023200479317722475
Position 425: 0.0022433334041221313
Position 6917: 0.0021536998007609105
Position 1699: 0.002091455970201773
Position 5918: 0.0019869663066832744
Position 5005: 0.0019661085089015475
Position 5724: 0.0019208348442765078
Position 5627: 0.0018552259881293132
Position 6771: 0.0018548249633865382
Position 3615: 0.001799484149147528
Position 6285: 0.0017380009301848904
Position 4465: 0.0017242500652261035
Position 1789: 0.0016973067184669621
Position 1031: 0.0016064176161900213
Position 6923: 0.0015886379015399253
Position 2137: 0.0015584096603769141
Position 7659: 0.0014530445622327587
Position 911: 0.0014456341061059217
Position 7414: 0.0014376456343719935
Position 3685: 0.0014148385092026365
Position 7334: 0.001367807950166287
Position 717: 0.0013589386204581515
Position 7879: 0.0013221103291332689
Position 5035: 0.0012383814777627957
Position 5452: 0.0012001058267456213
Position 7698: 0.0011468945373441903
Position 1656: 0.0011426752312259732
Position 684: 0.0011132023679391876
Position 3728: 0.0011057196254679136
Position 1755: 0.001090315725341969
Position 5983: 0.0010812186280811417
Position 2052: 0.0010731351486659728
Position 7312: 0.0010451802244691173
Position 8370: 0.0009863263566794896
Position 7897: 0.000980429116358305
Position 2040: 0.0009625729956658621
Position 7380: 0.0009502495541534306
Position 3802: 0.0008510971499885819
Position 1708: 0.0008497306148739488
Position 4943: 0.0008464928333477208
Position 3968: 0.0008000619171359616
Position 482: 0.0007698933607842834
Position 6029: 0.000761178910745606
Position 1969: 0.0007355452098258765
Position 4130: 0.0007349468078281105
Position 475: 0.0006877570084744199
Position 852: 0.0006809750682410754
Position 2079: 0.0006143085680766681
Position 345: 0.000602482117187914
Position 343: 0.0005579969460070376
Position 6607: 0.0005506138014201727
Position 1311: 0.0005325204688213303
Position 6008: 0.0005303710181766739
Position 4124: 0.0004867849087108386
Position 2810: 0.0004669539133287505
Position 3732: 0.0004482611454477998
Position 410: 0.00043782831983372187
Position 1614: 0.00043423257462341255
Position 720: 0.0004335194468289907
Position 7805: 0.00041424553141357096
Position 4086: 0.0004100048575260962
Position 252: 0.00036900372096674303
Position 3519: 0.0003554042338172349
Position 6476: 0.0003529841811011704
Position 2680: 0.0003449523137953454
Position 6271: 0.00032516652319064586
Position 6943: 0.0003245265296681829
Position 1584: 0.00031682992144839905
Position 4527: 0.00031103156289124216
Position 2647: 0.0002808307045665857
Position 269: 0.00027534205913655945
Position 5631: 0.0002546725702794366
Position 914: 0.00022045362106801235
Position 7965: 0.00020448432898210586
Position 7669: 0.00020275682877839016
Position 4337: 0.00019801463249707755
Position 4986: 0.0001965569055314977
Position 6793: 0.00019008755801729036
Position 3916: 0.00018076244052999874
Position 3221: 0.0001712628896440809
Position 5170: 0.0001623564140854277
Position 1623: 0.00014734406083313298
Position 7498: 0.00014439144487957806
Position 4021: 0.00013208636799008324
Position 1332: 0.00012969086234713666
Position 7240: 0.00012882469530056965
Position 688: 0.0001268736513120872
Position 2171: 0.00011024908111605575
Position 1119: 0.00010852978372554669
Position 1836: 9.70818363749019e-05
Position 6110: 9.507952730163439e-05
Position 6474: 9.362691600692262e-05
Position 6810: 8.573660300038874e-05
Position 1217: 8.533316454121649e-05
Position 2175: 7.469656972881586e-05
Position 431: 7.392163138511258e-05
Position 2011: 7.235466946613019e-05
Position 1600: 6.990849640378034e-05
Position 1720: 6.732522334319937e-05
Position 3930: 6.6087676659423e-05
Position 3980: 6.549019016673372e-05
Position 779: 6.388669458381106e-05
Position 809: 6.085277408695124e-05
Position 2532: 5.371999573956845e-05
Position 3593: 5.313437694901834e-05
Position 2632: 5.2358269758695575e-05
Position 789: 5.04036561325638e-05
Position 1062: 4.5537803794829796e-05
Position 1028: 4.4317245410344874e-05
Position 1794: 4.421652677585236e-05
Position 422: 3.9515405792729175e-05
Position 1917: 3.9461902017024896e-05
Position 3382: 3.8851799672610625e-05
Position 832: 3.671010178367076e-05
Position 1475: 2.9466243510646142e-05
Position 1810: 2.926400236013383e-05
Position 435: 2.6416546306546895e-05
Position 3099: 2.495724570720942e-05
Position 6336: 2.4316340484596035e-05
Position 407: 2.4208154203249178e-05
Position 3272: 2.323448746906431e-05
Position 2712: 1.7388055928439655e-05
Position 729: 1.7234197041175698e-05
Position 2133: 1.562064706274798e-05
Position 1971: 1.5290187545669564e-05
Position 1715: 1.3777340400783851e-05
Position 5494: 1.3350504132947135e-05
Position 358: 1.2158260066284657e-05
Position 538: 1.0524105792640073e-05
Position 279: 1.0173401036752654e-05
Position 3891: 9.375883263515216e-06
Position 206: 8.533064326012186e-06
Position 6751: 8.314549967859414e-06
Position 5270: 7.698198709800936e-06
Position 939: 6.938660337788185e-06
Position 536: 6.848046667835479e-06
Position 1421: 6.154027172780921e-06
Position 738: 5.528961639528378e-06
Position 587: 4.820751555102396e-06
Position 1735: 3.958804337259618e-06
Position 960: 3.276156108933637e-06
Position 264: 1.794456994673816e-06
Position 871: 1.2359516041399774e-06
Position 1033: 1.1058111664830908e-06
Position 607: 6.799015521566026e-07
Position 4071: 6.167431049222842e-07
Position 2085: 5.753242659987238e-07
Position 8196: 4.477385293622861e-07
Position 572: 4.2853878071269386e-07
Position 545: 3.6911171328412505e-07
Position 548: 3.6441660836176757e-07
Position 1495: 3.5193023610293167e-07
Position 976: 2.82499680139776e-07
Position 993: 2.3706836370712027e-07
Position 962: 2.354128130235747e-07
Position 165: 2.1868071160868614e-07
Position 1823: 1.9113661084530403e-07
Position 1609: 1.7711176003314443e-07
Position 87: 1.620890487128061e-07
Position 1155: 1.1787276282628912e-07
Position 5246: 1.0653499421091871e-07
Position 89: 7.961419068420198e-08
Position 1082: 3.8528255590861495e-08
Position 2019: 3.329920794268189e-08
Position 182: 3.2043163844452395e-08
Position 1590: 2.5946713279363885e-08
Position 215: 2.163285335830012e-08
Position 1758: 1.71935337329197e-08
Position 225: 1.684411083522666e-08
Position 1425: 1.4829326010042484e-08
Position 1398: 1.4363482080642972e-08
Position 234: 1.3368805674313666e-08
Position 129: 1.1236165694432405e-08
Position 151: 8.111282284356345e-09
Position 218: 7.270502020848533e-09
Position 1348: 7.047725158800777e-09
Position 167: 3.965835470194766e-09
Position 551: 2.4187911331696266e-09
Position 611: 1.4867708312631042e-09
Position 732: 9.067872262309332e-10
Position 563: 2.045963911600246e-10
Position 982: 1.5799863167069932e-11
Position 1067: 1.531420553566232e-11
Position 1010: 5.302277600453353e-14
