Gene = Lrpap1
Position 8079: 0.04842862750034276
Position 6500: 0.04760541035382946
Position 13116: 0.04536176420006072
Position 2506: 0.039687653536403175
Position 2942: 0.03864388265137319
Position 10200: 0.03624481974687591
Position 11795: 0.03613822969142163
Position 7236: 0.036108693563173096
Position 9511: 0.03391875446627938
Position 6934: 0.030563984635929187
Position 13730: 0.030133249403565453
Position 2134: 0.029172016771408873
Position 431: 0.028960373190540855
Position 13320: 0.026830405994162927
Position 12097: 0.023135845012278108
Position 10173: 0.0202190319813752
Position 10249: 0.0195888079410498
Position 9654: 0.01885627555843808
Position 13977: 0.018612108486332584
Position 7038: 0.018391805969982942
Position 10742: 0.017899707191297035
Position 11660: 0.015700440792239083
Position 9430: 0.014292970468772788
Position 6761: 0.014270973831663931
Position 1940: 0.01413046464138848
Position 12622: 0.013204020417891597
Position 13043: 0.013190431930737318
Position 2251: 0.012463351992755457
Position 10494: 0.012064441847480649
Position 520: 0.011780096179716287
Position 3587: 0.011750452308785676
Position 9661: 0.010755174496360995
Position 7200: 0.010726857036012082
Position 2152: 0.010439287683595156
Position 12817: 0.009905338280411038
Position 10233: 0.009864219874378433
Position 1381: 0.009689126431783244
Position 11007: 0.009304256388929122
Position 3143: 0.009149996837620985
Position 5346: 0.008477084075683646
Position 2984: 0.00785455240006401
Position 12203: 0.0077987708920502895
Position 2460: 0.007617113402556526
Position 1539: 0.007607167717311815
Position 3110: 0.00747993841936322
Position 1461: 0.006870082492313788
Position 7746: 0.00677320975446205
Position 565: 0.006626279889406089
Position 161: 0.006617149620090929
Position 2900: 0.006244162818766444
Position 12411: 0.006150340939552747
Position 1698: 0.005851499118732658
Position 9376: 0.005003425257035375
Position 10793: 0.004870324078165883
Position 2948: 0.004850568166385586
Position 3274: 0.004481828497382424
Position 10205: 0.004389656149522229
Position 8905: 0.00435871018303378
Position 12626: 0.004333316174945287
Position 7518: 0.004239039929956347
Position 471: 0.004177735248933193
Position 13583: 0.003963639088250615
Position 10086: 0.003892265055406065
Position 4964: 0.003635079720401939
Position 10294: 0.0035735263825571006
Position 10050: 0.003570001487216351
Position 10014: 0.003469942096011471
Position 8098: 0.0034346898558234905
Position 9386: 0.003077357567574731
Position 6257: 0.0030305295527012156
Position 8415: 0.0030099122455374736
Position 6190: 0.002964493539207239
Position 7797: 0.0029193851806097204
Position 10575: 0.0027962156516326995
Position 3636: 0.0027460068662991163
Position 10633: 0.0026352887482389785
Position 2680: 0.0026149135029018083
Position 501: 0.0024498493045258234
Position 413: 0.0024050671826993724
Position 10984: 0.002399604583910621
Position 12060: 0.002264406276683356
Position 6797: 0.002246553285597501
Position 7100: 0.0022052611123504233
Position 7498: 0.002204926121800096
Position 13484: 0.0021814823987583868
Position 11942: 0.002156146326289277
Position 3031: 0.0020662839930867547
Position 529: 0.0020253618248796163
Position 3120: 0.0020241112730190634
Position 11122: 0.0019344147180862024
Position 13009: 0.0018425672364425195
Position 2175: 0.0018037672422756086
Position 1121: 0.00179879375918002
Position 5136: 0.001798011210709032
Position 2734: 0.0017976781503386509
Position 699: 0.001747321799035094
Position 7751: 0.0017133370174313334
Position 11089: 0.0016768977794260759
Position 3163: 0.0016674470652912436
Position 1465: 0.0015633921231755484
Position 7463: 0.0015630500440873257
Position 4131: 0.001526075235950268
Position 2400: 0.0015103572146129536
Position 4900: 0.001483386964300864
Position 2621: 0.0014516495360338553
Position 5960: 0.00141226949424583
Position 10468: 0.0014083801488906113
Position 2658: 0.0014050863321814918
Position 6198: 0.001370232905756459
Position 10796: 0.001283177074606249
Position 12334: 0.0012763931230716128
Position 12945: 0.0012721158917038725
Position 9690: 0.0012654235929655147
Position 7169: 0.001201622327503321
Position 6959: 0.0011687300989933278
Position 1562: 0.001160135888569305
Position 1274: 0.0011556139494837568
Position 1858: 0.0011214892880012416
Position 6531: 0.0011014234912792567
Position 10600: 0.0010753793770017638
Position 1300: 0.0010176579764994763
Position 2262: 0.0009665097061343215
Position 657: 0.0009339036769378674
Position 9218: 0.0009301001191437702
Position 10252: 0.0008873588835615145
Position 12522: 0.0008713865030385008
Position 6522: 0.0008707966272112532
Position 7351: 0.0008391751431430814
Position 2096: 0.0008198490655378705
Position 13191: 0.0008193313498681717
Position 9709: 0.0008136008554320935
Position 8123: 0.0007975755116924983
Position 7759: 0.0007897273500215203
Position 3511: 0.0007798148530507921
Position 9393: 0.0007725527236595268
Position 589: 0.0007678390377275165
Position 1565: 0.0007597580161071483
Position 4622: 0.0007472682349061044
Position 6419: 0.0007301947406715262
Position 6794: 0.0007237656832212438
Position 1596: 0.0006985813599885107
Position 8452: 0.0006966705734723034
Position 2523: 0.0006519216438995875
Position 12337: 0.0006444668671495168
Position 1198: 0.000639579904136419
Position 9462: 0.0006205582035994548
Position 3055: 0.0006152654397191526
Position 2665: 0.0005871128052832558
Position 6360: 0.0005660878328136451
Position 4882: 0.0005615649015297901
Position 1297: 0.0005615043302054539
Position 10454: 0.000519198145546602
Position 8140: 0.0005074051046329347
Position 6294: 0.0005028560665687807
Position 12310: 0.00048736487940102585
Position 9045: 0.0004427074803030381
Position 2172: 0.00041901724816940824
Position 11217: 0.0004120735833813829
Position 10258: 0.00040568468455679364
Position 1944: 0.0004043025185444437
Position 8654: 0.0004009872008371333
Position 2116: 0.00037817838519769943
Position 2291: 0.00037119873931741636
Position 2099: 0.00037011356260301163
Position 10478: 0.0003690181377217714
Position 7922: 0.00036701380641854134
Position 12970: 0.0003624125413455043
Position 6726: 0.0003557527916806916
Position 7780: 0.00032879607489288667
Position 8925: 0.00032259022147611104
Position 8591: 0.0003163832302780792
Position 7412: 0.00028654985718702013
Position 3072: 0.0002829663021204538
Position 9554: 0.0002798972041870038
Position 2695: 0.0002792816711402712
Position 1268: 0.00026941576449036273
Position 603: 0.00026476107081622416
Position 1890: 0.0002643746644646171
Position 8616: 0.00026166709998883165
Position 6392: 0.0002533072793713357
Position 9639: 0.0002508721668896659
Position 7973: 0.00024653105278719093
Position 1202: 0.0002444546511057233
Position 1389: 0.00023641899601017016
Position 461: 0.00022902396230983953
Position 168: 0.00022888828261733693
Position 1279: 0.0002217627858697463
Position 7408: 0.000216182150241915
Position 171: 0.00020332858099916047
Position 9359: 0.00020264263434568576
Position 1014: 0.00020217844572321234
Position 1843: 0.00018606261073865607
Position 9291: 0.0001777694202584426
Position 9160: 0.00017544313605832786
Position 2603: 0.00016795855998652761
Position 6939: 0.00016731113554327982
Position 1367: 0.00016008199381820112
Position 2718: 0.00014222101409633618
Position 540: 0.00013955253261544118
Position 8553: 0.0001385637276450855
Position 9951: 0.0001361086226130259
Position 8393: 0.00011567786289118952
Position 6329: 0.00011265887966953049
Position 1437: 0.00011097552881253571
Position 5932: 0.00010687787418777516
Position 11243: 0.00010670412503149881
Position 480: 0.00010150596126617832
Position 9751: 0.0001001956360154781
Position 1319: 9.698693040106233e-05
Position 944: 9.11139139755978e-05
Position 1974: 9.067307910446213e-05
Position 2905: 8.050964256044417e-05
Position 1766: 7.649151061888039e-05
Position 993: 7.621811688748033e-05
Position 7944: 7.466094694984355e-05
Position 8330: 7.420754566291691e-05
Position 7308: 7.114981273397606e-05
Position 2204: 6.959663350152641e-05
Position 8850: 6.785271929681182e-05
Position 463: 6.614461814504304e-05
Position 6949: 6.526264332879871e-05
Position 8982: 5.742278697794705e-05
Position 982: 5.363428339910838e-05
Position 2405: 5.272411140789554e-05
Position 614: 4.766700415399243e-05
Position 1332: 4.0646029469884185e-05
Position 126: 3.976546494792393e-05
Position 1492: 3.8497058603291186e-05
Position 1495: 3.603593016546747e-05
Position 8759: 3.406010860172853e-05
Position 8642: 3.400081474521805e-05
Position 1354: 3.2816060486028545e-05
Position 8358: 3.136821493102343e-05
Position 727: 2.786659394636147e-05
Position 1252: 2.619493456407063e-05
Position 1485: 2.513774661468568e-05
Position 1305: 2.434341737764837e-05
Position 1228: 1.9526552528637073e-05
Position 2057: 1.7202506525100267e-05
Position 185: 1.6635704706154056e-05
Position 745: 1.6621713056765952e-05
Position 9772: 1.543017964098294e-05
Position 1185: 1.5396132898508634e-05
Position 1137: 1.5199963141172266e-05
Position 1180: 1.4758223109107573e-05
Position 1660: 1.3698283402363248e-05
Position 368: 1.3696188006652346e-05
Position 1038: 1.3407044195911945e-05
Position 206: 1.2810659314976319e-05
Position 1230: 1.2469524788441432e-05
Position 1576: 1.1937297335949627e-05
Position 722: 1.1425914728176898e-05
Position 1214: 1.1133980658175799e-05
Position 1334: 1.038300733470581e-05
Position 11101: 9.763088583574749e-06
Position 6996: 9.424193565882727e-06
Position 6767: 8.823356236865791e-06
Position 898: 8.654874568402375e-06
Position 200: 8.533092218028116e-06
Position 1218: 7.764403883795757e-06
Position 666: 6.617472223105918e-06
Position 8036: 6.30459503846354e-06
Position 1046: 5.7559286954965365e-06
Position 1095: 5.67623789548413e-06
Position 2265: 5.424246938659368e-06
Position 1068: 4.7840456671846845e-06
Position 1023: 4.388079849908433e-06
Position 7381: 4.383461402341008e-06
Position 546: 4.196924097441534e-06
Position 620: 3.977276582787481e-06
Position 951: 3.823263843196091e-06
Position 1156: 3.4957758822054123e-06
Position 1743: 3.236273612902151e-06
Position 1364: 2.8859471594674862e-06
Position 353: 2.512982478226842e-06
Position 1507: 2.4743111290149186e-06
Position 1016: 2.3646185486256034e-06
Position 814: 2.218431813940856e-06
Position 366: 2.1499275341756764e-06
Position 819: 2.004636250753138e-06
Position 605: 2.002331814473999e-06
Position 8342: 1.7346249555645122e-06
Position 326: 1.6848545925711846e-06
Position 8301: 1.5160764458939988e-06
Position 8294: 1.4839344179231925e-06
Position 212: 1.3398584665460474e-06
Position 350: 1.1409183709478041e-06
Position 2534: 1.0003388412835984e-06
Position 1341: 9.575833926787945e-07
Position 624: 5.73134684934721e-07
Position 1163: 5.216479667511167e-07
Position 785: 5.182383243167431e-07
Position 197: 4.996185336469336e-07
Position 195: 4.5554549266516966e-07
Position 1152: 4.3135769746202744e-07
Position 1259: 4.021062860248604e-07
Position 230: 3.8439923051641284e-07
Position 853: 3.840611433212831e-07
Position 224: 3.782576307515686e-07
Position 626: 3.684447623027365e-07
Position 788: 3.3335097674561737e-07
Position 957: 3.275518087939792e-07
Position 748: 3.122084058871684e-07
Position 631: 2.2822072598583645e-07
Position 10057: 2.2623685928758233e-07
Position 754: 2.2191450253876087e-07
Position 738: 2.1564351571194287e-07
Position 8513: 2.0801085532162278e-07
Position 1241: 1.8458799386471464e-07
Position 345: 1.784519606430529e-07
Position 8429: 1.2321638457857708e-07
Position 8699: 8.886681258807841e-08
Position 1207: 5.987619139858594e-08
Position 1470: 5.568013223791134e-08
Position 1150: 4.829054291252081e-08
Position 8426: 4.1884436935015854e-08
Position 8458: 2.6471090683951575e-08
Position 8375: 1.1918139514158832e-08
Position 8367: 9.591389328150619e-09
Position 1243: 4.291200899197937e-09
Position 796: 3.3460504327592815e-09
Position 242: 1.3108469342733408e-09
Position 1672: 8.487042701377594e-10
Position 284: 4.818627418522643e-10
Position 257: 4.778804988362946e-10
Position 266: 3.734713358808626e-10
Position 94: 3.224510383716213e-10
Position 301: 2.507019941596548e-10
Position 239: 2.1026398882138878e-10
Position 278: 8.8660146098835e-11
Position 348: 8.043119629919963e-11
Position 254: 5.6376934605998486e-11
Position 305: 4.7940081715482084e-11
Position 340: 2.7264889544185843e-11
Position 90: 5.950812609803317e-12
Position 92: 2.8196407835033593e-12
Position 766: 2.2279313850864947e-12
Position 275: 1.3761631000294136e-12
Position 292: 6.765060004745137e-13
Position 1062: 2.7978846572341777e-13
Position 1075: 2.136482294995944e-13
