Gene = Preb
Position 3620: 0.0001939562042906018
Position 4308: 0.000191358794580744
Position 1579: 0.00018696356959253273
Position 3668: 0.00017484132939819661
Position 2058: 0.00017073633282916755
Position 3476: 0.00016369956887676593
Position 3344: 0.00016159669089620439
Position 82: 0.00015888674549193924
Position 2145: 0.00015008629818296772
Position 2233: 0.00011019580127607914
Position 2131: 0.00010455005865376923
Position 680: 9.660283637720044e-05
Position 2326: 9.309217228220076e-05
Position 139: 9.276252137315517e-05
Position 3420: 8.921950395469194e-05
Position 1198: 8.689012428735095e-05
Position 447: 8.312289385212266e-05
Position 1253: 7.52717374884116e-05
Position 1954: 7.396240251829534e-05
Position 2830: 7.251730050459786e-05
Position 2910: 7.232366879663463e-05
Position 2858: 5.659178510512671e-05
Position 1209: 5.434399498744807e-05
Position 2886: 5.271917337406705e-05
Position 3094: 5.185145249343444e-05
Position 675: 5.030110635909244e-05
Position 1289: 4.630664639603232e-05
Position 1206: 4.448645087874886e-05
Position 1940: 4.332553906715405e-05
Position 1648: 4.2817063166220925e-05
Position 3090: 3.342648155615279e-05
Position 2990: 3.297150560421033e-05
Position 2300: 3.233072180374197e-05
Position 2214: 3.213338533583852e-05
Position 3118: 2.9199020139480215e-05
Position 127: 2.89670984024792e-05
Position 1080: 2.892334741418697e-05
Position 300: 2.2534650199947554e-05
Position 158: 1.835271276287094e-05
Position 1684: 1.6282922751879868e-05
Position 3014: 1.4914740123870023e-05
Position 3066: 1.4523258648119562e-05
Position 556: 1.379234285000393e-05
Position 610: 1.2719404865563483e-05
Position 274: 1.0163597845744313e-05
Position 3272: 9.404934974259129e-06
Position 3192: 8.968474628778348e-06
Position 2896: 7.755149282964406e-06
Position 2310: 7.617092107762695e-06
Position 1678: 7.5489060645666225e-06
Position 2948: 7.08790934631338e-06
Position 1877: 6.888204092074942e-06
Position 1247: 6.75080952197803e-06
Position 525: 6.299742835234404e-06
Position 1964: 6.07827001397951e-06
Position 2638: 4.693487739999729e-06
Position 2634: 4.488908538807389e-06
Position 1810: 4.1276765317268584e-06
Position 901: 3.992544482892694e-06
Position 2371: 3.871730918264891e-06
Position 3296: 3.2542269870495233e-06
Position 3396: 2.5515534256911723e-06
Position 2662: 2.537040465102827e-06
Position 2690: 2.4886890571316742e-06
Position 3268: 2.2559179439251525e-06
Position 1787: 1.9867278331318877e-06
Position 2224: 1.4529121845510017e-06
Position 2816: 1.4421567893651601e-06
Position 1806: 1.1695350936567897e-06
Position 3244: 1.133513935773409e-06
Position 2686: 9.626088553555685e-07
Position 2764: 9.053730212999217e-07
Position 2407: 7.360377839455187e-07
Position 2844: 4.3985512750426855e-07
Position 2834: 4.2833108919321764e-07
Position 2792: 4.176978653972741e-07
Position 2481: 3.4969303229062954e-07
Position 2440: 3.4823180096650637e-07
Position 2724: 3.034243390090908e-07
Position 16: 2.69237048071736e-07
Position 294: 2.1196041724691302e-07
Position 2469: 1.754096512641269e-07
Position 586: 1.0078479796650474e-07
Position 487: 9.280699949836056e-08
Position 2558: 8.694736904400497e-08
Position 2648: 6.99260685741825e-08
Position 537: 3.9446711562001424e-08
Position 2827: 1.856542318127091e-08
Position 2530: 1.7529228123826622e-09
Position 2476: 1.6054485287863142e-09
Position 2467: 4.731562743584613e-10
Position 2013: 3.5527761537747815e-10
Position 1942: 2.8302429215446947e-11
Position 2604: 2.3848683822111417e-11
Position 2072: 2.075047223850648e-11
Position 553: 7.149775214463922e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1809: 0.9830945966022382
Position 1424: 0.9774865713197798
Position 2003: 0.6998537983431874
Position 2299: 0.5922140586076348
Position 4271: 0.4802559340659202
Position 948: 0.4213902551546861
Position 4623: 0.3679661516434501
Position 6038: 0.36397344607946935
Position 8160: 0.3138854792138175
Position 4026: 0.21721388365043426
Position 7225: 0.19056332102132686
Position 9065: 0.1828115752601895
Position 1071: 0.13972168054814404
Position 8714: 0.13371129576488094
Position 4996: 0.12410642848635633
Position 7521: 0.10975446167577678
Position 4099: 0.10953326686688974
Position 2346: 0.09962301885081618
Position 8347: 0.09868107776291621
Position 960: 0.09385606523491838
Position 3926: 0.08387449373704065
Position 2013: 0.08324501478832214
Position 1101: 0.073386968312991
Position 8295: 0.07316487040452498
Position 4694: 0.0712240517503708
Position 3950: 0.06674265563548563
Position 3902: 0.06494756928229195
Position 4725: 0.060585670203454546
Position 2045: 0.050756593136747616
Position 4002: 0.04989747069026981
Position 3974: 0.049248947313854596
Position 6841: 0.04375600070178797
Position 319: 0.037893391678572495
Position 4314: 0.030740107492407107
Position 4954: 0.029585995441979134
Position 2351: 0.02740727577055532
Position 3878: 0.02426723388543294
Position 3854: 0.023009499179854148
Position 6005: 0.02240249366411784
Position 5047: 0.021018564260562533
Position 5073: 0.01745784852154672
Position 4337: 0.0174430906537972
Position 504: 0.012504012754021297
Position 4966: 0.012145973085337153
Position 4230: 0.011747233026443135
Position 2309: 0.009883808729626537
Position 964: 0.009559033591308481
Position 8118: 0.009542514910023822
Position 2397: 0.00921191309875883
Position 551: 0.007436382363440107
Position 9328: 0.007117932039428786
Position 3802: 0.006527435927503358
Position 3778: 0.006492157723608779
Position 4046: 0.006119224501063837
Position 3510: 0.006001167415682761
Position 663: 0.005989125324472437
Position 3052: 0.005882584452750153
Position 361: 0.004433806586985631
Position 3230: 0.004233561091492106
Position 2724: 0.003923135819468009
Position 2048: 0.003682682715357824
Position 695: 0.003360351638067715
Position 2030: 0.0033507840960729503
Position 5107: 0.0031007748595439227
Position 1017: 0.0027905603967857255
Position 1771: 0.002621268897045181
Position 3000: 0.002493659493486307
Position 3382: 0.0024186324550992937
Position 4999: 0.0022692084401721747
Position 5356: 0.002114188051877372
Position 2920: 0.0021122303121588848
Position 692: 0.002112043179303828
Position 2128: 0.002090763710606193
Position 1954: 0.0020623307976547728
Position 2896: 0.0020222957671405684
Position 3178: 0.0020126932928137753
Position 3254: 0.0018141249344420336
Position 2746: 0.0017608376235363908
Position 2816: 0.0016655706096982451
Position 3654: 0.0014831709905215942
Position 767: 0.0014509503887979026
Position 3606: 0.001391493761152152
Position 2434: 0.0013364966828086366
Position 1570: 0.0013315015507432656
Position 3702: 0.0012218268047137885
Position 3330: 0.0012086022450073382
Position 8077: 0.0012064270779465502
Position 2617: 0.001200936079097226
Position 1113: 0.0011934159762147737
Position 2672: 0.0011922530011005696
Position 327: 0.001166373293904114
Position 3076: 0.0011345119669930646
Position 2792: 0.0011275679824259957
Position 3582: 0.0010995827544312779
Position 3306: 0.0010841721172546498
Position 3128: 0.0009279121732600591
Position 3406: 0.0009142142008908167
Position 1817: 0.0008779907160133569
Position 2120: 0.0008175069137992549
Position 735: 0.0008035246631398644
Position 3558: 0.0008031781586032179
Position 355: 0.0007931484948261741
Position 3458: 0.0007864199997577692
Position 3726: 0.0007695767413124605
Position 3630: 0.000760542867860213
Position 3678: 0.0007563729624831426
Position 6288: 0.000742854453321961
Position 986: 0.0007399590963947126
Position 966: 0.0007314755326846519
Position 4832: 0.0006503309945661603
Position 7437: 0.0005858822659798797
Position 2066: 0.0005844106211454798
Position 2872: 0.0005686411759792023
Position 2976: 0.00046599136367670926
Position 2844: 0.0004495766191198997
Position 3028: 0.0004179429786392508
Position 358: 0.00041586577292868906
Position 667: 0.00038475355318727604
Position 487: 0.00036788219849036394
Position 4974: 0.0003192665320096398
Position 3104: 0.0002984525729479966
Position 770: 0.00028786549557518353
Position 1472: 0.0002780439445248623
Position 2948: 0.0002766610940875722
Position 605: 0.0002669518655776697
Position 802: 0.00023793414565637648
Position 2648: 0.00023632647813416304
Position 1080: 0.00023093243975068117
Position 2316: 0.00021891858005891813
Position 2072: 0.0002023504061303639
Position 3156: 0.00015739654133571152
Position 553: 0.00014716038414332725
Position 205: 0.0001463701943150194
Position 1432: 0.0001366924286308353
Position 1505: 0.00013151604414040778
Position 1538: 0.00012997912725757696
Position 1086: 0.00012759156106216364
Position 4763: 0.00012501099660240314
Position 1390: 0.00012019280401688591
Position 1961: 0.00011744505559244823
Position 1843: 0.00011204915323835423
Position 1828: 9.948743411132018e-05
Position 3282: 9.821350557422723e-05
Position 3358: 9.591140088642385e-05
Position 3486: 9.338251060320708e-05
Position 3206: 8.613460351695603e-05
Position 548: 8.582008664953221e-05
Position 1616: 8.476285121802494e-05
Position 591: 8.207060619056764e-05
Position 3434: 8.069855800225334e-05
Position 3534: 7.463220306122356e-05
Position 1754: 7.200789382087829e-05
Position 2136: 6.027312569846265e-05
Position 639: 5.7050458875908826e-05
Position 517: 4.874987851200181e-05
Position 776: 4.791751830480253e-05
Position 1469: 4.555478216370379e-05
Position 1657: 4.4975238174187975e-05
Position 789: 4.470739676808877e-05
Position 1450: 4.359454211536131e-05
Position 1645: 3.9093008480033224e-05
Position 2230: 3.624253477209579e-05
Position 1738: 3.541811318775164e-05
Position 1756: 3.025629439296044e-05
Position 565: 2.8993081302098248e-05
Position 1574: 2.692994879721792e-05
Position 575: 2.645324860500371e-05
Position 2143: 2.6426180897446966e-05
Position 402: 2.3967783754929113e-05
Position 817: 2.3151781133738526e-05
Position 2155: 2.220377010264449e-05
Position 279: 2.151431241640133e-05
Position 628: 2.0435922494376423e-05
Position 1116: 1.9293071594115114e-05
Position 176: 1.9016058808550513e-05
Position 1824: 1.770914121608108e-05
Position 1438: 1.6056278375752554e-05
Position 381: 1.268448397870546e-05
Position 701: 1.2559401763384877e-05
Position 510: 1.2323601421169514e-05
Position 417: 1.19279812666554e-05
Position 1520: 1.1378757852630582e-05
Position 1852: 8.737402278970888e-06
Position 2166: 8.216355892779157e-06
Position 630: 7.475725585198486e-06
Position 849: 7.288858023455798e-06
Position 1456: 7.054318854515798e-06
Position 463: 6.873219737992903e-06
Position 2091: 6.6434630241343815e-06
Position 434: 6.402721995939529e-06
Position 1525: 5.863960102167905e-06
Position 2270: 5.7471250076745535e-06
Position 1890: 4.987240982743471e-06
Position 2321: 4.897962877132389e-06
Position 1864: 4.80056689794196e-06
Position 1543: 4.613196463633237e-06
Position 2220: 4.576524983950193e-06
Position 2375: 4.403708235517563e-06
Position 1708: 3.8729310531551795e-06
Position 1923: 3.854311959212172e-06
Position 1493: 3.6973524742373553e-06
Position 583: 3.494717688763413e-06
Position 1435: 3.041092650096319e-06
Position 1262: 2.605333594806688e-06
Position 2467: 2.597888552152614e-06
Position 2363: 2.445010845121223e-06
Position 2193: 1.964580503622666e-06
Position 796: 1.6328736408667552e-06
Position 1239: 1.579406578540416e-06
Position 1857: 1.3742985807972328e-06
Position 445: 1.0124294115504057e-06
Position 2190: 7.2565653007458e-07
Position 2473: 5.311509477035048e-07
Position 780: 5.237331786409668e-07
Position 369: 3.3992526680855444e-07
Position 782: 3.1124278753591676e-07
Position 2240: 2.755454944738924e-07
Position 438: 2.4103147125252765e-07
Position 465: 1.9222504084983454e-07
Position 2407: 1.7187290078885145e-07
Position 200: 1.5609313819774783e-07
Position 470: 1.4358745907889836e-07
Position 2209: 1.4132699703178655e-07
Position 183: 1.0185088283417836e-07
Position 2247: 5.0090471266649276e-08
Position 158: 3.1079916407770125e-09
Position 124: 1.626778088398559e-09
Position 473: 5.14152866958799e-10
Position 139: 4.6066183944733697e-10
Position 561: 4.446022548184172e-10
Position 134: 3.9771844136014955e-10
Position 412: 3.319160602137843e-10
Position 395: 2.962390913221238e-10
Position 1359: 6.93322434888777e-11
Position 146: 4.1499414165606363e-11
Position 191: 3.000955642801005e-11
Position 2079: 2.508616244473241e-11
Position 148: 1.0941683037697598e-11
Position 100: 2.614553923590506e-12
