Gene = Ate1
Position 819: 0.0016427358894099801
Position 9793: 0.0015958889296609057
Position 11752: 0.0015844066854910862
Position 7010: 0.0014833827224244728
Position 607: 0.0013630996791044153
Position 9963: 0.001276341765258357
Position 2662: 0.001270240641804752
Position 958: 0.0010647096680801822
Position 81: 0.0009648035449471292
Position 13042: 0.0009564011957697929
Position 926: 0.0008788333601471113
Position 11604: 0.0008073563911580363
Position 10439: 0.0007020143456539052
Position 10518: 0.0006853593467287128
Position 9713: 0.0006665735839120854
Position 8158: 0.0005398105328421967
Position 8785: 0.00046610478561833857
Position 8817: 0.0003705469971262423
Position 3338: 0.00036346428273008145
Position 9139: 0.00035491829470196966
Position 205: 0.00030635480055936354
Position 12773: 0.0003000553882354526
Position 250: 0.0002252770767312621
Position 8963: 0.00021812382312947064
Position 3122: 0.00021105017053802094
Position 438: 0.00020667551947506127
Position 8974: 0.00020617192222468467
Position 157: 0.0001711461868382801
Position 616: 0.00014931692389927905
Position 313: 0.00014889756909802196
Position 454: 0.00012856484853137568
Position 248: 0.00011729387207210304
Position 2257: 0.00011527097814475622
Position 110: 0.00011351454889082024
Position 464: 0.0001124683089067378
Position 635: 9.274981396655802e-05
Position 152: 8.385498976806045e-05
Position 8857: 8.140670224441535e-05
Position 9010: 8.0318599365292e-05
Position 13005: 7.602177901607475e-05
Position 270: 7.550099122363464e-05
Position 1883: 6.785629455127205e-05
Position 486: 6.31901527616826e-05
Position 1530: 5.788600195561826e-05
Position 436: 5.4181645906021995e-05
Position 213: 4.4603247121868914e-05
Position 91: 4.164996266146689e-05
Position 315: 4.11070699266523e-05
Position 1273: 3.821851580920103e-05
Position 277: 2.8580433479383584e-05
Position 298: 2.321821670044571e-05
Position 448: 1.9893827700954224e-05
Position 1622: 1.8615295622368297e-05
Position 13173: 1.3790306789450401e-05
Position 6062: 1.3063792424542e-05
Position 579: 1.181049010283979e-05
Position 2093: 6.166669039586295e-06
Position 46: 5.7124062453501925e-06
Position 184: 5.257074049975318e-06
Position 1259: 4.989619729977756e-06
Position 301: 4.424814469389209e-06
Position 488: 4.0677166630802115e-06
Position 471: 3.5760685563140496e-06
Position 186: 2.969848651624423e-06
Position 41: 2.7973802244521563e-06
Position 585: 2.228761335028812e-06
Position 618: 2.105247113446348e-06
Position 776: 1.470196701954989e-06
Position 49: 1.423093930856317e-06
Position 33: 1.4020588049269555e-07
Position 854: 2.7250061477879675e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8665: 0.9644892073842203
Position 11880: 0.922136482680589
Position 10321: 0.8198813401817622
Position 5755: 0.5878193799112459
Position 8856: 0.5486569615035765
Position 14757: 0.5131076005515162
Position 20758: 0.43337192249365153
Position 3300: 0.40205266474711027
Position 3411: 0.28094414298894455
Position 9520: 0.25687512718940064
Position 4911: 0.2316820784849625
Position 15729: 0.22309439400826933
Position 19461: 0.20490658672223427
Position 9625: 0.19224792474599267
Position 13468: 0.1529755902028876
Position 3235: 0.1411588817959647
Position 337: 0.1157281468521695
Position 11569: 0.09411020004598195
Position 23919: 0.08083756766902163
Position 14204: 0.07955088630382494
Position 1983: 0.06765142629322875
Position 5026: 0.06476441750110469
Position 7394: 0.060462460738218475
Position 20209: 0.059964684375547916
Position 15027: 0.05022692694008585
Position 5443: 0.049871447068732484
Position 1710: 0.04023390520096898
Position 18369: 0.03668905621895045
Position 726: 0.02835647291071354
Position 15087: 0.0277061426112077
Position 16082: 0.02660534093133259
Position 14811: 0.026095455897988926
Position 7844: 0.026076617273366846
Position 5043: 0.02586131338172261
Position 7941: 0.025408582931939747
Position 2418: 0.023994193316603032
Position 16203: 0.02010305499774377
Position 8681: 0.019915215587392714
Position 697: 0.01858947412844055
Position 4694: 0.018451068305146878
Position 19964: 0.018445851918040115
Position 3788: 0.01810498136739614
Position 6876: 0.015762395895556367
Position 1386: 0.015713543924654027
Position 11586: 0.015625939069143016
Position 12854: 0.015511783272851491
Position 9558: 0.0154284820661532
Position 9687: 0.01533450262722232
Position 2937: 0.014498575522045025
Position 6552: 0.014153520807437618
Position 12195: 0.014132873428458759
Position 2978: 0.013481098856761938
Position 2810: 0.012670506930855797
Position 2446: 0.012574533908182407
Position 5540: 0.01244365279548241
Position 12020: 0.012069231813401951
Position 17728: 0.011549562606883237
Position 14237: 0.011337055203158253
Position 11414: 0.010890148393462855
Position 9533: 0.01044885244977552
Position 14419: 0.010394449744717298
Position 1359: 0.010204897968500413
Position 2735: 0.010161240427831205
Position 2954: 0.01015028534850631
Position 9658: 0.009370542808606377
Position 11635: 0.009212259671812531
Position 11506: 0.009168614498109915
Position 12075: 0.008806115765295821
Position 3751: 0.008511136266412932
Position 7798: 0.008432197230513874
Position 3343: 0.008175249967260306
Position 5758: 0.007766915436799282
Position 10342: 0.0076341427826764705
Position 1542: 0.006841037105682963
Position 14793: 0.0064387429528463104
Position 11038: 0.006320015153570306
Position 9663: 0.0061514726701891054
Position 5045: 0.006042462948303165
Position 13857: 0.005976437167694711
Position 16807: 0.005853289690668684
Position 565: 0.005527087729649059
Position 14786: 0.005494616505346052
Position 4841: 0.005220535792465856
Position 14702: 0.005078225014868678
Position 14294: 0.004980970688684599
Position 11742: 0.004625293550422336
Position 14688: 0.004538128321652982
Position 9044: 0.004458796709910189
Position 6038: 0.004425615034874396
Position 7257: 0.0044158519625048616
Position 5158: 0.004413720292924158
Position 2184: 0.004095607703228618
Position 8946: 0.003979523478358221
Position 1879: 0.0038646929284508968
Position 21509: 0.003860844926627523
Position 1436: 0.003679102009012038
Position 12526: 0.0034367485270631456
Position 8909: 0.0033511423277188144
Position 15786: 0.0033369704480286574
Position 811: 0.0033005791175739034
Position 2769: 0.0030879313671357015
Position 9199: 0.0027337690235329027
Position 22141: 0.0026164556435038927
Position 4965: 0.002300502709907652
Position 12259: 0.0022468839477497895
Position 11016: 0.0022464059076114655
Position 832: 0.0022126180341440283
Position 1400: 0.0021857582598324874
Position 10415: 0.00217937342049722
Position 4922: 0.002134278717319793
Position 14955: 0.0020326888677843703
Position 3185: 0.001993308468624032
Position 2598: 0.0019833191929692112
Position 2017: 0.0019558938852347217
Position 731: 0.0019280081863077413
Position 441: 0.0019243469966400198
Position 6579: 0.001901890468541925
Position 1862: 0.001868555443239988
Position 14388: 0.0018640730446465063
Position 5101: 0.0018590130493256118
Position 8687: 0.001841269862882384
Position 9092: 0.0018244548025185923
Position 10286: 0.0017781818875983988
Position 11048: 0.001683435436621609
Position 10207: 0.0015116761368310133
Position 18922: 0.0014884793383355488
Position 1514: 0.001444027778210883
Position 9086: 0.0014106131595906725
Position 15612: 0.0013529720059499068
Position 2298: 0.0013417288287644155
Position 5807: 0.0013306503702920235
Position 774: 0.0012793913762861873
Position 12637: 0.0012758301418966586
Position 627: 0.0012541521559938647
Position 5560: 0.0011759734477091942
Position 2116: 0.001175941612382881
Position 3368: 0.0011689769116110058
Position 2286: 0.0011233334841765034
Position 3058: 0.0010180220699279778
Position 11380: 0.0009933010693406663
Position 1731: 0.00096726318342798
Position 3246: 0.0009640815414661034
Position 11919: 0.0009282629607375477
Position 3375: 0.0009041739198191745
Position 10383: 0.0009017658714684449
Position 5897: 0.00088268231162536
Position 15336: 0.0008802106761837265
Position 11248: 0.0008654116769287316
Position 845: 0.0008415528868477928
Position 11370: 0.000834483986844544
Position 7363: 0.0008299317355435452
Position 11092: 0.0008111621401989452
Position 818: 0.0008034646743313861
Position 12530: 0.0007434004917265884
Position 2847: 0.0007391242931393898
Position 1618: 0.0007305448680531451
Position 416: 0.000694841273728783
Position 3694: 0.0006826515826878196
Position 12288: 0.0006772075927612456
Position 15530: 0.0006575040185103532
Position 2460: 0.0006280114491132452
Position 12579: 0.0005916466106890204
Position 11886: 0.0005487660407200259
Position 16959: 0.0005197984523870388
Position 18484: 0.0005177535398022125
Position 3435: 0.0005137582479502117
Position 9946: 0.000489088528905032
Position 1897: 0.0004781309543829573
Position 2787: 0.00046363244379912197
Position 1679: 0.000455029430863727
Position 789: 0.0004475699092793254
Position 5987: 0.0004286871277302245
Position 8491: 0.00042659510410278075
Position 9416: 0.0004012853509085672
Position 3903: 0.0003977411693996982
Position 9787: 0.0003867149668067425
Position 12730: 0.0003842373131533144
Position 4952: 0.00036787250319467597
Position 17696: 0.0003628403114011422
Position 8862: 0.00035315834095634173
Position 16044: 0.00035093958408794065
Position 15896: 0.00034881287448381337
Position 11389: 0.00034379023915066624
Position 1712: 0.00033623049884604707
Position 748: 0.00033323326935643657
Position 1693: 0.00032439968722172344
Position 12385: 0.00030322002840591677
Position 1599: 0.0002613183711267164
Position 13613: 0.0002568794887883722
Position 1674: 0.0002361407643091796
Position 3274: 0.00023601173367441994
Position 13423: 0.00022798640673046605
Position 678: 0.00019874021919289594
Position 3137: 0.0001973543256765616
Position 2257: 0.00017743974830116606
Position 16239: 0.0001756519508359731
Position 1298: 0.0001712681857626679
Position 9156: 0.00016525346374274082
Position 3440: 0.00015408091326141358
Position 2823: 0.00014403907794779738
Position 1792: 0.00013062440499880695
Position 9125: 0.00011840649079958212
Position 2740: 0.00011609115288120857
Position 603: 0.00011571206314564876
Position 486: 0.00010847375388658504
Position 3976: 0.00010341770238882076
Position 1330: 9.700083392372108e-05
Position 1771: 9.314581201799647e-05
Position 12213: 7.47106304916611e-05
Position 1571: 7.228778763056047e-05
Position 925: 6.987655276480883e-05
Position 9755: 6.886321502897007e-05
Position 13922: 6.425902655167545e-05
Position 5446: 6.245362424061919e-05
Position 352: 5.983546448674688e-05
Position 14565: 5.85915271548652e-05
Position 1922: 4.604887638050705e-05
Position 3449: 4.289061033968948e-05
Position 12866: 3.998509750302015e-05
Position 9204: 3.9037769937794475e-05
Position 891: 3.023025854879486e-05
Position 2148: 1.152953059070486e-05
Position 634: 8.855487664705968e-06
Position 7273: 7.883575028955359e-06
Position 1465: 6.9864245708893445e-06
Position 11802: 6.548104167797066e-06
Position 1735: 4.898322138253148e-06
Position 750: 4.33383430074904e-06
Position 5970: 3.956697924402254e-06
Position 482: 3.5260546734495947e-06
Position 360: 3.4829556735964763e-06
Position 1168: 3.3381184433205e-06
Position 1452: 3.329271641089536e-06
Position 5452: 3.3181997486927952e-06
Position 1447: 3.3041574062001254e-06
Position 1104: 2.986821576987777e-06
Position 1175: 2.8616248075050423e-06
Position 421: 2.7664990723617374e-06
Position 1402: 2.499752425269209e-06
Position 1991: 2.4052075178832905e-06
Position 1363: 2.2973344627893033e-06
Position 6042: 2.285664452385729e-06
Position 1154: 2.2596298265333368e-06
Position 912: 2.2154623641545798e-06
Position 3091: 2.1214068569049073e-06
Position 1728: 2.06199202735385e-06
Position 306: 2.0014664542712664e-06
Position 1562: 1.912232322506544e-06
Position 286: 1.8258121728894073e-06
Position 1495: 1.739684571849255e-06
Position 957: 1.3900473845213716e-06
Position 1593: 1.3611832493720178e-06
Position 5991: 1.1051881386083998e-06
Position 2559: 1.070242119040005e-06
Position 443: 9.96653415742721e-07
Position 184: 9.347633197832244e-07
Position 1085: 6.042086695429103e-07
Position 2345: 5.794961299721165e-07
Position 1064: 5.695946791994117e-07
Position 308: 3.449605948885333e-07
Position 898: 3.429169458856391e-07
Position 155: 2.8311030310786164e-07
Position 1928: 2.5744803008835514e-07
Position 1121: 1.6517852345752682e-07
Position 147: 1.5798655000448618e-07
Position 1636: 1.5356418605053478e-07
Position 8865: 1.515760789039176e-07
Position 1046: 1.3411280478890593e-07
Position 1901: 8.915346512261319e-08
Position 514: 6.620853041493178e-08
Position 172: 4.26825504280245e-08
Position 364: 3.0281971196075256e-08
Position 296: 2.764056306281537e-08
Position 383: 2.2875214685665558e-08
Position 1622: 2.1134592559914625e-08
Position 166: 1.1839707105141486e-08
Position 132: 1.1665222564624695e-08
Position 496: 8.038592544556372e-09
Position 268: 6.7003259809020095e-09
Position 205: 3.024124553998901e-09
Position 199: 2.9306789113776047e-09
Position 372: 1.8090470787314541e-09
Position 233: 1.4465936498644811e-09
Position 157: 9.94553532240009e-10
Position 229: 2.2062799198053256e-10
Position 213: 4.4038027002482765e-11
Position 99: 7.373716875641632e-13
