Gene = Iscu
Position 1089: 0.025066243131589134
Position 5307: 0.020679513085014648
Position 760: 0.01547617628784202
Position 1325: 0.012823208771047725
Position 1147: 0.011496482014654056
Position 4558: 0.010705464218668286
Position 3470: 0.009683941631921772
Position 3735: 0.00889353046845429
Position 4422: 0.006933012259943877
Position 609: 0.006668586386810745
Position 1006: 0.006069457520360677
Position 2275: 0.0060237025463588615
Position 4321: 0.005495071727757564
Position 2475: 0.005250046009883162
Position 454: 0.004945409437761394
Position 3618: 0.00493435698899642
Position 737: 0.004700670263942354
Position 3980: 0.004650258830610488
Position 4356: 0.0046278607526918595
Position 1281: 0.004585039965214454
Position 4604: 0.004445785779420545
Position 475: 0.004388982488124294
Position 4886: 0.003797381016935661
Position 2155: 0.0036818273605553984
Position 4592: 0.0036461033790075362
Position 990: 0.0035880854891111712
Position 4176: 0.0035558760273562157
Position 5324: 0.0034730383491403654
Position 3836: 0.003377399337758884
Position 4862: 0.0033293113334640695
Position 952: 0.0032114868643643452
Position 1856: 0.003083070311038123
Position 1806: 0.0027664952969911187
Position 2948: 0.002465351170311348
Position 4028: 0.00220146282028395
Position 2983: 0.0021778241034850834
Position 5346: 0.002116804422505897
Position 4511: 0.0021047090284528765
Position 4311: 0.0020638023533390655
Position 5093: 0.002062752318270241
Position 2005: 0.001770600087161479
Position 1712: 0.0016135370715456192
Position 4237: 0.0015803035322479446
Position 5096: 0.0015419404912666974
Position 3928: 0.0014287045530808429
Position 4263: 0.001397200650852957
Position 2317: 0.001315372132001203
Position 1011: 0.0012351485708691809
Position 3986: 0.0011779781636027603
Position 436: 0.001126784885007256
Position 2991: 0.0010211134091106602
Position 826: 0.0009968666395528734
Position 3418: 0.0009168987608707954
Position 5370: 0.0009077835816731284
Position 1928: 0.0008754073274414728
Position 1373: 0.0008405928909881184
Position 1057: 0.0008264384900111297
Position 3396: 0.0008218488175207664
Position 3925: 0.0007712647069788052
Position 1965: 0.0007533164554350472
Position 3341: 0.0007132271952779359
Position 1038: 0.0006991063694932028
Position 2451: 0.0006624234105072465
Position 2199: 0.0006453001998240561
Position 2431: 0.0006301860436990582
Position 1722: 0.0006212421284758817
Position 3391: 0.0006006650369982156
Position 5329: 0.0005590441318098593
Position 932: 0.0005510198168640088
Position 253: 0.0005423946629668891
Position 529: 0.0005337370612768103
Position 442: 0.0005300981523140997
Position 4452: 0.00048447934975935105
Position 763: 0.00047998422081926807
Position 1861: 0.0004703821838150814
Position 4436: 0.0004503480181698352
Position 2002: 0.00043029968240929897
Position 3440: 0.0003925317232272703
Position 1264: 0.00039146990675006173
Position 1975: 0.0003865650695948031
Position 2352: 0.00038080475308593134
Position 3104: 0.00037983979885635697
Position 3802: 0.00035510037688447606
Position 3866: 0.000351793344185262
Position 5059: 0.0003305165275522382
Position 459: 0.000314468231957749
Position 2666: 0.00030962365603957344
Position 782: 0.0003091539334886956
Position 4328: 0.0002941515488778485
Position 4577: 0.00028968895992072816
Position 4963: 0.0002813036275036897
Position 1292: 0.0002790702300748417
Position 687: 0.0002734158480327391
Position 4449: 0.00027044510522949804
Position 4291: 0.0002588220719280478
Position 2546: 0.0002558415464107145
Position 1340: 0.00024110033705497134
Position 1986: 0.00023076677496766952
Position 1749: 0.00023038849258784363
Position 2165: 0.00022603042604737135
Position 1259: 0.00021797912327141817
Position 1474: 0.00020830856931431646
Position 1094: 0.00020396640736019213
Position 4428: 0.00020312276105557096
Position 261: 0.00019397776231108236
Position 1221: 0.0001877675002045667
Position 1562: 0.0001844399599063614
Position 3668: 0.0001811752996335458
Position 669: 0.0001590702287256909
Position 2408: 0.00015514548059435926
Position 268: 0.0001513352287278683
Position 4293: 0.0001504647196695189
Position 4325: 0.00015040992990092233
Position 4185: 0.00014982449042499606
Position 5378: 0.00014748161286854913
Position 1336: 0.00014747175499887704
Position 1833: 0.00014576587841430298
Position 1823: 0.0001411734960124604
Position 2411: 0.00012874833054772695
Position 3762: 0.00012286366312782562
Position 3131: 0.00012141779236179829
Position 1304: 0.00012125223538687069
Position 1969: 0.000121138843269105
Position 5425: 0.00011949586170197011
Position 4123: 0.00011764749253194654
Position 1715: 0.00011408731220316281
Position 574: 0.00011017163584550524
Position 3477: 0.00010921936071161937
Position 1885: 0.00010453586798234224
Position 3063: 0.00010125879021524815
Position 2025: 9.738868628580153e-05
Position 879: 9.510915486610123e-05
Position 4737: 9.506464335488793e-05
Position 2297: 9.344670660060244e-05
Position 4515: 9.290939780375835e-05
Position 2213: 8.369553741804844e-05
Position 3944: 8.163130488358721e-05
Position 3023: 8.100180724588721e-05
Position 3940: 7.716591148265015e-05
Position 5031: 7.509760784119033e-05
Position 4064: 7.413591338744299e-05
Position 3709: 7.318910730510108e-05
Position 1946: 7.05551226665152e-05
Position 5462: 6.702705209530517e-05
Position 1071: 6.537782820308355e-05
Position 2723: 6.399225595069657e-05
Position 859: 6.229038650143006e-05
Position 1261: 5.9358954837134906e-05
Position 3002: 5.907986081131616e-05
Position 4641: 5.6212270196176614e-05
Position 3453: 5.278085919010648e-05
Position 1476: 5.13453615643837e-05
Position 490: 4.812891693008805e-05
Position 1981: 4.7195343718165676e-05
Position 4609: 4.692315182412011e-05
Position 903: 4.5919011241456095e-05
Position 1064: 4.495909854184325e-05
Position 1953: 4.352762234002084e-05
Position 3955: 4.300178538109254e-05
Position 1869: 4.243355910789458e-05
Position 3737: 4.211424902575622e-05
Position 2037: 4.1990994985724904e-05
Position 837: 3.8996842383328434e-05
Position 3884: 3.673510569304055e-05
Position 612: 3.265089195319509e-05
Position 542: 3.257960560686616e-05
Position 1389: 3.21883604762531e-05
Position 4032: 2.9648380187971577e-05
Position 424: 2.7385342168279865e-05
Position 1932: 2.291594884871752e-05
Position 4474: 2.1715391869657906e-05
Position 5229: 2.0264794294504814e-05
Position 1470: 1.905805187149199e-05
Position 557: 1.545617982300272e-05
Position 2067: 1.5235287467888983e-05
Position 792: 1.4823425951646757e-05
Position 1472: 1.4369659614375257e-05
Position 180: 1.4053060023301319e-05
Position 1628: 1.1770876657600926e-05
Position 3128: 7.706415822949636e-06
Position 370: 6.811277880152838e-06
Position 4256: 6.48821242462204e-06
Position 3752: 6.225749957169406e-06
Position 163: 5.856096608966589e-06
Position 271: 5.745852144767823e-06
Position 3900: 5.5562031584513865e-06
Position 4067: 4.7879300635472864e-06
Position 3840: 4.5411540811174305e-06
Position 3780: 3.6624764287840113e-06
Position 3766: 3.1801612274103537e-06
Position 4102: 3.05404923953689e-06
Position 3868: 2.6346716681198294e-06
Position 532: 2.547708606186354e-06
Position 4181: 2.456557595504214e-06
Position 4455: 2.383044865158846e-06
Position 4127: 2.216708453107538e-06
Position 2507: 1.8321096331463043e-06
Position 694: 1.1790926546856e-06
Position 1468: 1.0533860916429298e-06
Position 321: 8.134406331025063e-07
Position 193: 6.965669604026276e-07
Position 196: 6.018641654299689e-07
Position 2960: 4.4224339262373033e-07
Position 691: 4.1666835889004423e-07
Position 3809: 3.357343680532542e-07
Position 2930: 3.294433734825409e-07
Position 1276: 2.964612440529409e-07
Position 312: 2.878505825414981e-07
Position 376: 2.5551461854700987e-07
Position 3369: 2.2570829341733846e-07
Position 801: 2.038389631397812e-07
Position 2371: 1.8795231300701826e-07
Position 2686: 1.7249851253192975e-07
Position 2437: 1.6481338020140285e-07
Position 2752: 1.2081438757803396e-07
Position 1747: 1.1999083405892783e-07
Position 1876: 1.191710580036256e-07
Position 631: 9.898074900539964e-08
Position 1670: 7.881508101582002e-08
Position 231: 5.261443047796529e-08
Position 2671: 4.732525931065107e-08
Position 2626: 3.2626228542529014e-08
Position 2750: 3.001634326942821e-08
Position 698: 2.993486793727144e-08
Position 1742: 2.8895993580124776e-08
Position 2651: 2.6026604901203677e-08
Position 329: 1.4031085517386786e-08
Position 3072: 1.3757176993076304e-08
Position 2996: 1.3757089630819298e-08
Position 2554: 1.1552290807765803e-08
Position 78: 1.1412831345921521e-08
Position 2648: 9.350222261759848e-09
Position 211: 8.275379371486025e-09
Position 111: 7.808390814044195e-09
Position 2831: 7.009447852388318e-09
Position 709: 6.958339369720097e-09
Position 141: 6.2949149682424035e-09
Position 2770: 5.674272824565322e-09
Position 714: 4.5037576503387295e-09
Position 884: 4.260158876511345e-09
Position 866: 4.230565153052579e-09
Position 626: 1.9331831592595114e-09
Position 334: 9.730903210847526e-10
Position 341: 7.893338166503006e-10
Position 337: 7.662169572691264e-10
Position 98: 7.228784367177879e-10
Position 2560: 5.437868299789569e-10
Position 643: 2.0424402620321237e-10
