Gene = Ubl3
Position 1115: 2.8742639679174205e-07
Position 638: 2.2224767027984196e-07
Position 643: 2.146111716236739e-07
Position 1117: 1.659535755095138e-07
Position 1196: 1.502648008741075e-07
Position 3344: 2.7206984006904872e-08
Position 1257: 1.2642388070600343e-08
Position 1181: 8.942030697187589e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4651: 0.6209276225722575
Position 2344: 0.36092345026119976
Position 611: 0.33309746920311456
Position 14051: 0.28794025055830674
Position 6291: 0.2145263145722922
Position 1065: 0.123807513563166
Position 9712: 0.12337846131196899
Position 3259: 0.11808787367645306
Position 6606: 0.11806154377071408
Position 1009: 0.10598587791778308
Position 5671: 0.09281103160021288
Position 8985: 0.0788178581877543
Position 18390: 0.07300964267645214
Position 906: 0.07191251822596696
Position 5722: 0.06909534599064121
Position 9421: 0.06511032891355815
Position 4240: 0.04668471557177222
Position 4176: 0.043366039132059775
Position 12639: 0.035878001414411824
Position 2238: 0.025714526494812408
Position 14858: 0.02287744319443353
Position 10890: 0.01788642243253866
Position 3812: 0.017180553215212932
Position 936: 0.016268516477422126
Position 11310: 0.012866025332446596
Position 3630: 0.012698772560427651
Position 9359: 0.012504589554775387
Position 2282: 0.012429247967825425
Position 6400: 0.012182177182148105
Position 677: 0.011851450716672873
Position 5354: 0.01174172619529028
Position 13364: 0.011424010288500389
Position 1068: 0.010736818038286676
Position 3144: 0.010719389352199755
Position 4390: 0.010356652851256294
Position 7963: 0.010117552807809594
Position 8008: 0.00992591992005984
Position 6940: 0.009691685995831397
Position 4237: 0.008479481212436281
Position 2301: 0.007787570632895377
Position 1229: 0.007684884188202126
Position 12412: 0.005804234153450525
Position 1421: 0.005135640175516236
Position 3983: 0.00490747775341494
Position 745: 0.0047150304288446345
Position 4481: 0.004429871442289758
Position 1022: 0.00441806049189398
Position 2218: 0.004296405978244127
Position 6956: 0.004145204482532917
Position 6272: 0.00413541535892078
Position 11043: 0.003794987291539132
Position 2352: 0.0031561020854034764
Position 3955: 0.002843846268764543
Position 9162: 0.00280303419500002
Position 9234: 0.0027585720536050535
Position 10051: 0.0027440316496296045
Position 6721: 0.0027042937881004737
Position 4859: 0.002585517887128845
Position 8107: 0.002358468218329714
Position 3017: 0.0023341011871986068
Position 617: 0.0023151536128377917
Position 5202: 0.002197728046281114
Position 2370: 0.0021627991971813706
Position 1450: 0.0019717053483025043
Position 3272: 0.0018516446194695312
Position 2320: 0.0018071264932091424
Position 2311: 0.0017466411866740314
Position 3037: 0.0016320652839840982
Position 2054: 0.0015150774343393539
Position 2028: 0.001347161043373781
Position 4509: 0.0013467258892087416
Position 2979: 0.0013275627212234497
Position 3459: 0.0013220169138892426
Position 1338: 0.0013124438071173813
Position 9039: 0.001125152709769711
Position 682: 0.0009983895324027982
Position 774: 0.0009767614518656274
Position 1894: 0.0009290401682739612
Position 3545: 0.0008724574315381866
Position 1760: 0.0007652349556446717
Position 7665: 0.0007649738138434106
Position 3092: 0.0007537135336691395
Position 7115: 0.000752721517561376
Position 2115: 0.0007312634012981625
Position 6990: 0.0006254498174700102
Position 5406: 0.0006081678825218601
Position 9193: 0.0006013205833511333
Position 3410: 0.0005597684782369419
Position 2626: 0.0005395328919268072
Position 5308: 0.0004972942088736502
Position 5242: 0.0004905758535312012
Position 4819: 0.00045406845969318626
Position 1554: 0.00045317449980043605
Position 5834: 0.0004468390849379232
Position 559: 0.0004391624239519069
Position 4941: 0.00040484339010761944
Position 1032: 0.0003284409568018069
Position 3208: 0.0002907997595846882
Position 1018: 0.0002862967212239616
Position 2934: 0.0002721573281774019
Position 3054: 0.0002383509312648821
Position 797: 0.00021918517002612574
Position 7067: 0.00021770757701415204
Position 2522: 0.00017442508498005324
Position 3437: 0.0001463319720138303
Position 1641: 0.00014603160149057252
Position 1110: 0.00014588248295226844
Position 1454: 0.00012279176555272093
Position 910: 0.00011069271127201204
Position 5184: 0.00010737263295636914
Position 487: 8.94077697909875e-05
Position 2189: 8.637468478759619e-05
Position 1597: 7.864017470066322e-05
Position 2509: 7.582192242927774e-05
Position 1077: 5.556125868184733e-05
Position 1286: 4.9969469388683706e-05
Position 578: 4.17566123654285e-05
Position 983: 3.9648629368203126e-05
Position 2243: 2.72032206765012e-05
Position 1257: 2.4485059240925994e-05
Position 588: 2.2792375472454304e-05
Position 1589: 2.1275289175643384e-05
Position 2287: 1.1530808217251457e-05
Position 490: 6.831044724769767e-06
Position 714: 4.2494478842530155e-06
Position 4523: 2.542622859304022e-06
Position 1043: 2.4138637877420944e-06
Position 725: 2.224600664914044e-06
Position 246: 2.1530669494849993e-06
Position 690: 1.8920612658319668e-06
Position 564: 1.5890700505244135e-06
Position 440: 8.987674465127688e-07
Position 265: 4.998026983828537e-07
Position 1156: 4.5038509205286447e-07
Position 308: 4.4604117716357754e-07
Position 1235: 3.2220881199623224e-07
Position 355: 1.672624229155372e-07
Position 870: 1.3459049828512725e-07
Position 1187: 1.0663567440041606e-07
Position 316: 9.279102771605001e-08
Position 357: 9.160991744627943e-08
Position 187: 6.895013297246347e-08
Position 1038: 5.2566848664865053e-08
Position 323: 4.004930740682486e-08
Position 846: 3.3516781409911266e-08
Position 867: 2.8291034734757088e-08
Position 1181: 5.338599815029542e-09
Position 219: 4.7207538036003895e-09
Position 273: 4.5797211872546365e-09
Position 1207: 1.3274751535508287e-09
Position 1201: 7.185587012766675e-10
Position 1628: 8.227625666693766e-11
