Gene = Tmie
Position 527: 0.0004764510847627001
Position 480: 0.00045249094253017755
Position 4651: 0.0004305736950748505
Position 12175: 0.00033565033477491927
Position 1368: 0.00030507732585572625
Position 2526: 0.00017720309701847872
Position 11966: 0.0001716834061364858
Position 438: 0.00013537506384638212
Position 3046: 0.00013139710677037474
Position 3048: 0.00011866205814901349
Position 2681: 9.04801915185964e-05
Position 834: 8.7949220895912e-05
Position 2370: 7.17463580634288e-05
Position 666: 6.932470803415691e-05
Position 735: 6.093434543925425e-05
Position 891: 4.190055873546044e-05
Position 9446: 3.0876748818295166e-05
Position 9487: 2.8211780309591347e-05
Position 11531: 1.9920638567339562e-05
Position 4456: 1.7466309206721884e-05
Position 1644: 1.4813792971579815e-05
Position 1632: 1.2888240809097493e-05
Position 640: 9.799405343810121e-06
Position 13801: 8.155200681796099e-06
Position 113: 7.355692533316056e-06
Position 786: 6.738597265250852e-06
Position 581: 6.463432399710142e-06
Position 545: 5.118745831673025e-06
Position 308: 2.3831473342621373e-06
Position 15: 1.2019639946015085e-06
Position 381: 5.97249172134558e-07
Position 1100: 5.919947972969476e-07
Position 714: 5.615223964009529e-07
Position 1109: 4.036204544347035e-07
Position 697: 3.278223208350487e-07
Position 321: 3.0086000129168714e-07
Position 445: 2.6539628916276486e-07
Position 1070: 2.512488271631799e-07
Position 953: 1.7480236863060504e-07
Position 599: 1.745799098705692e-07
Position 11357: 1.0391711312123194e-07
Position 1137: 5.0457337800705444e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9364: 0.9965181494028231
Position 13155: 0.8699194279647181
Position 12515: 0.7511642836861822
Position 12769: 0.5697733007812752
Position 6686: 0.40631719794509386
Position 10931: 0.31597004173246457
Position 3148: 0.24444724336759208
Position 12014: 0.1181624275669104
Position 2331: 0.11241029468078595
Position 6892: 0.10679712035013109
Position 11095: 0.10572889006676127
Position 7436: 0.08180281428257097
Position 6187: 0.0630763523061702
Position 10704: 0.06297711675934281
Position 4273: 0.058894342297889285
Position 9992: 0.05637920182522919
Position 3642: 0.05010965194830044
Position 3358: 0.04581035961810529
Position 13567: 0.038562045549983284
Position 5742: 0.0383674868706774
Position 11159: 0.03805402714816502
Position 4095: 0.03684054954109025
Position 8514: 0.0278649041414853
Position 9828: 0.025658930319142608
Position 8441: 0.02526633968180578
Position 12037: 0.02483052610158599
Position 6014: 0.022036170540173285
Position 6011: 0.020933773105999403
Position 12218: 0.02002768372462981
Position 13538: 0.01848958911821863
Position 4422: 0.01826041923296637
Position 11100: 0.017720549847511993
Position 5608: 0.01758041878650214
Position 4401: 0.015573181257867535
Position 3575: 0.013128264736487977
Position 10749: 0.013118181570294502
Position 2407: 0.011569737823695738
Position 2427: 0.01087473938398084
Position 13157: 0.01036719513466357
Position 13984: 0.009171504551003316
Position 14346: 0.009038202867028035
Position 13503: 0.008807521947737061
Position 14135: 0.007893181799361609
Position 735: 0.007521773901792428
Position 4442: 0.006553589452467214
Position 877: 0.006514508708144719
Position 6025: 0.006077141943457438
Position 11196: 0.0059086794541950895
Position 12408: 0.005617422278075515
Position 10882: 0.005469751893297326
Position 6086: 0.005297084259272881
Position 4575: 0.00521346084025923
Position 11881: 0.005096245659638727
Position 7892: 0.004365185948455435
Position 10836: 0.004173108707071224
Position 2388: 0.004171468181980591
Position 14113: 0.0040840217209847365
Position 4166: 0.003925525148855087
Position 12018: 0.0038066856351210232
Position 3104: 0.0037962392701383655
Position 3401: 0.0037803753262474035
Position 12710: 0.003686236551557375
Position 8341: 0.003659469685709203
Position 3695: 0.0035628746494184415
Position 10736: 0.0035145662015108933
Position 9852: 0.0032670352154811895
Position 11442: 0.0031679464016887825
Position 9942: 0.0028916020586596627
Position 5935: 0.002859737694675957
Position 11059: 0.0027965340704943554
Position 2193: 0.002791902634746547
Position 2274: 0.002640120657110311
Position 2300: 0.0026332015177049474
Position 13965: 0.002557047897216721
Position 9318: 0.002460354165911768
Position 4390: 0.0024598402089134152
Position 10979: 0.0023350812562997368
Position 13031: 0.00230011894743444
Position 12078: 0.0021286704276033638
Position 2628: 0.002125481478079606
Position 14285: 0.002081737120649346
Position 9971: 0.0019039873942094058
Position 2974: 0.001776032910423304
Position 11785: 0.001702869933700608
Position 5364: 0.0016725803012040625
Position 599: 0.0016051050424649605
Position 5714: 0.0014304703124033888
Position 2451: 0.0013969265141998517
Position 1218: 0.0013725460070895975
Position 5177: 0.001339425039326629
Position 3317: 0.001338102936091255
Position 12858: 0.0012597598171321714
Position 13925: 0.0012185934176403162
Position 11472: 0.001217829614026241
Position 3354: 0.0011408706631897418
Position 4974: 0.0011316672069989144
Position 12855: 0.0010938091845323647
Position 13779: 0.0010871332591602455
Position 764: 0.0010773415521821163
Position 14366: 0.0010478833614673182
Position 5058: 0.0009516131657147533
Position 9968: 0.0008697255217736382
Position 14110: 0.0008341010099137281
Position 6765: 0.0008282508926757743
Position 9747: 0.0007056407981223524
Position 3374: 0.0006906033277210274
Position 13288: 0.0006644630170625273
Position 13326: 0.0006390517518236285
Position 3166: 0.0005757602124564678
Position 10712: 0.0005699812367488084
Position 9648: 0.0005426847737166217
Position 1571: 0.0005307600622246087
Position 2466: 0.0005133182690371776
Position 616: 0.0005125142577985262
Position 2125: 0.0004985751240408541
Position 9574: 0.000494470442107375
Position 2241: 0.000446412619832539
Position 4268: 0.0003797784231764809
Position 745: 0.000368615878476547
Position 394: 0.0003665485942286994
Position 11171: 0.00036132769648954176
Position 13409: 0.0003607765076560849
Position 11097: 0.0003489455301455117
Position 316: 0.0003336764236238832
Position 9520: 0.0002973577058048988
Position 1644: 0.00029640765938219793
Position 2204: 0.00027766177187714375
Position 423: 0.0002444417572924415
Position 140: 0.00022226486410301566
Position 3150: 0.00020195428162461952
Position 10277: 0.00019269630530791265
Position 9601: 0.000191587935185922
Position 4541: 0.0001699344162959108
Position 5030: 0.00015991078729480344
Position 1126: 0.00015366652924967152
Position 281: 0.00012110291779108688
Position 4922: 0.0001082756994877929
Position 671: 9.878425645827567e-05
Position 2435: 8.186570204657414e-05
Position 2363: 8.042183971372867e-05
Position 573: 7.646298901920975e-05
Position 4197: 7.501831573383095e-05
Position 766: 7.120339620346332e-05
Position 2208: 6.207901303023992e-05
Position 1214: 5.36058906009886e-05
Position 3208: 5.225203103942415e-05
Position 3671: 5.082435536220135e-05
Position 2635: 4.53078769783244e-05
Position 3056: 4.438845733021203e-05
Position 9767: 4.313754613124204e-05
Position 4114: 4.203277468497632e-05
Position 1248: 3.757354132142745e-05
Position 321: 3.6376635217150336e-05
Position 3211: 3.504476190128913e-05
Position 1472: 3.1739235995373284e-05
Position 203: 3.142461251728807e-05
Position 2343: 3.0139328206318352e-05
Position 1513: 2.8326504571041835e-05
Position 1455: 2.831576845407518e-05
Position 904: 2.21341032382856e-05
Position 1027: 2.1975188490880638e-05
Position 694: 2.181936637269063e-05
Position 9713: 1.913653115370916e-05
Position 1517: 1.7894763741629366e-05
Position 1617: 1.7023644342981666e-05
Position 883: 1.558171386299919e-05
Position 768: 1.1431656107041753e-05
Position 709: 1.1116220573949654e-05
Position 651: 9.966135375390503e-06
Position 2996: 8.69502455603883e-06
Position 2630: 8.58912632764759e-06
Position 1078: 8.508314673641564e-06
Position 2431: 8.223269901710469e-06
Position 341: 7.7487500201986e-06
Position 1398: 7.494525302205398e-06
Position 370: 7.334502588086871e-06
Position 2481: 6.905443096525599e-06
Position 294: 6.213295895455342e-06
Position 367: 5.26464382280055e-06
Position 550: 5.211207202602661e-06
Position 284: 5.194280120583633e-06
Position 814: 4.938150179102603e-06
Position 577: 4.01315504597895e-06
Position 453: 3.993394954682401e-06
Position 3721: 3.4086677154722793e-06
Position 660: 3.3685036262980644e-06
Position 318: 3.0289675913393002e-06
Position 9592: 2.682338284397508e-06
Position 5196: 2.1824893050005683e-06
Position 969: 1.83095809208876e-06
Position 5091: 9.996539625242204e-07
Position 1063: 7.451328565117071e-07
Position 1622: 6.723550764317246e-07
Position 1742: 6.049070655980826e-07
Position 1228: 5.256103132706535e-07
Position 210: 5.223073123143404e-07
Position 13692: 4.947220799516221e-07
Position 630: 4.002035174866041e-07
Position 397: 3.108001092064397e-07
Position 13742: 2.0080026486746794e-07
Position 2098: 1.7685824665402634e-08
Position 2303: 5.621643555558558e-09
Position 856: 3.361745985654544e-09
Position 475: 3.0882973869327944e-09
Position 535: 1.3590727522777576e-09
