Gene = Faap24
Position 284: 1.1692534974103066e-05
Position 1054: 9.09561920918219e-06
Position 635: 8.676351975368598e-06
Position 941: 7.300706485172025e-06
Position 426: 6.83408300512753e-06
Position 989: 5.729981535873982e-06
Position 871: 4.547279790452824e-06
Position 31: 4.234671167128632e-06
Position 1190: 3.824470539786274e-06
Position 642: 3.5453928704414835e-06
Position 903: 3.3172992584998096e-06
Position 301: 2.8909859915506303e-06
Position 1658: 2.157966235022257e-06
Position 1736: 2.1517549182787298e-06
Position 17: 1.9022464246905083e-06
Position 259: 1.1166565835392917e-06
Position 1755: 1.1004622858343886e-06
Position 1952: 8.787565085041199e-07
Position 1820: 7.941483362933066e-07
Position 246: 4.2790822327038937e-07
Position 1898: 4.2318035070919105e-07
Position 1790: 2.9387982674023987e-07
Position 2508: 1.303527254842923e-07
Position 2952: 1.0307303688760097e-07
Position 2154: 9.694668760463094e-08
Position 2632: 9.679181251893806e-08
Position 1831: 8.984527242606992e-08
Position 3154: 8.461936686093435e-08
Position 2885: 8.459552411416783e-08
Position 2375: 7.103371696679662e-08
Position 2282: 3.26406136180747e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1459: 0.936009547800577
Position 1708: 0.7143685644698646
Position 3744: 0.6752218153832265
Position 504: 0.4849919457197477
Position 1685: 0.07554751686959368
Position 3882: 0.05870710734501056
Position 2272: 0.051598639335994664
Position 4396: 0.04948242112458109
Position 2455: 0.04284875619727927
Position 420: 0.035766996666352385
Position 2697: 0.03310642034830834
Position 1517: 0.028253990116021293
Position 268: 0.027160349209906672
Position 3832: 0.016430427273103967
Position 3885: 0.013890484905441473
Position 377: 0.013640974501911544
Position 451: 0.012014070089109437
Position 1724: 0.01169879906496486
Position 1775: 0.011529413240361244
Position 3569: 0.009919751847208388
Position 3005: 0.00985672078844713
Position 478: 0.00794427002891174
Position 4064: 0.007746685103964062
Position 566: 0.006478179978257629
Position 4646: 0.005600538248206847
Position 466: 0.004994759086483568
Position 4207: 0.004098667026503084
Position 1549: 0.003604388310092067
Position 1736: 0.003526628543851431
Position 1546: 0.003084104869516668
Position 1820: 0.00297360376506367
Position 2231: 0.002361716726221892
Position 4023: 0.0021595940670590423
Position 3984: 0.0021408144012413604
Position 1059: 0.0020459582187210587
Position 2729: 0.0016221782991350862
Position 2944: 0.0015650774074640508
Position 4155: 0.001562585128861749
Position 1772: 0.0015554662134490192
Position 1984: 0.0015376000862963944
Position 2981: 0.001383089999936335
Position 4061: 0.001382102657389035
Position 2131: 0.0013802285242898462
Position 1093: 0.0013108784960577065
Position 1796: 0.0012506817492686983
Position 3788: 0.0011846903818360144
Position 1687: 0.0010583454246404697
Position 918: 0.0009760928112596377
Position 4237: 0.0009252344737165772
Position 896: 0.0008857070416955142
Position 2918: 0.0008365829102861741
Position 4371: 0.0008226047619144318
Position 393: 0.0008066769939724369
Position 3925: 0.0007895005602927565
Position 3705: 0.0007690654823310493
Position 3070: 0.0007392641464907212
Position 1050: 0.0007274462481802564
Position 2667: 0.0007059846266514415
Position 236: 0.0006673072779140261
Position 1501: 0.0006571459363245665
Position 1317: 0.0006282921268448222
Position 2081: 0.0005966016057439663
Position 4070: 0.0005378056895580188
Position 2032: 0.0005312555709823492
Position 662: 0.0005228939212236673
Position 3751: 0.0004487383224443506
Position 390: 0.00043729156546525684
Position 482: 0.00043625267669265285
Position 1482: 0.00041413804160448064
Position 2841: 0.0004065362433456122
Position 2986: 0.0003979028066016815
Position 2170: 0.00037414680361146443
Position 1750: 0.00035108837761120733
Position 4037: 0.00034415329283969985
Position 2733: 0.0003406836150361774
Position 525: 0.0003394459827962479
Position 1762: 0.00033334432437422205
Position 4363: 0.0003260304247597423
Position 4213: 0.0003239850932141781
Position 4251: 0.0003140567361398249
Position 722: 0.00030353317057050085
Position 4425: 0.0002864493604654648
Position 2593: 0.0002673913448176545
Position 1895: 0.00025576556129356363
Position 1107: 0.0002473847660759083
Position 2617: 0.00023887183266415492
Position 1498: 0.00023176802118360173
Position 1287: 0.00019618633709879795
Position 3955: 0.00019115764519058709
Position 4475: 0.00018696034241111835
Position 4629: 0.00018342494354080764
Position 4357: 0.00017472636084555617
Position 1485: 0.0001722838599944679
Position 432: 0.0001651717553644354
Position 2355: 0.00016248006462057658
Position 1064: 0.0001611967017734313
Position 3900: 0.00014941670149750942
Position 3455: 0.0001489477576058344
Position 978: 0.00014758602484699242
Position 3795: 0.00014217629904890444
Position 2358: 0.000141521261810814
Position 1595: 0.00014065401064147556
Position 3840: 0.0001405973609487964
Position 2515: 0.00014034811850224265
Position 1924: 0.00013595390612999517
Position 4596: 0.00013189217829509176
Position 3624: 0.00012117516672148742
Position 1255: 0.00011919869776444829
Position 1827: 0.00011868311708668315
Position 3544: 0.0001179586174665431
Position 1053: 0.00011380851632974147
Position 1574: 0.00011166403379415768
Position 2893: 0.00010668113400088625
Position 3030: 9.74932580583067e-05
Position 2093: 9.68687090495634e-05
Position 2761: 8.81113687424714e-05
Position 3837: 8.215234163075382e-05
Position 1465: 8.057107793590729e-05
Position 2699: 8.042586375036137e-05
Position 4007: 7.901467093282213e-05
Position 826: 7.709745689872149e-05
Position 2957: 7.475543514596139e-05
Position 1149: 7.357677574771806e-05
Position 4413: 7.336636888025315e-05
Position 1651: 6.419863096224412e-05
Position 3095: 6.348483377203521e-05
Position 4376: 6.222596859765623e-05
Position 2703: 6.142132658913758e-05
Position 4257: 6.023570245724451e-05
Position 2105: 5.678060353973389e-05
Position 4660: 5.206965511196084e-05
Position 3864: 4.911876063304518e-05
Position 3990: 4.838884685084811e-05
Position 3282: 4.764314165349971e-05
Position 1989: 4.397177277287655e-05
Position 3268: 4.218828161154801e-05
Position 2135: 3.949051579114064e-05
Position 3470: 3.822808061591604e-05
Position 3488: 3.787044228822678e-05
Position 398: 3.575921883002052e-05
Position 2046: 3.343819900809215e-05
Position 2318: 3.303219885709201e-05
Position 1780: 3.145415932539495e-05
Position 2192: 3.0165754860570546e-05
Position 2961: 3.0145792617014415e-05
Position 582: 2.883251875787608e-05
Position 613: 2.7684077244608457e-05
Position 2576: 2.6230890886180383e-05
Position 2006: 2.500493873365328e-05
Position 110: 2.394707953137846e-05
Position 290: 2.291714795071958e-05
Position 996: 2.224501472269009e-05
Position 3813: 2.0619287784769356e-05
Position 1744: 1.894118520722747e-05
Position 2239: 1.8017900397859367e-05
Position 2188: 1.7140664424054202e-05
Position 1930: 1.710397734616947e-05
Position 1290: 1.6728448609577667e-05
Position 1132: 1.6658354762194755e-05
Position 938: 1.5556401965932753e-05
Position 1898: 1.4610722126083823e-05
Position 1783: 1.4557981761722215e-05
Position 3394: 1.4020619119734502e-05
Position 1390: 1.3820900497005794e-05
Position 434: 1.3723017548383247e-05
Position 1866: 1.3376571124171592e-05
Position 317: 1.3231532409941183e-05
Position 1955: 1.3168464298059174e-05
Position 1664: 1.2214549812581468e-05
Position 1109: 1.2136495668046208e-05
Position 3145: 1.1915410141246905e-05
Position 1625: 1.0425052980508345e-05
Position 312: 1.0315923455659472e-05
Position 2624: 9.407682985994407e-06
Position 1208: 7.768536265850302e-06
Position 2251: 6.908078560736488e-06
Position 1831: 6.062570281210325e-06
Position 898: 5.959364983019004e-06
Position 2143: 5.738841697641638e-06
Position 166: 5.595774731292407e-06
Position 1952: 5.176309699406352e-06
Position 121: 4.929735381292889e-06
Position 2008: 4.754452505987444e-06
Position 1469: 3.782488455490113e-06
Position 129: 3.5887517571088417e-06
Position 295: 3.231937558984109e-06
Position 246: 2.8367346127746375e-06
Position 219: 2.7926994276642052e-06
Position 336: 2.4639646890445253e-06
Position 174: 1.917116610864642e-06
Position 284: 1.8769281247206727e-06
Position 124: 1.2063204756632544e-06
Position 623: 1.0187678457496634e-06
Position 100: 6.742479341479585e-07
Position 1580: 4.4034270007928857e-07
Position 143: 2.1094174814841825e-07
Position 301: 1.0733355621535903e-07
Position 1838: 1.0344125300460993e-07
Position 319: 7.208928878067222e-08
Position 145: 6.562616178591969e-08
Position 342: 2.7588844525252026e-08
Position 155: 2.4349325541283686e-08
Position 197: 1.4576208094630444e-08
Position 207: 1.0813762612336425e-08
Position 176: 7.974998992842848e-09
Position 324: 6.782543691013519e-09
Position 616: 6.346623994899803e-09
Position 333: 5.846153898327096e-09
Position 79: 5.062618434455698e-09
Position 673: 4.772286133524054e-09
Position 181: 3.416397773008804e-09
Position 1116: 7.683294993128143e-10
Position 199: 2.849006089314962e-10
Position 83: 1.605516768447593e-10
Position 1611: 4.710150534108392e-11
Position 185: 2.4150518095067784e-11
Position 679: 1.0360073508093073e-11
