Gene = Tma7
Position 714: 0.0013728772456202969
Position 2452: 0.0013049024000528645
Position 1278: 0.0011884526166730184
Position 4473: 0.0011446303395859483
Position 929: 0.0011001917508792263
Position 2304: 0.0010621040643189125
Position 1414: 0.0010585701246431797
Position 1076: 0.0010496904562883997
Position 955: 0.0010243798462765455
Position 1390: 0.001011063621088724
Position 1751: 0.000985094588412281
Position 4065: 0.0009749042452449979
Position 1820: 0.000860255069437835
Position 1983: 0.0008203928909757635
Position 1544: 0.000817789143239811
Position 4025: 0.0007556350601330472
Position 891: 0.0005824642571156289
Position 2496: 0.0005655240073200858
Position 3313: 0.0005223055695832849
Position 4119: 0.000516943399687021
Position 1070: 0.0005126300582868255
Position 4527: 0.0005062424378109006
Position 4293: 0.0004960118866674594
Position 1284: 0.0004903970414960035
Position 4362: 0.0004839830326697788
Position 3095: 0.0004442225173063117
Position 4502: 0.00043984846117423975
Position 4317: 0.000418668581750224
Position 2676: 0.00037105184530117553
Position 3034: 0.0003563139538799414
Position 218: 0.0003455068393164067
Position 2794: 0.00033943811650075453
Position 1453: 0.00033663010068588973
Position 3621: 0.00032979870697128464
Position 3119: 0.0003086670961273362
Position 3663: 0.00030416314609002634
Position 4222: 0.00030341179145986776
Position 3892: 0.00028303469084629026
Position 506: 0.0002532571276438372
Position 1250: 0.00024235922968249952
Position 1197: 0.0002394309976061221
Position 1675: 0.000215743553606254
Position 518: 0.00020633528708105
Position 898: 0.00020144904090008876
Position 3925: 0.0001861091534330886
Position 3298: 0.00017385247482614802
Position 157: 0.00017144829365117896
Position 1618: 0.00015556854130813032
Position 3757: 0.00015116121230908413
Position 1782: 0.00014832461728334155
Position 1312: 0.00014221784043596462
Position 1892: 0.00013887348872191555
Position 3088: 0.00012991274143533716
Position 2244: 0.00012349091619412645
Position 1052: 0.00011902669034708025
Position 2678: 0.00011613555941028677
Position 2338: 0.00010847575305358399
Position 724: 0.00010154134563140504
Position 3646: 0.0001008728634522923
Position 1255: 9.833635144387165e-05
Position 3578: 9.137878340051908e-05
Position 3320: 8.671618404373487e-05
Position 716: 8.556619096481403e-05
Position 3039: 8.26725954183186e-05
Position 862: 7.486779742267387e-05
Position 4643: 7.426976271540185e-05
Position 527: 7.109576667393939e-05
Position 984: 6.627107857619079e-05
Position 1853: 6.585945942489565e-05
Position 536: 6.558768115440283e-05
Position 1455: 6.218349591470996e-05
Position 780: 5.7858967733171335e-05
Position 1459: 4.855995940324177e-05
Position 182: 3.494552563640478e-05
Position 1904: 2.9741148449699733e-05
Position 1261: 2.5526293256173e-05
Position 386: 2.5210504891795013e-05
Position 1907: 2.4798421680972213e-05
Position 1825: 2.4636671757541007e-05
Position 1518: 2.440670476259936e-05
Position 239: 2.360111235153804e-05
Position 1943: 1.3162952010629936e-05
Position 187: 1.274304650605055e-05
Position 374: 9.763391808217817e-06
Position 260: 7.0496838235523035e-06
Position 230: 6.039132796181368e-06
Position 395: 4.8868416638919e-06
Position 515: 4.203876695340674e-06
Position 371: 3.880228642907295e-06
Position 149: 3.7012941622955423e-06
Position 392: 2.6933389235178962e-06
Position 398: 2.5879024139237237e-06
Position 195: 2.072411274038308e-06
Position 774: 1.9931702967683856e-06
Position 146: 1.6999290933401464e-06
Position 340: 1.4074286474551533e-06
Position 539: 1.377309388800875e-06
Position 93: 1.2110252441894663e-06
Position 108: 1.204117334782855e-06
Position 530: 1.0018389806160943e-06
Position 265: 6.405722412518686e-07
Position 404: 4.835205400577085e-07
Position 313: 4.254558652119016e-07
Position 960: 2.5604677034079836e-07
Position 1033: 1.2007411169504072e-07
Position 129: 1.1855011157951153e-07
Position 962: 9.967379356213424e-08
Position 575: 8.18707063076264e-08
Position 558: 8.086965249109881e-08
Position 276: 7.904923012347794e-08
Position 811: 6.764838079014721e-08
Position 942: 5.281194422309655e-08
Position 549: 5.20606974797925e-08
Position 975: 4.636022409359174e-08
Position 1126: 4.242201904960223e-08
Position 610: 2.4247255663983695e-08
Position 783: 1.9837791755412247e-08
Position 771: 1.8686100444691124e-08
Position 563: 1.2139346068285741e-08
Position 551: 1.1495935976813352e-08
Position 619: 1.0227924514553546e-08
Position 629: 6.67769393800391e-09
Position 407: 3.557222808330314e-09
Position 473: 3.1594501886705984e-09
Position 421: 2.1118262468659696e-09
Position 595: 1.5912382076039407e-09
Position 451: 1.3804535797523539e-09
Position 416: 9.909005997544216e-10
Position 434: 7.731738127248458e-10
Position 624: 7.229457163093206e-10
Position 429: 4.673612656195229e-10
Position 590: 2.4622561246229647e-10
Position 821: 1.410632164195384e-10
Position 601: 4.798765159133501e-11
