Gene = Ppp1r13l
Position 4381: 0.005329642720177137
Position 13620: 0.005137254324771244
Position 2278: 0.004550432060988614
Position 10130: 0.004151578089522336
Position 7092: 0.00407235132587521
Position 16420: 0.0036494779950881403
Position 14145: 0.0035595287570771186
Position 9474: 0.003409766218625883
Position 4514: 0.003358161339026671
Position 10751: 0.003279538265590878
Position 13610: 0.003212291836087144
Position 7595: 0.003168216063278514
Position 3525: 0.002983677888036398
Position 11456: 0.002928149697465537
Position 9758: 0.002795746353970963
Position 10459: 0.00254738734287451
Position 16977: 0.002466686326314031
Position 8888: 0.002309684840268975
Position 8075: 0.0022232106140586986
Position 13625: 0.0022125960434031247
Position 7730: 0.0020953298750344003
Position 7405: 0.0020640991447973926
Position 804: 0.002015733800240572
Position 14574: 0.0019256079826900387
Position 1515: 0.0017865352460125156
Position 14436: 0.001654765498830677
Position 9027: 0.001559156051635403
Position 13759: 0.0015566848671854081
Position 8684: 0.0014894393144776119
Position 13812: 0.0013650605765623241
Position 11863: 0.0013585416003810886
Position 7847: 0.0012364698840990973
Position 7580: 0.0012151891995121366
Position 11045: 0.0011643594999975989
Position 7589: 0.0011499270670721025
Position 6737: 0.0011083994629660062
Position 9053: 0.001069468371588838
Position 7256: 0.0010566216226998344
Position 569: 0.0009421747823172185
Position 495: 0.0009007904270680392
Position 3212: 0.0006982470027352986
Position 868: 0.0006685670098521829
Position 16982: 0.0005644616680959293
Position 7916: 0.0005388797808653747
Position 7782: 0.000523232356553673
Position 11755: 0.0004864501909859473
Position 14416: 0.0004557661640675927
Position 503: 0.00045216378309664547
Position 15168: 0.0004278845964264553
Position 14973: 0.0004161466582454099
Position 79: 0.00040135576561056463
Position 7632: 0.00039708340485568555
Position 8602: 0.0003759175080194322
Position 9080: 0.0003720825214963394
Position 590: 0.00036852766827788534
Position 7713: 0.00032309837373098763
Position 8691: 0.000303644308186545
Position 8666: 0.0002996891098671244
Position 10030: 0.00023624125343848942
Position 633: 0.00023488395888354174
Position 1433: 0.00020973087070700984
Position 4450: 0.00020890280468225688
Position 3222: 0.00019147113952968435
Position 8729: 0.00017513616952739665
Position 15811: 0.00017116439748398666
Position 9059: 0.00016090546943701428
Position 14424: 0.00015349581465226833
Position 244: 0.00013348442453364967
Position 819: 0.00012901689754740584
Position 9229: 0.00012262390998789069
Position 14173: 0.00012216548474944556
Position 123: 0.00011842268592883034
Position 2669: 0.00011498024964684209
Position 9498: 0.0001124088710526219
Position 275: 0.00010692019970231125
Position 187: 9.90966662100565e-05
Position 8850: 9.008859637104243e-05
Position 15149: 8.861337167441458e-05
Position 14689: 8.300403324168613e-05
Position 7586: 8.202249650150114e-05
Position 105: 7.562078498457875e-05
Position 14455: 7.465772784997547e-05
Position 14377: 7.376868544226889e-05
Position 9481: 7.325147632053172e-05
Position 297: 7.288202038565677e-05
Position 10061: 7.258127188941845e-05
Position 549: 6.359470929234773e-05
Position 9276: 6.358868494319289e-05
Position 9246: 5.575834101059228e-05
Position 202: 5.449971846288618e-05
Position 15899: 5.1599351426633255e-05
Position 393: 5.04216068327782e-05
Position 807: 4.977845615463568e-05
Position 8715: 4.923629237311636e-05
Position 9789: 4.80904372723427e-05
Position 588: 4.6599625930161386e-05
Position 447: 4.610548735428427e-05
Position 922: 4.349141500966903e-05
Position 767: 4.096465340191524e-05
Position 382: 3.7827827447310074e-05
Position 4183: 3.780795101015994e-05
Position 313: 3.1074640000641744e-05
Position 9494: 2.6685406704761733e-05
Position 15236: 2.5462507614155165e-05
Position 1051: 2.5010943474392693e-05
Position 612: 2.294789966532942e-05
Position 573: 1.9507173464598366e-05
Position 9504: 1.9312846244597293e-05
Position 294: 1.9242435877131016e-05
Position 14142: 1.8935884875389048e-05
Position 14330: 1.8648762937193024e-05
Position 15590: 1.79144688711499e-05
Position 536: 1.7674708709644326e-05
Position 1610: 1.559528079964124e-05
Position 8465: 1.3726314951792125e-05
Position 990: 1.325903499709647e-05
Position 459: 1.2225707042604261e-05
Position 705: 1.053258966197711e-05
Position 14463: 8.202943120572819e-06
Position 11127: 7.810161455079666e-06
Position 200: 7.574469943223269e-06
Position 9838: 7.108385810231967e-06
Position 11296: 6.7444636798395516e-06
Position 1792: 6.619870616050284e-06
Position 9502: 6.549962811035225e-06
Position 14103: 6.440232944575215e-06
Position 9785: 6.247542801594551e-06
Position 1570: 5.338086126534228e-06
Position 1755: 5.2062984722654245e-06
Position 151: 4.812995102933416e-06
Position 400: 4.450710711086842e-06
Position 14347: 3.7567876741886077e-06
Position 372: 3.60044789030757e-06
Position 14730: 3.398994952429947e-06
Position 497: 3.0588780792086304e-06
Position 323: 2.5279025158698206e-06
Position 962: 2.432026525265432e-06
Position 387: 1.9783745781677526e-06
Position 886: 1.932029865131923e-06
Position 512: 1.7777922156564744e-06
Position 10053: 1.7714847788449712e-06
Position 9216: 1.7157633889684207e-06
Position 526: 1.5551310811071288e-06
Position 690: 1.5379095087404638e-06
Position 9719: 1.4843010881668662e-06
Position 809: 1.4072031217125572e-06
Position 7469: 1.2848970196197798e-06
Position 1156: 1.1577965217076917e-06
Position 919: 9.5055210848202e-07
Position 14523: 6.724537249016755e-07
Position 406: 6.277799199288693e-07
Position 9781: 5.408846345290956e-07
Position 9924: 5.406159467303757e-07
Position 14692: 5.386293390443956e-07
Position 986: 3.360680340666315e-07
Position 1063: 3.2747632249136007e-07
Position 1256: 2.7601402988707585e-07
Position 9316: 2.588239737559085e-07
Position 14601: 2.421735906910056e-07
Position 9496: 2.4004792674558786e-07
Position 1083: 2.12812585035078e-07
Position 14658: 1.3660791341151603e-07
Position 14212: 1.305739739681617e-07
Position 992: 1.0972316662842572e-07
Position 9779: 1.0858081624450604e-07
Position 1269: 7.049913096715414e-08
Position 374: 4.6385927799048494e-08
Position 977: 3.4185073879508136e-08
Position 994: 2.8678156345155084e-08
Position 1236: 2.85494883885147e-08
Position 14564: 4.645553478720198e-09
Position 24: 1.8998439405758216e-09
Position 2282: 1.7407209174706212e-09
Position 8925: 1.379195919729808e-09
Position 2479: 1.2507856621933152e-09
Position 950: 1.171256886409051e-09
Position 1463: 4.679569065400159e-10
Position 2509: 2.870426292031445e-10
Position 1532: 2.3215450283144328e-10
Position 1810: 2.2294326706432967e-10
Position 2381: 2.201821963501985e-10
Position 2248: 2.0872365813902462e-10
Position 14216: 9.865640275760104e-11
Position 421: 6.009956661341074e-11
Position 9508: 5.7093803250045854e-11
Position 9706: 2.115311842225033e-11
Position 1467: 1.4917168200171206e-11
Position 9595: 1.3585026353837564e-11
Position 436: 2.92852556025789e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14268: 0.9983391803224145
Position 14033: 0.9884357680340782
Position 9172: 0.9830786484341515
Position 7500: 0.9333464186004536
Position 14508: 0.8515874068821366
Position 9349: 0.8320363300243364
Position 16271: 0.7582853574214093
Position 7325: 0.7301170420962709
Position 8763: 0.5946920343802002
Position 909: 0.3679932327092911
Position 10360: 0.26490548104191947
Position 8724: 0.23359559284708478
Position 8980: 0.22642925654664156
Position 8961: 0.22621470099546942
Position 9007: 0.18580278232349476
Position 14558: 0.14115838355669705
Position 10324: 0.1234713923445715
Position 15735: 0.11259186879073724
Position 9988: 0.10877476059454781
Position 12109: 0.10137654324617287
Position 983: 0.09654258840749741
Position 16750: 0.09221378321513317
Position 3356: 0.08550739016955677
Position 7329: 0.0835618694357461
Position 5709: 0.0826257937854731
Position 17161: 0.07259748071008325
Position 9390: 0.07116480227407951
Position 8708: 0.06857728480754548
Position 10330: 0.057647962302328735
Position 8577: 0.05434352374449945
Position 12127: 0.0541534287067966
Position 6253: 0.05109515146154612
Position 4300: 0.0486518078557977
Position 10222: 0.046227450060433356
Position 10094: 0.044059063096880124
Position 10300: 0.04106337862901626
Position 8976: 0.03802553078863242
Position 3430: 0.035124148136175856
Position 11973: 0.03189075483727261
Position 10119: 0.029711693515259544
Position 16761: 0.02934531867476182
Position 11707: 0.028479405244478825
Position 15779: 0.026946218608328354
Position 10312: 0.026911706220965188
Position 7532: 0.025454976947528143
Position 10158: 0.02430014021287945
Position 8947: 0.02380307267412339
Position 10286: 0.022001379372576606
Position 17304: 0.02166918446110012
Position 11988: 0.02126757973909069
Position 697: 0.020533939467087144
Position 16332: 0.01934123260892752
Position 13491: 0.018960737624216597
Position 7221: 0.01809469835831397
Position 14853: 0.017175097629012655
Position 10203: 0.016663371459626212
Position 7176: 0.016646582849963634
Position 4276: 0.01648963697879621
Position 9816: 0.015913860517329268
Position 15559: 0.015260731427787647
Position 11819: 0.014458382486518493
Position 3401: 0.014241700854546433
Position 17164: 0.013397460211756026
Position 8777: 0.012940876751675573
Position 13689: 0.01254511425090996
Position 15928: 0.012311792913058107
Position 11924: 0.01156782496617534
Position 6335: 0.010531334018333068
Position 14793: 0.009214284709338183
Position 2239: 0.008947322674726558
Position 15501: 0.008897496801083576
Position 16697: 0.00820870918853336
Position 9194: 0.007961829311422652
Position 7514: 0.007869019428313332
Position 11367: 0.007681635366119582
Position 9019: 0.00749837785593076
Position 16890: 0.007239203813086428
Position 15967: 0.00721288239379923
Position 12064: 0.007091189045913289
Position 6040: 0.006997145855744493
Position 8939: 0.006953953948091762
Position 6436: 0.006278409017970098
Position 4570: 0.0062762024468769545
Position 676: 0.006096021733500164
Position 16597: 0.005947825539558441
Position 5933: 0.005697190783270523
Position 12138: 0.005653574770108428
Position 8780: 0.005378183055164254
Position 16862: 0.005261510134175504
Position 16145: 0.005153030334178348
Position 16661: 0.005128727372667369
Position 14601: 0.0050994781606943694
Position 1021: 0.004970858713407053
Position 5984: 0.0048580227879993255
Position 6006: 0.00480464607852518
Position 14036: 0.004754511582592492
Position 2160: 0.004710461301745967
Position 3305: 0.004538001407388454
Position 15299: 0.0044767813143367806
Position 17003: 0.004348573980225826
Position 3325: 0.00426463013212461
Position 15750: 0.004254086161916336
Position 1239: 0.004116192557304516
Position 7014: 0.004072351325875202
Position 17199: 0.003924510346477859
Position 17202: 0.003846811000577778
Position 17183: 0.003812174514543191
Position 14982: 0.003727773067840642
Position 13973: 0.003711812544995699
Position 10165: 0.003345374957967183
Position 8923: 0.003218298833755965
Position 14972: 0.0032054516828151688
Position 418: 0.0031653144340271972
Position 10050: 0.0030889575638059987
Position 946: 0.0028805712140175122
Position 4518: 0.002621223059077873
Position 9204: 0.0024061635934786866
Position 10068: 0.0021498130247627296
Position 11828: 0.002045394756988477
Position 1178: 0.002016357826461382
Position 3978: 0.0020061203638558314
Position 1411: 0.0018797234351499296
Position 10650: 0.0018661480924909585
Position 2164: 0.0018159357543081121
Position 9661: 0.0017988973949187197
Position 3225: 0.0017421594220185968
Position 6256: 0.0017204062156658713
Position 3352: 0.001646571112499902
Position 10366: 0.001633965503223348
Position 8804: 0.0016122639721591473
Position 15344: 0.001540770288134136
Position 1228: 0.0014752922432541503
Position 3473: 0.0013853048610281303
Position 7847: 0.0013804565954244777
Position 16540: 0.001303671042928081
Position 16190: 0.0012451293842202788
Position 16813: 0.0012394119779179339
Position 11299: 0.0012240219096833658
Position 4352: 0.0012235032725857965
Position 15130: 0.0012039068006188312
Position 470: 0.0011980085477241852
Position 4304: 0.0011761273593463503
Position 4459: 0.0011484482567791826
Position 3443: 0.0011320649476514407
Position 5743: 0.0011193378585450818
Position 14282: 0.001118274527994613
Position 16736: 0.0011052491526159385
Position 16033: 0.0010832104080174094
Position 10622: 0.0010694871514000301
Position 8952: 0.0010674933362228313
Position 10044: 0.0010610347387046293
Position 8484: 0.0010447743228286335
Position 7797: 0.000987904314496026
Position 5669: 0.0009842431426912062
Position 3104: 0.0009328464890528006
Position 929: 0.0009215872767631604
Position 3358: 0.0009105199033536187
Position 9518: 0.0009048067942729001
Position 15507: 0.0008862256964080457
Position 15649: 0.0008565932589357019
Position 2183: 0.0008329315170374615
Position 871: 0.0008175213449678581
Position 4255: 0.0008159567521597263
Position 11253: 0.0008072530664231869
Position 17180: 0.0007857594374154191
Position 10737: 0.0007547034538346269
Position 6655: 0.0007351983517833937
Position 10779: 0.0007312814174629595
Position 3276: 0.0006949298799139331
Position 15802: 0.0006764101593637023
Position 3488: 0.000665427250667821
Position 8621: 0.0006577744605898203
Position 3182: 0.0006472371635394421
Position 15307: 0.0006337202945031343
Position 10027: 0.000602707606772684
Position 14989: 0.0005993237013896695
Position 16101: 0.0005885670950181234
Position 8419: 0.0005572122597608463
Position 10186: 0.0005254957574151769
Position 723: 0.0005138767860999241
Position 6101: 0.0005036461901626708
Position 1000: 0.0004954961918446322
Position 8785: 0.0004946784605370884
Position 10126: 0.0004837081885702186
Position 8624: 0.0004741349249569249
Position 9133: 0.0004659824517315767
Position 14787: 0.00046579846983374175
Position 1377: 0.0004639070648775799
Position 14824: 0.00045523521406674053
Position 8324: 0.00045143939539687836
Position 16337: 0.000446398648915305
Position 15099: 0.0004277912543423914
Position 16441: 0.0004192992122512143
Position 828: 0.000413315016683255
Position 7538: 0.0004109127215060448
Position 10103: 0.00040512480939725357
Position 7692: 0.0004045750994456228
Position 8452: 0.0003941074647491931
Position 6692: 0.0003732011111826126
Position 856: 0.00037073210684499935
Position 9124: 0.0003657492861906776
Position 4028: 0.0003375981888736654
Position 10251: 0.0003239786090311955
Position 10244: 0.00032290868590319015
Position 7954: 0.0003215854677053569
Position 629: 0.000296265894293262
Position 8500: 0.0002644769470043823
Position 2263: 0.00025573735204170766
Position 11730: 0.00025451979718048436
Position 17099: 0.0002539474881819773
Position 581: 0.00024400342840062104
Position 11778: 0.00024161768679140179
Position 17140: 0.00023709902440673472
Position 15061: 0.0002308222633006632
Position 14286: 0.00022870538045081639
Position 1071: 0.00022394321516781306
Position 16187: 0.00022364617573035085
Position 9232: 0.00020619942001740598
Position 2216: 0.00020512740340771025
Position 5871: 0.0001981324236492373
Position 17078: 0.00019685572466138272
Position 7949: 0.00019000532240270483
Position 3067: 0.00018624466293558424
Position 10002: 0.00018426035235476578
Position 1252: 0.00018095876106145124
Position 15012: 0.00017262971503832853
Position 709: 0.00016153436516014224
Position 7988: 0.00016119054478116256
Position 13800: 0.00016033998564095848
Position 7919: 0.0001596011133542665
Position 15579: 0.00015165293974710357
Position 8824: 0.00015152172683366102
Position 294: 0.0001473438274821817
Position 803: 0.00014689049025143057
Position 15313: 0.0001407126452308287
Position 8365: 0.00013909187526749893
Position 4195: 0.00013326908513829102
Position 494: 0.0001280564722598699
Position 742: 0.00012796284174955877
Position 9869: 0.00011903665723168665
Position 15045: 0.00011383801435203837
Position 7712: 0.0001109013778414396
Position 1267: 0.00011019182713061013
Position 755: 0.00010844041251340477
Position 380: 0.00010828216052428861
Position 728: 0.00010702573540867207
Position 14830: 0.00010317620341537962
Position 950: 9.874317465427704e-05
Position 8831: 8.440558372432704e-05
Position 9856: 8.239829543028116e-05
Position 15113: 8.147028259895475e-05
Position 2595: 8.119594114330225e-05
Position 14295: 7.992726887882113e-05
Position 9255: 7.512771367603979e-05
Position 8299: 7.475465475918502e-05
Position 14298: 6.852959868840321e-05
Position 9410: 6.62400486843809e-05
Position 9088: 6.55733590536037e-05
Position 10173: 6.005758175959248e-05
Position 9404: 5.9732305604616174e-05
Position 848: 5.89030280708926e-05
Position 7963: 5.866102584699303e-05
Position 8684: 5.8033914538078844e-05
Position 7721: 5.794076948111808e-05
Position 911: 5.763829608420096e-05
Position 16372: 5.718210162138178e-05
Position 8507: 5.412434723176604e-05
Position 8682: 5.320288994647487e-05
Position 13654: 4.9156308914390306e-05
Position 2178: 4.791792599147241e-05
Position 14233: 4.552926145092796e-05
Position 263: 4.497989893058101e-05
Position 9114: 4.417693800250553e-05
Position 1174: 3.605451226877827e-05
Position 14951: 3.576884561528559e-05
Position 9665: 3.4069382687846854e-05
Position 2553: 3.10938561981335e-05
Position 9706: 2.7989243604551566e-05
Position 2199: 2.6052416754294514e-05
Position 725: 2.3633253329720505e-05
Position 480: 2.325430590490387e-05
Position 7359: 1.9919825726695966e-05
Position 13841: 1.8032205137508223e-05
Position 8429: 1.7672768484265846e-05
Position 8591: 1.6120696307253516e-05
Position 745: 1.5777028679260486e-05
Position 442: 1.4379290379962093e-05
Position 584: 1.2398860834533472e-05
Position 11877: 1.2041445155551844e-05
Position 3113: 1.19009271917697e-05
Position 9736: 1.1123954895086161e-05
Position 372: 1.0969163386882258e-05
Position 649: 1.0569279937691614e-05
Position 14393: 1.0425301060840995e-05
Position 10889: 1.022102737628422e-05
Position 11854: 1.0190094064144683e-05
Position 9640: 9.683420368940366e-06
Position 9681: 9.464145188830037e-06
Position 15561: 9.013077004145546e-06
Position 547: 8.915593434155857e-06
Position 3525: 8.549539541786983e-06
Position 1432: 8.420759012175984e-06
Position 633: 7.161823314730474e-06
Position 392: 6.957383608367598e-06
Position 1078: 6.308008131619848e-06
Position 9259: 6.014992336089066e-06
Position 10940: 5.871181180460372e-06
Position 432: 5.5554494846260985e-06
Position 9541: 5.381695907081066e-06
Position 10545: 5.371403218947613e-06
Position 9690: 5.213942830798651e-06
Position 526: 4.957421378472204e-06
Position 187: 4.928281895897532e-06
Position 1314: 4.777385157288432e-06
Position 1553: 4.728404026999251e-06
Position 14675: 4.681747949809025e-06
Position 10626: 4.639642935086501e-06
Position 2075: 3.262411433156797e-06
Position 1308: 3.2170275453146555e-06
Position 819: 3.1344810169575877e-06
Position 9408: 2.878830082641151e-06
Position 919: 2.8206760199154265e-06
Position 1195: 2.774109154531932e-06
Position 1073: 2.7211532649181267e-06
Position 2380: 2.6916481572390707e-06
Position 11113: 2.4739316803510196e-06
Position 3994: 2.4535806746603097e-06
Position 1622: 2.1046103515631495e-06
Position 640: 2.037238103876688e-06
Position 235: 1.8426731601876786e-06
Position 192: 1.7094657527068915e-06
Position 761: 1.6161269587115814e-06
Position 10969: 1.5849884122404055e-06
Position 11067: 1.5793878421542604e-06
Position 9413: 1.528932569501633e-06
Position 11165: 1.4846391052025938e-06
Position 1282: 1.4447308589073072e-06
Position 11174: 1.4263454191807021e-06
Position 9559: 1.3603986617703164e-06
Position 1637: 1.238082063247765e-06
Position 9434: 1.187810721571382e-06
Position 512: 1.0685099682504469e-06
Position 232: 1.0267791678325192e-06
Position 7625: 9.618249244517227e-07
Position 7676: 8.283909389694496e-07
Position 9576: 6.915993091971091e-07
Position 9406: 6.102927939805313e-07
Position 14194: 6.090753889400618e-07
Position 1573: 5.933463771143453e-07
Position 637: 5.604206278980333e-07
Position 10795: 4.505864869105622e-07
Position 9629: 4.165192130875483e-07
Position 9609: 4.069874660943526e-07
Position 427: 4.022767307851871e-07
Position 840: 3.813140000006123e-07
Position 767: 3.617262383561163e-07
Position 549: 3.482636031779719e-07
Position 1677: 2.668332025041096e-07
Position 835: 2.6538679146936703e-07
Position 9306: 2.5819402050732973e-07
Position 14654: 2.474433693727703e-07
Position 771: 2.437485299886787e-07
Position 1668: 2.170116594323362e-07
Position 1616: 1.4649703165766735e-07
Position 1458: 1.3095126622534825e-07
Position 1113: 1.1409568084400113e-07
Position 1276: 1.1295512278151618e-07
Position 271: 1.12189649286689e-07
Position 14626: 1.0548017014014431e-07
Position 564: 1.0149961241917879e-07
Position 1331: 9.302477842285452e-08
Position 200: 7.789284347478557e-08
Position 14644: 6.919348722907701e-08
Position 16445: 6.733303610339628e-08
Position 1639: 6.09825695271965e-08
Position 558: 5.5248197537480336e-08
Position 15031: 3.1967617291308056e-08
Position 1532: 2.6538741653384643e-08
Position 1383: 2.399034596645836e-08
Position 332: 2.0624727485796047e-08
Position 1927: 1.2436465730565473e-08
Position 14715: 9.040816692519605e-09
Position 830: 7.135476598610915e-09
Position 9547: 1.112674643427659e-09
Position 2353: 3.4197645840214466e-10
Position 14682: 1.9401483825681727e-10
Position 14920: 1.319572217519089e-10
Position 306: 7.34271620843844e-12
Position 323: 5.809348853183303e-12
Position 503: 3.667770194283873e-12
Position 1326: 7.934443598298845e-13
Position 1130: 5.423610531248469e-13
