Gene = Pgam5
Position 7343: 0.0006658252096318535
Position 675: 0.0006020091616079635
Position 4853: 0.0006003416758304425
Position 902: 0.0005826245548026537
Position 6983: 0.0005681365401803683
Position 10174: 0.000567761821282301
Position 920: 0.0005448802487599613
Position 391: 0.000531503286408725
Position 6605: 0.0005143151920459311
Position 2986: 0.0005088003506750058
Position 1799: 0.0004926681213483654
Position 2575: 0.0004743822037000088
Position 4145: 0.00046975953612659325
Position 4004: 0.00046214810727617303
Position 3769: 0.0003812668759429538
Position 710: 0.00031088609345552253
Position 1854: 0.00030805749487504864
Position 2512: 0.0002954890870755666
Position 8738: 0.0002834666658945899
Position 1310: 0.00026978684272021294
Position 4166: 0.0002161778171053647
Position 2758: 0.00017377220158738206
Position 4121: 0.00015424809051846689
Position 2125: 0.00012203268093292634
Position 3176: 0.00011808157917308335
Position 2476: 0.00011324384567630371
Position 1777: 8.560524205847097e-05
Position 3987: 5.26519763540049e-05
Position 2591: 4.910296694798941e-05
Position 4424: 3.326066562425588e-05
Position 3981: 3.231847465573392e-05
Position 85: 2.9069705489290223e-05
Position 94: 2.8895633584219832e-05
Position 5245: 2.8555752502629328e-05
Position 510: 1.0080572376651125e-05
Position 123: 1.003903453195765e-05
Position 351: 9.542556664239465e-06
Position 345: 8.071365911920255e-06
Position 328: 8.049572155614716e-06
Position 463: 7.496805301853476e-06
Position 338: 4.104924183805628e-06
Position 536: 3.793699435398021e-06
Position 3812: 3.501555546685497e-06
Position 474: 3.317811802591876e-06
Position 457: 3.310494604561226e-06
Position 26: 3.162695279545367e-06
Position 953: 2.4904409215234532e-06
Position 359: 2.3796999078230666e-06
Position 658: 2.25075688890979e-06
Position 680: 1.4415353429072493e-06
Position 548: 1.2539233089952358e-06
Position 1091: 1.1950771345608576e-06
Position 82: 1.1541122206441852e-06
Position 18: 1.1518134853314135e-06
Position 1620: 8.526921321601779e-07
Position 412: 7.069592647789332e-07
Position 907: 6.006149132193751e-07
Position 4894: 5.863084928958797e-07
Position 213: 5.826219469841256e-07
Position 915: 4.941164923436649e-07
Position 750: 4.4906172032315156e-07
Position 554: 4.07879975233575e-07
Position 365: 3.665356866412779e-07
Position 2818: 2.613477583281393e-07
Position 1341: 2.3915363885798856e-07
Position 108: 2.3577962501498658e-07
Position 489: 2.2744647975637173e-07
Position 349: 2.2354923469051265e-07
Position 1334: 2.0905975149584093e-07
Position 719: 2.0598245675580918e-07
Position 5: 2.0325899618026602e-07
Position 703: 2.0164099465744503e-07
Position 4549: 1.3960880155004348e-07
Position 4469: 1.3377964399929085e-07
Position 2149: 1.0123024102017396e-07
Position 4070: 4.647160785975251e-08
Position 3903: 1.896836108626605e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4058: 0.7739671791468636
Position 9449: 0.7726684171675733
Position 4241: 0.6510179622648292
Position 3850: 0.5381200348237513
Position 2621: 0.49997410657179725
Position 2892: 0.4930400026069048
Position 3728: 0.3599219135859501
Position 4244: 0.3119073357760394
Position 9669: 0.0966250855308604
Position 3834: 0.07887701930695941
Position 599: 0.06902981243330154
Position 2652: 0.06444680664582562
Position 8674: 0.058738124158188396
Position 6494: 0.04709699125896382
Position 7614: 0.04305884834181554
Position 6764: 0.04209006947078635
Position 1019: 0.038372111574225064
Position 2657: 0.03584215052712621
Position 7775: 0.032921882790574244
Position 7796: 0.0317929937112231
Position 2552: 0.03007299171897448
Position 9285: 0.02887409775720876
Position 2677: 0.018150231662321357
Position 5493: 0.015002542309658926
Position 4068: 0.01275735112551415
Position 8737: 0.012483507475139651
Position 2693: 0.011834305531815872
Position 6430: 0.011813419531240951
Position 2431: 0.010598015108506028
Position 3801: 0.010445084394540673
Position 1238: 0.010427326842727404
Position 4040: 0.010138988538800084
Position 3890: 0.009451283756670448
Position 8808: 0.009113374578251138
Position 1195: 0.008827575075393538
Position 8508: 0.008466449688062348
Position 9459: 0.00845502947748967
Position 6221: 0.008286436026408295
Position 4763: 0.008203247206161904
Position 10492: 0.007681582429795079
Position 8768: 0.007228066178356512
Position 6256: 0.007104154894817638
Position 9042: 0.00589649126935441
Position 3079: 0.005756635735689335
Position 6393: 0.005603003640661413
Position 7988: 0.00553438496527395
Position 10049: 0.005305799937400822
Position 2417: 0.005282655345350277
Position 4981: 0.005250308364367805
Position 3940: 0.005227234783878073
Position 4844: 0.005115276031143804
Position 10394: 0.005008991483549065
Position 3746: 0.004917226248339617
Position 6241: 0.004550693837450897
Position 1160: 0.004461590767046882
Position 2751: 0.004420152601534519
Position 8991: 0.004385652190285459
Position 10009: 0.004333420907247024
Position 390: 0.004194846656154212
Position 7829: 0.0039929993939786974
Position 9503: 0.003950193308011457
Position 2709: 0.0038749388047407997
Position 3008: 0.0038447467761386104
Position 9472: 0.0033036711750731368
Position 6450: 0.0031863906122818124
Position 1764: 0.0031830932839144992
Position 7713: 0.003151045171540735
Position 4698: 0.0028317192016375564
Position 7110: 0.0028138982405135887
Position 5655: 0.0027522043573462197
Position 7030: 0.0026582199509325353
Position 4282: 0.0026397057568626186
Position 5676: 0.002510359875203086
Position 2364: 0.002496021635475088
Position 10263: 0.0023829350861200773
Position 4684: 0.002328734401792544
Position 5593: 0.0023108501803579986
Position 8704: 0.0023065638547817976
Position 365: 0.002131613787239001
Position 1045: 0.002122921830782069
Position 2628: 0.0021023812077584614
Position 1280: 0.002019146963284954
Position 8316: 0.0020035739185961256
Position 4948: 0.001996485704650577
Position 3700: 0.0019636039459668005
Position 9428: 0.0019534209652623652
Position 919: 0.0019023333571241063
Position 7226: 0.0018972302340553417
Position 7816: 0.0018959082011938701
Position 4375: 0.0017916518815340673
Position 5523: 0.0017261437599933975
Position 2715: 0.0016256052504180591
Position 6382: 0.0016039270788208537
Position 5015: 0.0015624775006188286
Position 8541: 0.00135443990391916
Position 9354: 0.0013470663172039379
Position 3903: 0.001266147695918003
Position 6543: 0.001240726341505788
Position 7395: 0.0011990554818483011
Position 4562: 0.0011783285125682664
Position 6540: 0.0011652044424623757
Position 5476: 0.0011504150984124042
Position 1112: 0.001049305091163698
Position 7852: 0.0009999317893790592
Position 9371: 0.0009643547642954445
Position 1244: 0.0009551419869452794
Position 3092: 0.0009207639523868973
Position 2800: 0.0009044958477784654
Position 7143: 0.0009014053301002231
Position 3513: 0.0008761836217324224
Position 2464: 0.0008703250932432444
Position 3095: 0.0008644566068075401
Position 4070: 0.0008641928578509716
Position 5948: 0.0008409486028457059
Position 10118: 0.0008239298620673862
Position 9469: 0.0008123053995344699
Position 5087: 0.0007641262327949305
Position 6742: 0.0007054065325424121
Position 7644: 0.0006970369429308824
Position 907: 0.0006872582330860749
Position 639: 0.0006626856063367412
Position 7342: 0.0006557076885047833
Position 10511: 0.0006500517467822001
Position 1065: 0.0006362380683514851
Position 10348: 0.0006206904718272456
Position 2216: 0.0006052513370964843
Position 6710: 0.0005935819229570634
Position 4906: 0.0005723769511773943
Position 6094: 0.0005550884231594609
Position 4011: 0.0005542078392183726
Position 2927: 0.0005527891927874302
Position 8426: 0.0005407241891576263
Position 4733: 0.0005321597845977261
Position 2565: 0.0005224646617473123
Position 1071: 0.0004971159945506783
Position 3019: 0.0004940296962247106
Position 9451: 0.0004899573257662417
Position 2965: 0.00047828048000245964
Position 3604: 0.00047157148207972857
Position 2574: 0.0004519045100187192
Position 2626: 0.0004198102746666413
Position 3943: 0.0004185314692323031
Position 4094: 0.0004164143528865156
Position 4254: 0.0004071068738758531
Position 4601: 0.0004048317179285991
Position 6091: 0.0004014380097753487
Position 495: 0.0003906417237600378
Position 6796: 0.00037500435615711044
Position 7279: 0.0003212822258074313
Position 7286: 0.0003109046450034108
Position 1634: 0.0003064149436301534
Position 7232: 0.0002992562916897546
Position 8032: 0.00029763252893439995
Position 4994: 0.0002920695611753238
Position 4180: 0.00028459474786660815
Position 5526: 0.0002756844465266737
Position 2590: 0.00027406613659531205
Position 1629: 0.0002718791189606509
Position 2674: 0.00026256099016859616
Position 2826: 0.0002612445662024639
Position 455: 0.0002530040270283719
Position 5772: 0.00025203793100098403
Position 422: 0.000234684031673558
Position 5125: 0.00023440695012991996
Position 6638: 0.00022786632667196234
Position 5204: 0.0002134414675482046
Position 312: 0.00021263583254888148
Position 9565: 0.00021194243099753677
Position 6359: 0.00019658217765794721
Position 2385: 0.0001694517587260472
Position 4079: 0.00016672276699540236
Position 3054: 0.0001574963305750482
Position 5435: 0.00015473956269495209
Position 2588: 0.00015448955841778256
Position 334: 0.00014965028096209856
Position 4272: 0.00014111010764191143
Position 317: 0.00014081557853280478
Position 5709: 0.00013442012596795436
Position 6978: 0.0001109775989278625
Position 6372: 9.637705629433148e-05
Position 1773: 9.607706644813571e-05
Position 1526: 9.557329279799279e-05
Position 2908: 9.236950872907595e-05
Position 1957: 8.96154987114477e-05
Position 5315: 8.92963968690102e-05
Position 2962: 8.915805039274457e-05
Position 5274: 8.648368330566652e-05
Position 3805: 8.153033368977481e-05
Position 5952: 7.898042827813394e-05
Position 2281: 7.66719469843881e-05
Position 4807: 7.664335127700849e-05
Position 4074: 7.650253090427105e-05
Position 825: 7.111660109362962e-05
Position 5929: 7.100111102585455e-05
Position 2339: 6.91484844001352e-05
Position 940: 6.486013304259692e-05
Position 6870: 5.844002107430634e-05
Position 2486: 5.3326624194551214e-05
Position 567: 4.260596331388769e-05
Position 4260: 4.112537927098141e-05
Position 563: 3.837635035049201e-05
Position 474: 3.8265946129772916e-05
Position 546: 3.343892127640064e-05
Position 529: 3.3302629869305355e-05
Position 3547: 3.271540652575816e-05
Position 1954: 3.249367840865985e-05
Position 3618: 3.118704549841876e-05
Position 4548: 3.0085840559622215e-05
Position 1235: 2.6212552765308406e-05
Position 1126: 2.54606110999064e-05
Position 552: 2.3926275564595242e-05
Position 2304: 2.2214819107821553e-05
Position 468: 2.2034506534857518e-05
Position 571: 2.1994545298372777e-05
Position 1310: 2.0079111401211937e-05
Position 788: 1.9850346782003952e-05
Position 3945: 1.75682559675698e-05
Position 2512: 1.6895156521866855e-05
Position 536: 1.4443876337869742e-05
Position 1389: 1.2950475596102602e-05
Position 641: 1.2778415351870863e-05
Position 3114: 1.260139637524564e-05
Position 3651: 8.59190308226747e-06
Position 1682: 8.101305876711906e-06
Position 1619: 7.61609208140433e-06
Position 609: 6.540090187943348e-06
Position 829: 6.340894585141364e-06
Position 4467: 5.630415255943284e-06
Position 132: 5.443665430561788e-06
Position 4309: 5.391650898126166e-06
Position 4135: 4.499204506273345e-06
Position 4313: 1.583021724898606e-06
Position 4380: 1.2433893353211316e-06
Position 3532: 1.0459824308911213e-06
Position 144: 1.0128106538482659e-06
Position 192: 9.627952217285329e-07
Position 4603: 8.182755480933182e-07
Position 345: 6.93701990482254e-07
Position 470: 6.396650628104331e-07
Position 457: 6.068462782105235e-07
Position 741: 6.061901381611675e-07
Position 4186: 6.000627196551633e-07
Position 693: 4.926377771629551e-07
Position 833: 4.4456801682020966e-07
Position 1117: 4.3767899843832955e-07
Position 4319: 4.352680296088228e-07
Position 648: 3.3996770843092784e-07
Position 4484: 3.392328328815663e-07
Position 953: 3.1539014581802346e-07
Position 4438: 2.601261705432966e-07
Position 646: 2.5364370760369646e-07
Position 715: 2.3004039111620533e-07
Position 4711: 2.060626985380234e-07
Position 4449: 2.037132713302661e-07
Position 235: 2.0173917616759744e-07
Position 703: 1.81009874547132e-07
Position 137: 1.58867968813908e-07
Position 928: 1.5425946418705412e-07
Position 159: 1.496353640860198e-07
Position 972: 1.4101360430711036e-07
Position 482: 1.3990866562018864e-07
Position 729: 1.0677488535732847e-07
Position 548: 9.204328194548932e-08
Position 4443: 8.640773173142369e-08
Position 666: 8.011588079218135e-08
Position 195: 7.711197008585823e-08
Position 962: 7.513160251488316e-08
Position 1476: 7.403486136146574e-08
Position 1585: 6.89061582799008e-08
Position 201: 5.1653318174302574e-08
Position 4316: 4.378454600819469e-08
Position 623: 3.433428075610847e-08
Position 1075: 2.6476822934609238e-08
Position 754: 2.400102525963891e-08
Position 176: 2.061824445436197e-08
Position 1918: 1.1435909591593939e-08
Position 3175: 1.1053560203327115e-08
Position 668: 6.304015441093149e-09
Position 663: 5.386102859821244e-09
Position 1138: 4.736834608867977e-09
Position 840: 3.602223955927453e-09
Position 250: 2.2725405729542743e-09
Position 297: 1.3764346251654824e-09
Position 5415: 5.930377560192388e-10
Position 71: 2.3829036662188687e-10
Position 4141: 1.819053926654482e-11
Position 4139: 1.62974101110108e-11
Position 673: 4.177577925021689e-15
