Gene = A130010J15Rik
Position 1744: 0.0017186067810576267
Position 2000: 0.0016598699546186689
Position 2409: 0.00161139407921431
Position 223: 0.0015342000557888496
Position 735: 0.0014927810796208636
Position 5142: 0.0013183336297707226
Position 2076: 0.0012936635771948791
Position 955: 0.0012562676124075183
Position 751: 0.0012392796861209908
Position 7602: 0.0012131976938896485
Position 4730: 0.001205651057354961
Position 2312: 0.0011740685312863581
Position 2736: 0.0011675849087265091
Position 5464: 0.0011517413275626126
Position 6670: 0.0011263148274678202
Position 5102: 0.0010680428852076983
Position 2815: 0.0010438720878796625
Position 7109: 0.0010277162403455283
Position 472: 0.0010006462985360746
Position 6773: 0.0009750391556042502
Position 3095: 0.0009726060833646383
Position 1576: 0.0009469410071117861
Position 6164: 0.0008811179747230897
Position 4212: 0.000877271641360759
Position 1722: 0.0008700022631698055
Position 6942: 0.0008397713216520155
Position 210: 0.0008049189524365981
Position 1631: 0.0007763805341011387
Position 3246: 0.0007424457160934293
Position 3856: 0.0007177875285418209
Position 4134: 0.0006890450540237504
Position 6309: 0.000678129705694987
Position 1604: 0.0006664939241038998
Position 2715: 0.0006157681316637226
Position 496: 0.0006039997124307995
Position 5842: 0.0005671478615292839
Position 2485: 0.0005162628771386886
Position 4775: 0.0005011823160925572
Position 1696: 0.0004500141830990595
Position 1701: 0.0004402403153033321
Position 4671: 0.0004392452035558618
Position 4565: 0.00043060977263903563
Position 5810: 0.00040919758153599154
Position 4511: 0.00040395190026020844
Position 4492: 0.0003775806685560751
Position 4295: 0.0003732061357083635
Position 4166: 0.0003731609665659235
Position 5350: 0.00034774545019039093
Position 437: 0.0003431407570408489
Position 1150: 0.0003302548639324599
Position 3189: 0.00030731164729596726
Position 542: 0.0003007302644754135
Position 2457: 0.00028602088588529855
Position 2501: 0.00027391462213052347
Position 920: 0.0002658647893253383
Position 544: 0.0002459291524175487
Position 2021: 0.00023179565082356336
Position 1245: 0.0002205931289984099
Position 1972: 0.00021448152784672014
Position 3675: 0.00021106563153201397
Position 1885: 0.00020242420269788407
Position 1795: 0.00019284410503083447
Position 233: 0.0001714092317802682
Position 251: 0.00016676650386331348
Position 447: 0.00016173335038151843
Position 1344: 0.0001450125230506262
Position 1142: 0.00013374523479904617
Position 336: 0.00012817007165986908
Position 712: 0.00012215136406529996
Position 1112: 0.0001221325033763393
Position 2275: 0.00011202107182198258
Position 230: 0.00010349909562378829
Position 715: 9.824091258595909e-05
Position 1426: 9.468242824914861e-05
Position 1370: 7.759681854609295e-05
Position 959: 7.505058399777777e-05
Position 1682: 7.304445126798823e-05
Position 192: 6.927831175475962e-05
Position 1038: 5.6910564734696665e-05
Position 551: 5.511855946111888e-05
Position 589: 5.3610396502831216e-05
Position 1367: 5.0597168172751065e-05
Position 2052: 4.705646981163343e-05
Position 2078: 3.91855867400927e-05
Position 520: 3.0811158373673076e-05
Position 256: 2.8864871048090776e-05
Position 284: 2.4447060475962418e-05
Position 2612: 2.0954684045941736e-05
Position 159: 1.3941823258278818e-05
Position 732: 1.2903884419765127e-05
Position 1009: 1.14133295811364e-05
Position 2025: 1.135876412366621e-05
Position 1748: 1.1353226092010209e-05
Position 1268: 1.0883341200455367e-05
Position 2125: 9.32922797961241e-06
Position 165: 8.464336955783944e-06
Position 1397: 7.5183565459106495e-06
Position 998: 7.379659855282388e-06
Position 2411: 7.224993795321305e-06
Position 339: 6.755429544904273e-06
Position 152: 6.282964393074965e-06
Position 994: 5.57859181875481e-06
Position 502: 4.758884736959656e-06
Position 2572: 4.635508816852362e-06
Position 1579: 4.334158350472644e-06
Position 708: 4.209627520310166e-06
Position 500: 2.9889123976070777e-06
Position 1069: 2.928221461098692e-06
Position 1013: 2.742763096161016e-06
Position 1105: 1.908154390317216e-06
Position 1399: 1.7245053384771396e-06
Position 2152: 1.715630892972428e-06
Position 831: 1.646477629572269e-06
Position 963: 1.5768139537932946e-06
Position 1433: 1.4389995158986778e-06
Position 1415: 1.3725966983830602e-06
Position 1127: 1.369069255041968e-06
Position 841: 1.2130496753289719e-06
Position 1132: 1.1473119057030737e-06
Position 1535: 1.1283287566001097e-06
Position 594: 1.0668523904076935e-06
Position 1517: 9.814135664702031e-07
Position 508: 9.533505075064182e-07
Position 1084: 9.020276687524489e-07
Position 450: 8.289149751648613e-07
Position 574: 8.236427191424379e-07
Position 155: 6.325838563855841e-07
Position 1094: 5.575116299599296e-07
Position 1152: 4.56835010114185e-07
Position 1530: 4.1026225296931294e-07
Position 505: 3.6920448242158847e-07
Position 844: 3.532931031525343e-07
Position 127: 3.1046982376578543e-07
Position 1442: 3.0891078569592843e-07
Position 178: 1.506966928304978e-07
Position 1457: 1.361977053785859e-07
Position 559: 5.5744960929042255e-08
Position 612: 1.4847690497746625e-08
Position 570: 1.3537011875254809e-08
Position 104: 8.200819673781666e-09
Position 722: 8.014453327732618e-09
Position 568: 2.76533520103965e-09
Position 657: 2.517054046067928e-09
Position 85: 2.1114075340055744e-09
Position 142: 6.140529209959629e-10
Position 668: 1.0754390230357894e-10
Position 139: 1.2437479218245866e-11
