Gene = Bbc3
Position 4590: 5.255149585115468e-07
Position 5782: 3.1592229562653455e-07
Position 939: 2.9307740661302473e-07
Position 229: 2.853312375454683e-07
Position 544: 2.495377613669978e-07
Position 5954: 2.1885942829862753e-07
Position 754: 1.5378665400132078e-07
Position 927: 1.2823115539367213e-07
Position 762: 1.244589808582689e-07
Position 941: 1.1823100597888036e-07
Position 915: 1.0996955094614407e-07
Position 977: 1.0822537550301803e-07
Position 967: 9.60539584369275e-08
Position 1807: 7.817891965921091e-08
Position 2078: 7.192552400905186e-08
Position 479: 7.056236440624496e-08
Position 4206: 5.121755145218816e-08
Position 808: 3.014898292380938e-08
Position 870: 2.2543028550193415e-08
Position 981: 2.01475148858233e-09
Position 441: 2.022502962669613e-11
Position 602: 2.5840268199791406e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4010: 0.7659983794764869
Position 2637: 0.5885543384452735
Position 7501: 0.4051116969218527
Position 2509: 0.2993074058618065
Position 6814: 0.26673715748545457
Position 6981: 0.08837008917929767
Position 1966: 0.07337146244132702
Position 7349: 0.07072453164016569
Position 4034: 0.06784665642648406
Position 3415: 0.06335354191177382
Position 4085: 0.057531599312472134
Position 6899: 0.05059919571644285
Position 5486: 0.043984574496076095
Position 1719: 0.033320105120617866
Position 829: 0.03161313021202426
Position 1664: 0.02858030789727582
Position 4132: 0.024273544168402814
Position 6155: 0.02271934741227421
Position 3775: 0.022273739594934294
Position 4129: 0.022072931427488382
Position 3588: 0.015697773580968206
Position 7584: 0.012051111799209936
Position 4694: 0.011752185999230107
Position 3743: 0.01147379390113597
Position 1818: 0.01126081457122618
Position 7292: 0.010865979490822502
Position 5713: 0.01018816252392348
Position 7166: 0.009865840987928282
Position 7751: 0.009807248633591946
Position 7136: 0.009235294617793478
Position 6862: 0.009011091355952268
Position 2477: 0.008905415256536368
Position 4042: 0.007883788441336751
Position 4065: 0.007733285489104136
Position 5836: 0.007620119196800458
Position 7720: 0.0072527124185675146
Position 1595: 0.0068261249170980705
Position 7923: 0.006631618660194458
Position 5880: 0.006288759127359088
Position 271: 0.005679061393419417
Position 8288: 0.005377154101372246
Position 6923: 0.005291776498776202
Position 5652: 0.005223790269292496
Position 6078: 0.005174905618168199
Position 6120: 0.005133657988330124
Position 5077: 0.004814759762123005
Position 3042: 0.004748394109074613
Position 6266: 0.004396216025890002
Position 360: 0.004197795037779676
Position 3181: 0.003896348528911392
Position 5727: 0.0038435539786705543
Position 1931: 0.0038395086592361567
Position 4039: 0.0035488415985819124
Position 8576: 0.003323956644331621
Position 2567: 0.003060469704026542
Position 2772: 0.002936423515768211
Position 4126: 0.002897079037852489
Position 4112: 0.00245223974627626
Position 2890: 0.0023875011692387825
Position 3883: 0.00233697490935565
Position 5016: 0.002200473765349307
Position 7757: 0.0021860485803723434
Position 8043: 0.0021261100505655032
Position 4075: 0.0020937416721326842
Position 1944: 0.0020672888989720166
Position 3846: 0.002046659809343043
Position 3970: 0.001957326952932156
Position 6939: 0.0019495744967319621
Position 2516: 0.0018988332185509913
Position 4473: 0.0018527689870830066
Position 4874: 0.0018207851760232714
Position 4744: 0.0017674136138329326
Position 7955: 0.0017082293267965676
Position 4018: 0.0017065831934911593
Position 7503: 0.00170223985496502
Position 2464: 0.0016783559182695694
Position 4100: 0.0016507174685446836
Position 454: 0.0014977101711620953
Position 4294: 0.0014619629343516963
Position 5363: 0.0012954290921352446
Position 229: 0.001283890017675744
Position 2542: 0.001261486152008891
Position 8013: 0.0012350357023454377
Position 2230: 0.0012048821050677815
Position 3083: 0.0012007943886650318
Position 8135: 0.001170508528716871
Position 870: 0.0011691669444050781
Position 3548: 0.0011274751836202
Position 4920: 0.0010297066066786982
Position 5744: 0.001003397899529512
Position 1062: 0.0009989652437908246
Position 3785: 0.0009931684300267514
Position 1548: 0.0009372448972020952
Position 1951: 0.0009137618684877502
Position 7474: 0.0008310059735601936
Position 1023: 0.0008299406719832697
Position 5692: 0.0007651407760831007
Position 4534: 0.0007629230860201452
Position 1696: 0.0007541810494319081
Position 6315: 0.0007112112638502647
Position 1850: 0.0007041976688441038
Position 4824: 0.0007032456131638501
Position 3568: 0.0006820160360085747
Position 2390: 0.0006813207171958595
Position 3562: 0.0006781802899961674
Position 5441: 0.0006408256610604348
Position 5492: 0.0006235965224412796
Position 7170: 0.0006101199665406112
Position 3017: 0.0005968822923740226
Position 1885: 0.0005793911664716716
Position 1689: 0.0005779495445215466
Position 4361: 0.0005778094704137614
Position 7334: 0.000574280328886246
Position 7262: 0.0005684668939898182
Position 1516: 0.0005648547692890511
Position 7985: 0.0005483232317289972
Position 4645: 0.0005348997722518067
Position 3421: 0.0005210433672293166
Position 1000: 0.000510375278889049
Position 4790: 0.00046687771780541454
Position 5623: 0.00045779012751277987
Position 4088: 0.00044447207586134483
Position 8086: 0.000442685551598034
Position 7274: 0.00043211350497730463
Position 1862: 0.00042168407291189036
Position 3748: 0.0004213834862584584
Position 4274: 0.0004082654846482074
Position 372: 0.00038130779944065696
Position 3028: 0.000358514810006513
Position 3632: 0.000356937387726019
Position 3075: 0.0003475813004695883
Position 889: 0.00034302071774110985
Position 5939: 0.0003272463884278989
Position 5699: 0.0003221806108552737
Position 5550: 0.00031794063364439315
Position 7618: 0.0003023893777643922
Position 4599: 0.0002904103012944785
Position 6614: 0.00028195433990299665
Position 1246: 0.0002741582690999797
Position 2434: 0.0002537805830754962
Position 6080: 0.00024237881382128268
Position 8492: 0.00024148045723788923
Position 4123: 0.00024032032672825245
Position 5851: 0.00023609271722075179
Position 5832: 0.000234731558845175
Position 1694: 0.00019757143985816002
Position 6655: 0.00019063526514449477
Position 8046: 0.00017497521020675083
Position 3856: 0.00016906562211648583
Position 5750: 0.0001654448803516079
Position 250: 0.00016465058390012713
Position 7961: 0.0001636008599522296
Position 7692: 0.00016225090414840996
Position 4156: 0.0001564975542119228
Position 4625: 0.00014734894216778126
Position 289: 0.00014323602996020696
Position 3122: 0.00014198327135160073
Position 7508: 0.0001378182282060087
Position 4855: 0.00013261759177352956
Position 784: 0.0001266156785779642
Position 912: 0.0001263389402721351
Position 2986: 0.00012629216642415675
Position 3450: 0.00011918833169411605
Position 656: 0.00011726174134553051
Position 8142: 0.00011686805199851111
Position 7661: 0.00011581982681118058
Position 2971: 0.00011419162607281279
Position 1267: 0.0001126319853707826
Position 6950: 0.00011240470061179977
Position 7785: 0.00011227630261363614
Position 4304: 0.00010496704978464098
Position 4189: 0.00010468325537480808
Position 7542: 0.00010210070898905098
Position 8100: 0.00010126607254880319
Position 8372: 9.924095393623135e-05
Position 7838: 9.851078529413924e-05
Position 2013: 9.721099602215896e-05
Position 7928: 9.41847157845359e-05
Position 4284: 9.407702230092695e-05
Position 336: 9.268428107736525e-05
Position 392: 9.242669116365838e-05
Position 4807: 9.205332979335256e-05
Position 3381: 9.009613599215275e-05
Position 2352: 9.003255075676473e-05
Position 8209: 8.705384330819779e-05
Position 6942: 8.297518376733575e-05
Position 2781: 7.993987508753464e-05
Position 2894: 7.96645709785928e-05
Position 6681: 6.959425232518352e-05
Position 2576: 6.751015557332553e-05
Position 5083: 6.370174388546536e-05
Position 6207: 6.36726771958564e-05
Position 1821: 6.237777131399693e-05
Position 6122: 5.9160886678195354e-05
Position 5885: 5.767943767638301e-05
Position 2286: 5.608634977163864e-05
Position 6010: 5.250457554252142e-05
Position 628: 5.169269251765488e-05
Position 1691: 4.7784974234542006e-05
Position 1891: 4.6960344957516664e-05
Position 2438: 4.6848467973575604e-05
Position 2783: 4.666022158632482e-05
Position 3723: 4.1538508692600095e-05
Position 5508: 3.854989761878849e-05
Position 767: 3.8111348264474295e-05
Position 2049: 3.560031190605505e-05
Position 1996: 2.808981188013847e-05
Position 5057: 2.731328967633646e-05
Position 4821: 2.7283540921453455e-05
Position 4366: 2.575778663557859e-05
Position 5326: 2.5699819249180206e-05
Position 5318: 2.547029249402499e-05
Position 4381: 2.4893227542678974e-05
Position 5466: 2.4520167672934845e-05
Position 4804: 2.3707375821559154e-05
Position 4961: 2.367907884295885e-05
Position 6051: 2.3523730452958165e-05
Position 4992: 2.324303115484903e-05
Position 5136: 1.9453237801482385e-05
Position 2254: 1.7804668025628854e-05
Position 5150: 1.721563534997088e-05
Position 526: 1.6500218806218103e-05
Position 4301: 1.575377037190096e-05
Position 5695: 1.5369058213310662e-05
Position 432: 1.5337601606425137e-05
Position 708: 1.5205776481344713e-05
Position 5092: 1.4272413881926242e-05
Position 312: 1.1578202439174598e-05
Position 789: 9.711113431578752e-06
Position 254: 9.067821909161893e-06
Position 1760: 8.125956281925146e-06
Position 3871: 7.895877953405971e-06
Position 2282: 4.6233478358477955e-06
Position 1251: 4.378905691735396e-06
Position 702: 2.43164315298428e-06
Position 2958: 1.998170031791866e-06
Position 2450: 1.4971027849939806e-06
Position 1415: 1.482006904655348e-06
Position 1557: 1.377272268798728e-06
Position 4385: 1.3407546969656793e-06
Position 4322: 1.2249208340499835e-06
Position 3143: 1.1382522037134238e-06
Position 309: 1.1007213360607903e-06
Position 463: 8.440592263942483e-07
Position 180: 8.268212122438309e-07
Position 160: 7.275962073086934e-07
Position 1324: 6.993606813246654e-07
Position 2900: 5.323526744957442e-07
Position 1142: 5.229269442702511e-07
Position 282: 5.000892255861806e-07
Position 402: 4.825963038424559e-07
Position 564: 4.3550848796965804e-07
Position 1002: 3.684930482576894e-07
Position 188: 3.1289387200201457e-07
Position 3821: 1.9714616118511965e-07
Position 587: 1.3845414289699647e-07
Position 1291: 1.2605238202920118e-07
Position 612: 9.726305906426564e-08
Position 630: 8.637959428161553e-08
Position 414: 8.230721529915632e-08
Position 1033: 3.58694136766189e-08
Position 297: 3.399421980254375e-08
Position 2010: 1.8914327479804825e-08
Position 191: 1.761680881750406e-08
Position 4262: 1.6801705173999803e-08
Position 418: 1.2030868990879002e-08
Position 573: 9.423314827165851e-09
Position 148: 3.219628034690847e-09
Position 141: 2.2804290071466426e-09
Position 144: 1.969867272737171e-09
Position 530: 1.6012979752532114e-09
Position 668: 2.8327770842064964e-10
Position 927: 4.610613246619931e-11
Position 539: 9.838277418182012e-12
Position 542: 9.480616191572997e-16
