Gene = Iqck
Position 5661: 7.257972007827067e-07
Position 1675: 4.056257778330566e-07
Position 8275: 3.73441576001197e-07
Position 10428: 3.694695165400704e-07
Position 3369: 3.0855937052058253e-07
Position 8968: 2.9171104525952956e-07
Position 5690: 2.3078717402934218e-07
Position 3017: 2.29372188214208e-07
Position 595: 2.2449892060277605e-07
Position 2873: 2.0453541710929602e-07
Position 8382: 2.0025022276230765e-07
Position 4876: 1.9411609360632972e-07
Position 8584: 1.93038507928427e-07
Position 2899: 1.857746977145521e-07
Position 1262: 1.8362715811839795e-07
Position 6928: 1.8000104529157352e-07
Position 4776: 1.6783091109523902e-07
Position 1451: 1.6284660646974743e-07
Position 7638: 1.52431887989921e-07
Position 1569: 1.1482967427480402e-07
Position 6409: 1.0964432093558752e-07
Position 2769: 9.93351990736618e-08
Position 7245: 9.583136133226674e-08
Position 6468: 9.148916231132835e-08
Position 4308: 8.989256989009267e-08
Position 1477: 6.929395011198465e-08
Position 4734: 6.76808746768742e-08
Position 2667: 6.32827913954454e-08
Position 4533: 6.05110158902393e-08
Position 2628: 5.957166042408484e-08
Position 4894: 5.8209085676093386e-08
Position 5878: 5.6963832298153366e-08
Position 4614: 5.493981321893653e-08
Position 5234: 5.2164639591780255e-08
Position 440: 4.7827444538046086e-08
Position 5209: 4.35281985084315e-08
Position 1219: 4.292469134285925e-08
Position 3314: 4.044684502044225e-08
Position 6972: 3.690410388526558e-08
Position 4815: 3.152859376319536e-08
Position 4594: 2.9172062152990483e-08
Position 268: 2.8397690082013347e-08
Position 2601: 2.4504859605060173e-08
Position 745: 2.430182251063369e-08
Position 4380: 2.4177826541981126e-08
Position 671: 2.3001808495145346e-08
Position 1329: 2.273557585729587e-08
Position 548: 2.225900032247609e-08
Position 2853: 2.1701024782095886e-08
Position 2952: 2.063556525554244e-08
Position 628: 2.0293322004684587e-08
Position 3214: 1.8842891318993363e-08
Position 4838: 1.6833343384272292e-08
Position 2222: 1.593510382095354e-08
Position 3081: 1.5209290765556313e-08
Position 1289: 1.4178610867846849e-08
Position 1785: 1.1950981871842625e-08
Position 4773: 1.1922686212614583e-08
Position 1104: 9.775656064829909e-09
Position 1493: 8.611706784739218e-09
Position 1923: 7.363400394646372e-09
Position 2357: 6.2474725375002915e-09
Position 3665: 6.091874080644614e-09
Position 360: 5.981303914962685e-09
Position 4730: 5.702633668015103e-09
Position 2036: 5.20210156186569e-09
Position 2010: 5.148167909890566e-09
Position 325: 4.680893585361564e-09
Position 1992: 4.515628900930593e-09
Position 1423: 3.908308135403113e-09
Position 1457: 2.6716987915140557e-09
Position 1127: 2.2524903351895347e-09
Position 2058: 8.850855253399424e-10
Position 926: 1.5970128951079182e-10
Position 2062: 8.014919548180815e-11
Position 1882: 7.983199575671185e-11
Position 2263: 5.3156074727931175e-11
Position 294: 4.8080203165536087e-11
Position 2278: 4.674802131194594e-11
Position 1574: 3.9825742315179663e-11
Position 291: 2.4523224812843953e-11
Position 305: 1.6960677122332276e-11
Position 1520: 1.383598066491484e-11
Position 1061: 1.1539073050523992e-11
Position 1221: 9.018889492753413e-12
Position 1182: 6.056728090265765e-12
Position 783: 2.658855762618035e-12
Position 754: 1.8048128730470301e-12
