Gene = Tomm7
Position 2686: 0.00018145830604163204
Position 4062: 0.0001800181480149058
Position 3076: 0.0001728197738902548
Position 2862: 0.00016978727900836792
Position 3741: 0.0001681286979274371
Position 2301: 0.00016001161222186524
Position 3186: 0.00015622291464474544
Position 2720: 0.00015602334931064446
Position 1917: 0.00014030819388361314
Position 964: 0.00013888847181029706
Position 4783: 0.00013447721485090365
Position 1435: 0.00012300458838001267
Position 3146: 0.0001165454504893395
Position 566: 0.0001047832299745318
Position 4016: 0.00010316305328797936
Position 2872: 0.00010224537244605729
Position 312: 9.509892331609779e-05
Position 4271: 9.191877148611842e-05
Position 1421: 8.829956638297298e-05
Position 2832: 8.539891814604006e-05
Position 1378: 8.144780692239385e-05
Position 670: 7.751778749645193e-05
Position 2420: 7.48975144652206e-05
Position 3684: 7.256707302416019e-05
Position 1873: 6.926474271573794e-05
Position 1222: 6.864133430991627e-05
Position 1519: 6.661705783151084e-05
Position 3505: 6.65937072366281e-05
Position 2544: 6.463393966066315e-05
Position 835: 6.45790625792916e-05
Position 2691: 6.302213777555576e-05
Position 5093: 5.913628703472607e-05
Position 2412: 5.9032246773603044e-05
Position 3129: 5.742258334633808e-05
Position 3172: 5.731927148490493e-05
Position 816: 5.6389185837988036e-05
Position 543: 4.961129015226708e-05
Position 2816: 4.777215570287185e-05
Position 3361: 4.090357605903092e-05
Position 2553: 3.868367423148943e-05
Position 3012: 3.755139007998674e-05
Position 3206: 3.659947990468192e-05
Position 2970: 3.57807328335501e-05
Position 1530: 3.219376517452065e-05
Position 3404: 3.138752707185893e-05
Position 1655: 2.389843349216067e-05
Position 3956: 1.7399300503960105e-05
Position 1574: 1.576044253696961e-05
Position 2143: 1.0837536150549521e-05
Position 709: 9.980636793424e-06
Position 428: 5.963480442423165e-06
Position 468: 4.229095986777858e-06
Position 424: 3.213267959017028e-06
Position 472: 2.975712132639357e-06
Position 346: 2.87073999044421e-06
Position 819: 2.6223029324509704e-06
Position 356: 2.1645469247293425e-06
Position 934: 1.9727316245957663e-06
Position 1096: 1.1105706655050705e-06
Position 842: 8.489966229584012e-07
Position 2588: 6.46922630893752e-07
Position 2567: 5.990541498597961e-07
Position 525: 4.920183679948586e-07
Position 438: 3.898074598980269e-07
Position 223: 3.3566191430941254e-07
Position 138: 3.127314213711879e-07
Position 368: 2.2373751537686013e-07
Position 195: 1.1756480475183013e-07
Position 147: 7.946528093402336e-08
Position 763: 4.953258761216369e-08
Position 532: 3.904580421867969e-08
Position 379: 3.818881231332267e-08
Position 674: 1.336589081175775e-08
Position 129: 1.3034803206900533e-08
Position 126: 1.1991155228330831e-08
Position 246: 1.0567283591414288e-08
Position 204: 6.690260285492088e-09
Position 228: 3.794090012714506e-09
Position 117: 2.47452970097491e-09
Position 217: 2.469744864640804e-09
Position 821: 2.465876046440088e-09
Position 2583: 3.822553678981045e-10
Position 119: 2.3541712887124524e-10
Position 109: 1.3190544366199993e-10
Position 214: 1.2685170243372127e-10
Position 365: 1.1331741090771448e-10
